VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,19.0,64.0,31.0,SECOND CALL,40-44,BLACK,MALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.6920000000000001
STATE ONLY,19.0,64.0,32.0,SECOND CALL,50-59,BLACK,MALE,BUSH,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,50-75K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.713
STATE ONLY,19.0,64.0,33.0,SECOND CALL,50-59,BLACK,FEMALE,BUSH,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.79
STATE ONLY,19.0,64.0,34.0,SECOND CALL,18-24,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,WORSE,APP/UNFAV,INDEPEND,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.801
STATE ONLY,19.0,64.0,35.0,SECOND CALL,45-49,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,,40-49,PROT/CHRIST,,,0.6920000000000001
STATE ONLY,19.0,64.0,36.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.768
STATE ONLY,19.0,64.0,37.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,NEWORLEANS,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.889
STATE ONLY,19.0,64.0,38.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.768
STATE ONLY,19.0,64.0,39.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.801
STATE ONLY,19.0,64.0,40.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,NEWORLEANS,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.798
STATE ONLY,19.0,64.0,41.0,THIRD CALL,50-59,BLACK,MALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.6920000000000001
STATE ONLY,19.0,64.0,42.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,NEWORLEANS,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.768
STATE ONLY,19.0,64.0,43.0,THIRD CALL,50-59,BLACK,MALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.6920000000000001
STATE ONLY,19.0,64.0,44.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,OMITS,OMITS,GORE,NO,OMITS,BETTER,OMITS,DEMOCRAT,,,,18-64,STATE,NEWORLEANS,30-44,30-39,DEMOCRAT,30-39,,,,0.768
STATE ONLY,19.0,64.0,45.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.768
STATE ONLY,19.0,64.0,46.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.6920000000000001
STATE ONLY,19.0,64.0,47.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,NOVOTE,WORSE,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,CONSERV,18-64,STATE,NEWORLEANS,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.801
STATE ONLY,19.0,64.0,48.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.768
STATE ONLY,19.0,64.0,49.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.768
STATE ONLY,19.0,64.0,50.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,,40-49,PROT/CHRIST,,,0.6920000000000001
STATE ONLY,19.0,64.0,51.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,NOVOTE,WORSE,APP/UNFAV,,CATHOLIC,LESS15K,CONSERV,18-64,STATE,NEWORLEANS,18-29,18-24,,18-24,CATHOLIC,,,0.801
STATE ONLY,19.0,64.0,52.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.768
STATE ONLY,19.0,64.0,53.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,OMITS,OMITS,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.768
STATE ONLY,19.0,65.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,OVER100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.163
STATE ONLY,19.0,65.0,3.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,4.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,1.214
STATE ONLY,19.0,65.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,6.0,FIRST CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,GORE,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.049
STATE ONLY,19.0,65.0,7.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.31
STATE ONLY,19.0,65.0,8.0,FIRST CALL,18-24,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,NOVOTE,BETTER,APP/FAV,ELSE,NONE,,LIBERAL,18-64,STATE,NEWORLEANS,18-29,18-24,IND/OTHER,18-24,NONE,,,1.18
STATE ONLY,19.0,65.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,STATE,NEWORLEANS,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.163
STATE ONLY,19.0,65.0,10.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.1300000000000001
STATE ONLY,19.0,65.0,11.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,JEWISH,,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,JEWISH,,,1.163
STATE ONLY,19.0,65.0,12.0,FIRST CALL,45-49,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.163
STATE ONLY,19.0,65.0,13.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,14.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,15.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/FAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,16.0,SECOND CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.02
STATE ONLY,19.0,65.0,17.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,1.347
STATE ONLY,19.0,65.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.163
STATE ONLY,19.0,65.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,STATE,NEWORLEANS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.1300000000000001
STATE ONLY,19.0,65.0,20.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.049
STATE ONLY,19.0,65.0,21.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,STATE,NEWORLEANS,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.454
STATE ONLY,19.0,65.0,22.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,23.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,24.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.163
STATE ONLY,19.0,65.0,25.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,26.0,THIRD CALL,75+,WHITE,MALE,BUCHANAN,APPROVE,FAVORABLE,BUSH,NO,OTHER,BETTER,APP/FAV,INDEPEND,PROTESTANT,,MODERATE,65+,STATE,NEWORLEANS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.364
STATE ONLY,19.0,65.0,27.0,THIRD CALL,18-24,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,75-100K,MODERATE,18-64,STATE,NEWORLEANS,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,1.214
STATE ONLY,19.0,65.0,28.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,29.0,THIRD CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,JEWISH,OVER100K,MODERATE,18-64,STATE,NEWORLEANS,18-29,25-29,IND/OTHER,25-29,JEWISH,,,1.18
STATE ONLY,19.0,65.0,30.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,NEWORLEANS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.347
STATE ONLY,19.0,65.0,31.0,THIRD CALL,30-39,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.163
STATE ONLY,19.0,65.0,32.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,OTHER,,,1.02
STATE ONLY,19.0,65.0,33.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,LIBERAL,18-64,STATE,NEWORLEANS,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,1.494
STATE ONLY,19.0,65.0,34.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,65+,STATE,NEWORLEANS,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.494
STATE ONLY,19.0,65.0,35.0,THIRD CALL,18-24,WHITE,MALE,OTHER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,OTHER,SAME,DIS/UNFAV,INDEPEND,ELSE,15-30K,LIBERAL,18-64,STATE,NEWORLEANS,18-29,18-24,IND/OTHER,18-24,OTHER,,,1.189
STATE ONLY,19.0,65.0,36.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,37.0,THIRD CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,NEWORLEANS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.214
STATE ONLY,19.0,65.0,38.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,39.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.049
STATE ONLY,19.0,65.0,40.0,THIRD CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,SAME,APP/UNFAV,REPUBLCN,,30-50K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,REPUBLICAN,50-64,,,,1.049
STATE ONLY,19.0,65.0,41.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,42.0,THIRD CALL,40-44,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.049
STATE ONLY,19.0,65.0,43.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.163
STATE ONLY,19.0,65.0,44.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,75-100K,LIBERAL,18-64,STATE,NEWORLEANS,30-44,40-49,DEMOCRAT,40-49,OTHER,,,1.1300000000000001
STATE ONLY,19.0,65.0,45.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,ELSE,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,46.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.049
STATE ONLY,19.0,65.0,47.0,THIRD CALL,30-39,,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.163
STATE ONLY,19.0,65.0,48.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,BUSH,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,65+,STATE,NEWORLEANS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.31
STATE ONLY,19.0,72.0,1.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,LESS15K,CONSERV,18-64,STATE,NEWORLEANS,18-29,25-29,DEMOCRAT,25-29,OTHER,,,1.1
STATE ONLY,19.0,72.0,2.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,OMITS,GORE,NO,CLINTON,BETTER,OMITS,,PROTESTANT,,MODERATE,65+,STATE,NEWORLEANS,60+,60+,,65+,PROT/CHRIST,,,1.22
STATE ONLY,19.0,72.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.853
STATE ONLY,19.0,72.0,4.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.9490000000000001
STATE ONLY,19.0,72.0,5.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,50-75K,LIBERAL,18-64,STATE,NEWORLEANS,18-29,25-29,DEMOCRAT,25-29,OTHER,,,1.1
STATE ONLY,19.0,72.0,6.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,NOVOTE,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.853
STATE ONLY,19.0,72.0,7.0,FIRST CALL,45-49,,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.853
STATE ONLY,19.0,72.0,8.0,FIRST CALL,30-39,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.856
STATE ONLY,19.0,72.0,9.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.9490000000000001
STATE ONLY,19.0,72.0,10.0,FIRST CALL,45-49,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.856
STATE ONLY,19.0,72.0,11.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.9490000000000001
