VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNE,SEN96NE,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,28.0,63.0,23.0,SECOND CALL,50-59,WHITE,MALE,BUSH,STENBERG,OMITS,OMITS,OMITS,YES,HAGEL,ECON/JOBS,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,CD1,45-59,50-59,,50-64,,,,0.9560000000000001
STATE ONLY,28.0,63.0,24.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,INDEPEND,POSTGRAD,,75-100K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,IND/OTHER,40-49,,,,1.302
STATE ONLY,28.0,63.0,25.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,NO,HAGEL,TAXES,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.934
STATE ONLY,28.0,63.0,26.0,SECOND CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.9560000000000001
STATE ONLY,28.0,63.0,27.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,OMITS,YES,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CD1,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.9440000000000001
STATE ONLY,28.0,63.0,28.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,OMITS,OMITS,CLINTON,WORSE,DIS/UNFAV,DEMOCRAT,HSGRAD,,,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,,,,1.168
STATE ONLY,28.0,63.0,29.0,SECOND CALL,25-29,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.966
STATE ONLY,28.0,63.0,30.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,ECON/JOBS,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.1
STATE ONLY,28.0,63.0,31.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,TAXES,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.168
STATE ONLY,28.0,63.0,32.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,ELSE,HEALTHCARE,YES,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.934
STATE ONLY,28.0,63.0,33.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,EDUCATION,YES,CLINTON,SAME,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,,,18-64,STATE,COMPLETE,CD1,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.302
STATE ONLY,28.0,63.0,34.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,EDUCATION,YES,CLINTON,SAME,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.302
STATE ONLY,28.0,63.0,35.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.168
STATE ONLY,28.0,63.0,36.0,THIRD CALL,50-59,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,NONE,,,1.331
STATE ONLY,28.0,63.0,37.0,THIRD CALL,65-74,,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,OMITS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.196
STATE ONLY,28.0,63.0,38.0,THIRD CALL,40-44,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,OMITS,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.9560000000000001
STATE ONLY,28.0,63.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,HEALTHCARE,NO,OTHER,WORSE,DIS/UNFAV,REPUBLCN,POSTGRAD,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.934
STATE ONLY,28.0,63.0,40.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,GORE,YES,NELSON,HEALTHCARE,YES,CLINTON,SAME,DIS/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.934
STATE ONLY,28.0,63.0,41.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,ECON/JOBS,NO,CLINTON,WORSE,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,OTHER,,,1.111
STATE ONLY,28.0,63.0,42.0,THIRD CALL,25-29,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,TAXES,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,CD1,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.966
STATE ONLY,28.0,63.0,43.0,THIRD CALL,40-44,WHITE,MALE,GORE,NELSON,OMITS,OMITS,OMITS,NO,NELSON,EDUCATION,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,CD1,30-44,40-49,,40-49,,,,1.331
STATE ONLY,28.0,63.0,44.0,THIRD CALL,45-49,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,ELSE,WORLDAFFAIRS,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.1380000000000001
STATE ONLY,28.0,63.0,45.0,THIRD CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,HEALTHCARE,YES,DOLE,SAME,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.9560000000000001
STATE ONLY,28.0,63.0,46.0,THIRD CALL,30-39,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,SOCIALSECUR,NO,DOLE,BETTER,DIS/UNFAV,ELSE,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.1380000000000001
STATE ONLY,28.0,63.0,47.0,THIRD CALL,40-44,WHITE,MALE,BUSH,NELSON,DISAPPR,OMITS,BUSH,YES,NELSON,OMITS,YES,DOLE,WORSE,OMITS,ELSE,SOMCOL/ASSOC,NONE,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,IND/OTHER,40-49,NONE,,,1.1380000000000001
STATE ONLY,28.0,63.0,48.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,ELSE,MEDICARE/RX,YES,PEROT,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.168
STATE ONLY,28.0,63.0,49.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,EDUCATION,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.934
STATE ONLY,28.0,63.0,50.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,BUSH,NO,NELSON,MEDICARE/RX,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,,LIBERAL,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.302
STATE ONLY,28.0,63.0,51.0,THIRD CALL,25-29,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,WORLDAFFAIRS,NO,NOVOTE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,NONE,15-30K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,25-29,IND/OTHER,25-29,NONE,,,0.966
STATE ONLY,28.0,63.0,52.0,THIRD CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.9560000000000001
STATE ONLY,28.0,63.0,53.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.934
STATE ONLY,28.0,63.0,54.0,THIRD CALL,18-24,WHITE,FEMALE,NADER,NELSON,DISAPPR,FAVORABLE,GORE,NO,NOVOTE,TAXES,NO,NOVOTE,SAME,DIS/FAV,INDEPEND,SOMCOL/ASSOC,NONE,15-30K,LIBERAL,18-64,STATE,COMPLETE,CD1,18-29,18-24,IND/OTHER,18-24,NONE,,,1.109
STATE ONLY,28.0,63.0,55.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,FAVORABLE,BUSH,YES,ELSE,SOCIALSECUR,NO,CLINTON,WORSE,DIS/FAV,INDEPEND,HSGRAD,CATHOLIC,LESS15K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.934
STATE ONLY,28.0,63.0,56.0,THIRD CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,OMITS,OMITS,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.9560000000000001
STATE ONLY,28.0,65.0,1.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NOVOTE,MEDICARE/RX,NO,NOVOTE,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,COMPLETE,CD3,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.646
STATE ONLY,28.0,65.0,2.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.522
STATE ONLY,28.0,65.0,3.0,SECOND CALL,25-29,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CD3,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.725
STATE ONLY,28.0,65.0,4.0,SECOND CALL,45-49,WHITE,MALE,GORE,NELSON,DISAPPR,UNFAVORABLE,GORE,YES,OMITS,TAXES,NO,OMITS,WORSE,DIS/UNFAV,ELSE,NOHS,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.543
STATE ONLY,28.0,65.0,5.0,THIRD CALL,45-49,HISP,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,HEALTHCARE,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.5650000000000001
STATE ONLY,28.0,65.0,6.0,THIRD CALL,45-49,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,SOCIALSECUR,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,NOHS,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.5630000000000001
STATE ONLY,28.0,65.0,7.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,TAXES,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.646
STATE ONLY,28.0,65.0,8.0,THIRD CALL,25-29,HISP,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,HEALTHCARE,NO,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,LESS15K,MODERATE,18-64,STATE,COMPLETE,CD3,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.6990000000000001
STATE ONLY,28.0,65.0,9.0,THIRD CALL,30-39,WHITE,MALE,BUCHANAN,NELSON,APPROVE,UNFAVORABLE,GORE,NO,HAGEL,TAXES,NO,PEROT,BETTER,APP/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.551
STATE ONLY,28.0,65.0,10.0,THIRD CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.5630000000000001
STATE ONLY,28.0,65.0,11.0,THIRD CALL,25-29,HISP,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,HEALTHCARE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,CD3,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.6990000000000001
STATE ONLY,28.0,65.0,12.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,ELSE,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,OTHER,,,0.522
STATE ONLY,28.0,65.0,13.0,THIRD CALL,30-39,HISP,FEMALE,BUSH,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,HEALTHCARE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,CD3,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.674
STATE ONLY,28.0,65.0,14.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,HEALTHCARE,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.522
STATE ONLY,28.0,65.0,15.0,THIRD CALL,40-44,OTHER,MALE,BUCHANAN,NELSON,DISAPPR,UNFAVORABLE,GORE,NO,NELSON,EDUCATION,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,CD3,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.551
STATE ONLY,28.0,65.0,16.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,HEALTHCARE,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,65+,STATE,COMPLETE,CD3,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.595
STATE ONLY,28.0,65.0,17.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD3,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.646
STATE ONLY,28.0,65.0,18.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.595
STATE ONLY,28.0,65.0,19.0,THIRD CALL,30-39,HISP,FEMALE,GORE,NELSON,DISAPPR,UNFAVORABLE,GORE,YES,NELSON,MEDICARE/RX,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.546
STATE ONLY,28.0,65.0,20.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.522
STATE ONLY,28.0,65.0,21.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,EDUCATION,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.522
STATE ONLY,28.0,65.0,22.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,ELSE,EDUCATION,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.522
STATE ONLY,28.0,65.0,23.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,SOCIALSECUR,NO,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,ELSE,,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,OTHER,,,0.522
STATE ONLY,28.0,65.0,24.0,THIRD CALL,25-29,WHITE,MALE,BUSH,NELSON,DISAPPR,FAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,NO,DOLE,WORSE,DIS/FAV,REPUBLCN,NOHS,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,COMPLETE,CD3,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.862
STATE ONLY,28.0,67.0,1.0,FIRST CALL,75+,WHITE,MALE,GORE,NELSON,OMITS,OMITS,OMITS,YES,NELSON,OMITS,YES,OMITS,OMITS,,,,,,,65+,STATE,NOTCOMPLETE,CD3,60+,60+,,65+,,,,0.932
STATE ONLY,28.0,67.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,CLINTON,SAME,DIS/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.787
STATE ONLY,28.0,67.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD3,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.758
STATE ONLY,28.0,67.0,4.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,NELSON,OMITS,OMITS,BUSH,YES,NELSON,MEDICARE/RX,YES,PEROT,BETTER,OMITS,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,5.0,FIRST CALL,40-44,WHITE,MALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,ELSE,MEDICARE/RX,NO,PEROT,BETTER,APP/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD3,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.012
STATE ONLY,28.0,67.0,6.0,FIRST CALL,75+,WHITE,MALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,SOCIALSECUR,YES,CLINTON,BETTER,APP/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,CD3,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.932
STATE ONLY,28.0,67.0,7.0,FIRST CALL,75+,,FEMALE,,NELSON,APPROVE,OMITS,OMITS,,OMITS,OMITS,OMITS,OMITS,SAME,OMITS,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,,65+,STATE,COMPLETE,CD3,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.01
STATE ONLY,28.0,67.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.787
STATE ONLY,28.0,67.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,NADER,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,ECON/JOBS,NO,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.329
STATE ONLY,28.0,67.0,10.0,FIRST CALL,50-59,WHITE,MALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NOVOTE,MEDICARE/RX,NO,NOVOTE,SAME,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.012
