VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL WHITE,1.0,52.0,26.0,THIRD CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,SAME,APP/UNFAV,REPUBLCN,ELSE,50-75K,CONSERV,18-64,NATIONAL,JEFFERSON,45-59,50-59,REPUBLICAN,50-64,OTHER,,,0.36
NATIONAL WHITE,1.0,52.0,27.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,JEFFERSON,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.353
NATIONAL WHITE,1.0,52.0,28.0,THIRD CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,JEFFERSON,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.38
NATIONAL WHITE,1.0,52.0,29.0,THIRD CALL,75+,WHITE,FEMALE,BUCHANAN,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,YES,OMITS,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,CONSERV,65+,NATIONAL,JEFFERSON,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.179
NATIONAL WHITE,1.0,52.0,30.0,THIRD CALL,50-59,ASIAN,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,OTHER,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,OVER100K,CONSERV,18-64,NATIONAL,JEFFERSON,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.36
NATIONAL YELLOW,1.0,52.0,31.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,NATIONAL,JEFFERSON,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,TAXES,STRONGLEADER,0.36
NATIONAL YELLOW,1.0,52.0,32.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,JEFFERSON,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,HEALTHCARE,CARES,0.342
NATIONAL YELLOW,1.0,52.0,33.0,THIRD CALL,60-64,HISP,FEMALE,BUSH,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,,18-64,NATIONAL,JEFFERSON,60+,60+,,50-64,,SOCIALSECUR,STRONGLEADER,0.327
NATIONAL YELLOW,1.0,52.0,34.0,THIRD CALL,75+,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,NOVOTE,WORSE,APP/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,65+,NATIONAL,JEFFERSON,60+,60+,DEMOCRAT,65+,PROT/CHRIST,HEALTHCARE,STRONGLEADER,0.48
NATIONAL YELLOW,1.0,52.0,35.0,THIRD CALL,50-59,,MALE,GORE,APPROVE,UNFAVORABLE,OMITS,NO,NOVOTE,OMITS,APP/UNFAV,,,50-75K,MODERATE,18-64,NATIONAL,JEFFERSON,45-59,50-59,,50-64,,OMITS,OMITS,0.342
NATIONAL YELLOW,1.0,52.0,36.0,THIRD CALL,40-44,WHITE,FEMALE,BUCHANAN,DISAPPR,UNFAVORABLE,BUSH,OMITS,PEROT,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,JEFFERSON,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,EDUCATION,STRONGLEADER,0.127
NATIONAL GREY,1.0,52.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,NADER,,,,,,,,DEMOCRAT,,50-75K,MODERATE,18-64,NATIONAL,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,,,,1.311
NATIONAL GREY,1.0,52.0,38.0,THIRD CALL,45-49,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,30-50K,CONSERV,18-64,NATIONAL,JEFFERSON,45-59,40-49,REPUBLICAN,40-49,,,,0.36
NATIONAL GREY,1.0,52.0,39.0,THIRD CALL,18-24,OTHER,FEMALE,BUSH,,,,,,,,DEMOCRAT,,30-50K,CONSERV,18-64,NATIONAL,JEFFERSON,18-29,18-24,DEMOCRAT,18-24,,,,0.372
NATIONAL GREY,1.0,52.0,40.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,15-30K,CONSERV,65+,NATIONAL,JEFFERSON,60+,60+,REPUBLICAN,65+,,,,0.496
STATE ONLY,1.0,53.0,1.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,15-30K,CONSERV,18-64,STATE,JEFFERSON,18-29,25-29,DEMOCRAT,25-29,NONE,,,0.40800000000000003
STATE ONLY,1.0,53.0,2.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,3.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,LESS15K,MODERATE,18-64,STATE,JEFFERSON,18-29,25-29,DEMOCRAT,25-29,OTHER,,,0.40800000000000003
STATE ONLY,1.0,53.0,4.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,,,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,5.0,FIRST CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,NOVOTE,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,JEFFERSON,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.41600000000000004
STATE ONLY,1.0,53.0,6.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,CONSERV,18-64,STATE,JEFFERSON,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,7.0,FIRST CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,8.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,JEFFERSON,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,9.0,FIRST CALL,40-44,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,JEFFERSON,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,10.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,50-75K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.386
STATE ONLY,1.0,53.0,11.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,12.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,OMITS,YES,CLINTON,WORSE,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,13.0,SECOND CALL,60-64,BLACK,MALE,GORE,APPROVE,OMITS,GORE,YES,CLINTON,BETTER,OMITS,DEMOCRAT,,15-30K,,18-64,STATE,JEFFERSON,60+,60+,DEMOCRAT,50-64,,,,0.552
STATE ONLY,1.0,53.0,14.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,15.0,SECOND CALL,30-39,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,16.0,SECOND CALL,,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,30-50K,MODERATE,,STATE,JEFFERSON,,,IND/OTHER,,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,17.0,SECOND CALL,65-74,,,GORE,APPROVE,OMITS,GORE,NO,CLINTON,BETTER,OMITS,INDEPEND,PROTESTANT,30-50K,MODERATE,65+,STATE,JEFFERSON,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.8220000000000001
STATE ONLY,1.0,53.0,18.0,SECOND CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,50-75K,LIBERAL,18-64,STATE,JEFFERSON,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,19.0,SECOND CALL,50-59,OTHER,MALE,GORE,APPROVE,OMITS,GORE,NO,CLINTON,BETTER,OMITS,DEMOCRAT,NONE,30-50K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.597
STATE ONLY,1.0,53.0,20.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.40800000000000003
STATE ONLY,1.0,53.0,21.0,SECOND CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,22.0,SECOND CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.41600000000000004
STATE ONLY,1.0,53.0,23.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,INDEPEND,NONE,LESS15K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,IND/OTHER,30-39,NONE,,,0.386
STATE ONLY,1.0,53.0,24.0,SECOND CALL,40-44,,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,LESS15K,CONSERV,18-64,STATE,JEFFERSON,30-44,40-49,DEMOCRAT,40-49,OTHER,,,0.585
STATE ONLY,1.0,53.0,25.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,JEFFERSON,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.617
STATE ONLY,1.0,53.0,26.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,27.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.386
STATE ONLY,1.0,53.0,28.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,NOVOTE,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.41600000000000004
STATE ONLY,1.0,53.0,29.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,,,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.386
STATE ONLY,1.0,53.0,30.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,ELSE,,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.386
STATE ONLY,1.0,53.0,31.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,OMITS,YES,CLINTON,BETTER,APP/UNFAV,,OTHERCHRIST,,,18-64,STATE,JEFFERSON,45-59,50-59,,50-64,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,32.0,THIRD CALL,45-49,,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,30-50K,CONSERV,18-64,STATE,JEFFERSON,45-59,40-49,DEMOCRAT,40-49,OTHER,,,0.597
STATE ONLY,1.0,53.0,33.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,OMITS,OMITS,GORE,YES,OMITS,BETTER,OMITS,DEMOCRAT,,30-50K,MODERATE,18-64,STATE,JEFFERSON,18-29,18-24,DEMOCRAT,18-24,,,,0.40800000000000003
STATE ONLY,1.0,53.0,34.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,NOVOTE,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,JEFFERSON,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.40800000000000003
STATE ONLY,1.0,53.0,35.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.386
STATE ONLY,1.0,53.0,36.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,37.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,38.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,STATE,JEFFERSON,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,39.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,40.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,LIBERAL,18-64,STATE,JEFFERSON,18-29,25-29,DEMOCRAT,25-29,OTHER,,,0.40800000000000003
STATE ONLY,1.0,53.0,41.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,42.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,JEFFERSON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.394
STATE ONLY,1.0,53.0,43.0,THIRD CALL,30-39,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,ELSE,50-75K,LIBERAL,18-64,STATE,JEFFERSON,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.394
STATE ONLY,1.0,53.0,44.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,STATE,JEFFERSON,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.386
STATE ONLY,1.0,53.0,45.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,JEFFERSON,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.386
STATE ONLY,1.0,53.0,46.0,THIRD CALL,25-29,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,CONSERV,18-64,STATE,JEFFERSON,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.41600000000000004
STATE ONLY,1.0,53.0,47.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JEFFERSON,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.40800000000000003
NATIONAL WHITE,1.0,56.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,65+,NATIONAL,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.56
NATIONAL WHITE,1.0,56.0,2.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,NORTH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.354
NATIONAL WHITE,1.0,56.0,3.0,FIRST CALL,65-74,BLACK,MALE,BUCHANAN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,OVER100K,MODERATE,65+,NATIONAL,NORTH,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.626
NATIONAL YELLOW,1.0,56.0,4.0,FIRST CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,NATIONAL,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,EDUCATION,HONEST,1.434
NATIONAL YELLOW,1.0,56.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,TAXES,STRONGLEADER,1.473
NATIONAL YELLOW,1.0,56.0,6.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,LIBERAL,65+,NATIONAL,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,SOCIALSECUR,OMITS,1.5170000000000001
NATIONAL GREY,1.0,56.0,7.0,FIRST CALL,75+,,FEMALE,GORE,,,,,,,,,,,,65+,NATIONAL,NORTH,60+,60+,,65+,,,,1.56
NATIONAL GREY,1.0,56.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,,,,,,,,INDEPEND,,OVER100K,CONSERV,18-64,NATIONAL,NORTH,45-59,50-59,IND/OTHER,50-64,,,,1.354
NATIONAL GREY,1.0,56.0,9.0,FIRST CALL,50-59,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,30-50K,CONSERV,18-64,NATIONAL,NORTH,45-59,50-59,REPUBLICAN,50-64,,,,1.354
NATIONAL PINK,1.0,56.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,,,,NO,,,,INDEPEND,,30-50K,LIBERAL,18-64,NATIONAL,NORTH,45-59,50-59,IND/OTHER,50-64,,,,1.473
NATIONAL PINK,1.0,56.0,11.0,FIRST CALL,60-64,WHITE,MALE,GORE,,,,NO,,,,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.5170000000000001
NATIONAL PINK,1.0,56.0,12.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,,,,NO,,,,INDEPEND,CATHOLIC,OVER100K,CONSERV,18-64,NATIONAL,NORTH,60+,60+,IND/OTHER,50-64,CATHOLIC,,,1.475
NATIONAL WHITE,1.0,56.0,13.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,65+,NATIONAL,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.434
NATIONAL WHITE,1.0,56.0,14.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,NATIONAL,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.393
NATIONAL WHITE,1.0,56.0,15.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,OMITS,OMITS,OMITS,NO,OMITS,OMITS,,,,,,18-64,NATIONAL,NORTH,45-59,50-59,,50-64,,,,1.393
NATIONAL WHITE,1.0,56.0,16.0,SECOND CALL,18-24,BLACK,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,ELSE,OTHERCHRIST,LESS15K,MODERATE,18-64,NATIONAL,NORTH,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.99
NATIONAL YELLOW,1.0,56.0,17.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,,65+,NATIONAL,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,SOCIALSECUR,GOODJUDGMENT,1.56
NATIONAL YELLOW,1.0,56.0,18.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,CONSERV,18-64,NATIONAL,NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,WORLDAFFAIRS,HONEST,1.41
NATIONAL YELLOW,1.0,56.0,19.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,,CONSERV,18-64,NATIONAL,NORTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,TAXES,GOODJUDGMENT,1.475
NATIONAL YELLOW,1.0,56.0,20.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,65+,NATIONAL,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,EDUCATION,GOODJUDGMENT,1.475
NATIONAL GREY,1.0,56.0,21.0,SECOND CALL,65-74,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,,CONSERV,65+,NATIONAL,NORTH,60+,60+,REPUBLICAN,65+,,,,1.434
NATIONAL GREY,1.0,56.0,22.0,SECOND CALL,50-59,WHITE,MALE,BUSH,,,,,,,,INDEPEND,,OVER100K,CONSERV,18-64,NATIONAL,NORTH,45-59,50-59,IND/OTHER,50-64,,,,1.354
NATIONAL GREY,1.0,56.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,50-75K,CONSERV,65+,NATIONAL,NORTH,60+,60+,REPUBLICAN,65+,,,,1.475
NATIONAL GREY,1.0,56.0,24.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,OVER100K,CONSERV,65+,NATIONAL,NORTH,60+,60+,REPUBLICAN,65+,,,,1.475
