ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNH10,GOVNH10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TIMESEN10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WRKWOMEN,XTEAPARTYID,CELLPHONE,LANDPHONE,RPRIM2012,TAXCUTSNH,CELLULAR,REP2012P,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
878451.0,New Hampshire,77.0,Call 1,Complete,Election day exit poll,1.0006765127182,Kelly Ayotte,John Lynch,Male,White,40-44,Republican,Moderate,,Postgraduate study,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,In the last month,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Someone else,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,3062.0
875147.0,New Hampshire,53.0,Call 1,Complete,Election day exit poll,1.34917724132538,Kelly Ayotte,John Lynch,Female,White,50-59,Independent,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,Before that,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,Working women,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0
906923.0,New Hampshire,92.0,Call 3,Complete,Election day exit poll,1.37009215354919,Kelly Ayotte,John Lynch,Female,White,50-59,Independent,Moderate,,Postgraduate study,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,Before that,McCain,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
891946.0,New Hampshire,53.0,Call 2,Complete,Election day exit poll,1.34917724132538,Kelly Ayotte,John Lynch,Female,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,In the last month,McCain,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,In the last month,In the last month or earlier,,Working women,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0
891900.0,New Hampshire,48.0,Call 2,Complete,Election day exit poll,1.06499934196472,Kelly Ayotte,John Lynch,Female,White,50-59,Republican,Conservative,,High school graduate,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,In the last month,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,In the last month,In the last month or earlier,,Working women,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Someone else,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3848.0
891899.0,New Hampshire,48.0,Call 2,Complete,Election day exit poll,1.06499934196472,Kelly Ayotte,John Lynch,Female,White,50-59,Republican,Conservative,,High school graduate,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,In the last month,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,In the last month,In the last month or earlier,,Working women,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Someone else,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3848.0
891784.0,New Hampshire,37.0,Call 2,Complete,Election day exit poll,0.802405118942261,Kelly Ayotte,John Lynch,Female,White,50-59,Independent,Moderate,,High school graduate,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,In the last three days,McCain,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,In the last month,In the last week,,All others,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0
891537.0,New Hampshire,99.0,Call 2,Complete,Election day exit poll,1.1024078130722,Kelly Ayotte,John Lynch,Male,White,50-59,Independent,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,In the last week,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last week,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3269.0
876736.0,New Hampshire,113.0,Call 1,Complete,Election day exit poll,1.5993891954422,Kelly Ayotte,John Lynch,Male,White,65 or over,Republican,Conservative,,High school graduate,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,Before that,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,,Yes,Someone else,,Omit,Someone else,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 2,Low Density Rural,Rural,Rural,Very downscale,3470.0
891111.0,New Hampshire,110.0,Call 2,Complete,Election day exit poll,1.0107330083847,Kelly Ayotte,John Lynch,Male,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,In the last three days,McCain,Yes,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last week,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
876502.0,New Hampshire,98.0,Call 1,Complete,Election day exit poll,1.5741947889328,Kelly Ayotte,John Lynch,Female,White,65 or over,Independent,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,Angry,,,,,,Spending to create jobs,,In the last three days,McCain,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,In the last month,In the last week,,All others,,Yes,Yes,Omit,,Both regular land-line and cell phone service,Omit,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0
876215.0,New Hampshire,22.0,Call 1,Complete,Election day exit poll,2.33761286735535,Kelly Ayotte,John Lynch,Male,White,45-49,Independent,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,In the last month,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0
874842.0,New Hampshire,53.0,Call 1,Complete,Election day exit poll,1.37196290493011,Kelly Ayotte,John Lynch,Male,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,Before that,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0
875532.0,New Hampshire,62.0,Call 1,Complete,Election day exit poll,1.44097411632538,Kelly Ayotte,John Lynch,Male,White,50-59,Democrat,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,Enthusiastic,,,,,,Spending to create jobs,,In the last week,McCain,No,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,In the last month,In the last week,,All others,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 2,High Density Urban,Urban,Urban Core,Very downscale,3103.0
903920.0,New Hampshire,98.0,Call 3,Complete,Election day exit poll,1.2894686460495,Kelly Ayotte,John Stephen,Female,White,60-64,Independent,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,Before that,McCain,Yes,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,Working women,,Yes,Yes,Newt Gingrich,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0
904616.0,New Hampshire,96.0,Call 3,Complete,Election day exit poll,0.766538560390472,Kelly Ayotte,John Stephen,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Newt Gingrich,,Both regular land-line and cell phone service,Newt Gingrich,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0
903633.0,New Hampshire,105.0,Call 3,Complete,Election day exit poll,1.14379286766052,Kelly Ayotte,John Stephen,Male,Other,45-49,Independent,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,In the last month,McCain,Yes,Non black male,All other races,45-65,30-59,45+,45-59,40-49,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,American Indian,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Sarah Palin,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3446.0
903599.0,New Hampshire,98.0,Call 3,Complete,Election day exit poll,1.2098445892334,Kelly Ayotte,John Stephen,Male,Hispanic,40-44,Independent,Conservative,,Postgraduate study,Yes,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,Latino men,30-44,30-59,18-44,30-44,40-49,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0
903584.0,New Hampshire,2.0,Call 3,Complete,Election day exit poll,1.36506843566895,Kelly Ayotte,John Stephen,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,In the last month,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,In the last month,In the last month or earlier,,Working women,,Yes,Yes,Mike Huckabee,,Both regular land-line and cell phone service,Mike Huckabee,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3809.0
903549.0,New Hampshire,113.0,Call 3,Complete,Election day exit poll,1.12812447547913,Kelly Ayotte,John Stephen,Male,White,45-49,Something else,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,In the last three days,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last week,,All others,,Yes,No,Mike Huckabee,,Only cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 2,Low Density Rural,Rural,Rural,Very downscale,3470.0
905245.0,New Hampshire,115.0,Call 3,Complete,Election day exit poll,0.961315751075745,Kelly Ayotte,John Stephen,Female,White,40-44,Independent,Moderate,,Postgraduate study,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,Before that,McCain,Yes,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,Working women,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3894.0
908179.0,New Hampshire,68.0,Call 3,Complete,Election day exit poll,2.23643851280212,Kelly Ayotte,John Stephen,Male,White,60-64,Republican,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,Before that,McCain,Yes,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,No,Yes,Someone else,,Only regular land-line phone service,Someone else,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0
903164.0,New Hampshire,85.0,Call 3,Complete,Election day exit poll,1.2537214756012,Kelly Ayotte,John Stephen,Male,White,60-64,Independent,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Omit,,Before that,McCain,Yes,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Omit,,Both regular land-line and cell phone service,Omit,State questionnaire,Suburbs,Suburbs,1.0,5.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0
878615.0,New Hampshire,110.0,Call 1,Complete,Election day exit poll,0.814170658588409,Kelly Ayotte,John Stephen,Female,White,60-64,Something else,Moderate,,High school graduate,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,In the last three days,McCain,No,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,In the last month,In the last week,,All others,,Yes,Yes,Sarah Palin,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
878599.0,New Hampshire,102.0,Call 1,Complete,Election day exit poll,0.934632956981659,Kelly Ayotte,John Stephen,Male,White,65 or over,Independent,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Omit,,Before that,McCain,Yes,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,No,Mike Huckabee,,Only cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0
878526.0,New Hampshire,110.0,Call 1,Complete,Election day exit poll,0.763221979141235,Kelly Ayotte,John Stephen,Female,,65 or over,Independent,Conservative,,Some college/assoc. degree,,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,Before that,McCain,No,,,65+,60+,45+,60+,65+,,No college degree,More than High school graduate,,,,,,,,Negative,,,,Independent/Something else,Independent Women,,Independents/Something else,,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
878339.0,New Hampshire,59.0,Call 1,Complete,Election day exit poll,0.624432146549225,Kelly Ayotte,John Stephen,Male,White,30-39,Republican,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,Better,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,No,Someone else,,Only cell phone service,Someone else,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 2,Suburb,Urban,Urban Core,Very downscale,3101.0
878229.0,New Hampshire,111.0,Call 1,Complete,Election day exit poll,0.963123381137848,Kelly Ayotte,John Stephen,Female,,65 or over,Independent,Moderate,,College graduate,,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,Before that,McCain,No,,,65+,60+,45+,60+,65+,,College graduate,More than High school graduate,,,,,,,,Negative,,,,Independent/Something else,Independent Women,,Independents/Something else,,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,3598.0
878028.0,New Hampshire,112.0,Call 1,Complete,Election day exit poll,0.450647711753845,Kelly Ayotte,John Stephen,Female,White,45-49,Republican,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,Angry,,,,,,Cutting taxes,,Before that,McCain,No,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mike Huckabee,,Both regular land-line and cell phone service,Mike Huckabee,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Upscale,3086.0
877787.0,New Hampshire,115.0,Call 1,Complete,Election day exit poll,0.977550983428955,Kelly Ayotte,John Stephen,Male,Hispanic,50-59,Republican,Conservative,,Postgraduate study,Yes,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Republican,Republican Men,All others,Conservative Republicans,Hispanic/Latino,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Sarah Palin,,Both regular land-line and cell phone service,Sarah Palin,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3894.0
877746.0,New Hampshire,87.0,Call 1,Complete,Election day exit poll,0.832108616828918,Kelly Ayotte,John Stephen,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Omit,,,,,,Cutting taxes,,In the last month,McCain,No,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Omit,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Newt Gingrich,,Both regular land-line and cell phone service,Newt Gingrich,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
877701.0,New Hampshire,87.0,Call 1,Complete,Election day exit poll,0.832108616828918,Kelly Ayotte,John Stephen,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Omit,,,,,,Cutting taxes,,In the last month,McCain,No,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Omit,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Newt Gingrich,,Both regular land-line and cell phone service,Newt Gingrich,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
877666.0,New Hampshire,77.0,Call 1,Complete,Election day exit poll,0.814142525196075,Kelly Ayotte,John Stephen,Male,White,30-39,Republican,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,Before that,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,No,Someone else,,Only cell phone service,Someone else,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,3062.0
892247.0,New Hampshire,19.0,Call 2,Complete,Election day exit poll,1.41930735111237,Kelly Ayotte,John Stephen,Male,White,65 or over,Democrat,Conservative,,No high school diploma,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,Before that,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,3813.0
892242.0,New Hampshire,68.0,Call 2,Complete,Election day exit poll,2.06349015235901,Kelly Ayotte,John Stephen,Male,White,50-59,Independent,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0
