ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENVT10,GOVVT10,HOUVT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,HEALTHCARE10,NECWORRY,OBAMA4,TEAPARTY,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
890756.0, Vermont,65.0,Call 2,Complete,Election day exit poll,0.461187422275543,Len Britton,Brian Dubie,Paul Beaudry,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Strongly support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
875040.0, Vermont,79.0,Call 1,Complete,Election day exit poll,1.23636960983276,Len Britton,Brian Dubie,Paul Beaudry,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
872056.0, Vermont,56.0,Call 1,Complete,Election day exit poll,1.13840866088867,Len Britton,Brian Dubie,Paul Beaudry,Female,White,65 or over,Republican,Moderate,,College graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Strongly disapprove,Strongly support,Seriously off on the wrong track,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
902383.0, Vermont,74.0,Call 3,Complete,Election day exit poll,1.19289493560791,Len Britton,Brian Dubie,Paul Beaudry,Male,White,60-64,Independent,Moderate,,Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Leave it as is,Somewhat worried,Somewhat disapprove,Neutral,Seriously off on the wrong track,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
890717.0, Vermont,65.0,Call 2,Complete,Election day exit poll,0.425115346908569,Len Britton,Brian Dubie,Paul Beaudry,Female,Hispanic,50-59,Republican,Conservative,,Some college/assoc. degree,Yes,No,Government should do more to solve problems,Omit,Somewhat worried,Strongly disapprove,Omit,Seriously off on the wrong track,McCain,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Women without children,Worried,Disapprove,Republican,Republican Women,All others,Conservative Republicans,White,,Omit,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
872045.0, Vermont,14.0,Call 1,Complete,Election day exit poll,0.969160556793213,Len Britton,Brian Dubie,Paul Beaudry,Female,White,50-59,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Not too worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Not worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,5860.0
893111.0, Vermont,56.0,Call 2,Complete,Election day exit poll,1.13840866088867,Len Britton,Brian Dubie,Paul Beaudry,Female,White,60-64,Republican,Conservative,,College graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
893032.0, Vermont,44.0,Call 2,Complete,Election day exit poll,1.1951664686203,Len Britton,Brian Dubie,Paul Beaudry,Male,Hispanic,65 or over,Independent,Moderate,"$200,000 or more",Some college/assoc. degree,Yes,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Strongly support,Seriously off on the wrong track,Other,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
874345.0, Vermont,74.0,Call 1,Complete,Election day exit poll,1.15671467781067,Len Britton,Brian Dubie,Paul Beaudry,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Strongly support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
902117.0, Vermont,79.0,Call 3,Complete,Election day exit poll,1.13966619968414,Len Britton,Brian Dubie,Paul Beaudry,Female,White,50-59,Something else,Moderate,"$30,000-$49,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Somewhat disapprove,Somewhat support,Seriously off on the wrong track,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,Yes,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
890800.0, Vermont,65.0,Call 2,Complete,Election day exit poll,0.475612670183182,Len Britton,Brian Dubie,Paul Beaudry,Male,White,65 or over,Independent,Liberal,"Under $30,000",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,Leave it as is,Very worried,Strongly disapprove,Strongly oppose,Seriously off on the wrong track,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
902304.0, Vermont,23.0,Call 3,Complete,Election day exit poll,0.538814187049866,Len Britton,Brian Dubie,Paul Beaudry,Male,White,40-44,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Neutral,Seriously off on the wrong track,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
871972.0, Vermont,56.0,Call 1,Complete,Election day exit poll,1.23500537872314,Len Britton,Brian Dubie,Paul Beaudry,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
890635.0, Vermont,74.0,Call 2,Complete,Election day exit poll,1.09959185123444,Len Britton,Brian Dubie,Paul Beaudry,Female,White,65 or over,Republican,Moderate,"$200,000 or more",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Strongly disapprove,Neutral,Seriously off on the wrong track,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
902170.0, Vermont,74.0,Call 3,Complete,Election day exit poll,1.15671467781067,Len Britton,Brian Dubie,Paul Beaudry,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
892794.0, Vermont,56.0,Call 2,Complete,Election day exit poll,1.13840866088867,Len Britton,Brian Dubie,Paul Beaudry,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Expand it,Somewhat worried,Somewhat approve,Strongly oppose,Seriously off on the wrong track,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
902096.0, Vermont,21.0,Call 3,Complete,Election day exit poll,1.23636960983276,Len Britton,Brian Dubie,Paul Beaudry,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,5464.0
892737.0, Vermont,56.0,Call 2,Complete,Election day exit poll,1.17197227478027,Len Britton,Brian Dubie,Paul Beaudry,,White,65 or over,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Neutral,Seriously off on the wrong track,Other,,,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Worried,Disapprove,Independent/Something else,,White Independents,Independents/Something else,White,,Neutral,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
892812.0, Vermont,44.0,Call 2,Complete,Election day exit poll,1.1589173078537,Len Britton,Brian Dubie,Paul Beaudry,Male,White,50-59,Republican,Conservative,"Under $30,000",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
902054.0, Vermont,37.0,Call 3,Complete,Election day exit poll,1.13743615150452,Len Britton,Brian Dubie,Paul Beaudry,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Somewhat approve,Neutral,Seriously off on the wrong track,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5001.0
874039.0, Vermont,85.0,Call 1,Complete,Election day exit poll,1.17301332950592,Len Britton,Brian Dubie,Paul Beaudry,Male,White,65 or over,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,5091.0
902025.0, Vermont,79.0,Call 3,Complete,Election day exit poll,1.13966619968414,Len Britton,Brian Dubie,Paul Beaudry,Female,White,50-59,Something else,,,Postgraduate study,No,No,Government should do more to solve problems,Repeal it,Somewhat worried,Omit,Neutral,Seriously off on the wrong track,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Worried,Omit,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
874023.0, Vermont,21.0,Call 1,Complete,Election day exit poll,1.23636960983276,Len Britton,Brian Dubie,Paul Beaudry,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Somewhat disapprove,Strongly support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,5464.0
892745.0, Vermont,44.0,Call 2,Complete,Election day exit poll,1.1016857624054,Len Britton,Brian Dubie,Paul Beaudry,Female,White,65 or over,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
890481.0, Vermont,23.0,Call 2,Complete,Election day exit poll,0.512205541133881,Len Britton,Brian Dubie,Paul Beaudry,Female,White,65 or over,Independent,Moderate,"$200,000 or more",College graduate,,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
875197.0, Vermont,65.0,Call 1,Complete,Election day exit poll,0.461187422275543,Len Britton,Brian Dubie,Paul Beaudry,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Strongly support,Seriously off on the wrong track,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
901856.0, Vermont,65.0,Call 3,Complete,Election day exit poll,0.4571892619133,Len Britton,Brian Dubie,Paul Beaudry,Male,,60-64,Independent,Moderate,"$100,000-$199,999",,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,,,45-65,60+,45+,60+,50-64,,,,,100k or more,50k or more,30k or more,100 thousand or more,,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,,Independents/Something else,,Do not have children,Support,,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
890345.0, Vermont,14.0,Call 2,Complete,Election day exit poll,1.05139625072479,Len Britton,Brian Dubie,Paul Beaudry,Male,White,45-49,Republican,Conservative,"Under $30,000",No high school diploma,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Strongly support,Seriously off on the wrong track,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,5860.0
892516.0, Vermont,62.0,Call 2,Complete,Election day exit poll,1.15745532512665,Len Britton,Brian Dubie,Paul Beaudry,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,Expand it,Very worried,Strongly disapprove,Neutral,Seriously off on the wrong track,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,Yes,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,5068.0
892497.0, Vermont,56.0,Call 2,Complete,Election day exit poll,1.13840866088867,Len Britton,Brian Dubie,Paul Beaudry,Female,White,65 or over,Independent,Conservative,"$30,000-$49,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Strongly support,Seriously off on the wrong track,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
906491.0, Vermont,56.0,Call 3,Complete,Election day exit poll,1.10388088226318,Len Britton,Brian Dubie,Paul Beaudry,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,No,Government should do more to solve problems,Leave it as is,Very worried,Somewhat disapprove,Neutral,Seriously off on the wrong track,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Neutral,No,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
892481.0, Vermont,62.0,Call 2,Complete,Election day exit poll,1.10388088226318,Len Britton,Brian Dubie,Paul Beaudry,Female,White,50-59,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Somewhat disapprove,Neutral,Seriously off on the wrong track,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,5068.0
892557.0, Vermont,62.0,Call 2,Complete,Election day exit poll,1.10388088226318,Len Britton,Brian Dubie,Paul Beaudry,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Neutral,Seriously off on the wrong track,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,5068.0
892454.0, Vermont,44.0,Call 2,Complete,Election day exit poll,1.1589173078537,Len Britton,Brian Dubie,Paul Beaudry,Male,White,45-49,Independent,Moderate,"$100,000-$199,999",College graduate,,No,Government is doing too many things better left to businesses and individuals,Expand it,Very worried,Somewhat approve,Neutral,Seriously off on the wrong track,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
876113.0, Vermont,85.0,Call 1,Complete,Election day exit poll,1.08126533031464,Len Britton,Brian Dubie,Paul Beaudry,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,5091.0
