ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWI10,GOVWI10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,RELIGN10,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,FEINLIB,JOHNMONEY,JOHNMONEY2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
879364.0,Wisconsin,94.0,Call 1,Complete,Election day exit poll,0.963602483272552,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Moderate,,High school graduate,,No,I dislike the other candidate,Favorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Protestant,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,54470.0
913616.0,Wisconsin,66.0,Call 3,Complete,Election day exit poll,0.644122660160065,Ron Johnson,Scott Walker,Female,White,25-29,Something else,Conservative,,College graduate,No,Yes,I like my candidate but with reservations,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Mormon,,,No,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53222.0
898230.0,Wisconsin,1.0,Call 2,Complete,Election day exit poll,1.16602551937103,Ron Johnson,Scott Walker,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Favorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,54868.0
878477.0,Wisconsin,66.0,Call 1,Complete,Election day exit poll,0.644122660160065,Ron Johnson,Scott Walker,Female,White,25-29,Something else,Moderate,,College graduate,No,No,I strongly favor my candidate,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Other christian,,,No,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53222.0
895270.0,Wisconsin,66.0,Call 2,Complete,Election day exit poll,0.56764829158783,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Conservative,,Postgraduate study,No,Yes,I strongly favor my candidate,Favorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53222.0
877626.0,Wisconsin,22.0,Call 1,Complete,Election day exit poll,0.758649826049805,Russ Feingold,Scott Walker,Male,White,65 or over,Republican,Conservative,,High school graduate,No,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Protestant,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53078.0
914082.0,Wisconsin,20.0,Call 3,Complete,Election day exit poll,0.754535913467407,Russ Feingold,Scott Walker,Male,White,45-49,Republican,Conservative,,College graduate,No,Yes,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53916.0
879804.0,Wisconsin,94.0,Call 1,Complete,Election day exit poll,0.971687972545624,Ron Johnson,Scott Walker,Male,Other,45-49,Independent,Conservative,,Postgraduate study,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,Barack Obama was not a factor,Angry,,,,,,,Protestant,,,No,McCain,Non black male,All other races,45-65,30-59,45+,45-59,40-49,Other,College graduate,More than High school graduate,Non white college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Other,Protestant/Other Non-Catholic Christian,Non-white,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,54470.0
913798.0,Wisconsin,21.0,Call 3,Complete,Election day exit poll,0.994922816753387,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Moderate,,High school graduate,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,About right,Not too concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale,53032.0
879745.0,Wisconsin,94.0,Call 1,Complete,Election day exit poll,0.963602483272552,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,54470.0
879719.0,Wisconsin,64.0,Call 1,Complete,Election day exit poll,1.07855784893036,Ron Johnson,Scott Walker,Male,White,65 or over,Independent,Moderate,,High school graduate,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0
895456.0,Wisconsin,20.0,Call 2,Complete,Election day exit poll,0.91314834356308,Ron Johnson,Scott Walker,Male,White,30-39,Republican,Moderate,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Other christian,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Omit,Not too concerned,Not concerned,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53916.0
913723.0,Wisconsin,26.0,Call 3,Complete,Election day exit poll,1.00519442558289,Ron Johnson,Scott Walker,Male,White,30-39,Something else,Moderate,,Some college/assoc. degree,No,Yes,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Omit,,,,,,,Protestant,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Omit,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,54864.0
879687.0,Wisconsin,94.0,Call 1,Complete,Election day exit poll,0.971687972545624,Ron Johnson,Scott Walker,Male,White,30-39,Independent,Conservative,,College graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,54470.0
895347.0,Wisconsin,64.0,Call 2,Complete,Election day exit poll,1.03117775917053,Ron Johnson,Scott Walker,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Protestant,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0
913607.0,Wisconsin,79.0,Call 3,Complete,Election day exit poll,0.877794623374939,Ron Johnson,Scott Walker,Female,White,45-49,Republican,Conservative,,Postgraduate study,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Other christian,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53182.0
879514.0,Wisconsin,67.0,Call 1,Complete,Election day exit poll,1.0602251291275,Ron Johnson,Scott Walker,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Barack Obama was not a factor,Angry,,,,,,,Other christian,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,53214.0
895276.0,Wisconsin,64.0,Call 2,Complete,Election day exit poll,1.30166840553284,Ron Johnson,Scott Walker,Male,Hispanic,18-24,Republican,Conservative,,Some college/assoc. degree,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,All others,Conservative Republicans,Hispanic/Latino,Protestant/Other Non-Catholic Christian,Non-white,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0
879440.0,Wisconsin,4.0,Call 1,Complete,Election day exit poll,0.712515830993652,Ron Johnson,Scott Walker,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Protestant,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Suburbs,Suburbs,8.0,4.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,54313.0
895203.0,Wisconsin,79.0,Call 2,Complete,Election day exit poll,0.877794623374939,Ron Johnson,Scott Walker,Female,White,45-49,Republican,Conservative,,College graduate,No,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53182.0
879369.0,Wisconsin,67.0,Call 1,Complete,Election day exit poll,0.875566601753235,Ron Johnson,Scott Walker,Male,Black,30-39,Republican,Conservative,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,All others,Conservative Republicans,Black,Protestant/Other Non-Catholic Christian,Non-white,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,53214.0
913214.0,Wisconsin,39.0,Call 3,Complete,Election day exit poll,0.877794623374939,Ron Johnson,Scott Walker,Female,White,45-49,Republican,Conservative,,Postgraduate study,No,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Mormon,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
913770.0,Wisconsin,20.0,Call 3,Complete,Election day exit poll,0.858565866947174,Ron Johnson,Scott Walker,Female,White,65 or over,Republican,Conservative,,High school graduate,No,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53916.0
894807.0,Wisconsin,79.0,Call 2,Complete,Election day exit poll,1.10805094242096,Ron Johnson,Scott Walker,Male,Other,18-24,Republican,Conservative,,Some college/assoc. degree,No,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,All other races,18-29,18-29,18-44,18-29,18-24,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,All others,Conservative Republicans,American Indian,Protestant/Other Non-Catholic Christian,Non-white,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53182.0
898379.0,Wisconsin,16.0,Call 2,Complete,Election day exit poll,0.827311515808105,Ron Johnson,Scott Walker,Male,White,25-29,Republican,Conservative,,College graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53589.0
878871.0,Wisconsin,21.0,Call 1,Complete,Election day exit poll,1.19074130058289,Ron Johnson,Scott Walker,Male,White,25-29,Republican,Conservative,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Omit,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale,53032.0
878657.0,Wisconsin,26.0,Call 1,Complete,Election day exit poll,0.953040361404419,Ron Johnson,Scott Walker,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,54864.0
898011.0,Wisconsin,1.0,Call 2,Complete,Election day exit poll,1.16602551937103,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,54868.0
878550.0,Wisconsin,22.0,Call 1,Complete,Election day exit poll,0.877794623374939,Ron Johnson,Scott Walker,Female,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53078.0
878492.0,Wisconsin,32.0,Call 1,Complete,Election day exit poll,1.1813862323761,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,I dislike the other candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,3.0,3.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,53805.0
878380.0,Wisconsin,26.0,Call 1,Complete,Election day exit poll,1.00519442558289,Ron Johnson,Scott Walker,Male,White,45-49,Republican,Conservative,,Postgraduate study,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Protestant,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,54864.0
878275.0,Wisconsin,22.0,Call 1,Complete,Election day exit poll,0.918127000331879,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Other christian,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53078.0
878118.0,Wisconsin,22.0,Call 1,Complete,Election day exit poll,0.877794623374939,Ron Johnson,Scott Walker,Female,White,30-39,Republican,Conservative,,High school graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Protestant,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,53078.0
912121.0,Wisconsin,39.0,Call 3,Complete,Election day exit poll,1.10805094242096,Ron Johnson,Scott Walker,Male,White,25-29,Republican,Conservative,,College graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,Angry,,,,,,,Other christian,,,No,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not at all concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
878071.0,Wisconsin,39.0,Call 1,Complete,Election day exit poll,0.918127000331879,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Conservative,,High school graduate,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Protestant,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,Too liberal,Not too concerned,Not concerned,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
