ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCA10,GOVCA10,CAPROP19,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRCA10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBOXER,UNFAIRFIORINA,WHNCLINC,XTEAPARTYID,BALLOTDRAW,CADEFCT,IMMDEPORT,JOBSCAL,OUTSIDER,UNFAIRCA10G,JOBSBOXER,JOBSFIORINA,UNFAIRBROWN,UNFAIRWHIT,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
898705.0,California,46.0,Call 2,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,30-39,Democrat,Moderate,"Under $30,000",College graduate,Yes,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Somewhat approve,,,Strongly oppose,,,,,Obama,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
885684.0,California,46.0,Call 1,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,Strongly oppose,,,,,Obama,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919357.0,California,46.0,Call 3,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,45-49,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,Government should do more to solve problems,,Health care,,Very worried,Strongly approve,,,Strongly oppose,,,,,Obama,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
885579.0,California,46.0,Call 1,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,45-49,Democrat,Liberal,"$30,000-$49,999",No high school diploma,Yes,,,,,,,Government should do more to solve problems,,Health care,,Not too worried,Strongly disapprove,,,Strongly oppose,,,,,Obama,,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Something else,Not worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,Oppose,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
885499.0,California,46.0,Call 1,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Male,Other,30-39,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,Government should do more to solve problems,,The war in Afghanistan,,Very worried,Strongly approve,,,Strongly oppose,,,,,Obama,,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Other,Oppose,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898425.0,California,46.0,Call 2,Complete,Election day exit poll,0.360000014305115,Barbara Boxer,Jerry Brown,No,Male,Hispanic,45-49,Democrat,Moderate,"Under $30,000",No high school diploma,Yes,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,Somewhat oppose,,,,,Obama,,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,Spanish,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919453.0,California,46.0,Call 3,Complete,Election day exit poll,0.419999986886978,Barbara Boxer,Jerry Brown,No,Female,Hispanic,18-24,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,Somewhat oppose,,,,,Obama,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919541.0,California,46.0,Call 3,Complete,Election day exit poll,0.400000005960464,Barbara Boxer,Jerry Brown,No,Male,Hispanic,60-64,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,Yes,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,Somewhat oppose,,,,,Obama,,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Oppose,,,,,No,Non-Tea Party supporters and Independents/Something else,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919523.0,California,46.0,Call 3,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Male,Hispanic,65 or over,Democrat,Conservative,"$30,000-$49,999",No high school diploma,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Strongly approve,,,Neutral,,,,,Obama,,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,Spanish,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898551.0,California,46.0,Call 2,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,50-59,Democrat,Liberal,"Under $30,000",High school graduate,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,,Illegal immigration,,Very worried,Strongly approve,,,Neutral,,,,,Obama,,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898498.0,California,46.0,Call 2,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,25-29,Republican,Moderate,"$75,000-$99,999",College graduate,Yes,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Strongly approve,,,Neutral,,,,,Obama,,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Not worried,Approve,Republican,Republican Men,All others,Moderate/Liberal Republicans,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Republicans,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919382.0,California,46.0,Call 3,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,Neutral,,,,,Obama,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919505.0,California,46.0,Call 3,Complete,Election day exit poll,0.360000014305115,Barbara Boxer,Jerry Brown,No,Male,Hispanic,40-44,Independent,Moderate,"$30,000-$49,999",High school graduate,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Somewhat approve,,,Neutral,,,,,Obama,,Non black male,Latino men,30-44,30-59,18-44,30-44,40-49,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Independents/Something else,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
885215.0,California,46.0,Call 1,Complete,Election day exit poll,0.639999985694885,Barbara Boxer,Meg Whitman,Yes,Male,Hispanic,25-29,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Somewhat approve,,,Neutral,,,,,Obama,,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898654.0,California,46.0,Call 2,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,50-59,Democrat,Liberal,"$30,000-$49,999",High school graduate,Yes,,,,,,,Government should do more to solve problems,,Health care,,Very worried,Somewhat approve,,,Neutral,,,,,Obama,,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919594.0,California,46.0,Call 3,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,45-49,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,,,,Government should do more to solve problems,,Health care,,Very worried,Strongly approve,,,Neutral,,,,,Obama,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919403.0,California,46.0,Call 3,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,Yes,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Somewhat approve,,,Somewhat support,,,,,Obama,,Non black female,Latino women,18-29,18-29,18-44,18-29,25-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Support,,,,,No,Tea Party supporters,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919429.0,California,46.0,Call 3,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Male,Hispanic,60-64,Democrat,Conservative,"$30,000-$49,999",No high school diploma,Yes,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,Strongly support,,,,,Obama,,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Support,,,,,No,Tea Party supporters,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
885774.0,California,46.0,Call 1,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,50-59,Democrat,Moderate,"$50,000-$74,999",No high school diploma,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Somewhat worried,Omit,,,Strongly support,,,,,Obama,,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Omit,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Support,,,,,No,Tea Party supporters,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919690.0,California,46.0,Call 3,Not complete,Election day exit poll,0.360000014305115,Barbara Boxer,Jerry Brown,No,Male,Hispanic,50-59,,,,,,,,,,,,,,,,,,,,,,,,,,,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,,,,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,,,,,,,,,,,,National questionnaire,,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919681.0,California,46.0,Call 3,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,45-49,Democrat,Liberal,"Under $30,000",No high school diploma,Yes,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,The economy,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,Spanish,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919687.0,California,46.0,Call 3,Not complete,Election day exit poll,0.0,Barbara Boxer,Jerry Brown,,Female,Hispanic,60-64,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Non black female,Latino women,45-65,60+,45+,60+,50-64,Latino 45-54,,,,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,,,,,,,,,,,,National questionnaire,Spanish,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
887590.0,California,46.0,Call 1,Complete,Election day exit poll,0.419999986886978,Barbara Boxer,Jerry Brown,No,Female,Hispanic,25-29,Independent,Liberal,"$75,000-$99,999",College graduate,Yes,,Unfavorable,Unfavorable,,,,,,,No,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,25-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
887481.0,California,46.0,Call 1,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Female,Hispanic,65 or over,Independent,Liberal,,College graduate,Yes,,Favorable,Unfavorable,,,,,,,No,,,,,,,,,,,,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,,,,,,,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
887384.0,California,46.0,Call 1,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Male,Hispanic,65 or over,Democrat,Moderate,"$30,000-$49,999",No high school diploma,Yes,,Favorable,Unfavorable,,,,,,,No,,,,,,,,,,,,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
887711.0,California,46.0,Call 1,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,Yes,,Favorable,Unfavorable,,,,,,,Yes,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
887710.0,California,46.0,Call 1,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,Yes,,Favorable,Unfavorable,,,,,,,Yes,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899680.0,California,46.0,Call 2,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,18-24,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,Yes,,Favorable,Unfavorable,,,,,,,Yes,,,,,,,,,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899601.0,California,46.0,Call 2,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,45-49,Democrat,Conservative,"$30,000-$49,999",High school graduate,Yes,,Favorable,Unfavorable,,,,,,,Yes,,,,,,,,,,,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899777.0,California,46.0,Call 2,Complete,Election day exit poll,0.689999997615814,Carly Fiorina,Meg Whitman,No,Male,Hispanic,40-44,Republican,Conservative,"$50,000-$74,999",High school graduate,Yes,,Unfavorable,Favorable,,,,,,,Yes,,,,,,,,,,,,Non black male,Latino men,30-44,30-59,18-44,30-44,40-49,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,Republican,Republican Men,All others,Conservative Republicans,Other,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
886016.0,California,46.0,Call 1,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,45-49,Democrat,Moderate,"Under $30,000",High school graduate,Yes,,,,Worse,,"Satisfied, but not enthusiastic",,,Illegal immigration,,,,,,,,,,,,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898818.0,California,46.0,Call 2,Complete,Election day exit poll,1.0900000333786,,Meg Whitman,Yes,Male,Hispanic,25-29,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,Yes,,,,Worse,,Angry,,,The economy,,,,,,,,,,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,,,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919697.0,California,46.0,Call 3,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,Yes,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Positive,The economy,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919648.0,California,46.0,Call 3,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,Yes,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black male,Latino men,30-44,30-59,18-44,30-44,40-49,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Positive,The economy,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
