ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAZ10,GOVAZ10,AZPROP106,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALGOV10,TEAPARTY,TIMESEN10,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,IMMAZLAW,IMMDEPORT,IMMLAW,FORECLOSE2,IMMAZLAW2,LATINOS,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
900316.0,Arizona,37.0,Call 2,Complete,Election day exit poll,0.829999983310699,John McCain,Jan Brewer,Yes,Male,White,50-59,Republican,Conservative,,College graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
900126.0,Arizona,36.0,Call 2,Complete,Election day exit poll,0.550000011920929,John McCain,Jan Brewer,Yes,Female,White,30-39,Independent,Moderate,,College graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",6.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
918732.0,Arizona,20.0,Call 3,Complete,Election day exit poll,0.529999971389771,John McCain,Jan Brewer,Yes,Male,White,45-49,Republican,Conservative,,High school graduate,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Very downscale
884320.0,Arizona,20.0,Call 1,Complete,Election day exit poll,0.5,Other,Jan Brewer,Yes,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,I dislike the other candidate,Unfavorable,Favorable,Better,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Very downscale
918716.0,Arizona,108.0,Call 3,Complete,Election day exit poll,0.449999988079071,John McCain,Jan Brewer,No,Male,White,30-39,Independent,Moderate,,College graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,Low Density Rural,Urban,Urban Core,Very upscale
862219.0,Arizona,50006.0,,Complete,Telephone survey,1.23000001907349,John McCain,Jan Brewer,No,Male,White,65 or over,Republican,Conservative,,College graduate,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
918424.0,Arizona,45.0,Call 3,Complete,Election day exit poll,0.829999983310699,John McCain,Jan Brewer,No,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,Omit,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,Omit,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
882495.0,Arizona,95.0,Call 1,Complete,Election day exit poll,0.569999992847443,John McCain,Jan Brewer,No,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
862273.0,Arizona,50015.0,,Complete,Telephone survey,1.23000001907349,John McCain,Jan Brewer,No,Male,White,65 or over,Republican,Conservative,,College graduate,No,,,I dislike the other candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",6.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
862227.0,Arizona,50015.0,,Complete,Telephone survey,1.21000003814697,John McCain,Jan Brewer,No,Male,White,25-29,Republican,Conservative,,College graduate,No,,,I dislike the other candidate,Unfavorable,Favorable,Better,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",6.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Very upscale
862224.0,Arizona,50015.0,,Complete,Telephone survey,1.19000005722046,John McCain,Jan Brewer,No,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",6.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
862148.0,Arizona,50009.0,,Complete,Telephone survey,1.19000005722046,John McCain,Jan Brewer,No,Female,White,60-64,Independent,Conservative,,College graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,West,Version 2,Low Density Rural,Urban,Urban Core,Downscale
918221.0,Arizona,95.0,Call 3,Complete,Election day exit poll,0.660000026226044,Rodney Glassman,Jan Brewer,No,Female,White,60-64,Republican,Moderate,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Omit,Favorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,It will not make much difference to you,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
862168.0,Arizona,50020.0,,Complete,Telephone survey,1.1599999666214,John McCain,Jan Brewer,No,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,,,I strongly favor my candidate,Unfavorable,Favorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,Omit,,,,Reducing the budget deficit,,,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,Omit,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",7.0,3.0,West,Version 2,Extremely Low Density Rural,Urban,Urban Core,Downscale
900468.0,Arizona,37.0,Call 2,Complete,Election day exit poll,0.699999988079071,John McCain,Jan Brewer,No,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,You will be worse off,,,,Reducing the budget deficit,,,,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
882073.0,Arizona,108.0,Call 1,Complete,Election day exit poll,0.370000004768372,John McCain,Terry Goddard,,Male,Hispanic,30-39,Independent,Moderate,,College graduate,Yes,,,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,White,,,,,,,,,State government,,,Yes,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,Low Density Rural,Urban,Urban Core,Very upscale
899209.0,Arizona,45.0,Call 2,Complete,Election day exit poll,0.740000009536743,John McCain,Jan Brewer,Yes,Male,White,45-49,Something else,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
916635.0,Arizona,36.0,Call 3,Complete,Election day exit poll,0.569999992847443,John McCain,Jan Brewer,Yes,Male,Other,50-59,Independent,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,,Omit,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Other,,,,,,,,,Omit,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",6.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
882892.0,Arizona,108.0,Call 1,Complete,Election day exit poll,0.449999988079071,John McCain,Jan Brewer,Yes,Male,White,30-39,Republican,Conservative,,College graduate,No,,,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,Low Density Rural,Urban,Urban Core,Very upscale
880659.0,Arizona,94.0,Call 1,Complete,Election day exit poll,0.779999971389771,John McCain,Jan Brewer,Yes,Male,White,40-44,Democrat,Conservative,,College graduate,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
900984.0,Arizona,77.0,Call 2,Complete,Election day exit poll,0.779999971389771,John McCain,Jan Brewer,Yes,Female,Other,50-59,Independent,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Other,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
900871.0,Arizona,108.0,Call 2,Complete,Election day exit poll,0.430000007152557,John McCain,Jan Brewer,Yes,Female,White,30-39,Independent,Conservative,,College graduate,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,Low Density Rural,Urban,Urban Core,Very upscale
900929.0,Arizona,108.0,Call 2,Complete,Election day exit poll,0.449999988079071,John McCain,Jan Brewer,No,Male,White,30-39,Independent,Conservative,,College graduate,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,,To express opposition to Barack Obama,Angry,,,It will not make much difference to you,,,,Cutting taxes,,,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,Low Density Rural,Urban,Urban Core,Very upscale
919655.0,Arizona,77.0,Call 3,Complete,Election day exit poll,0.569999992847443,Other,Other,Yes,Male,White,45-49,Something else,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,,Barack Obama was not a factor,Angry,,,It will not make much difference to you,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
901263.0,Arizona,108.0,Call 2,Complete,Election day exit poll,0.889999985694885,John McCain,,No,Male,White,60-64,Republican,Moderate,,Some college/assoc. degree,,,,I dislike the other candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,State government,,,,,State questionnaire,,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,Low Density Rural,Urban,Urban Core,Very upscale
862114.0,Arizona,50006.0,,Complete,Telephone survey,2.3199999332428,John McCain,Jan Brewer,,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
862109.0,Arizona,50020.0,,Complete,Telephone survey,2.5,John McCain,Jan Brewer,,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",7.0,3.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
862326.0,Arizona,50022.0,,Complete,Telephone survey,1.26999998092651,John McCain,Jan Brewer,Yes,Female,,65 or over,Republican,Conservative,,Postgraduate study,,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be better off,,,,Cutting taxes,,,,,McCain,,,,65+,60+,45+,60+,65+,,College graduate,More than High school graduate,,,,,,,,Negative,,,,Republican,Republican Women,,Conservative Republicans,,,,,,,,,,State government,,,,,State questionnaire,,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
917547.0,Arizona,22.0,Call 3,Complete,Election day exit poll,0.959999978542328,John McCain,Jan Brewer,Yes,Female,White,65 or over,Republican,Conservative,,College graduate,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
882795.0,Arizona,108.0,Call 1,Complete,Election day exit poll,0.589999973773956,John McCain,Jan Brewer,Yes,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,Low Density Rural,Urban,Urban Core,Very upscale
901933.0,Arizona,77.0,Call 2,Complete,Election day exit poll,0.810000002384186,John McCain,Jan Brewer,Yes,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,,,State questionnaire,,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
901509.0,Arizona,77.0,Call 2,Complete,Election day exit poll,0.779999971389771,John McCain,Jan Brewer,Yes,Female,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
881935.0,Arizona,95.0,Call 1,Complete,Election day exit poll,0.589999973773956,John McCain,Jan Brewer,Yes,Male,Other,60-64,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,All other races,45-65,60+,45+,60+,50-64,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Republican,Republican Men,All others,Conservative Republicans,Other,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
901210.0,Arizona,77.0,Call 2,Complete,Election day exit poll,0.889999985694885,John McCain,Jan Brewer,Yes,Female,Hispanic,18-24,Republican,Conservative,,College graduate,Yes,,,Omit,Unfavorable,Favorable,About the same,,Barack Obama was not a factor,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Republican,Republican Women,All others,Conservative Republicans,Hispanic/Latino,,,,,,,,,The federal government,,,Yes,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
862208.0,Arizona,50019.0,,Complete,Telephone survey,1.39999997615814,John McCain,Jan Brewer,Yes,Male,White,60-64,Republican,Conservative,,High school graduate,No,,,Omit,Unfavorable,Favorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",7.0,2.0,West,Version 2,Suburb,Urban,Urban Core,Very downscale
862197.0,Arizona,50012.0,,Complete,Telephone survey,1.83000004291534,John McCain,Jan Brewer,Yes,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,,,I strongly favor my candidate,Unfavorable,Favorable,Better,,Barack Obama was not a factor,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Very upscale
862118.0,Arizona,50015.0,,Complete,Telephone survey,1.79999995231628,John McCain,Jan Brewer,Yes,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",6.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Upscale
919564.0,Arizona,77.0,Call 3,Complete,Election day exit poll,1.00999999046326,Rodney Glassman,Jan Brewer,No,Male,White,60-64,Independent,Liberal,,Some college/assoc. degree,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,The federal government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
918249.0,Arizona,95.0,Call 3,Complete,Election day exit poll,0.449999988079071,John McCain,Jan Brewer,No,Male,White,50-59,Republican,Conservative,,High school graduate,No,,,I like my candidate but with reservations,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,You will be worse off,,,,Cutting taxes,,,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,State government,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",8.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
