ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIN10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,ABORTION,ABORT2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
906700.0,Indiana,61.0,Call 3,Complete,Election day exit poll,1.14879608154297,Brad Ellsworth,Male,White,60-64,Democrat,Moderate,,High school graduate,No,,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Somewhat approve,,,,Neutral,,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
866509.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,,Neutral,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
880841.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.458164840936661,Brad Ellsworth,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Somewhat approve,,,,Neutral,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
880779.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.458164840936661,Brad Ellsworth,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Somewhat approve,,,,Neutral,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,Yes,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
880896.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.65696519613266,Dan Coats,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",No high school diploma,No,,,,,,,,Government should do more to solve problems,,Illegal immigration,,Somewhat worried,Strongly disapprove,,,,Neutral,,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Neutral,,,No,,Non-Tea Party supporters and Republicans,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
866499.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,,Health care,,Somewhat worried,Somewhat approve,,,,Somewhat oppose,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
907776.0,Indiana,61.0,Call 3,Complete,Election day exit poll,1.58208918571472,Brad Ellsworth,Male,Black,30-39,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,,Somewhat oppose,,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Republican,Republican Men,All others,Moderate/Liberal Republicans,Black,Oppose,,,No,,Non-Tea Party supporters and Republicans,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906617.0,Indiana,61.0,Call 3,Complete,Election day exit poll,1.61484265327454,Brad Ellsworth,Male,Black,65 or over,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,,,,,,,Omit,,The economy,,Somewhat worried,Strongly approve,,,,Somewhat oppose,,,Obama,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906948.0,Indiana,61.0,Call 3,Complete,Election day exit poll,1.14879608154297,Brad Ellsworth,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",High school graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Somewhat approve,,,,Somewhat oppose,,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,No,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
880655.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.661904454231262,Brad Ellsworth,Female,Black,25-29,Democrat,Conservative,"Under $30,000",High school graduate,No,,,,,,,,Government should do more to solve problems,,Omit,,Somewhat worried,Strongly approve,,,,Somewhat oppose,,,Obama,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Omit,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
883194.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.04407691955566,Brad Ellsworth,Female,White,60-64,Something else,Liberal,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,,Very worried,Somewhat disapprove,,,,Strongly oppose,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,No,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
907362.0,Indiana,61.0,Call 3,Complete,Election day exit poll,1.57050132751465,Brad Ellsworth,Female,Black,40-44,Democrat,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,,Very worried,Strongly approve,,,,Strongly oppose,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
867163.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.44848227500916,Brad Ellsworth,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,Health care,,Somewhat worried,Strongly approve,,,,Strongly oppose,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
907689.0,Indiana,61.0,Call 3,Complete,Election day exit poll,1.11725175380707,Brad Ellsworth,Female,Other,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,,Strongly oppose,,,Obama,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
907210.0,Indiana,61.0,Call 3,Complete,Election day exit poll,1.11725175380707,Brad Ellsworth,Female,Hispanic,45-49,Democrat,Conservative,"$75,000-$99,999",College graduate,Yes,,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Strongly approve,,,,Strongly oppose,,,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
881012.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.648786306381226,Brad Ellsworth,Male,Black,50-59,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,,Strongly oppose,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
902020.0,Indiana,3.0,Call 3,Complete,Election day exit poll,1.29065001010895,Brad Ellsworth,Male,White,65 or over,Democrat,Moderate,"Under $30,000",Postgraduate study,No,,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,,Strongly oppose,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
867246.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.02290022373199,Brad Ellsworth,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Strongly approve,,,,Strongly oppose,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
902022.0,Indiana,3.0,Call 3,Complete,Election day exit poll,1.29065001010895,Brad Ellsworth,Male,White,65 or over,Democrat,Moderate,"Under $30,000",Postgraduate study,No,,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,,Strongly oppose,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
866567.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.648786306381226,Brad Ellsworth,Male,Black,30-39,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,,Strongly oppose,,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
866483.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,,Strongly oppose,,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
880520.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.648786306381226,Brad Ellsworth,Male,Black,50-59,Democrat,Moderate,"Under $30,000",High school graduate,,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,,,Strongly oppose,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
867952.0,Indiana,30.0,Call 1,Complete,Election day exit poll,0.965825319290161,Brad Ellsworth,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,,,Strongly oppose,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,Yes,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
867319.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.04407691955566,Brad Ellsworth,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,,Omit,,Somewhat worried,Somewhat approve,,,,Strongly oppose,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Omit,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,Yes,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
899967.0,Indiana,3.0,Call 3,Complete,Election day exit poll,1.272421002388,Dan Coats,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The war in Afghanistan,,Very worried,Strongly disapprove,,,,Strongly oppose,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,No,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
899600.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.458164840936661,Brad Ellsworth,Female,Hispanic,40-44,,,,,Yes,,,,,,,,,Omit,,,,,Omit,,Omit,Omit,,Omit,Obama,Non black female,Latino women,30-44,30-59,18-44,30-44,40-49,Latino 30-44,,,,,,,,,,,,,,,,,Hispanic/Latino,Omit,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
899421.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.648786306381226,Brad Ellsworth,Male,Black,50-59,,,,High school graduate,No,,,,,,,,,Omit,,,,,Cutting taxes,,Helped the economy,Omit,,Omit,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,,,,Black,Omit,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
899694.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.894599139690399,Did not vote,Female,Black,40-44,Democrat,Moderate,,High school graduate,No,,,,,,,,,Expand it,,,,,Cutting taxes,,Helped the economy,Omit,,Generally going in the right direction,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Omit,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
868044.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.0517805814743,Brad Ellsworth,Male,White,60-64,Republican,Moderate,,College graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Helped the economy,Somewhat support,,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Support,,,,,Tea Party supporters,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
867089.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.471100598573685,Brad Ellsworth,Male,White,60-64,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Somewhat support,,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Support,,,,,Tea Party supporters,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
899472.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.657367646694183,Brad Ellsworth,Female,Black,60-64,Democrat,Liberal,,No high school diploma,No,,,,,,,,,Leave it as is,,,,,Spending to create jobs,,Helped the economy,Somewhat support,,Generally going in the right direction,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Support,,,,,Tea Party supporters,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
869385.0,Indiana,30.0,Call 1,Complete,Election day exit poll,0.953217446804047,Brad Ellsworth,Male,White,45-49,Republican,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Made no difference,Somewhat support,,Generally going in the right direction,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,,,,Tea Party supporters,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale
882449.0,Indiana,3.0,Call 2,Complete,Election day exit poll,1.26447212696075,Brad Ellsworth,Male,White,30-39,Democrat,,,No high school diploma,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Neutral,,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,,White,Neutral,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
882448.0,Indiana,3.0,Call 2,Complete,Election day exit poll,1.26447212696075,Brad Ellsworth,Male,White,30-39,Democrat,,,No high school diploma,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Neutral,,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,,White,Neutral,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
867042.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Neutral,,Generally going in the right direction,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
900858.0,Indiana,3.0,Call 3,Complete,Election day exit poll,1.29065001010895,Brad Ellsworth,Male,White,60-64,Independent,Moderate,,,No,,,,,,,,,Leave it as is,,,,,Spending to create jobs,,Helped the economy,Neutral,,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,,,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
881850.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Made no difference,Neutral,,Generally going in the right direction,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Neutral,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
