ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,ABORTION,MURRAYTOOCLOSE,ROSSIINTOUCH,ABORT2,FORECLOSE2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
858732.0,Washington,,,Complete,Telephone survey,1.57000005245209,Patty Murray,Female,Other,50-59,Independent,Moderate,"$30,000-$49,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,To express support for Barack Obama,"Dissatisfied, but not angry",Omit,Expand it,Health care,Somewhat worried,Strongly approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,Yes,Obama,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Negative,Something else,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Other,Oppose,No,Non-Tea Party supporters and Independents/Something else,Omit,About the right amount,No,Omit,Not worried,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
858729.0,Washington,,,Complete,Telephone survey,0.649999976158142,Patty Murray,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,No,I like my candidate but with reservations,Omit,Omit,About the same,Not very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Understands the needs of people like me,Does not matter to me,Somewhat support,Yes,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Legal in all cases,Too often,Yes,Legal,Not worried,State questionnaire,"Cities over 500,000","Cities over 50,000",,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale
858728.0,Washington,,,Complete,Telephone survey,0.889999985694885,Patty Murray,Male,White,50-59,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Has the right experience,The Democratic Party,Strongly support,No,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Support,No,Tea Party supporters,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
858727.0,Washington,,,Complete,Telephone survey,1.57000005245209,Dino Rossi,Male,White,50-59,Something else,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,Unfavorable,Unfavorable,Worse,Somewhat worried,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Understands the needs of people like me,The Republican Party,Strongly support,No,Other,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Legal in most cases,Too often,Yes,Legal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",,4.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
858726.0,Washington,,,Complete,Telephone survey,2.21000003814697,Patty Murray,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The war in Afghanistan,Somewhat worried,Strongly approve,Omit,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
858724.0,Washington,,,Complete,Telephone survey,0.150000005960464,Patty Murray,Female,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Very worried,Barack Obama was not a factor,Omit,Government should do more to solve problems,Expand it,Health care,Very worried,Somewhat approve,Spending to create jobs,Has the right experience,The Democratic Party,Neutral,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Omit,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,Yes,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,West,Version 1,High Density Urban,Urban,Urban Core,Very downscale
858721.0,Washington,,,Complete,Telephone survey,3.25,Patty Murray,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Better,Somewhat worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Not too worried,Strongly approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",,2.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
858717.0,Washington,,,Complete,Telephone survey,1.25999999046326,Patty Murray,Female,White,50-59,Something else,Moderate,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Favorable,Omit,Better,Not very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Leave it as is,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Has the right experience,Omit,Somewhat oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Legal in most cases,Omit,Omit,Legal,Not worried,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale
858711.0,Washington,,,Complete,Telephone survey,0.810000002384186,Patty Murray,Male,,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,No,Obama,,,65+,60+,45+,60+,65+,,College graduate,More than High school graduate,,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,,Positive,Something else,Worried,Approve,Democrat,Democratic Men,,Liberal Democrats,,Oppose,,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
858709.0,Washington,,,Complete,Telephone survey,1.25999999046326,Patty Murray,Female,White,50-59,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The war in Afghanistan,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,Does not matter to me,Strongly oppose,Yes,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Very upscale
858706.0,Washington,,,Complete,Telephone survey,0.0500000007450581,Dino Rossi,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Somewhat worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,Does not matter to me,Somewhat support,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
858700.0,Washington,,,Complete,Telephone survey,1.5900000333786,Patty Murray,Male,White,30-39,Independent,Liberal,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The economy,Not too worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
858699.0,Washington,,,Complete,Telephone survey,2.28999996185303,Dino Rossi,Female,White,45-49,Independent,Conservative,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Very worried,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Strongly support,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Legal in most cases,Too often,Yes,Legal,Worried,State questionnaire,"Cities over 500,000","Cities over 50,000",,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Very downscale
858697.0,Washington,,,Complete,Telephone survey,1.36000001430511,Patty Murray,Male,White,25-29,Independent,Liberal,"Under $30,000",College graduate,No,I dislike the other candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Has the right experience,Does not matter to me,Neutral,No,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,No,Non-Tea Party supporters and Independents/Something else,Illegal in all cases,Too often,No,Illegal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale
858695.0,Washington,,,Complete,Telephone survey,2.25,Dino Rossi,Female,Other,60-64,Independent,Conservative,"$200,000 or more",Postgraduate study,No,I like my candidate but with reservations,Favorable,Favorable,Worse,Very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Spending to create jobs,Can bring needed change,Omit,Neutral,No,Obama,Non black female,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,American Indian,Neutral,No,Non-Tea Party supporters and Independents/Something else,Illegal in all cases,Too often,Yes,Illegal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,West,Version 1,High Density Urban,Urban,Urban Core,Very downscale
858693.0,Washington,,,Complete,Telephone survey,0.810000002384186,Patty Murray,Male,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
858685.0,Washington,,,Complete,Telephone survey,0.150000005960464,Patty Murray,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,I dislike the other candidate,Omit,Omit,About the same,Not at all worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Omit,The economy,Somewhat worried,Somewhat approve,Omit,Has the right experience,Does not matter to me,Omit,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Omit,Yes,,Legal in all cases,Omit,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
858684.0,Washington,,,Complete,Telephone survey,0.879999995231628,Dino Rossi,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Not at all worried,Somewhat disapprove,Reducing the budget deficit,Has the right experience,The Republican Party,Somewhat support,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Not worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Legal in most cases,Too often,Yes,Legal,Not worried,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale
858678.0,Washington,,,Complete,Telephone survey,1.24000000953674,Patty Murray,Female,White,50-59,Independent,Liberal,"$50,000-$74,999",College graduate,No,,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,Does not matter to me,Somewhat oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
858670.0,Washington,,,Complete,Telephone survey,0.109999999403954,Dino Rossi,Female,White,65 or over,Independent,Moderate,"Under $30,000",High school graduate,No,I dislike the other candidate,Unfavorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Omit,Omit,Health care,Omit,Strongly approve,Spending to create jobs,Can bring needed change,Does not matter to me,Neutral,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Omit,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,Legal in all cases,Omit,Yes,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
858669.0,Washington,,,Complete,Telephone survey,0.0,Other,Female,Other,50-59,Something else,,"$30,000-$49,999",Some college/assoc. degree,No,Omit,Unfavorable,Unfavorable,Worse,Somewhat worried,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Omit,Illegal immigration,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,Omit,Strongly support,No,Didn't vote,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,American Indian,Support,No,Tea Party supporters,Omit,Too often,No,Omit,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",,4.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
858660.0,Washington,,,Complete,Telephone survey,2.36999988555908,Patty Murray,Female,White,45-49,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,Favorable,Unfavorable,About the same,Not very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Somewhat oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,1.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
858659.0,Washington,,,Complete,Telephone survey,1.24000000953674,Patty Murray,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Omit,Favorable,Unfavorable,Better,Not at all worried,To express support for Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,Omit,No,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,High Density Urban,Urban,Urban Core,Very upscale
858655.0,Washington,,,Complete,Telephone survey,0.340000003576279,Dino Rossi,Male,White,45-49,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Favorable,Better,Very worried,To express opposition to Barack Obama,Enthusiastic,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Cutting taxes,Understands the needs of people like me,The Democratic Party,Somewhat support,Yes,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Support,No,Tea Party supporters,Legal in all cases,Too often,Yes,Legal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
858654.0,Washington,,,Complete,Telephone survey,0.569999992847443,Patty Murray,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,I strongly favor my candidate,Omit,Omit,About the same,Not very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Omit,Leave it as is,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Has the right experience,Does not matter to me,Neutral,Yes,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,No,Non-Tea Party supporters and Independents/Something else,Omit,About the right amount,No,Omit,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,4.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
858650.0,Washington,,,Complete,Telephone survey,0.949999988079071,Dino Rossi,Male,Other,65 or over,Independent,Moderate,,College graduate,No,I dislike the other candidate,Unfavorable,Favorable,About the same,Not at all worried,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Reducing the budget deficit,Omit,The Republican Party,Strongly support,No,McCain,Non black male,All other races,65+,60+,45+,60+,65+,Other,College graduate,More than High school graduate,Non white college degree,,,,,,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Other,Support,,Tea Party supporters,Illegal in all cases,Too often,No,Illegal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
858638.0,Washington,,,Complete,Telephone survey,1.79999995231628,Dino Rossi,Female,White,65 or over,Independent,Moderate,"$75,000-$99,999",College graduate,No,I dislike the other candidate,Unfavorable,Favorable,About the same,Not at all worried,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Cutting taxes,Understands the needs of people like me,The Republican Party,Strongly support,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Legal in most cases,Too often,Yes,Legal,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale
858630.0,Washington,,,Complete,Telephone survey,1.62000000476837,Patty Murray,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",College graduate,No,I dislike the other candidate,Favorable,Unfavorable,Worse,Somewhat worried,Barack Obama was not a factor,Angry,Omit,Expand it,The economy,Very worried,Strongly approve,Spending to create jobs,Can bring needed change,Does not matter to me,Strongly oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Legal in all cases,Omit,No,Legal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
858628.0,Washington,,,Complete,Telephone survey,0.280000001192093,Patty Murray,Female,Other,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Somewhat worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Omit,The war in Afghanistan,Very worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Neutral,No,Obama,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,American Indian,Neutral,No,Non-Tea Party supporters and Democrats,Omit,About the right amount,Omit,Omit,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,West,Version 1,High Density Urban,Urban,Urban Core,Very downscale
858626.0,Washington,,,Complete,Telephone survey,0.360000014305115,Patty Murray,Male,Hispanic,45-49,Republican,Liberal,"$50,000-$74,999",Some college/assoc. degree,Yes,I strongly favor my candidate,Favorable,Favorable,Better,Very worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Illegal immigration,Very worried,Strongly approve,Cutting taxes,Understands the needs of people like me,The Democratic Party,Strongly support,Yes,Obama,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Positive,Something else,Worried,Approve,Republican,Republican Men,All others,Moderate/Liberal Republicans,White,Support,No,Tea Party supporters,Legal in all cases,Too often,Yes,Legal,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,West,Version 1,High Density Urban,Urban,Urban Core,Very downscale
