ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENKY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRKY10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCONWAY,UNFAIRPAUL,WHNCLINC,WHTEVANG,XTEAPARTYID,CONWAYGRAY,EXTREMEKY,FAVMCONL,GUNOWNER,OUTSIDER,EXTREMECONWAY,EXTREMEPAUL,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
880319.0,Kentucky,63.0,Call 2,Complete,Election day exit poll,0.861722767353058,Rand Paul,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,No,Somewhat worried,Strongly disapprove,,,,Somewhat support,,Before that,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,Yes,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale
880145.0,Kentucky,20.0,Call 2,Complete,Election day exit poll,0.906247735023499,Rand Paul,Male,White,65 or over,Republican,Moderate,"$50,000-$74,999",Postgraduate study,,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,No,Very worried,Strongly disapprove,,,,Strongly support,,In the last month,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,In the last month,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,Yes,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
867607.0,Kentucky,10.0,Call 1,Complete,Election day exit poll,0.893660962581635,Rand Paul,Male,White,65 or over,Independent,Conservative,"$75,000-$99,999",College graduate,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Yes,Very worried,Strongly disapprove,,,,Strongly support,,Before that,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,Yes,,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
899539.0,Kentucky,20.0,Call 3,Complete,Election day exit poll,0.79848974943161,Rand Paul,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Yes,No,,,,,,,,,Government should do more to solve problems,Repeal it,,The economy,No,Somewhat worried,Somewhat disapprove,,,,Strongly oppose,,In the last week,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,In the last month,In the last week,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Favorable,Yes,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
879976.0,Kentucky,20.0,Call 2,Complete,Election day exit poll,0.906247735023499,Rand Paul,Male,White,65 or over,Republican,Moderate,,High school graduate,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,No,Somewhat worried,Strongly disapprove,,,,Strongly support,,In the last month,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,In the last month,In the last month or earlier,,,,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,Yes,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
867697.0,Kentucky,10.0,Call 1,Complete,Election day exit poll,0.893660962581635,Rand Paul,Male,White,60-64,Independent,Moderate,,Some college/assoc. degree,No,,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,No,Very worried,Somewhat disapprove,,,,Somewhat support,,In the last week,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,In the last month,In the last week,,,,All others,Tea Party supporters,,,Favorable,,,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
896688.0,Kentucky,81.0,Call 3,Complete,Election day exit poll,1.20600986480713,Rand Paul,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Yes,Very worried,Strongly disapprove,,,,Strongly support,,Before that,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
881308.0,Kentucky,98.0,Call 2,Complete,Election day exit poll,1.12414968013763,Rand Paul,Male,White,65 or over,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,No,Very worried,Strongly disapprove,,,,Somewhat support,,Before that,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,,,,,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
900725.0,Kentucky,2.0,Call 3,Complete,Election day exit poll,0.919194102287292,Rand Paul,Male,White,65 or over,Republican,Moderate,"$50,000-$74,999",High school graduate,,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,No,Very worried,Strongly disapprove,,,,Strongly support,,Before that,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
881049.0,Kentucky,98.0,Call 2,Complete,Election day exit poll,1.12414968013763,Rand Paul,Male,White,65 or over,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,No,Very worried,Strongly disapprove,,,,Somewhat support,,Before that,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,,,,,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
867524.0,Kentucky,63.0,Call 1,Complete,Election day exit poll,0.664500296115875,Jack Conway,Male,Black,25-29,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Strongly approve,,,,Somewhat oppose,,In the last week,,,,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,In the last month,In the last week,,,No,All others,Non-Tea Party supporters and Democrats,,,Omit,No,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale
880784.0,Kentucky,52.0,Call 2,Complete,Election day exit poll,0.770682275295258,Jack Conway,Male,Hispanic,25-29,Republican,Moderate,"$30,000-$49,999",College graduate,No,No,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,No,Somewhat worried,Strongly disapprove,,,,Neutral,,In the last week,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,All others,Moderate/Liberal Republicans,Hispanic/Latino,Do not have children,Neutral,In the last month,In the last week,,,No,All others,Non-Tea Party supporters and Republicans,,,Favorable,No,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Upscale
880594.0,Kentucky,111.0,Call 2,Complete,Election day exit poll,0.903791785240173,Jack Conway,Male,White,18-24,Democrat,Liberal,"Under $30,000",,No,No,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Yes,Somewhat worried,Somewhat disapprove,,,,Somewhat support,,In the last three days,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,,,,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Support,In the last month,In the last week,,,,All others,Tea Party supporters,,,Favorable,No,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
898456.0,Kentucky,92.0,Call 3,Complete,Election day exit poll,0.972988903522491,Jack Conway,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Yes,Somewhat worried,Somewhat approve,,,,Neutral,,Before that,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Favorable,Yes,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
866487.0,Kentucky,27.0,Call 1,Complete,Election day exit poll,0.700552046298981,Jack Conway,Male,Asian,45-49,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,No,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Somewhat approve,,,,Strongly oppose,,Before that,,,,Non black male,All other races,45-65,30-59,45+,45-59,40-49,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Asian,Do not have children,Oppose,Before that,In the last month or earlier,,,No,All others,Non-Tea Party supporters and Independents/Something else,,,Unfavorable,Yes,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
880090.0,Kentucky,6.0,Call 2,Complete,Election day exit poll,0.784631371498108,Jack Conway,Male,White,65 or over,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Somewhat approve,,,,Strongly oppose,,In the last month,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,In the last month,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
868592.0,Kentucky,105.0,Call 1,Complete,Election day exit poll,0.905883133411407,Jack Conway,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Yes,Not too worried,Somewhat approve,,,,Neutral,,Before that,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,Before that,In the last month or earlier,,,Yes,White Born-again/Evangelical Christians,Non-Tea Party supporters and Independents/Something else,,,Unfavorable,Yes,,,,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
868206.0,Kentucky,68.0,Call 1,Complete,Election day exit poll,0.803119480609894,Jack Conway,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,No,Not too worried,Somewhat approve,,,,Neutral,,In the last three days,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,In the last month,In the last week,,,No,All others,Non-Tea Party supporters and Independents/Something else,,,Unfavorable,Yes,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
868059.0,Kentucky,93.0,Call 1,Complete,Election day exit poll,1.0187531709671,Jack Conway,Male,White,65 or over,Democrat,Conservative,"Under $30,000",Postgraduate study,,Yes,No,,,,,,,,,Omit,Leave it as is,,The economy,No,Not too worried,Strongly disapprove,,,,Strongly oppose,,In the last month,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Not worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,In the last month,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
867227.0,Kentucky,20.0,Call 1,Complete,Election day exit poll,0.810932099819183,Jack Conway,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Somewhat approve,,,,Neutral,,Before that,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
867102.0,Kentucky,76.0,Call 1,Complete,Election day exit poll,0.922384679317474,Jack Conway,Male,White,60-64,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Somewhat approve,,,,Somewhat oppose,,Before that,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
867090.0,Kentucky,110.0,Call 1,Complete,Election day exit poll,0.822516858577728,Jack Conway,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,Yes,Somewhat worried,Somewhat disapprove,,,,Somewhat oppose,,In the last month,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,In the last month,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Favorable,Yes,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 1,Suburb,Rural,Rural,Very upscale
866984.0,Kentucky,34.0,Call 1,Complete,Election day exit poll,0.890532255172729,Jack Conway,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Somewhat approve,,,,Strongly oppose,,Before that,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
866759.0,Kentucky,2.0,Call 1,Complete,Election day exit poll,0.933517336845398,Jack Conway,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Somewhat approve,,,,Somewhat oppose,,Before that,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
866562.0,Kentucky,2.0,Call 1,Complete,Election day exit poll,0.933517336845398,Jack Conway,Male,White,65 or over,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Yes,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,No,Somewhat worried,Strongly approve,,,,Strongly oppose,,Before that,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,,,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
880413.0,Kentucky,69.0,Call 2,Complete,Election day exit poll,0.875042140483856,Jack Conway,Male,White,60-64,Democrat,Moderate,"$75,000-$99,999",College graduate,No,No,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Yes,Somewhat worried,Somewhat approve,,,,Somewhat oppose,,In the last three days,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,In the last month,In the last week,,,No,All others,Non-Tea Party supporters and Democrats,,,Unfavorable,Yes,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
879724.0,Kentucky,78.0,Call 2,Complete,Election day exit poll,0.950189590454102,Rand Paul,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,Omit,Somewhat worried,Somewhat disapprove,,,,Neutral,,In the last month,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Neutral,In the last month,In the last month or earlier,,,Yes,White Born-again/Evangelical Christians,Non-Tea Party supporters and Republicans,,,Favorable,Yes,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
898791.0,Kentucky,52.0,Call 3,Complete,Election day exit poll,0.883829355239868,Rand Paul,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,No,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,No,Somewhat worried,Somewhat approve,,,,Neutral,,Before that,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,Before that,In the last month or earlier,,,No,All others,Non-Tea Party supporters and Independents/Something else,,,Unfavorable,Yes,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Upscale
898198.0,Kentucky,78.0,Call 3,Complete,Election day exit poll,0.880507469177246,Rand Paul,Male,White,18-24,Republican,Moderate,"$75,000-$99,999",High school graduate,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,No,Very worried,Strongly disapprove,,,,Strongly support,,In the last three days,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,In the last month,In the last week,,,No,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,Yes,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
896733.0,Kentucky,81.0,Call 3,Complete,Election day exit poll,1.11756718158722,Rand Paul,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Yes,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,Yes,Somewhat worried,Strongly disapprove,,,,Strongly support,,In the last week,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,In the last month,In the last week,,,Yes,White Born-again/Evangelical Christians,Tea Party supporters,,,Favorable,Yes,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
