ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GOVTX10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMEGOV10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMEGOVMTH,TIMEGOVWK,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBUSH,IMMDEPORT,IMMLAW,LATINOS,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
896921.0,Texas,34.0,Call 2,Complete,Election day exit poll,0.796129524707794,Bill White,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,No,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Dissatisfied, but not angry",,,,,,Omit,,,Before that,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,2.0,South,Version 2,High Density Urban,Urban,Urban Core,Very upscale,75243.0
878156.0,Texas,34.0,Call 1,Complete,Election day exit poll,0.796129524707794,Bill White,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,No,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Dissatisfied, but not angry",,,,,,Omit,,,Before that,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,2.0,South,Version 2,High Density Urban,Urban,Urban Core,Very upscale,75243.0
863987.0,Texas,50038.0,,Complete,Telephone survey,0.0,Other,Female,Hispanic,,Democrat,Conservative,,No high school diploma,Yes,Yes,No,,Unfavorable,Unfavorable,Favorable,Favorable,Better,Enthusiastic,,,,,,Omit,,,In the last month,Obama,Non black female,Latino women,,,,,,,No college degree,High school graduate or less,Non white no college degree,,,,,,Women without children,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,In the last month,In the last month or earlier,,All others,,Favorable,Deported to the country they came from,,Yes,State questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,3.0,South,Version 2,High Density Urban,Urban,Urban Core,Very upscale,77025.0
896504.0,Texas,73.0,Call 2,Complete,Election day exit poll,0.981415212154388,Rick Perry,Female,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,,,,,,,,,,,,Omit,,,,Omit,Omit,Omit,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Omit,,,,,,,,,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,South,Version 3,Suburb,Urban,Urban Core,Very downscale,77703.0
865825.0,Texas,50005.0,,Complete,Telephone survey,1.19500041007996,Bill White,Female,Hispanic,45-49,Democrat,Moderate,,High school graduate,Yes,,,,,,,,,,,Expand it,,,,Cutting taxes,Helped the economy,Omit,,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Omit,,,,,,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",,6.0,South,Version 3,Extremely High Density Urban,Urban,Urban Core,Very downscale,78207.0
865839.0,Texas,50128.0,,Complete,Telephone survey,1.11947822570801,Bill White,Male,Black,45-49,Democrat,Moderate,,College graduate,No,,,,,,,,,,,Omit,,,,Spending to create jobs,Helped the economy,Omit,,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Omit,,,,,,,,,No,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",22.0,3.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale,77498.0
914080.0,Texas,64.0,Call 3,Complete,Election day exit poll,0.488860994577408,Bill White,Male,Hispanic,30-39,Democrat,Moderate,,No high school diploma,Yes,,,,,,,,,,,Omit,,,,Spending to create jobs,Hurt the economy,Omit,,Obama,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Omit,,,,,,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale,77060.0
865785.0,Texas,50089.0,,Complete,Telephone survey,1.19500041007996,Bill White,Female,Hispanic,50-59,Democrat,Conservative,,Some college/assoc. degree,Yes,,,,,,,,,,,Repeal it,,,,Spending to create jobs,Made no difference,Omit,,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Omit,,,,,,,,,Yes,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",15.0,6.0,South,Version 3,Suburb,Urban,Urban Core,Downscale,78550.0
865048.0,Texas,50004.0,,Complete,Telephone survey,1.01909160614014,Bill White,Male,Hispanic,60-64,Democrat,Conservative,,High school graduate,Yes,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Not too worried,Strongly approve,,,Strongly support,,Obama,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,The economy,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Support,,,,,Tea Party supporters,,,,Yes,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",,5.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,79110.0
915757.0,Texas,11.0,Call 3,Complete,Election day exit poll,0.858278512954712,Bill White,Female,Hispanic,18-24,Independent,Conservative,"$100,000-$199,999",College graduate,Yes,,,,,,,,,,Government should do more to solve problems,,The economy,Somewhat worried,Strongly approve,,,Strongly support,,Obama,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,,The economy,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,White,,Support,,,No,,Tea Party supporters,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",23.0,6.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,78249.0
865022.0,Texas,50095.0,,Complete,Telephone survey,1.23643374443054,Bill White,Male,Hispanic,50-59,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,,,,,,,Government should do more to solve problems,,Illegal immigration,Somewhat worried,Somewhat approve,,,Strongly support,,Obama,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Support,,,No,,Tea Party supporters,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,6.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,79936.0
914021.0,Texas,64.0,Call 3,Complete,Election day exit poll,0.488860994577408,Bill White,Male,Hispanic,30-39,Democrat,Conservative,,No high school diploma,Yes,,,,,,,,,,,Expand it,,,,Cutting taxes,Helped the economy,Strongly support,,Obama,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Support,,,,,Tea Party supporters,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale,77060.0
865787.0,Texas,50175.0,,Complete,Telephone survey,1.30764889717102,Bill White,Female,Black,60-64,Independent,Liberal,,High school graduate,No,,,,,,,,,,,Repeal it,,,,Spending to create jobs,Helped the economy,Strongly support,,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,Support,,,,,Tea Party supporters,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",30.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Very downscale,75216.0
898404.0,Texas,11.0,Call 2,Complete,Election day exit poll,0.878145158290863,Rick Perry,Male,White,45-49,Independent,Conservative,,College graduate,No,,,,,,,,,,,Repeal it,,,,Cutting taxes,Hurt the economy,Strongly support,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,Tea Party supporters,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",23.0,6.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale,78249.0
865819.0,Texas,50170.0,,Complete,Telephone survey,1.03916907310486,Bill White,Female,Other,50-59,Democrat,Conservative,,No high school diploma,No,,,,,,,,,,,Expand it,,,,Spending to create jobs,Hurt the economy,Strongly support,,Obama,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Other,,Support,,,,,Tea Party supporters,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale,77022.0
877604.0,Texas,73.0,Call 1,Complete,Election day exit poll,0.573196232318878,Bill White,Male,Black,30-39,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,Somewhat worried,Somewhat approve,,,Somewhat support,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Support,,,No,,Tea Party supporters,,,,No,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Very downscale,77703.0
897119.0,Texas,11.0,Call 2,Complete,Election day exit poll,0.760854721069336,Bill White,Female,Hispanic,50-59,Democrat,Moderate,"Under $30,000",No high school diploma,Yes,,,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,Very worried,Somewhat approve,,,Somewhat support,,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Support,,,No,,Tea Party supporters,,,,Yes,National questionnaire,Spanish,"Cities over 500,000","Cities over 50,000",23.0,6.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,78249.0
865038.0,Texas,50161.0,,Complete,Telephone survey,1.24000072479248,Bill White,Female,White,60-64,Something else,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,Health care,Somewhat worried,Somewhat approve,,,Somewhat support,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Support,,,No,,Tea Party supporters,,,,No,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",27.0,6.0,South,Version 1,Suburb,Urban,Urban Core,Very downscale,78521.0
878332.0,Texas,64.0,Call 1,Complete,Election day exit poll,0.706530094146729,Bill White,Male,Black,18-24,Democrat,Liberal,"Under $30,000",High school graduate,No,,,,,,,,,,Government should do more to solve problems,,Health care,Very worried,Strongly approve,,,Somewhat support,,Obama,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,Support,,,No,,Tea Party supporters,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,77060.0
898496.0,Texas,63.0,Call 2,Complete,Election day exit poll,0.672964870929718,Bill White,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Somewhat worried,Somewhat disapprove,,,Somewhat support,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,No,,Tea Party supporters,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,77019.0
915414.0,Texas,31.0,Call 3,Complete,Election day exit poll,0.648836553096771,Rick Perry,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Strongly disapprove,,,Somewhat support,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Support,,,No,,Tea Party supporters,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",32.0,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,78248.0
912819.0,Texas,73.0,Call 3,Complete,Election day exit poll,0.489501565694809,Bill White,Female,Black,50-59,Democrat,Conservative,,College graduate,No,,,,,,,,,,,Repeal it,,,,Reducing the budget deficit,Helped the economy,Somewhat support,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Support,,,,,Tea Party supporters,,,,No,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,South,Version 3,Suburb,Urban,Urban Core,Very downscale,77703.0
879145.0,Texas,64.0,Call 1,Complete,Election day exit poll,0.488860994577408,Bill White,Male,Hispanic,40-44,Democrat,Moderate,,High school graduate,Yes,,,,,,,,,,,Expand it,,,,Cutting taxes,Made no difference,Somewhat support,,Obama,Non black male,Latino men,30-44,30-59,18-44,30-44,40-49,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,Support,,,,,Tea Party supporters,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale,77060.0
913294.0,Texas,73.0,Call 3,Complete,Election day exit poll,0.489501565694809,Bill White,Female,Black,50-59,Democrat,Moderate,,High school graduate,No,,,,,,,,,,,Expand it,,,,Reducing the budget deficit,Made no difference,Somewhat support,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Support,,,,,Tea Party supporters,,,,No,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,South,Version 3,Suburb,Urban,Urban Core,Very downscale,77703.0
864997.0,Texas,50119.0,,Complete,Telephone survey,1.21963953971863,Bill White,Female,Hispanic,30-39,Independent,Conservative,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,Somewhat worried,Somewhat approve,,,Neutral,,Obama,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",20.0,6.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,78240.0
881087.0,Texas,11.0,Call 1,Complete,Election day exit poll,0.858278512954712,Bill White,Female,Hispanic,18-24,Something else,Liberal,"$30,000-$49,999",College graduate,Yes,,,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,Very worried,Somewhat approve,,,Neutral,,Obama,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",23.0,6.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,78249.0
865005.0,Texas,50005.0,,Complete,Telephone survey,1.35168933868408,Bill White,Male,Black,25-29,Something else,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Not too worried,Somewhat approve,,,Neutral,,Obama,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Not worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",,6.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,78244.0
864978.0,Texas,50001.0,,Complete,Telephone survey,1.33077144622803,Bill White,Male,Black,40-44,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Somewhat approve,,,Neutral,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,76123.0
877745.0,Texas,73.0,Call 1,Complete,Election day exit poll,0.489501565694809,Bill White,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,Government should do more to solve problems,,The economy,Not too worried,Somewhat approve,,,Neutral,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,No,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Very downscale,77703.0
865053.0,Texas,50038.0,,Complete,Telephone survey,1.12704122066498,Bill White,Female,Black,50-59,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,Government should do more to solve problems,,The economy,Somewhat worried,Somewhat approve,,,Neutral,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,77084.0
896727.0,Texas,64.0,Call 2,Complete,Election day exit poll,0.636603474617004,Bill White,Female,Black,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Strongly disapprove,,,Neutral,,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Disapprove,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,77060.0
897469.0,Texas,31.0,Call 2,Complete,Election day exit poll,0.712326407432556,Bill White,Female,White,50-59,Democrat,Moderate,"$200,000 or more",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Somewhat disapprove,,,Neutral,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",32.0,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,78248.0
915784.0,Texas,11.0,Call 3,Complete,Election day exit poll,0.890945136547089,Bill White,Male,Hispanic,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,Yes,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Somewhat disapprove,,,Neutral,,Obama,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Disapprove,Republican,Republican Men,All others,Conservative Republicans,Other,,Neutral,,,No,,Non-Tea Party supporters and Republicans,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",23.0,6.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,78249.0
878265.0,Texas,64.0,Call 1,Complete,Election day exit poll,0.534878194332123,Bill White,Female,Black,40-44,Democrat,,"$30,000-$49,999",High school graduate,No,,,,,,,,,,Government should do more to solve problems,,The economy,Not too worried,Strongly approve,,,Neutral,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,,Black,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,77060.0
880545.0,Texas,63.0,Call 1,Complete,Election day exit poll,0.596576154232025,Bill White,Male,White,50-59,Independent,Conservative,"$200,000 or more",Postgraduate study,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Strongly disapprove,,,Neutral,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,No,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,77019.0
896968.0,Texas,64.0,Call 2,Complete,Election day exit poll,0.417480438947678,Bill White,Female,Hispanic,30-39,Democrat,Liberal,"Under $30,000",No high school diploma,Yes,,,,,,,,,,Government should do more to solve problems,,Illegal immigration,Very worried,Somewhat disapprove,,,Neutral,,Obama,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Disapprove,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,77060.0
896862.0,Texas,64.0,Call 2,Complete,Election day exit poll,0.470936834812164,Bill White,Female,Hispanic,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,,,,Government should do more to solve problems,,Illegal immigration,Very worried,Somewhat approve,,,Neutral,,Obama,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,Yes,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,77060.0
