ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENDE10,HOUDE10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,TEAPARTY,TEAREAS,UNFAIRDE10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,UNFAIRCOONS,UNFAIRODON,WHNCLINC,XTEAPARTYID,CASTCOONS,FAVBIDEN2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
909280.0,Delaware,48.0,Call 3,Complete,Election day exit poll,0.756944060325623,Christopher Coons,John Carney,Male,Black,50-59,Democrat,,,High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Can bring needed change,Neutral,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,,Black,Neutral,,,,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
911414.0,Delaware,59.0,Call 3,Complete,Election day exit poll,0.7570441365242,Christopher Coons,John Carney,Male,Hispanic,25-29,Independent,Moderate,,Postgraduate study,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,,,,,,,,Against the Tea Party movement,Neither of them,Obama,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
908948.0,Delaware,46.0,Call 3,Complete,Election day exit poll,0.759636163711548,Christopher Coons,John Carney,Male,Asian,40-44,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Somewhat approve,Has the right experience,Somewhat support,,,,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Asian,Support,,,No,Tea Party supporters,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
909676.0,Delaware,46.0,Call 3,Complete,Election day exit poll,0.759636163711548,Christopher Coons,John Carney,Male,Hispanic,50-59,Independent,Moderate,"$200,000 or more",College graduate,Yes,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Very worried,Somewhat approve,Is not too extreme,Somewhat oppose,,,,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,White,Oppose,,,No,Non-Tea Party supporters and Independents/Something else,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
909887.0,Delaware,48.0,Call 3,Complete,Election day exit poll,0.759636163711548,Christopher Coons,John Carney,Male,White,45-49,Democrat,Liberal,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,To express support for Barack Obama,Angry,,,,,,,,Against the Tea Party movement,Only Christopher Coons,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Christopher Coons did,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
909442.0,Delaware,46.0,Call 3,Complete,Election day exit poll,0.761208593845367,Christopher Coons,John Carney,Female,Black,65 or over,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Not too worried,Somewhat approve,Has the right experience,Strongly oppose,,,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
909140.0,Delaware,46.0,Call 3,Complete,Election day exit poll,0.761208593845367,Christopher Coons,John Carney,Female,Black,60-64,Democrat,Liberal,"$100,000-$199,999",College graduate,,,,,,,,,,Omit,Expand it,The war in Afghanistan,Not too worried,Strongly approve,Omit,Strongly oppose,,,,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
910246.0,Delaware,75.0,Call 3,Complete,Election day exit poll,0.761629402637482,Christopher Coons,John Carney,Male,Black,50-59,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Is not too extreme,Strongly oppose,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Town,Rural,Rural,Very downscale,19960.0
910560.0,Delaware,48.0,Call 3,Complete,Election day exit poll,0.76391589641571,Christopher Coons,John Carney,Female,Asian,60-64,Democrat,,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Omit,Better,To express support for Barack Obama,Enthusiastic,,,,,,,,Against the Tea Party movement,Neither of them,Obama,Non black female,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,,Asian,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
908036.0,Delaware,75.0,Call 3,Complete,Election day exit poll,0.764338135719299,Christopher Coons,John Carney,Male,White,50-59,Democrat,Moderate,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Very downscale,19960.0
910554.0,Delaware,75.0,Call 3,Complete,Election day exit poll,0.765920281410217,Christopher Coons,John Carney,Female,Black,60-64,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Can bring needed change,Neutral,,,,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Neutral,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Town,Rural,Rural,Very downscale,19960.0
908219.0,Delaware,51.0,Call 3,Complete,Election day exit poll,0.767757534980774,Christopher Coons,John Carney,Male,Black,40-44,Independent,Liberal,"Under $30,000",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Oppose,,,No,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
908340.0,Delaware,37.0,Call 3,Not complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,30-39,,,,Postgraduate study,No,I strongly favor my candidate,,,,,Worse,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,White,,,,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
908048.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,30-39,Independent,Liberal,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
907927.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,30-39,Independent,Liberal,,College graduate,No,I dislike the other candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Against the Tea Party movement,Both of them,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did,,,,Omit,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
907844.0,Delaware,51.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Somewhat approve,Understands the needs of people like me,Strongly oppose,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
907825.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Not too worried,Somewhat approve,Has the right experience,Somewhat oppose,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,No,Non-Tea Party supporters and Independents/Something else,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
907738.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,30-39,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Not too worried,Somewhat approve,Has the right experience,Strongly oppose,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
912595.0,Delaware,59.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,45-49,Independent,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
912594.0,Delaware,59.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,45-49,Independent,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
907562.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Repeal it,The economy,Somewhat worried,Somewhat approve,Has the right experience,Neutral,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,,,No,Non-Tea Party supporters and Independents/Something else,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
912177.0,Delaware,59.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
907216.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Not too worried,Somewhat approve,Is not too extreme,Strongly oppose,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,Yes,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
911937.0,Delaware,59.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,30-39,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
911808.0,Delaware,59.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Something else,Moderate,,College graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Worse,To express support for Barack Obama,Angry,,,,,,,,Against the Tea Party movement,Neither of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
907504.0,Delaware,51.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Has the right experience,Neutral,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,,,No,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
906849.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.770488142967224,Christopher Coons,John Carney,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Has the right experience,Somewhat support,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,,No,Tea Party supporters,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
908166.0,Delaware,46.0,Call 3,Complete,Election day exit poll,0.771904408931732,Christopher Coons,Glen Urquhart,Female,White,50-59,Democrat,Moderate,"$200,000 or more",College graduate,No,,,,,,,,,Government should do more to solve problems,Repeal it,The economy,Very worried,Somewhat approve,Understands the needs of people like me,Somewhat oppose,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
908979.0,Delaware,70.0,Call 3,Complete,Election day exit poll,0.772509813308716,Christopher Coons,John Carney,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Leave it as is,Health care,Very worried,Strongly approve,Has the right experience,Strongly support,,,,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Support,,,No,Tea Party supporters,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
908763.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.774828970432281,Christopher Coons,John Carney,Female,White,60-64,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Favorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
908441.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.774828970432281,Christopher Coons,John Carney,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Unfavorable,Unfavorable,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
907418.0,Delaware,51.0,Call 3,Complete,Election day exit poll,0.774828970432281,Christopher Coons,John Carney,Female,Asian,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,Health care,Very worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Non black female,All other races,65+,60+,45+,60+,65+,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Asian,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
912267.0,Delaware,59.0,Call 3,Complete,Election day exit poll,0.774828970432281,Christopher Coons,John Carney,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
908343.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.778884470462799,Christopher Coons,John Carney,Male,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Omit,Better,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,Against the Tea Party movement,Neither of them,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
908242.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.778884470462799,Christopher Coons,John Carney,Male,Black,40-44,Democrat,Conservative,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Favorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
