ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAR10,GOVAR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBCLIN,LINCLIB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
894854.0,Arkansas,28.0,Call 2,Complete,Election day exit poll,0.516558229923248,John Boozman,Mike Beebe,Female,White,50-59,Republican,Moderate,,Postgraduate study,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
913389.0,Arkansas,108.0,Call 3,Complete,Election day exit poll,0.625859081745148,John Boozman,Jim Keet,Male,White,18-24,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72701.0
913386.0,Arkansas,108.0,Call 3,Complete,Election day exit poll,0.625859081745148,John Boozman,Jim Keet,Male,White,18-24,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72701.0
859617.0,Arkansas,50007.0,,Complete,Telephone survey,1.87554216384888,John Boozman,Jim Keet,Female,White,60-64,Republican,Conservative,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72211.0
859599.0,Arkansas,50001.0,,Complete,Telephone survey,1.74455273151398,John Boozman,Jim Keet,Female,White,65 or over,Republican,Conservative,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Positive,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
876891.0,Arkansas,86.0,Call 1,Complete,Election day exit poll,0.779332399368286,John Boozman,Jim Keet,Female,White,50-59,Republican,Conservative,,College graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72211.0
877080.0,Arkansas,30.0,Call 1,Complete,Election day exit poll,0.519975543022156,John Boozman,Jim Keet,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896986.0,Arkansas,103.0,Call 2,Complete,Election day exit poll,0.537593364715576,John Boozman,Jim Keet,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
877220.0,Arkansas,30.0,Call 1,Complete,Election day exit poll,0.524203538894653,John Boozman,Jim Keet,Male,White,50-59,Independent,Conservative,,High school graduate,No,,No,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,Yes,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896351.0,Arkansas,108.0,Call 2,Complete,Election day exit poll,0.519692122936249,John Boozman,Jim Keet,Male,White,45-49,Independent,Moderate,,Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72701.0
910817.0,Arkansas,103.0,Call 3,Complete,Election day exit poll,0.541964650154114,John Boozman,Jim Keet,Male,White,30-39,Republican,Conservative,,Postgraduate study,No,,Yes,I dislike the other candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
896228.0,Arkansas,108.0,Call 2,Complete,Election day exit poll,0.515500485897064,John Boozman,Jim Keet,Female,White,40-44,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72701.0
896177.0,Arkansas,108.0,Call 2,Complete,Election day exit poll,0.519692122936249,John Boozman,Jim Keet,Male,White,45-49,Independent,Conservative,,College graduate,No,,Yes,I dislike the other candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72701.0
895913.0,Arkansas,30.0,Call 2,Complete,Election day exit poll,0.519975543022156,John Boozman,Jim Keet,Female,White,30-39,Republican,Conservative,,College graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Favorable,Better,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
895782.0,Arkansas,30.0,Call 2,Complete,Election day exit poll,0.519975543022156,John Boozman,Jim Keet,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896573.0,Arkansas,32.0,Call 2,Complete,Election day exit poll,0.550119042396545,John Boozman,Jim Keet,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
911124.0,Arkansas,28.0,Call 3,Complete,Election day exit poll,0.550119042396545,John Boozman,Jim Keet,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
894969.0,Arkansas,28.0,Call 2,Complete,Election day exit poll,0.554592192173004,John Boozman,Jim Keet,Male,White,40-44,Something else,Conservative,,Postgraduate study,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
895696.0,Arkansas,30.0,Call 2,Complete,Election day exit poll,0.655865967273712,John Boozman,Jim Keet,Female,White,60-64,Republican,Conservative,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
897342.0,Arkansas,103.0,Call 2,Complete,Election day exit poll,0.964182019233704,Other,Jim Keet,Female,Other,40-44,Independent,Conservative,,Some college/assoc. degree,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,,No,McCain,Non black female,All other races,30-44,30-59,18-44,30-44,40-49,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,Moms - Women with children,Negative,,,,Independent/Something else,Independent Women,All others,Independents/Something else,American Indian,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
859569.0,Arkansas,50001.0,,Complete,Telephone survey,2.13611698150635,Blanche Lincoln,Mike Beebe,Female,White,50-59,Republican,Moderate,,College graduate,No,,No,I strongly favor my candidate,Favorable,Unfavorable,Better,Barack Obama was not a factor,Enthusiastic,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Positive,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Favorable,About right,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896911.0,Arkansas,103.0,Call 2,Complete,Election day exit poll,0.610877811908722,John Boozman,Mike Beebe,Male,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
877373.0,Arkansas,30.0,Call 1,Complete,Election day exit poll,0.524203538894653,John Boozman,Jim Keet,Male,White,50-59,Independent,Conservative,,Postgraduate study,No,,No,I strongly favor my candidate,Unfavorable,Unfavorable,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,About right,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896660.0,Arkansas,103.0,Call 2,Complete,Election day exit poll,1.37080156803131,Other,Mike Beebe,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
895911.0,Arkansas,86.0,Call 2,Complete,Election day exit poll,1.49852669239044,Other,Jim Keet,Male,Other,50-59,Independent,Conservative,,Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,American Indian,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72211.0
875938.0,Arkansas,92.0,Call 1,Complete,Election day exit poll,0.629280865192413,Blanche Lincoln,Mike Beebe,Male,White,60-64,Independent,Moderate,,High school graduate,No,,No,I strongly favor my candidate,Favorable,Omit,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,,Yes,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72209.0
910786.0,Arkansas,28.0,Call 3,Complete,Election day exit poll,0.693887174129486,John Boozman,Jim Keet,Female,White,60-64,Independent,Moderate,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Omit,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
875833.0,Arkansas,92.0,Call 1,Complete,Election day exit poll,0.624205350875854,Blanche Lincoln,Mike Beebe,Female,White,60-64,Democrat,Moderate,,Some college/assoc. degree,,,No,I strongly favor my candidate,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,Yes,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Omit,About right,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72209.0
877502.0,Arkansas,30.0,Call 1,Complete,Election day exit poll,0.519975543022156,John Boozman,Jim Keet,Female,White,50-59,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Favorable,Favorable,Worse,Barack Obama was not a factor,Enthusiastic,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Positive,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
877504.0,Arkansas,30.0,Call 1,Complete,Election day exit poll,0.519975543022156,John Boozman,Jim Keet,Female,White,50-59,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Favorable,Favorable,Worse,Barack Obama was not a factor,Enthusiastic,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Positive,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896415.0,Arkansas,108.0,Call 2,Complete,Election day exit poll,0.581513941287994,Blanche Lincoln,Mike Beebe,Male,White,40-44,Independent,Conservative,,High school graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Favorable,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,About right,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72701.0
876730.0,Arkansas,28.0,Call 1,Complete,Election day exit poll,0.661529004573822,Blanche Lincoln,Mike Beebe,Male,White,65 or over,Independent,Conservative,,College graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,About right,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
859513.0,Arkansas,50007.0,,Complete,Telephone survey,0.0253929533064365,John Boozman,,Male,White,65 or over,Independent,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72116.0
859589.0,Arkansas,50001.0,,Complete,Telephone survey,2.0560941696167,John Boozman,Mike Beebe,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Omit,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
859482.0,Arkansas,50013.0,,Complete,Telephone survey,2.5315728187561,John Boozman,Mike Beebe,Female,White,60-64,Independent,Conservative,,Postgraduate study,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72903.0
912959.0,Arkansas,32.0,Call 3,Complete,Election day exit poll,0.516558229923248,John Boozman,Mike Beebe,Female,White,45-49,Democrat,Conservative,,Postgraduate study,No,,No,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
877180.0,Arkansas,86.0,Call 1,Complete,Election day exit poll,0.627633929252625,John Boozman,Mike Beebe,Female,White,30-39,Republican,Moderate,,College graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72211.0
911160.0,Arkansas,92.0,Call 3,Complete,Election day exit poll,0.745275139808655,John Boozman,Mike Beebe,Male,White,60-64,Independent,Moderate,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72209.0
896325.0,Arkansas,32.0,Call 2,Complete,Election day exit poll,0.62208503484726,John Boozman,Mike Beebe,Female,White,25-29,Republican,Conservative,,Postgraduate study,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
