ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCT10,GOVCT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,NECWORRY,OBAMA4,TEAPARTY,TIMESEN10,UNFAIRCT10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBLUM,UNFAIRMCMA,WHNCLINC,XTEAPARTYID,BLUMHONEST,MCMAWREST,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
910272.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.780568897724152,Linda McMahon,Dan Malloy,Male,White,65 or over,Republican,Moderate,"$200,000 or more",,No,No,Government is doing too many things better left to businesses and individuals,Not too worried,Somewhat approve,Neutral,In the last month,Neither of them,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,,,,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Not worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,In the last month,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,,Non-Tea Party supporters and Republicans,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910274.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.932496845722198,Linda McMahon,Tom Foley,Female,White,50-59,Independent,Liberal,"$50,000-$74,999",College graduate,No,Yes,Government should do more to solve problems,Not at all worried,Strongly approve,Strongly support,Before that,Neither of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Tea Party supporters and Moms,Support,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910275.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,0.941067934036255,Richard Blumenthal,Dan Malloy,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,Before that,Both of them,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910289.0,Connecticut,2.0,Call 3,Complete,Election day exit poll,1.06856369972229,Linda McMahon,Tom Foley,Female,White,30-39,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,Yes,Government should do more to solve problems,Very worried,Strongly disapprove,Neutral,Before that,Only Richard Blumenthal,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Neutral,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did not,No,Non-Tea Party supporters and Republicans,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910365.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.932496845722198,Linda McMahon,Tom Foley,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat approve,Strongly support,Before that,Both of them,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Tea Party supporters and Moms,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910374.0,Connecticut,2.0,Call 3,Complete,Election day exit poll,1.04603755474091,Linda McMahon,Tom Foley,Male,Other,60-64,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Somewhat support,In the last month,Both of them,McCain,Non black male,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,Worried,Disapprove,Republican,Republican Men,All others,Conservative Republicans,Other,Do not have children,Support,In the last month,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910376.0,Connecticut,2.0,Call 3,Complete,Election day exit poll,1.04603755474091,Linda McMahon,Tom Foley,Male,Other,60-64,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Somewhat support,In the last month,Both of them,McCain,Non black male,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,Worried,Disapprove,Republican,Republican Men,All others,Conservative Republicans,Other,Do not have children,Support,In the last month,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910399.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,1.17069733142853,Linda McMahon,Tom Foley,Male,Asian,30-39,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,Before that,Both of them,McCain,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Dads - Men with children,Worried,Disapprove,Republican,Republican Men,All others,Conservative Republicans,Asian,Tea Party supporters and Dads,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,No,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910411.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.871046364307404,Linda McMahon,Tom Foley,Female,Asian,60-64,Republican,Moderate,"$30,000-$49,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat disapprove,Neutral,Before that,Both of them,McCain,Non black female,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Women without children,Worried,Disapprove,Republican,Republican Women,All others,Moderate/Liberal Republicans,Asian,Do not have children,Neutral,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Republicans,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910457.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.883327722549438,Richard Blumenthal,Dan Malloy,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat disapprove,Neutral,In the last month,Both of them,Other,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,In the last month,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910524.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.87563818693161,Linda McMahon,Tom Foley,Female,White,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,Somewhat worried,Strongly disapprove,Somewhat support,Before that,Only Richard Blumenthal,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Tea Party supporters and Moms,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did not,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910538.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.864706456661224,Richard Blumenthal,Dan Malloy,Male,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Government should do more to solve problems,Not too worried,Somewhat approve,Strongly oppose,Before that,Both of them,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910546.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,0.946028828620911,Richard Blumenthal,Dan Malloy,Female,Hispanic,30-39,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Yes,Government should do more to solve problems,Somewhat worried,Somewhat approve,Strongly oppose,In the last week,Only Linda McMahon,Didn't vote,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Non-Tea Party supporters and Moms,Oppose,In the last month,In the last week,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910578.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,1.17069733142853,Linda McMahon,Tom Foley,Male,Hispanic,30-39,Republican,Conservative,"$100,000-$199,999",College graduate,Yes,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Somewhat support,Before that,Only Richard Blumenthal,McCain,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Dads - Men with children,Worried,Disapprove,Republican,Republican Men,All others,Conservative Republicans,White,Tea Party supporters and Dads,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did not,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910618.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.883327722549438,Richard Blumenthal,Dan Malloy,Female,White,50-59,Democrat,Moderate,,,No,No,Government is doing too many things better left to businesses and individuals,Not at all worried,Strongly disapprove,Neutral,In the last week,Both of them,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,,,,,,,,,Women without children,Not worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,In the last month,In the last week,Richard Blumenthal did,Linda McMahon did,,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910633.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.871046364307404,Linda McMahon,Tom Foley,Female,White,60-64,Independent,Moderate,"$200,000 or more",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Somewhat oppose,Before that,Both of them,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,No,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910696.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.869264841079712,Richard Blumenthal,Dan Malloy,Male,White,40-44,Democrat,Liberal,"$100,000-$199,999",College graduate,No,Yes,Government should do more to solve problems,Not too worried,Somewhat disapprove,Somewhat support,In the last three days,Both of them,Other,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Not worried,Disapprove,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Tea Party supporters and Dads,Support,In the last month,In the last week,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910728.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,0.926085770130157,Richard Blumenthal,Dan Malloy,Male,White,60-64,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,No,Government should do more to solve problems,Somewhat worried,Somewhat approve,Strongly oppose,Before that,Neither of them,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910735.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,1.16455829143524,Linda McMahon,Tom Foley,Male,White,60-64,Republican,Conservative,"$200,000 or more",College graduate,,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Somewhat support,Before that,Neither of them,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910772.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.849933087825775,Richard Blumenthal,Dan Malloy,Male,White,50-59,Democrat,Moderate,,Postgraduate study,No,Yes,Omit,Very worried,Somewhat approve,Somewhat oppose,In the last three days,Omit,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Dads,Oppose,In the last month,In the last week,Omit,Omit,,Non-Tea Party supporters and Democrats,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910801.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.932496845722198,Linda McMahon,Tom Foley,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,Before that,Neither of them,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910870.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.861697733402252,Linda McMahon,Tom Foley,Male,Hispanic,45-49,Independent,Moderate,"$200,000 or more",Postgraduate study,Yes,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Neutral,Before that,Only Linda McMahon,McCain,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,White,Do not have children,Neutral,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910871.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.864706456661224,Richard Blumenthal,Dan Malloy,Male,White,60-64,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,Omit,Somewhat worried,Somewhat approve,Strongly oppose,In the last month,Both of them,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,In the last month,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910898.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,1.18339836597443,Linda McMahon,Tom Foley,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Omit,In the last month,Omit,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Omit,In the last month,In the last month or earlier,Omit,Omit,No,,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910945.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.869264841079712,Richard Blumenthal,Dan Malloy,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,No,Government should do more to solve problems,Somewhat worried,Somewhat approve,Somewhat support,In the last three days,Neither of them,Other,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,In the last month,In the last week,Richard Blumenthal did not,Linda McMahon did not,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
910955.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,1.12393772602081,Linda McMahon,Tom Foley,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",High school graduate,No,No,Government should do more to solve problems,Very worried,Strongly disapprove,Neutral,In the last three days,Neither of them,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Neutral,In the last month,In the last week,Richard Blumenthal did not,Linda McMahon did not,Yes,Non-Tea Party supporters and Republicans,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911000.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.861697733402252,Linda McMahon,Tom Foley,Male,White,45-49,Republican,Moderate,"$200,000 or more",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Somewhat approve,Somewhat oppose,In the last month,Neither of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Dads,Oppose,In the last month,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Republicans,No,More likely to vote for her,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911022.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.970897853374481,Linda McMahon,Tom Foley,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat approve,Neutral,In the last month,Neither of them,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Moms,Neutral,In the last month,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Democrats,No,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
911035.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,1.1896368265152,Linda McMahon,Tom Foley,Female,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,Before that,Only Richard Blumenthal,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Tea Party supporters and Moms,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did not,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911093.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.917651116847992,Linda McMahon,Tom Foley,Male,White,45-49,Republican,Moderate,"$200,000 or more",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Neutral,Before that,Both of them,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Dads,Neutral,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Republicans,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
911099.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.897183179855347,Linda McMahon,Tom Foley,Male,White,25-29,Republican,Conservative,"$200,000 or more",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Somewhat worried,Strongly disapprove,Somewhat support,Before that,Omit,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,Omit,Omit,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911101.0,Connecticut,37.0,Call 3,Complete,Election day exit poll,0.897183179855347,Linda McMahon,Tom Foley,Male,White,25-29,Republican,Conservative,"$200,000 or more",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Somewhat worried,Strongly disapprove,Somewhat support,Before that,Omit,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,Omit,Omit,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
