ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNY10,SEN2NY10,GOVNY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,HONEST10NY,HONESTCUOMO,HONESTPALA,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
913926.0, New York,104.0,Call 3,Complete,Election day exit poll,1.2686265707016,Jay Townsend,Joseph DioGuardi,Carl Paladino,Female,White,50-59,Independent,Conservative,,High school graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Strongly support,Yes,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,,Tea Party supporters,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,25.0,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
894455.0, New York,28.0,Call 2,Complete,Election day exit poll,1.58073770999908,Jay Townsend,Joseph DioGuardi,Carl Paladino,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Somewhat support,Yes,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,Yes,Tea Party supporters,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,5.0,East,Version 1,Town,Rural,Rural,Downscale
870149.0, New York,63.0,Call 1,Complete,Election day exit poll,0.918298244476318,Jay Townsend,Joseph DioGuardi,Carl Paladino,Male,White,60-64,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Strongly support,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
894161.0, New York,91.0,Call 2,Complete,Election day exit poll,0.415165215730667,Other,Joseph DioGuardi,Carl Paladino,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Strongly support,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,No,Tea Party supporters,,,,National questionnaire,English,Suburbs,Suburbs,20.0,5.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
871347.0, New York,1.0,Call 1,Complete,Election day exit poll,0.546634197235107,Other,Joseph DioGuardi,Carl Paladino,Female,White,50-59,Republican,Moderate,"$100,000-$199,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Somewhat approve,Somewhat support,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,No,Tea Party supporters,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
871346.0, New York,1.0,Call 1,Complete,Election day exit poll,0.546634197235107,Other,Joseph DioGuardi,Carl Paladino,Female,White,50-59,Republican,Moderate,"$100,000-$199,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Somewhat approve,Somewhat support,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,No,Tea Party supporters,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
892955.0, New York,104.0,Call 2,Complete,Election day exit poll,1.68861186504364,Charles Schumer,Other,Carl Paladino,Female,White,65 or over,Republican,Moderate,"$100,000-$199,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Strongly oppose,No,Didn't vote,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Oppose,No,Non-Tea Party supporters and Republicans,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,25.0,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
871482.0, New York,23.0,Call 1,Complete,Election day exit poll,0.218974426388741,Other,Other,Carl Paladino,Male,White,60-64,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,,The economy,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,27.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
913699.0, New York,87.0,Call 3,Complete,Election day exit poll,1.23289561271667,Charles Schumer,Kirsten Gillibrand,Other,Male,White,18-24,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,,The economy,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,No,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,1.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale
893370.0, New York,29.0,Call 2,Complete,Election day exit poll,1.01710224151611,Charles Schumer,Kirsten Gillibrand,Other,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,Government should do more to solve problems,The economy,Somewhat worried,Somewhat approve,Strongly oppose,Yes,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",10.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
893212.0, New York,53.0,Call 2,Complete,Election day exit poll,2.15069198608398,Charles Schumer,Kirsten Gillibrand,Other,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,No,Government should do more to solve problems,The economy,Not too worried,Somewhat approve,Strongly oppose,No,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,29.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
868901.0, New York,87.0,Call 1,Complete,Election day exit poll,0.881496846675873,Charles Schumer,Kirsten Gillibrand,Other,Male,White,30-39,Independent,Moderate,"$100,000-$199,999",College graduate,No,,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat disapprove,Somewhat oppose,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,No,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
868900.0, New York,87.0,Call 1,Complete,Election day exit poll,0.881496846675873,Charles Schumer,Kirsten Gillibrand,Other,Male,White,30-39,Independent,Moderate,"$100,000-$199,999",College graduate,No,,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat disapprove,Somewhat oppose,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,No,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
868346.0, New York,67.0,Call 1,Complete,Election day exit poll,0.776912450790405,Charles Schumer,Kirsten Gillibrand,Other,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,No,Government should do more to solve problems,The economy,Somewhat worried,Somewhat approve,Strongly oppose,No,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",14.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale
895595.0, New York,97.0,Call 2,Complete,Election day exit poll,0.860662460327148,Charles Schumer,Kirsten Gillibrand,Other,Female,White,65 or over,Republican,Moderate,"Under $30,000",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat disapprove,Neutral,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,Yes,Non-Tea Party supporters and Republicans,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
914403.0, New York,49.0,Call 3,Complete,Election day exit poll,2.42948532104492,Charles Schumer,Kirsten Gillibrand,Other,Male,White,50-59,Independent,Liberal,"$30,000-$49,999",College graduate,No,,Government should do more to solve problems,The economy,Not too worried,Somewhat approve,Strongly oppose,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,No,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",28.0,4.0,East,Version 1,High Density Urban,Urban,Urban Core,Downscale
914347.0, New York,61.0,Call 3,Complete,Election day exit poll,1.09351944923401,Charles Schumer,Joseph DioGuardi,Other,Male,White,25-29,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,No,Government should do more to solve problems,The economy,Somewhat worried,Strongly disapprove,Neutral,Yes,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,Non-Tea Party supporters and Republicans,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
913778.0, New York,55.0,Call 3,Complete,Election day exit poll,0.811201930046082,Jay Townsend,Joseph DioGuardi,Other,Male,White,50-59,Something else,Conservative,"$75,000-$99,999",College graduate,No,,,The economy,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,21.0,5.0,East,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
913603.0, New York,55.0,Call 3,Complete,Election day exit poll,0.806836545467377,Jay Townsend,Joseph DioGuardi,Other,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,The economy,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,21.0,5.0,East,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
869180.0, New York,67.0,Call 1,Complete,Election day exit poll,0.715405941009521,Jay Townsend,Joseph DioGuardi,Other,Male,White,45-49,Republican,Moderate,"$200,000 or more",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Somewhat approve,Strongly oppose,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,The economy,Worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Dads,Oppose,No,Non-Tea Party supporters and Republicans,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",14.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale
868091.0, New York,56.0,Call 1,Complete,Election day exit poll,1.12904489040375,Jay Townsend,Joseph DioGuardi,Other,Male,White,60-64,Something else,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Strongly support,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,No,Tea Party supporters,,,,National questionnaire,English,Suburbs,Suburbs,4.0,2.0,East,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
915913.0, New York,97.0,Call 3,Complete,Election day exit poll,0.96321839094162,Jay Townsend,Joseph DioGuardi,Other,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Strongly support,Yes,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
868985.0, New York,2.0,Call 1,Complete,Election day exit poll,1.04010879993439,Jay Townsend,Joseph DioGuardi,Other,Male,White,45-49,Republican,Conservative,"$200,000 or more",Some college/assoc. degree,No,,,The economy,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
915373.0, New York,63.0,Call 3,Complete,Election day exit poll,1.24033415317535,Jay Townsend,Joseph DioGuardi,Other,Male,Black,40-44,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Somewhat support,No,McCain,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Dads - Men with children,The economy,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Tea Party supporters and Dads,Support,No,Tea Party supporters,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
871245.0, New York,1.0,Call 1,Complete,Election day exit poll,1.31747114658356,Jay Townsend,Joseph DioGuardi,Other,Male,White,30-39,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat disapprove,Neutral,Yes,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,Non-Tea Party supporters and Republicans,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
919776.0, New York,47.0,Call 3,Complete,Election day exit poll,1.77286767959595,Jay Townsend,Joseph DioGuardi,Other,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,The economy,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,26.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale
869739.0, New York,16.0,Call 1,Complete,Election day exit poll,2.18653678894043,Charles Schumer,Other,Other,Female,White,50-59,Independent,Liberal,,Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Somewhat disapprove,Neutral,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,27.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
914737.0, New York,59.0,Call 3,Complete,Election day exit poll,0.596359372138977,Charles Schumer,Other,Other,Male,Black,50-59,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,,The economy,,,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,4.0,2.0,East,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
913743.0, New York,61.0,Call 3,Complete,Election day exit poll,0.61027729511261,Other,Other,Other,Male,White,45-49,Independent,Liberal,"$50,000-$74,999",High school graduate,No,No,Government should do more to solve problems,The economy,Somewhat worried,Somewhat approve,Strongly oppose,No,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
913655.0, New York,104.0,Call 3,Complete,Election day exit poll,1.68028569221497,Other,Other,Other,Male,White,50-59,Something else,Conservative,"$100,000-$199,999",High school graduate,No,No,Government should do more to solve problems,The economy,Very worried,Somewhat disapprove,Somewhat support,No,Other,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,No,Tea Party supporters,Omit,Omit,Omit,State questionnaire,English,Suburbs,Suburbs,25.0,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
913203.0, New York,2.0,Call 3,Complete,Election day exit poll,0.932150959968567,Other,Other,Other,Male,White,25-29,Something else,Moderate,"$50,000-$74,999",College graduate,No,,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Neutral,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Neutral,No,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
912299.0, New York,111.0,Call 3,Complete,Election day exit poll,0.713375508785248,Charles Schumer,,Andrew Cuomo,Female,White,50-59,Independent,Liberal,"$200,000 or more",College graduate,No,Yes,Government should do more to solve problems,The war in Afghanistan,Somewhat worried,Strongly approve,Neutral,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Neutral,No,Non-Tea Party supporters and Independents/Something else,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,18.0,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
915858.0, New York,29.0,Call 3,Complete,Election day exit poll,1.06613671779633,Charles Schumer,Did not vote,Andrew Cuomo,Male,Black,45-49,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,The war in Afghanistan,Not too worried,Somewhat approve,Neutral,Yes,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,Something else,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Neutral,No,Non-Tea Party supporters and Democrats,Both of them,Andrew Cuomo is,Carl Paladino is,State questionnaire,English,"Cities over 500,000","Cities over 50,000",10.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
913817.0, New York,1.0,Call 3,Complete,Election day exit poll,1.31891751289368,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,The war in Afghanistan,Somewhat worried,Somewhat approve,Neutral,No,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,No,Non-Tea Party supporters and Democrats,Both of them,Andrew Cuomo is,Carl Paladino is,State questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
894369.0, New York,28.0,Call 2,Complete,Election day exit poll,1.15301370620728,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,65 or over,Something else,Moderate,"Under $30,000",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,The war in Afghanistan,Very worried,Strongly disapprove,Strongly oppose,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,5.0,East,Version 1,Town,Rural,Rural,Downscale
