ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIL10,GOVIL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,UNFAIRIL,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRGIAN,UNFAIRKIRK,WHNCLINC,XTEAPARTYID,HONEST10IL,IMPCORR,FORECLOSE2,HONESTGIAN,HONESTKIRK,IMPCORR2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
907553.0, Illinois,77.0,Call 3,Complete,Election day exit poll,1.02322375774384,Alexi Giannoulias,Pat Quinn,Male,Black,60-64,Democrat,Conservative,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60636.0
907687.0, Illinois,79.0,Call 3,Complete,Election day exit poll,0.817327558994293,Alexi Giannoulias,Pat Quinn,Female,Black,30-39,Democrat,Liberal,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Omit,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale,60620.0
907956.0, Illinois,76.0,Call 3,Complete,Election day exit poll,1.74476265907288,Alexi Giannoulias,Pat Quinn,Male,Hispanic,30-39,Democrat,Liberal,,No high school diploma,Yes,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Only Mark Kirk,,Obama,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,Alexi Giannoulias did not,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60632.0
908075.0, Illinois,77.0,Call 3,Complete,Election day exit poll,1.02322375774384,Alexi Giannoulias,Pat Quinn,Male,Black,60-64,Independent,Moderate,,Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Black,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60636.0
908133.0, Illinois,79.0,Call 3,Complete,Election day exit poll,0.96975189447403,Alexi Giannoulias,Pat Quinn,Female,Black,25-29,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale,60620.0
908240.0, Illinois,79.0,Call 3,Complete,Election day exit poll,0.817327558994293,Alexi Giannoulias,Pat Quinn,Female,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale,60620.0
908341.0, Illinois,79.0,Call 3,Complete,Election day exit poll,0.925549268722534,Alexi Giannoulias,Pat Quinn,Male,Black,40-44,Democrat,Moderate,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale,60620.0
908428.0, Illinois,79.0,Call 3,Complete,Election day exit poll,0.891455948352814,Alexi Giannoulias,Pat Quinn,Female,Black,60-64,Democrat,Liberal,,Some college/assoc. degree,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale,60620.0
912736.0, Illinois,84.0,Call 3,Complete,Election day exit poll,0.741843938827515,Alexi Giannoulias,Pat Quinn,Female,White,40-44,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale,60618.0
871339.0, Illinois,79.0,Call 1,Complete,Election day exit poll,0.446816116571426,LeAlan Jones,Scott Cohen,Female,Black,30-39,Independent,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale,60620.0
908146.0, Illinois,76.0,Call 3,Complete,Election day exit poll,1.54075276851654,Alexi Giannoulias,Pat Quinn,Female,Hispanic,50-59,Republican,Conservative,,Some college/assoc. degree,Yes,I like my candidate but with reservations,Unfavorable,Favorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Republican Party,Helped the economy,,,,Omit,,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Republican,Republican Women,All others,Conservative Republicans,Hispanic/Latino,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60632.0
891727.0, Illinois,82.0,Call 2,Complete,Election day exit poll,2.48490571975708,Alexi Giannoulias,Pat Quinn,Male,Black,65 or over,Democrat,Moderate,,No high school diploma,No,I strongly favor my candidate,Favorable,Favorable,Better,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60623.0
908039.0, Illinois,79.0,Call 3,Complete,Election day exit poll,0.891455948352814,Alexi Giannoulias,Pat Quinn,Female,Black,65 or over,Republican,Liberal,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Favorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Republican,Republican Women,All others,Moderate/Liberal Republicans,Black,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale,60620.0
912217.0, Illinois,84.0,Call 3,Complete,Election day exit poll,0.792386770248413,Alexi Giannoulias,Pat Quinn,,Hispanic,50-59,Democrat,Moderate,,No high school diploma,Yes,I strongly favor my candidate,Favorable,Favorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Only Mark Kirk,,Obama,,,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,Alexi Giannoulias did not,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale,60618.0
873751.0, Illinois,77.0,Call 1,Complete,Election day exit poll,0.843885898590088,Did not vote,Did not vote,Female,Black,60-64,Republican,Moderate,,High school graduate,No,Omit,Omit,Omit,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,Omit,Helped the economy,,,,Omit,,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Republican,Republican Women,All others,Moderate/Liberal Republicans,Black,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60636.0
873598.0, Illinois,77.0,Call 1,Complete,Election day exit poll,0.9381383061409,Alexi Giannoulias,Pat Quinn,Male,Black,45-49,Democrat,Liberal,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Democratic Party,Helped the economy,,,,Omit,,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60636.0
890577.0, Illinois,90.0,Call 2,Complete,Election day exit poll,3.07061266899109,Alexi Giannoulias,Pat Quinn,Female,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60637.0
891544.0, Illinois,67.0,Call 2,Complete,Election day exit poll,0.860132157802582,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,,,Some college/assoc. degree,No,Omit,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",16.0,4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Upscale,61108.0
913273.0, Illinois,81.0,Call 3,Complete,Election day exit poll,0.819488406181335,Alexi Giannoulias,Pat Quinn,Female,White,25-29,Independent,Liberal,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,60638.0
913040.0, Illinois,81.0,Call 3,Complete,Election day exit poll,0.776794791221619,Mark Kirk,Pat Quinn,Female,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Favorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,Does not matter to me,Helped the economy,,,,Only Alexi Giannoulias,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,60638.0
892189.0, Illinois,81.0,Call 2,Complete,Election day exit poll,0.690682291984558,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Cutting taxes,,,The Democratic Party,Helped the economy,,,,Only Alexi Giannoulias,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale,60638.0
892562.0, Illinois,84.0,Call 2,Complete,Election day exit poll,0.809126257896423,Alexi Giannoulias,Pat Quinn,Female,Hispanic,65 or over,Democrat,Moderate,,High school graduate,Yes,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,Enthusiastic,,,,,,,Cutting taxes,,,The Democratic Party,Helped the economy,,,,Only Alexi Giannoulias,,Obama,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale,60618.0
907951.0, Illinois,77.0,Call 3,Complete,Election day exit poll,0.828444600105286,Alexi Giannoulias,Pat Quinn,Female,Black,30-39,Democrat,Conservative,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Cutting taxes,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60636.0
912795.0, Illinois,84.0,Call 3,Complete,Election day exit poll,1.96325933933258,Other,Pat Quinn,Female,Hispanic,30-39,Democrat,Liberal,,High school graduate,Yes,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Cutting taxes,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale,60618.0
916315.0, Illinois,90.0,Call 3,Complete,Election day exit poll,3.8132598400116,Alexi Giannoulias,Scott Cohen,Male,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Cutting taxes,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60637.0
873958.0, Illinois,77.0,Call 1,Complete,Election day exit poll,0.9381383061409,Alexi Giannoulias,Pat Quinn,Male,Black,45-49,Democrat,Moderate,,No high school diploma,No,I strongly favor my candidate,Favorable,Favorable,Worse,,To express support for Barack Obama,Enthusiastic,,,,,,,Cutting taxes,,,The Democratic Party,Helped the economy,,,,Only Alexi Giannoulias,,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60636.0
891956.0, Illinois,82.0,Call 2,Complete,Election day exit poll,1.68049299716949,Alexi Giannoulias,Pat Quinn,Female,Hispanic,65 or over,Democrat,Moderate,,High school graduate,Yes,Omit,Favorable,Favorable,Better,,To express support for Barack Obama,Omit,,,,,,,Cutting taxes,,,The Democratic Party,Helped the economy,,,,Only Alexi Giannoulias,,Obama,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,,,,,,Omit,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale,60623.0
891215.0, Illinois,82.0,Call 2,Complete,Election day exit poll,2.48490571975708,Alexi Giannoulias,Pat Quinn,Male,Black,60-64,Democrat,Conservative,"$30,000-$49,999",College graduate,No,,,,,Very worried,,"Dissatisfied, but not angry",,,,Omit,,Strongly approve,,Can bring needed change,Other,,,,,Generally going in the right direction,,,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Negative,,,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Something else,Non-white,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 3,Extremely High Density Urban,Urban,Urban Core,Very downscale,60623.0
891338.0, Illinois,82.0,Call 2,Complete,Election day exit poll,2.01188325881958,Alexi Giannoulias,Pat Quinn,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Very worried,,"Dissatisfied, but not angry",,,,Omit,,Strongly approve,,Understands the needs of people like me,Other christian,,,,,Generally going in the right direction,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Negative,,,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Protestant/Other Non-Catholic Christian,Non-white,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 3,Extremely High Density Urban,Urban,Urban Core,Very downscale,60623.0
893272.0, Illinois,84.0,Call 2,Complete,Election day exit poll,1.19643604755402,Alexi Giannoulias,Pat Quinn,Male,Black,60-64,Independent,Liberal,"Under $30,000",College graduate,No,,,,,Very worried,,"Satisfied, but not enthusiastic",,,,Omit,,Strongly approve,,Has the right experience,Other christian,,,,,Generally going in the right direction,,,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,,,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Protestant/Other Non-Catholic Christian,Non-white,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 3,Extremely High Density Urban,Urban,Urban Core,Upscale,60618.0
870461.0, Illinois,76.0,Call 1,Complete,Election day exit poll,2.27827501296997,Alexi Giannoulias,Pat Quinn,Male,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,No,,Strongly approve,,Understands the needs of people like me,Other christian,,,,,Generally going in the right direction,,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,,,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Protestant/Other Non-Catholic Christian,Non-white,,,,,,No,,Only Alexi Giannoulias,,Not worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 3,Extremely High Density Urban,Urban,Urban Core,Very downscale,60632.0
871137.0, Illinois,81.0,Call 1,Complete,Election day exit poll,0.690682291984558,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,No,,Somewhat approve,,Can bring needed change,Catholic,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,,,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,1.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale,60638.0
