ID,PRSNV20,WEIGHT,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,IMMBETTER,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VETVOTER,VOTEMETHOD,WHNCLINC
67693.0,Joe Biden,0.50584490577,Keep it as is,65+,60+,65-74,45+,60+,65+,,,,Complete,,3.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Public health responsibility,,,,,For your candidate,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,,Poor,Not so good or poor,No,Women without children,Democrat,,,Democratic women,Democrat,Democratic Women,,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,West,Female,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67691.0,Joe Biden,0.94164083394,Keep it as is,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Public health responsibility,,,,,For your candidate,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,,Suburbs,Suburbs,English,Nevada,White suburban women,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67690.0,Joe Biden,0.5542453447,Keep it as is,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,,,,,For your candidate,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,Yes,Poor,Not so good or poor,No,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67689.0,Joe Biden,0.24258949497,Keep it as is,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,2.0,Yes,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,,,,,For your candidate,3.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Early in-person,
67688.0,,0.54363529794,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,1.0,No,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Public health responsibility,,,,,For your candidate,2.0,,,Donald Trump,,,,,,,,,,No,No,Not so good,Not so good or poor,Yes,Men without children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,Independent Men,All others,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Asian,State questionnaire,Asian,Non-white,Asian,One of many important problems,The most important problem or one of many important problems,West,Male,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,,Early in-person,
67686.0,Donald Trump,0.87376387594,Overturn it,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,3.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,,,,,Against his opponent,2.0,,,,Donald Trump,,,,,,,,,No,No,Not so good,Not so good or poor,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,-1.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,,Early in-person,
67684.0,Joe Biden,0.28776897068,Keep it as is,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Public health responsibility,,,,,,1.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,West,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67683.0,Joe Biden,0.41396365079,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,,,,,For your candidate,1.0,,,Joe Biden,Joe Biden,,,,,,,,,Yes,No,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,Independent Women,All others,Liberal,-1.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,West,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Early in-person,
67682.0,Joe Biden,0.26578060609,Keep it as is,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,,,,,Against his opponent,1.0,,,Joe Biden,Joe Biden,,,,,,,,,No,Yes,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67680.0,Donald Trump,0.47249641144,Overturn it,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,,,,,For your candidate,1.0,,,Donald Trump,Donald Trump,,,,,,,,,No,No,Excellent,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,-1.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Yes,Version 2,,Early in-person,
67678.0,Joe Biden,1.01689166971,Keep it as is,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,3.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Public health responsibility,,,,,Against his opponent,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,Yes,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Liberal,-1.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,,Suburbs,Suburbs,English,Nevada,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67677.0,Joe Biden,0.52101081292,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,3.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,,,,,For your candidate,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,No,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67676.0,Joe Biden,0.23961672986,Keep it as is,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,1.0,No,,,,,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,,,,,,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67675.0,Donald Trump,0.5124415712,Overturn it,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,4.0,No,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Public health responsibility,,,,,,2.0,,,,Donald Trump,,,,,,,,,,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,,,Independent men,Independent,Independent Men,,Conservative,-1.0,Moderate/Liberal Republicans,Conservative Independents,,,,State questionnaire,,,,A minor problem,A minor problem or not a problem at all,West,Male,,,"Cities over 500,000","Cities over 50,000",,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,,Early in-person,
67674.0,Joe Biden,0.19514800136,Keep it as is,65+,60+,75 or older,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,3.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,,,,,For your candidate,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,Yes,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,West,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67672.0,Joe Biden,0.69903892227,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,3.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Public health responsibility,,,,,Against his opponent,2.0,,,,,,,,,,,,,No,No,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Early in-person,
67671.0,Donald Trump,0.52893632076,Overturn it,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,3.0,No,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,,,,,Against his opponent,2.0,,,Donald Trump,Donald Trump,,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,-1.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Yes,Version 2,,Early in-person,
67670.0,Donald Trump,1.21438423004,Overturn it,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,Complete,,2.0,No,Very well,Very well or somewhat well,Not very confident or not at all confident,Not at all confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Public health responsibility,,,,,For your candidate,1.0,,,Donald Trump,Donald Trump,,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Conservative,-1.0,Moderate/Liberal Republicans,Conservative Independents,,Other,Other,State questionnaire,Other,Non-white,Other,The most important problem,The most important problem or one of many important problems,West,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Early in-person,
67669.0,Donald Trump,0.76436538076,Overturn it,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,2.0,Yes,Very well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Public health responsibility,,,,,For your candidate,3.0,,,Donald Trump,Donald Trump,,,,,,,,,No,No,Good,Excellent or good,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,-1.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Female,White women,,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Early in-person,
67668.0,Joe Biden,0.99429885424,Keep it as is,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,3.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Public health responsibility,,,,,Against his opponent,2.0,,,Joe Biden,Joe Biden,,,,,,,,,Yes,No,Good,Excellent or good,No,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,No,Version 2,,Early in-person,
67667.0,Joe Biden,0.34813694035,Keep it as is,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,1.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Public health responsibility,,,,,For your candidate,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Poor,Not so good or poor,No,Men without children,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Liberal,-1.0,Moderate/Liberal Republicans,Liberal Independents,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,West,Male,Black men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67666.0,Joe Biden,1.2486126413,Overturn it,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,1.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Public health responsibility,,,,,For your candidate,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,No,Women with children,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Other,State questionnaire,Other,Non-white,Other,One of many important problems,The most important problem or one of many important problems,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,,Early in-person,
67664.0,Joe Biden,0.46109084356,Keep it as is,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,,3.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,,,,,Against his opponent,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,Other,Asian,State questionnaire,Asian,Non-white,Asian,The most important problem,The most important problem or one of many important problems,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67662.0,Joe Biden,2.04745738353,Keep it as is,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,3.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Public health responsibility,,,,,Against his opponent,2.0,,,Joe Biden,Joe Biden,,,,,,,,,No,,Poor,Not so good or poor,No,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Early in-person,
67659.0,Joe Biden,0.18007552869,Keep it as is,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,,,,,For your candidate,1.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67658.0,,0.36054227086,Overturn it,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Public health responsibility,,,,,Against his opponent,1.0,,,Donald Trump,Donald Trump,,,,,,,,,No,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Yes,Version 2,,Early in-person,
67657.0,Joe Biden,0.19755388342,Keep it as is,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,,,,,Against his opponent,1.0,,,Joe Biden,Joe Biden,,,,,,,,,No,No,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,,Suburbs,Suburbs,English,Nevada,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Early in-person,
67655.0,Joe Biden,0.41396365079,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,2.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,,,,,Against his opponent,1.0,,,Joe Biden,Joe Biden,,,,,,,,,Yes,No,Not so good,Not so good or poor,No,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,West,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Early in-person,
