ID,WEIGHT,PRSCO20,SENCO20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD
115683.0,0.94623031542,Donald Trump,John Hickenlooper,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,3.0,No,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Better today,,5.0,,,No,No,,,,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Female,Black women,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115684.0,2.15245115041,Joe Biden,John Hickenlooper,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,6.0,Yes,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,About the same,,2.0,,,No,No,,,,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,National questionnaire,White,White,White,,,West,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115685.0,0.32997986758,Joe Biden,John Hickenlooper,Legal,Legal in all cases,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,7.0,No,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,About the same,,4.0,,,No,No,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,Other,Asian,National questionnaire,Asian,Non-white,Asian,,,West,Female,All other races,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115686.0,3.09011998769,Joe Biden,John Hickenlooper,Illegal,Illegal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,No,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,About the same,,3.0,,,No,No,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115687.0,0.57842554066,Other,John Hickenlooper,Legal,Legal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,6.0,No,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Worse today,,2.0,,,No,No,,,,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,West,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115688.0,0.02544599736,Joe Biden,John Hickenlooper,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,3.0,No,,,,,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,About the same,,5.0,,,Yes,No,,,,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115689.0,0.47497663516,Donald Trump,Other,Omit,Omit,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,6.0,No,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,Better today,,2.0,,,No,No,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115690.0,0.16955055237,Joe Biden,Other,Omit,Omit,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,6.0,Yes,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,About the same,,2.0,,,No,No,,,,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,Omit,Omit,Omit,,,Version 4,By mail
115691.0,0.92695005619,Joe Biden,Other,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,3.0,No,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Worse today,,5.0,,,No,No,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115692.0,0.11545407029,Donald Trump,Cory Gardner,Omit,Omit,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,7.0,Yes,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Better today,,4.0,,,Yes,No,,,,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,Other,Asian,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,Omit,Omit,Omit,,,Version 4,By mail
115693.0,0.14134823184,Donald Trump,Cory Gardner,Illegal,Illegal in most cases,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,3.0,No,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Better today,,5.0,,,Yes,No,,,,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,Other,,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,By mail
115694.0,0.46239349741,Other,Other,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,3.0,No,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,Worse today,,5.0,,,Yes,No,,,,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115695.0,0.21705508565,Donald Trump,Cory Gardner,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Better today,,5.0,,,No,No,,,,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Male,White men,,,English,Colorado,,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115696.0,1.53332960537,Other,Other,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,No,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Worse today,,2.0,,,Yes,Yes,,,,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,Other,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,,,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115697.0,1.7120408168,Joe Biden,John Hickenlooper,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,No,,,,,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Worse today,,2.0,,,Yes,No,,,,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,,,English,Colorado,Other,Telephone survey,In September,Before that,Before that,,,Version 4,Early in-person
115698.0,0.20268037801,Joe Biden,John Hickenlooper,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,3.0,No,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Worse today,,5.0,,,No,,,,,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Male,Black men,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,Omit,Omit,Omit,,,Version 4,Early in-person
115699.0,2.81452905252,Joe Biden,John Hickenlooper,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,No,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Worse today,,5.0,,,No,No,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115700.0,2.01853576574,Other,Other,Illegal,Illegal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,4.0,No,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Worse today,,1.0,,,No,Yes,,,,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,Other,National questionnaire,Other,Non-white,Other,,,West,Female,All other races,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115701.0,28.9226546637,Joe Biden,John Hickenlooper,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,7.0,No,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,About the same,,4.0,,,No,No,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,Female,White women,Suburbs,Suburbs,English,Colorado,White suburban women,Telephone survey,In September,Before that,Before that,,,Version 4,Early in-person
115702.0,0.20838853922,Joe Biden,John Hickenlooper,Illegal,Illegal in all cases,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,,,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,About the same,,2.0,,,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities over 500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115703.0,0.80480044095,Joe Biden,John Hickenlooper,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,4.0,No,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Worse today,,2.0,,,No,No,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115704.0,0.63419755291,Donald Trump,Cory Gardner,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,,3.0,No,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,,,,,,Better today,,5.0,,,,No,,,,Women without children,Republican,,,Republican women,Republican,,Conservative,,Independent/Something else,Conservative Republicans,,,,National questionnaire,,,,,,West,Female,,"Cities 50,000-500,000","Cities over 50,000",,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115705.0,0.16483576962,Joe Biden,John Hickenlooper,Legal,Legal in most cases,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,3.0,No,,,,,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Worse today,,5.0,,,Yes,No,,,,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,Other,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
115706.0,0.04420813036,Other,John Hickenlooper,Legal,Legal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,7.0,Yes,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Worse today,,4.0,,,Yes,No,,,,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,In October,In the last month,Before that,,,Version 4,Early in-person
115707.0,0.10884066208,Donald Trump,John Hickenlooper,Omit,Omit,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,3.0,No,,,,,Absentee or early in-person,,,,,,,,,,About the same,,5.0,,,Yes,,,,,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,Omit,Omit,Omit,,,Version 4,Early in-person
115708.0,0.41098253233,Joe Biden,John Hickenlooper,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,7.0,No,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,About the same,,2.0,,,No,No,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,Before that,Before that,Before that,,,Version 4,Early in-person
116130.0,0.08077175824,Donald Trump,Cory Gardner,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,2.0,Donald Trump,,No,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,West,Female,White women,,,English,Colorado,,Telephone survey,,,,,,Version 2,By mail
116131.0,0.67397488191,Joe Biden,John Hickenlooper,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,5.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,1.0,Joe Biden,,No,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,Other,National questionnaire,Other,Non-white,Other,,,West,Male,All other races,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116132.0,3.5813994213,Donald Trump,Cory Gardner,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,7.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,4.0,Donald Trump,,No,,Not so good,Not so good or poor,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,,,,,,Version 2,By mail
116133.0,5.88498389905,Joe Biden,John Hickenlooper,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,4.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,1.0,Joe Biden,,No,,Not so good,Not so good or poor,No,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Male,Black men,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116134.0,2.12552403239,Joe Biden,John Hickenlooper,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,4.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,3.0,Joe Biden,,No,,Not so good,Not so good or poor,Yes,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,Other,National questionnaire,Other,Non-white,Other,,,West,Male,All other races,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116135.0,1.84431741326,Joe Biden,John Hickenlooper,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,4.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,1.0,Joe Biden,,No,,Poor,Not so good or poor,Yes,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,Other,National questionnaire,Other,Non-white,Other,,,West,Male,All other races,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116136.0,0.47335723551,Joe Biden,John Hickenlooper,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,4.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,1.0,Joe Biden,,No,,Not so good,Not so good or poor,Yes,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Male,Black men,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116137.0,0.47335723551,Joe Biden,John Hickenlooper,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,4.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,1.0,Joe Biden,,No,,Not so good,Not so good or poor,Yes,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Male,Black men,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116138.0,0.27047720932,Joe Biden,John Hickenlooper,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,3.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,5.0,Joe Biden,,Yes,,Poor,Not so good or poor,Yes,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116139.0,0.4652046066,Donald Trump,Cory Gardner,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,7.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,2.0,Donald Trump,,No,,Excellent,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Female,White women,Suburbs,Suburbs,English,Colorado,White suburban women,Telephone survey,,,,,,Version 2,By mail
116140.0,4.16941150231,Joe Biden,John Hickenlooper,,,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,6.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,2.0,Joe Biden,,No,,Not so good,Not so good or poor,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Female,Black women,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116141.0,1.65580248919,Donald Trump,Cory Gardner,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,7.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,2.0,Donald Trump,,No,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,,,,,,Version 2,By mail
116142.0,0.19369881542,Joe Biden,John Hickenlooper,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,For your candidate,3.0,Joe Biden,,No,,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
