ID,PRSMI20,SENMI20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VOTE2016,VOTEMETHOD,WHNCLINC,WHTEVANG
131645.0,Donald Trump,John James,1.47278314486,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 1,1.0,No,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,25.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
150584.0,Donald Trump,John James,0.54097374988,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Crime and safety,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,,,,Version 1,,Election day,No,
151265.0,Donald Trump,John James,1.26424281392,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,4.0,Yes,Very well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,117.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,All others
127578.0,Donald Trump,John James,0.6068368747,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,11.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Trump,Favorable,About the same,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,88.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
127572.0,Donald Trump,John James,1.12491770136,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,8.0,No,Very well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,55.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,Didn't vote,Election day,,All others
150061.0,Donald Trump,John James,0.57936493362,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,3.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,4.0,Donald Trump,Donald Trump,,,,,,,,No,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,,,,,No,Version 2,Didn't vote,Election day,,
127562.0,Donald Trump,John James,0.77236715414,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,5.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Omit,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,1.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
114158.0,Donald Trump,John James,8.70876124789,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,,5.0,No,,,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,About the same,,2.0,,,,,,,,,,,No,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,Version 4,,By mail,,White Born-again/Evangelical Christians
139706.0,Donald Trump,John James,0.64401639827,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,2.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Neither of them,Unfavorable,About the same,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Crime and safety,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,106.0,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,No,Neither of them do,No,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
130623.0,Donald Trump,John James,0.82611484291,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,10.0,No,,,,,,,,Election day,,,,,,,,,,Better today,,3.0,,,,,,,,,,No,No,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,62.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,Version 4,,Election day,,White Born-again/Evangelical Christians
139703.0,Donald Trump,John James,1.15587561219,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Not complete,,Call 2,10.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Better today,,3.0,,,,,,,,,,No,,,,,,,,,,,,,65.0,,,,Other,Other,State questionnaire,Other,Non-white,Other,,,Midwest,Female,All other races,Suburbs,Suburbs, Michigan,Other,Election day exit poll,,,,Before that,Before that,Before that,,,,Version 1,,Election day,,
127553.0,Donald Trump,John James,0.2932992533,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 1,9.0,No,Somewhat well,Very well or somewhat well,,Not very confident or not at all confident,Not very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,66.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
131601.0,Donald Trump,John James,1.47278314486,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,1.0,Yes,Very well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,Not so good,Not so good or poor,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Conservative,25.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
127551.0,Donald Trump,John James,1.12112098187,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,10.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,64.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,All others
139200.0,Donald Trump,John James,0.91491076672,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,1.0,No,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,12.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,Midwest,Female,White women,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
127529.0,Donald Trump,John James,0.67071449248,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,8.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,Better today,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,55.0,Conservative Republicans,Mod./Liberal Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
131574.0,Donald Trump,John James,1.47278314486,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,1.0,No,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,Yes,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,25.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
127522.0,Donald Trump,John James,0.61682225432,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,7.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Omit,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Conservative,6.0,Moderate/Liberal Republicans,Conservative Independents,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last few days,In the last month,In the last week,,,No,Version 1,,Election day,Yes,
151142.0,Donald Trump,John James,1.11529782045,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,2.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,5.0,,,,,,,,,,No,,,,,,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,79.0,Independent/Something else,Conservative Republicans,,Black,Black,National questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,Midwest,Female,Black women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,Election day,,
151304.0,Donald Trump,John James,0.71233398296,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,4.0,Donald Trump,Donald Trump,,,,,,,,No,,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,40.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,,,,,No,Version 2,Donald Trump,Election day,,
139658.0,Donald Trump,John James,0.44375831201,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,11.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Trump,Favorable,About the same,,1.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,154.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
127509.0,Donald Trump,John James,0.95034005077,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,11.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Trump,Favorable,Better today,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,88.0,Independent/Something else,Conservative Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
139654.0,Donald Trump,John James,0.82808999449,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,9.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
139653.0,Donald Trump,John James,1.52907404958,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,10.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,65.0,Independent/Something else,Conservative Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Neither of them do,No,Before that,Before that,Before that,,,No,Version 1,,Election day,Yes,
127502.0,Donald Trump,John James,1.3424476497,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,,,5.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,79.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,,,,Version 1,,Election day,No,
127497.0,Donald Trump,John James,0.88685690347,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,9.0,No,Very well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,All others
138604.0,Donald Trump,John James,0.34620545168,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,10.0,,,,The Republican Party,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care policy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,64.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
142652.0,Donald Trump,John James,0.28899039679,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,6.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,,,,,,,The economy,No,,,,,,Republican,Black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,8.0,Independent/Something else,Conservative Republicans,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,Male,Black men,Suburbs,Suburbs, Michigan,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
151769.0,Donald Trump,John James,1.12112098187,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,10.0,Yes,Very well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,64.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
127474.0,Donald Trump,John James,1.12491770136,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,8.0,Yes,Very well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,55.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
127471.0,Donald Trump,John James,0.91491076672,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,1.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,Yes,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,12.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Didn't vote,Election day,,All others
141445.0,Donald Trump,John James,0.54097374988,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,3.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,,,,,,Version 1,,Election day,No,
