ID,WEIGHT,PRSNH20,SENNH20,GOVNH20,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTE2016,VOTEMETHOD,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4,ZIPCODE
127909.0,0.40544731154,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,245.0,Moderate/Liberal Republicans,Conservative Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,No,Neither of them do,No,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working men,All others,Working men,3079.0
136003.0,2.21425875741,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Omit,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,285.0,Moderate/Liberal Republicans,Conservative Independents,Omit,White,White,State questionnaire,White,White,White,,,East,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,In October,In the last month,Before that,,,Version 1,,Election day,No,No,Non-working women,All others,Non-working women,3281.0
123847.0,0.49448869445,Donald Trump,Corky Messner,Chris Sununu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,1.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,170.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3103.0
149672.0,0.5313827603,Donald Trump,Corky Messner,Chris Sununu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,4.0,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Excellent,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,137.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3848.0
149601.0,0.76185306518,Donald Trump,Corky Messner,Chris Sununu,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,1.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,137.0,Independent/Something else,Conservative Republicans,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,,,East,Male,All other races,,Suburbs,Suburbs,New Hampshire,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,No,Non-working men,All others,Non-working men,3848.0
146657.0,0.67280691804,Donald Trump,Corky Messner,Chris Sununu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,2.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Excellent,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,155.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,Male,White men,Non married men,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3561.0
135961.0,0.71653410395,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both of them,Favorable,About the same,,3.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,132.0,Moderate/Liberal Republicans,Moderate Independents,Omit,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,Yes,Both of them do,Yes,In the last few days,In the last month,In the last week,,,Version 1,,Election day,No,Yes,Working men,All others,Working men,3431.0
148107.0,0.65722420821,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,1.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Joe Biden,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,200.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Donald Trump,Election day,,,,,,3855.0
129242.0,0.56986564883,Donald Trump,Corky Messner,Chris Sununu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Call 1,2.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,Yes,Yes,All others,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,185.0,Moderate/Liberal Republicans,Moderate Independents,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,A minor problem,A minor problem or not a problem at all,East,Male,Latino men,Non married men,Suburbs,Suburbs,New Hampshire,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Donald Trump,Election day,,,,,,3057.0
135956.0,1.36098739492,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,182.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working men,All others,Working men,3055.0
131906.0,0.66180472017,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,Against his opponent,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,291.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3287.0
127854.0,0.67280691804,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,Better today,,5.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Crime and safety,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,155.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,No,Non-working women,All others,Non-working women,3561.0
140000.0,2.81376441005,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Against his opponent,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,,,Not so good,Not so good or poor,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,111.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Donald Trump,Election day,,,,,,3842.0
131884.0,0.52577731163,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Neither of them,Unfavorable,Better today,,3.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,291.0,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last few days,In the last month,In the last week,,,Version 1,,Election day,No,Yes,Working men,All others,Working men,3287.0
135931.0,2.21425875741,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,2.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,285.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3281.0
131872.0,1.05725794896,Donald Trump,Corky Messner,Chris Sununu,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both of them,Favorable,Better today,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Crime and safety,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,218.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last few days,In the last month,In the last week,,,Version 1,,Election day,No,Yes,Working women,Working women,Working women,3275.0
148056.0,0.966361823,Donald Trump,Corky Messner,Chris Sununu,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,No,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,,173.0,,,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,East,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3103.0
127240.0,0.48145855743,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,2.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,211.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3582.0
146227.0,0.54625083312,Donald Trump,Corky Messner,Chris Sununu,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Excellent,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,229.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,East,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3801.0
139952.0,1.62219298962,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,,,,,,Election day,Omit,,,,,,Unfavorable,Only Trump,Favorable,About the same,,5.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Omit,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,89.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,,No,Non-working women,All others,Non-working women,3835.0
147193.0,0.31079484784,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",,,,,,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Omit,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,33.0,Moderate/Liberal Republicans,Conservative Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working women,Working women,Working women,3034.0
147100.0,0.34496693086,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,33.0,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working men,All others,Working men,3034.0
148039.0,0.65722420821,Donald Trump,Corky Messner,Chris Sununu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Trump,Favorable,Better today,,5.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Racial inequality,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,200.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,State questionnaire,White,White,White,,,East,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working women,Working women,Working women,3855.0
135891.0,0.67348094377,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,All others,All others,Complete,Call 2,1.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,4.0,Donald Trump,Donald Trump,,,,,,,,,,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,33.0,Independent/Something else,Conservative Republicans,,Other,Other,State questionnaire,Other,Non-white,Other,One of many important problems,The most important problem or one of many important problems,East,Female,All other races,Married women,Suburbs,Suburbs,New Hampshire,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Election day,,,,,,3034.0
147093.0,0.48679737194,Donald Trump,Corky Messner,Chris Sununu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,,,,,,,Crime and safety,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,86.0,Moderate/Liberal Republicans,Conservative Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,,Yes,Working men,All others,Working men,3234.0
135877.0,1.80585245647,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,285.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,No,Non-working men,All others,Non-working men,3281.0
134043.0,1.01504333325,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Trump,Favorable,Better today,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,No,Non-working men,All others,Non-working men,3304.0
123726.0,0.88094100523,Donald Trump,Corky Messner,Chris Sununu,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,Call 1,1.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Trump,Favorable,Better today,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The economy,Yes,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,170.0,Independent/Something else,Conservative Republicans,Is a strong leader,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,No,Non-working women,All others,Non-working women,3103.0
135551.0,0.31662553147,Donald Trump,Corky Messner,Chris Sununu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,33.0,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,Yes,Both of them do,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working women,Working women,Working women,3034.0
