id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,backside,beatclin,betrayed,brnagain,call,cdnum,cruzwin,cruzwin2,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,gopconv1,govtangr,govtan_1,hrccruz,hrctrump,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichwi,kasich_1,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,unfairre,version,weight,whnclinc,whtevang,wirprs16,world
526344,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Donald Trump, ,Yes,Call 3,2, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,With the most votes in the primaries,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,17,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.827207028865814,No,White Born-again/Evangelical Christians,Donald Trump, 
526346,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Donald Trump, , ,Call 3,7, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs, , ,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,49,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Just today,Last few days,In the last month,This week, ,Donald Trump, , , ,Version 1,1.5787181854248,Yes,All others,Donald Trump, 
526347,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,No,Call 3,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,28,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Just today,Last few days,In the last month,This week, ,Donald Trump, , , ,Version 1,.69891095161438,No,All others,Donald Trump, 
526352,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete, ,No,No,Call 3,8,Scared,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , , , , ,Government spending,Scared,Concerned or scared, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,78,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2,.940112471580505, ,All others,Donald Trump,About the same role as now
526357,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,Yes,Call 3,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,4,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for a third party candidate,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism, , ,Support, ,18-44,18-64,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,49,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Just today,Last few days,In the last month,This week, ,Donald Trump, , , ,Version 1,1.5787181854248,No,White Born-again/Evangelical Christians,Donald Trump, 
526358,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Donald Trump, ,Yes,Call 3,1, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Vote for Hillary Clinton,Vote for Donald Trump,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,45+,65+,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,88,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Just today,Last few days,In the last month,This week, ,Donald Trump, , , ,Version 1,1.39882230758667,No,White Born-again/Evangelical Christians,Donald Trump, 
526367,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,Yes,Call 3,8, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,With the most votes in the primaries,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Omit,Vote for Donald Trump,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending, , ,Oppose, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,78,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,Donald Trump, , , ,Version 1,.930877387523651,No,White Born-again/Evangelical Christians,Donald Trump, 
526371,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,Yes,Call 3,7, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for a third party candidate,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration, , ,Support, ,45+,18-64,Independent/Something else,White Independent,Something else,Independent Women,Conservative,Conservative,Very conservative,49,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,1.5787181854248,Yes,White Born-again/Evangelical Christians,Donald Trump, 
526382,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Donald Trump, ,No,Call 3,7, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for a third party candidate,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending, , ,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,49,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,1.5787181854248,Yes,All others,Donald Trump, 
526394,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,Yes,No,Call 3,8,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , , , , ,Economy/Jobs,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,7,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2,1.03321182727814, ,All others,Donald Trump,More active role
526399,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,No,Call 3,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for a third party candidate,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism, , ,Support, ,18-44,18-64,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,28,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.69891095161438,No,All others,Donald Trump, 
526405, , , , , , , , , , ,Complete, ,No, ,Call 3,7,Omit,Omit,Very worried,Worried,College graduate,College graduate,More than High school graduate, ,5, , , , , , , , , , , , , ,Government spending,Omit,Omit, ,Omit, , ,Republican, ,Republican,Republican Women,Conservative,Conservative,Very conservative,53,Can bring needed change, , ,State questionnaire, , ,Midwest,Female, ,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Omit,Donald Trump,Concerned,Concerned or scared,Omit,Version 2,.88834273815155, , ,Donald Trump,More active role
526406,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,No,Yes,Call 3,8,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4, , , , , , , , , , , , , ,Government spending,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,7,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2,1.03321182727814, ,White Born-again/Evangelical Christians,Donald Trump,Less active role
526416,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,No,Call 3,8,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , , , , ,Economy/Jobs,Optimistic,Excited or optimistic, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,7,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2,1.03321182727814, ,All others,Donald Trump,More active role
526419,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete, ,No,Yes,Call 3,7,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , , , , ,Immigration,Optimistic,Excited or optimistic, ,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,53,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2,.88834273815155, ,White Born-again/Evangelical Christians,Donald Trump,More active role
526425,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,No,Call 3,7, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for a third party candidate,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Independent/Something else,White Independent,Something else,Independent Women,Moderate/Liberal,Liberal,Liberal,28,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,.69891095161438,No,All others,Donald Trump, 
526427,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete, ,Yes,No,Call 3,6,Concerned,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , , , , ,Economy/Jobs,Concerned,Concerned or scared, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,35,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2,1.11226630210876, ,All others,Donald Trump,Less active role
526428,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete, ,No,No,Call 3,3,Omit,Omit,Very worried,Worried, , , , ,5, , , , , , , , , , , , , ,Government spending,Omit,Omit, ,Be from outside the political establishment,18-44,18-64, , , , , , , ,39,Omit,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Donald Trump,Omit,Omit,Omit,Version 2,.987261474132538, ,All others,Donald Trump,About the same role as now
526429,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,Yes,Call 3,8, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for a third party candidate,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,7,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,1.02306222915649,No,White Born-again/Evangelical Christians,Donald Trump, 
526434,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,Yes,Call 3,7,Concerned,Concerned or scared,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , , , , , , , , , , , ,Government spending,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,53,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2,.88834273815155, ,White Born-again/Evangelical Christians,Donald Trump,More active role
526442,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,No,Call 3,8, , , , ,College graduate,College graduate,More than High school graduate,White college degree,4,Omit,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Vote for Ted Cruz,Vote for Donald Trump,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,78,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.930877387523651,No,All others,Donald Trump, 
526443,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Ted Cruz, ,No,Call 3,8, , , , ,College graduate,College graduate,More than High school graduate,White college degree,4,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,7,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,1.02306222915649,No,All others,Donald Trump, 
526445,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete, ,No,Yes,Call 3,7,Excited,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,28,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,John Kasich,Version 2,.705844700336456, ,White Born-again/Evangelical Christians,Donald Trump,Less active role
526449,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,No,Call 3,7,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , , , , ,Economy/Jobs,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,49,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2,1.59438025951386, ,All others,Donald Trump,About the same role as now
526450,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,Yes,Call 3,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,With the most votes in the primaries,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Vote for a third party candidate,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Immigration, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,53,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,.87961620092392,No,White Born-again/Evangelical Christians,Donald Trump, 
526452,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Donald Trump, ,No,Call 3,3, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Not vote,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,39,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.977563261985779,Yes,All others,Donald Trump, 
526462,45-65,30-59,45-49,45+,18-49,45-59,40-49, , , ,Complete,Donald Trump, ,Yes,Call 3,8, , , , ,Some college/assoc. degree,No college degree,More than High school graduate, ,4,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999", ,Economy/Jobs, , ,Support, ,45+,18-64,Independent/Something else, ,Independent,Independent Women,Conservative,Conservative,Very conservative,7,Shares my values, , ,State questionnaire, , ,Midwest,Female, ,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Just today,Last few days,In the last month,This week, ,Donald Trump, , , ,Version 1,1.02306222915649,No,All others,Donald Trump, 
526465,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete, ,Yes,Yes,Call 3,7,Excited,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Be from outside the political establishment,18-44,18-64, , , , ,Conservative,Conservative,Very conservative,49,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Donald Trump,Version 2,1.59438025951386, ,White Born-again/Evangelical Christians,Donald Trump,Less active role
526466,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,Yes,Call 3,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,28,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.69891095161438,No,White Born-again/Evangelical Christians,Donald Trump, 
526467,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete, ,Omit, ,Call 3,7,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , , , , ,Omit,Optimistic,Excited or optimistic, ,Be from outside the political establishment,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Liberal,Liberal,53,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Omit,Donald Trump,Omit,Omit,Ted Cruz,Version 2,.88834273815155, ,All others,Donald Trump,Less active role
526468,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Ted Cruz, , ,Call 3,6, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,With the most votes in the primaries,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Oppose, ,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,35,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,1.1013400554657,No,All others,Donald Trump, 
526479,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,Yes,Call 3,1, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,Omit,Omit,Omit,Vote for a third party candidate,Vote for Donald Trump,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Omit, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men, , , ,85,Omit,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.746791660785675,No,White Born-again/Evangelical Christians,Donald Trump, 
526483,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Donald Trump, ,Yes,Call 3,3, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Not vote,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,39,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.977563261985779,Yes,White Born-again/Evangelical Christians,Donald Trump, 
526486,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete, ,Yes,No,Call 3,7,Excited,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , , , , ,Omit,Scared,Concerned or scared, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,53,Omit,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Omit,Donald Trump,Excited,Excited or optimistic,John Kasich,Version 2,.88834273815155, ,All others,Donald Trump,Less active role
