id,backside,brnagain,call,cdnum,contact1,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,iapartyi,iarprs16,issrep16,outsider,party,partysex,phil2r,phil3x,phil4c,precinct,prevcauc,qlt16rep,qrace4,qtype,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timeia16,timeprif,timeprim,timepriw,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
66811,Complete,Yes,Call 3,4,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,12,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,1.53086376190186, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
66824,Complete,Yes,Call 3,2,No,High school or less,No college degree,High school graduate or less,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,94,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,1.09519720077515, ,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
66861,Complete,Yes,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,75,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.696853697299957, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
66895,Complete,No,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,2,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,35,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Donald Trump,Version 1,.943319082260132, ,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
66915,Complete,Yes,Call 3,4,No,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,5,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.649882733821869, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
66921,Complete,Yes,Call 3,3,No,High school or less,No college degree,High school graduate or less,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,83,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.650086462497711, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
66935,Complete,Yes,Call 3,4,Yes,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,35,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,.874077677726746, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
66946,Complete,No,Call 3,2,No,High school or less,No college degree,High school graduate or less,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,16,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.826591968536377, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
66957,Complete,No,Call 3,3,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,75,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.736157357692719, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
66964,Complete,Yes,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,83,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,.692856132984161, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
66969,Complete,No,Call 3,1,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,53,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.42357504367828, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
66992,Complete,Yes,Call 3,1,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,53,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,1.33569848537445, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
66997,Complete,No,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,Donald Trump,Economy/Jobs,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,109,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.686489641666412, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67006,Complete,No,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,83,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.650086462497711, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67014,Complete,Yes,Call 3,1,Yes,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,53,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,1.33569848537445, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67021,Complete,No,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate, ,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,109,"No, this is my first caucus",Tells it like it is, ,State questionnaire, ,Midwest,Male, ,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.603651523590088, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49, 
67029,Complete,No,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,74,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump,Version 1,.502501726150513, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67048,Complete,Yes,Call 3,3,No,High school or less,No college degree,High school graduate or less,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Omit,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,109,"Yes, I attended a caucus before",Omit,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump,Version 1,.644113004207611, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67054,Complete,No,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,64,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,2.23444795608521, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67059,Complete,Yes,Call 3,3,Yes,High school or less,No college degree,High school graduate or less,White no college degree,3,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,74,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.535561680793762, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67065,Complete,Yes,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,35,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.984126687049866, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67068,Complete,Yes,Call 3,4,Yes,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,12,"Yes, I attended a caucus before",Omit,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.44913053512573, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67071,Complete,Yes,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,5,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.731704950332642, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67073,Complete,No,Call 3,2,No,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,100,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,1.35140836238861, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
67080,Complete,No,Call 3,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,108,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.503434240818024, ,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67096,Complete,Yes,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,74,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,.547128140926361, ,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
67102,Complete,No,Call 3,4,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,5,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.731704950332642, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67107,Complete,Yes,Call 3,3,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,64,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump,Version 1,2.23444795608521, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67108,Complete,No,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Omit,Republican,Republican Men,Conservative,Conservative,Very conservative,109,Omit,Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.701315641403198, ,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
67134,Complete,No,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,5,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.649882733821869, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
67138,Complete,Yes,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,108,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.531828701496124, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67145,Complete,No,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,73,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.877116322517395, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67158,Complete,Yes,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,41,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.15749740600586, ,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
67160,Complete,Yes,Call 3,4,No,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Omit,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,5,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.649882733821869, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67163,Complete,Yes,Call 3,4,No,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,12,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.44913053512573, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67165,Complete,No,Call 3,3,No,High school or less,No college degree,High school graduate or less,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,109,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.686489641666412, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67177,Complete,No,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,73,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump,Version 1,.9348224401474, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67187,Complete,No,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,109,"No, this is my first caucus",Omit,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.609723627567291, ,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67192,Complete,No,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,75,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.736157357692719, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67204,Complete,Yes,Call 3,4,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,35,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.92337703704834, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67206,Complete,Yes,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,73,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump,Version 1,.877116322517395, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67211,Complete,No,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Omit,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,109,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.609723627567291, ,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67223,Complete,Yes,Call 3,4,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,5,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.731704950332642, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67226,Complete,Yes,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Omit,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,12,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.44913053512573, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67241,Complete,Yes,Call 3,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,109,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,.609723627567291, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67243,Complete,Yes,Call 3,4,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,4,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.413941532373428, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67246,Complete,No,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,75,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump,Version 1,.653837263584137, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
67247,Complete,No,Call 3,2,No,College graduate,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,100,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.44031858444214, ,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
