id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,backside,brnagain,call,cdnum,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,okrprs16,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,scotusre,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,version,vetvoter,weight,whnclinc,whtevang
416251, , , , , , , , , , ,Complete,No,Call 3,5,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Immigration,Marco Rubio,Be from outside the political establishment, , ,Independent/Something else,Latino Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,43,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South,Marco Rubio,Male,Latino men,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,1.2229095697403,No,All others
416273,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 3,5,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Marco Rubio,Have experience in politics,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,43,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,No,1.201993227005,Yes,White Born-again/Evangelical Christians
416295,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 3,5,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Marco Rubio,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,43,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,1.13091909885406,Yes,All others
416314,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,5,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Be from outside the political establishment,45+,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,43,Can bring needed change,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,1.14354908466339,No,White Born-again/Evangelical Christians
416329,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,2,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,61,Can bring needed change,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,No,.650156021118164,No,White Born-again/Evangelical Christians
416431,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 3,3,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Have experience in politics,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,2,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,No,.683914244174957,No,White Born-again/Evangelical Christians
416468,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 3,3,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,2,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.818511247634888,No,White Born-again/Evangelical Christians
416645,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 3,5,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Marco Rubio,Have experience in politics,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,31,Can win in November,White,White,State questionnaire,White,White,South,Omit,Female,White women,Suburbs,Suburbs,Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,1.55593812465668,No,White Born-again/Evangelical Christians
416673,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,5,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Marco Rubio,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,31,Can win in November,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,Suburbs,Suburbs,Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,1.3972145318985,No,White Born-again/Evangelical Christians
416700,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,1,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,75,Can bring needed change,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.451663941144943,No,White Born-again/Evangelical Christians
416721,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 3,1,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,68,Can bring needed change,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,Yes,.515158116817474,No,White Born-again/Evangelical Christians
416746,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,5,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,31,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,No,1.3972145318985,No,All others
416768,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,1,Not at all worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,68,Can win in November,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.520911335945129,No,White Born-again/Evangelical Christians
416779,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,1,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Have experience in politics,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,75,Shares my values,White,White,State questionnaire,White,White,South,John Kasich,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,No,.480049401521683,No,All others
416782,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 3,5,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Marco Rubio,Have experience in politics,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,31,Can win in November,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,Suburbs,Suburbs,Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,1.38178300857544,No,White Born-again/Evangelical Christians
416816,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,1,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Marco Rubio,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,68,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.490109741687775,No,White Born-again/Evangelical Christians
416817,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 3,5,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Marco Rubio,Have experience in politics,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,31,Can win in November,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,Suburbs,Suburbs,Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,1.30007779598236,Yes,White Born-again/Evangelical Christians
416849,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 3,1,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending,Marco Rubio,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,68,Can bring needed change,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.484696716070175,Yes,White Born-again/Evangelical Christians
416899,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 3,1,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,75,Shares my values,White,White,State questionnaire,White,White,South,Ted Cruz,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.446675539016724,No,White Born-again/Evangelical Christians
416912,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,1,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,68,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.520911335945129,No,White Born-again/Evangelical Christians
416937,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,5,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Marco Rubio,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,31,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,Suburbs,Suburbs,Oklahoma,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,No,1.3145968914032,No,White Born-again/Evangelical Christians
416960,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Yes,Call 3,5,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Government spending,Marco Rubio,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,31,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South,Marco Rubio,Female,Latino women,Suburbs,Suburbs,Oklahoma,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,No,1.3145968914032,No,All others
417067,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Have experience in politics,45+,18-64,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,71,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,No,.693328440189362,No,All others
417130,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,1,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Be from outside the political establishment,45+,18-64,Independent/Something else,White Independent,Something else,Independent Women,Conservative,Conservative,Somewhat conservative,75,Can win in November,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.451663941144943,No,White Born-again/Evangelical Christians
417201,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 3,1,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Marco Rubio,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,69,Can win in November,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,Yes,.48344349861145,No,All others
417233,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Yes,Call 3,1,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,Marco Rubio,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,71,Shares my values,Other,Asian,State questionnaire,Asian,Non-white,South,Ted Cruz,Male,All other races,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.872186183929443,No,All others
417247,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Terrorism,Marco Rubio,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,69,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,No,.488842517137527,No,All others
417273,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,No,Call 3,1,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Government spending,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,69,Can bring needed change,Other,American Indian,State questionnaire,Other,Non-white,South,Marco Rubio,Female,All other races,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.459937155246735,No,All others
417298,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,1,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Marco Rubio,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,75,Shares my values,White,White,State questionnaire,White,White,South,John Kasich,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.451663941144943,Yes,White Born-again/Evangelical Christians
417377,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Yes,Call 3,1,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,Marco Rubio,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,71,Shares my values,Other,Asian,State questionnaire,Asian,Non-white,South,Ted Cruz,Male,All other races,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,No,.872186183929443,No,All others
417451,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Marco Rubio,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,71,Shares my values,White,White,State questionnaire,White,White,South,Marco Rubio,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,No,.693328440189362,No,All others
401128,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,2,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Economy/Jobs,Donald Trump,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,21,Shares my values,White,White,State questionnaire,White,White,South,Ted Cruz,Male,White men,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,No,1.29593515396118, ,White Born-again/Evangelical Christians
401166,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,2,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , ,Economy/Jobs,Donald Trump,Be from outside the political establishment,45+,65+,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Very conservative,21,Tells it like it is,White,White,State questionnaire,White,White,South,Donald Trump,Female,White women,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,No,1.21930611133575, ,All others
401275,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,2,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Donald Trump,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,21,Tells it like it is,White,White,State questionnaire,White,White,South,Donald Trump,Male,White men,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,Yes,1.29593515396118,Yes,White Born-again/Evangelical Christians
