id,backside,brnagain,call,cdnum,cruzhone,describs,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,msrprs16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,satcruz,satrubio,sattrump,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
443454,Complete,Yes,Call 2,1, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3,Donald Trump,Donald Trump, , , ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,91,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.744184851646423,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443455,Complete, ,Call 2,2, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1,Donald Trump,Donald Trump, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,36,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,.342441886663437,No,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
443456,Complete,No,Call 2,1, ,I dislike the other candidates,Donald Trump,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Donald Trump,Donald Trump, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Immigration,Donald Trump, ,Have experience in politics,Independent/Something else,White Independent,Something else,Independent Men,Moderate/Liberal,Liberal,Liberal,15,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not at all,Not much or not at all,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Has no effect on U.S. jobs, ,Donald Trump,Version 2,.585085809230804,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
443457,Complete,No,Call 2,1, ,I dislike the other candidates,Donald Trump,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Donald Trump,Donald Trump, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Immigration,Donald Trump, ,Have experience in politics,Independent/Something else,White Independent,Something else,Independent Men,Moderate/Liberal,Liberal,Liberal,15,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not at all,Not much or not at all,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Has no effect on U.S. jobs, ,Donald Trump,Version 2,.585085809230804,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
443458,Complete,Yes,Call 2,2, ,I strongly favor my candidate,Donald Trump,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,115,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,.866236448287964,Yes,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
443463,Not complete,Yes,Call 2,2, , , , , , , , , ,1, , , , ,Deported to the country they came from, , , , , , , , ,Donald Trump, , , , , , , , , ,36, ,White,White,State questionnaire,White,White,South, ,Satisfied,Dissatisfied,Satisfied,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, , ,Donald Trump,Version 1,.360596925020218, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443469,Complete,Yes,Call 2,2, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1,Donald Trump,Donald Trump, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,38,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.703475713729858,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443479,Complete,Yes,Call 2,2, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,115,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not at all,Not much or not at all,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.866236448287964,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443487,Complete,Yes,Call 2,1,No, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,3, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,16,Shares my values,White,White,State questionnaire,White,White,South,No,Satisfied,Satisfied,Satisfied,Female,White women, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,.688543915748596,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443495,Complete,Yes,Call 2,2, ,I dislike the other candidates,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Donald Trump, ,Omit,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,115,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.842817306518555,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
443501,Complete,No,Call 2,2,No, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Donald Trump,Oppose, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,23,Tells it like it is,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,1.47592294216156,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443507,Complete,Yes,Call 2,2, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Donald Trump,Donald Trump, , , ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,23,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.38229584693909,Yes,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
443511,Complete,Yes,Call 2,1,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,91,Can bring needed change,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Male,White men, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump,Version 1,1.18421363830566,No,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
443512,Complete,Yes,Call 2,2,Omit, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Donald Trump,Support, ,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,23,Can bring needed change,White,White,State questionnaire,White,White,South,Omit,Satisfied,Satisfied,Satisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Just today,Last few days,In the last month,This week, ,Omit,Donald Trump,Version 1,1.68650138378143,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443516,Complete,No,Call 2,2, ,I strongly favor my candidate,Donald Trump,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Donald Trump, ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,23,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not much,Not much or not at all,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,1.38229584693909,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443533,Complete,Yes,Call 2,3, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2,Donald Trump,Donald Trump, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,100,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,2.22810816764832,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
443549,Complete,Yes,Call 2,1,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Donald Trump,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,91,Tells it like it is,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Male,White men, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Omit,Donald Trump,Version 1,.804788708686829,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443557,Complete,Yes,Call 2,4,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , ,Government spending,Donald Trump,Oppose, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Liberal,Liberal,47,Tells it like it is,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Female,White women, , ,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,1.2427841424942, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443563,Complete,Yes,Call 2,4,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , ,Government spending,Donald Trump,Oppose, ,Republican,All Republicans,Republican,Republican Women, , , ,47,Can bring needed change,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Female,White women, , ,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,1.42009925842285, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
443569,Complete,Yes,Call 2,4,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,47,Tells it like it is,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Female,White women, , ,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump,Version 1,1.42009925842285,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
443572,Complete,No,Call 2,2,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,11,Tells it like it is,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump,Version 1,1.25478732585907,Yes,All others,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
443575,Complete,No,Call 2,4,Yes, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Donald Trump,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,47,Tells it like it is,White,White,State questionnaire,White,White,South,No,Satisfied,Dissatisfied,Satisfied,Male,White men, , ,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,Yes,Donald Trump,Version 1,1.25971174240112,Yes,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443582,Complete,No,Call 2,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Donald Trump,Omit, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,47,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.1972177028656,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443584,Complete,Yes,Call 2,2,Yes, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Donald Trump,Support, ,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,11,Can bring needed change,White,White,State questionnaire,White,White,South,Yes,Satisfied,Dissatisfied,Satisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,No,Donald Trump,Version 1,.746275126934052,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
443606,Complete,Yes,Call 2,1,No, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Omit,Donald Trump,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,16,Tells it like it is,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump,Version 1,.69792228937149,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443615,Complete,Yes,Call 2,1,No, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,3, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,Donald Trump,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,16,Can bring needed change,White,White,State questionnaire,White,White,South,No,Satisfied,Dissatisfied,Satisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Donald Trump,Version 1,.610778987407684,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443625,Complete, ,Call 2,1, ,I strongly favor my candidate,Donald Trump,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women, , , ,16,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Omit, ,Donald Trump,Version 2,.644865214824677,No,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
443628,Complete,Yes,Call 2,1,Yes, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,13,Can bring needed change,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Female,White women, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,Yes,Donald Trump,Version 1,.717408299446106,Yes,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443632,Complete,Yes,Call 2,1, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,16,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.662783920764923,Yes,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
443637,Complete,No,Call 2,1,Yes, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,13,Can bring needed change,White,White,State questionnaire,White,White,South,Yes,Dissatisfied,Dissatisfied,Satisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,.556923925876617,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443641,Complete,Yes,Call 2,1,Yes, , , , ,College graduate,College graduate,More than High school graduate,White college degree,3, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,112,Shares my values,White,White,State questionnaire,White,White,South,Yes,Dissatisfied,Dissatisfied,Satisfied,Male,White men, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump,Version 1,1.15537226200104,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
443643,Complete,Yes,Call 2,1, ,I strongly favor my candidate,Donald Trump,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Donald Trump, ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,13,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.604343295097351,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
443648,Complete,Yes,Call 2,1, ,I like my candidate but with reservations,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,16,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.645365953445435,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443652,Complete, ,Call 2,1,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,13,Can bring needed change,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,.556923925876617,Yes,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
443656,Complete,Yes,Call 2,1, ,I like my candidate but with reservations,Donald Trump,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Donald Trump,Marco Rubio, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,112,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.25374674797058,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
