ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,FRACKING,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,OVER45,OVER65,PADPRS16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16
584725.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Call 3,15.0,,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,3.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,Yes,No,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,89.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,,Yes,,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,1.01864850521088,No,
584722.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,6.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Oppose,2.0,Hillary Clinton,,,,,,,,,Income inequality,No,,,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,49.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Excited,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.944328308105469,,Hillary Clinton
584715.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 3,11.0,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,3.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Health care,No,Yes,Generally continue Barack Obama's policies,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,99.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.475800395011902,Yes,
584714.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,7.0,Bernie Sanders,,Omit,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,Oppose,2.0,Bernie Sanders,,,,,,,,,Income inequality,No,,,18-44,18-64,Bernie Sanders,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Divided the Democratic Party,White Independent,Moderate,Moderate or conservative,Moderate,63.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.35410380363464,,Hillary Clinton
584705.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,Call 3,13.0,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Yes,Change to more liberal policies,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,107.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Has no effect on U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.780609488487244,No,
584697.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,11.0,Bernie Sanders,,Not realistic,Concerned,Concerned or scared,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Oppose,3.0,Bernie Sanders,,,,,,,,,Terrorism,No,,,45+,18-64,Bernie Sanders,Republican,Non-black non-Democrat,All Republicans,Republican,Divided the Democratic Party,White Republican,Conservative,Moderate or conservative,Conservative,99.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Not realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.438410520553589,,Hillary Clinton
584695.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,6.0,Bernie Sanders,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,Oppose,2.0,Bernie Sanders,,,,,,,,,Terrorism,No,,,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,49.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,1.01511073112488,,Hillary Clinton
584678.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,,Call 3,11.0,,,,,,,,,,,,,3.0,,,,,,,,,,,No,,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,,,,,,,,,,99.0,,White,White,State questionnaire,White,White,White,East,,,,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,,Version 1,Not vote for her,Definitely vote for him,,0.422654241323471,,
584664.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,6.0,Bernie Sanders,,Realistic,Concerned,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Omit,2.0,Bernie Sanders,,,,,,,,,Health care,No,,,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Omit,White Democrat,Very liberal,Liberal,Liberal,49.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.892442882061005,,Hillary Clinton
584659.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,13.0,Bernie Sanders,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,Oppose,2.0,Bernie Sanders,,,,,,,,,Terrorism,No,,,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,107.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Excited,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.806155204772949,,Bernie Sanders
584635.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,6.0,Bernie Sanders,,Not realistic,Concerned,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Favor,2.0,Bernie Sanders,,,,,,,,,Health care,No,,,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,49.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Excited,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Help the U.S. economy,0.892442882061005,,Hillary Clinton
584615.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,13.0,Bernie Sanders,,Not realistic,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Oppose,2.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Moderate,Moderate or conservative,Moderate,107.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.824313342571259,,Bernie Sanders
584611.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 3,11.0,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,3.0,,,,,,,,,Bernie Sanders,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Bernie Sanders,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Very liberal,Liberal,Liberal,95.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Has no effect on U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,0.761010587215424,,
584601.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,11.0,Bernie Sanders,,Realistic,Concerned,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Oppose,3.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,99.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.438410520553589,,Hillary Clinton
584598.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 3,6.0,,Yes,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,49.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,0.794373869895935,No,
584579.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 3,15.0,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,3.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Bernie Sanders,Independent/Something else,Non-black non-Democrat,White Independent,Something else,,White Independent,Very liberal,Liberal,Liberal,89.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Not vote for her,Definitely vote for him,,1.25258076190948,Yes,
584565.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,11.0,Bernie Sanders,,Not realistic,Concerned,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Oppose,3.0,Bernie Sanders,,,,,,,,,Health care,No,,,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,99.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Excited,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.498670846223831,,Bernie Sanders
584564.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,Call 3,12.0,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,5.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Health care,No,Yes,Change to less liberal policies,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,12.0,Can win in November,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,1.35430085659027,Yes,
584562.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 3,6.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,49.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,0.86036890745163,No,
584552.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 3,13.0,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Health care,No,Yes,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,107.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Not vote for her,Definitely vote for him,,0.852659583091736,No,
584545.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 3,11.0,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,3.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Income inequality,No,Yes,Change to more liberal policies,45+,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,95.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.863997280597687,Yes,
584544.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Omit,Call 3,11.0,,Omit,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,,3.0,,,,,,,,,Omit,Economy/Jobs,No,No,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,99.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.422654241323471,,
584537.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Bernie Sanders,Call 3,15.0,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,Yes,No,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,89.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,,Yes,,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,1.1565009355545,No,
584506.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,13.0,Bernie Sanders,,Realistic,Optimistic,Excited or optimistic,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Oppose,2.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,107.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Excited,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.853024005889893,,Hillary Clinton
584505.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 3,7.0,,,Realistic,,,,,,,,,Oppose,2.0,Bernie Sanders,,,,,,,,,,No,,,18-44,18-64,Bernie Sanders,,,,,Energized the Democratic Party,,,,,63.0,,White,White,State questionnaire,White,White,White,East,,,,Realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,,,Version 2,,,Hurt the U.S. economy,1.23663198947906,,Hillary Clinton
584485.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,12.0,Bernie Sanders,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Oppose,5.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,12.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Not realistic,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,1.24787557125092,,Hillary Clinton
584480.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 3,10.0,,No,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,,3.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Health care,No,Yes,Change to more liberal policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,150.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,0.962587058544159,Yes,
584466.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Hillary Clinton,Call 3,13.0,,Omit,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Health care,No,Yes,Change to less liberal policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,107.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.787255883216858,No,
584447.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,Hillary Clinton,Call 3,11.0,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,No,Generally continue Barack Obama's policies,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,All Other,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,99.0,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,East,,,Yes,,Female,All other races,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,0.390234351158142,No,
584444.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,15.0,Bernie Sanders,,Realistic,Concerned,Concerned or scared,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Oppose,3.0,Bernie Sanders,,,,,,,,,Health care,No,,,45+,18-64,Bernie Sanders,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Energized the Democratic Party,White Independent,Somewhat liberal,Liberal,Liberal,89.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Not realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,1.21093940734863,,Hillary Clinton
584442.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,10.0,Bernie Sanders,,Realistic,Optimistic,Excited or optimistic,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,Oppose,3.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,,18-44,18-64,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,150.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,0.930586338043213,,Hillary Clinton
584408.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 3,13.0,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Change to more liberal policies,18-44,18-64,Bernie Sanders,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,107.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Not vote for her,Definitely vote for him,,0.75102436542511,No,
584404.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bernie Sanders,Call 3,10.0,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,3.0,,,,,,,,,Bernie Sanders,Health care,No,No,Generally continue Barack Obama's policies,45+,65+,Bernie Sanders,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,150.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Non married women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,In the last few days,Last few days,In the last month,This month,Omit,,No,Version 1,Omit,Probably vote for him,,0.88124805688858,,
