ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INDPRS16,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,READYWOMAN,READYWOMAN2,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRCLINTON,UNFAIRSANDERS,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
599912.0,Complete,Bernie Sanders,Call 2,8.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,5.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Bernie Sanders,Income inequality,Yes,No,Change to more liberal policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,104.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,Midwest,,,Yes,,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.673349559307098,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29,47711.0
597967.0,Complete,Bernie Sanders,Call 1,5.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Bernie Sanders,Income inequality,Yes,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,,All others,Somewhat liberal,Liberal,Liberal,25.0,Honest and trustworthy,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,Midwest,,,Yes,,Male,Latino men,Non married men,Rural,Small Cities/Rural,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.67551988363266,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29,46953.0
597965.0,Complete,Bernie Sanders,Call 1,3.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,16.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,Rural,Small Cities/Rural,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,1.4953453540802,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46788.0
597963.0,Complete,Bernie Sanders,Call 1,5.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,Yes,Change to more liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican,,White Republican,Moderate,Moderate or conservative,Moderate,25.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,Rural,Small Cities/Rural,Indiana,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Probably vote for him,,1.14962530136108,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46953.0
599887.0,Complete,Bernie Sanders,Call 2,8.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,104.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,0.725338518619537,No,,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,47711.0
599886.0,Complete,Bernie Sanders,Call 2,1.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Something else,,White Independent,Moderate,Moderate or conservative,Moderate,88.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,,No,Version 1,Not vote for her,Definitely vote for him,,0.682775020599365,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,46383.0
599884.0,Complete,Bernie Sanders,Call 2,1.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Generally continue Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,55.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.661608934402466,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46350.0
599878.0,Not complete,,Call 2,8.0,,,,,,,,,,,5.0,,,,,,,,Bernie Sanders,,,No,,Generally continue Barack Obama's policies,,,,,,,,,,104.0,,White,White,State questionnaire,White,White,White,,,Midwest,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,In the last few days,Last few days,In the last month,This month,,,,No,Version 1,Not vote for her,Probably vote for him,,1.02917313575745,,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,47711.0
599868.0,Complete,Bernie Sanders,Call 2,1.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,88.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.735491693019867,Yes,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,46383.0
599853.0,Complete,Hillary Clinton,Call 2,5.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,4.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Generally continue Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,29.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,0.834979951381683,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46040.0
599845.0,Complete,Bernie Sanders,Call 2,1.0,No,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Omit,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,88.0,Omit,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,,No,Version 1,Probably vote for her,Definitely vote for him,,1.04357933998108,Yes,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46383.0
599822.0,Complete,Bernie Sanders,Call 2,8.0,Omit,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,103.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,,No,Version 1,Not vote for her,Definitely vote for him,,0.717543005943298,Yes,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,47715.0
600338.0,Complete,Bernie Sanders,Call 3,7.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Something else,,White Independent,Moderate,Moderate or conservative,Moderate,72.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.985684514045715,Yes,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46217.0
599758.0,Complete,Bernie Sanders,Call 2,7.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,3.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,75.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,1.25052499771118,No,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46260.0
600291.0,Complete,Bernie Sanders,Call 3,6.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to less liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican,,White Republican,Moderate,Moderate or conservative,Moderate,37.0,Can win in November,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Rural,Small Cities/Rural,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,1.22268652915955,Yes,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,47356.0
599750.0,Complete,Bernie Sanders,Call 2,7.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Bernie Sanders,Health care,Yes,No,Change to more liberal policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,75.0,Cares about people like me,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,Midwest,,,Yes,,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.88134241104126,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29,46260.0
599746.0,Complete,Hillary Clinton,Call 2,2.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,95.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Probably vote for him,,1.60179007053375,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46619.0
599739.0,Complete,Bernie Sanders,Call 2,5.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,4.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,,Yes,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,58.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Not vote for her,Probably vote for him,,1.03928673267365,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46011.0
600787.0,Complete,Bernie Sanders,Call 3,8.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Very liberal,Liberal,Liberal,104.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.725338518619537,Yes,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,47711.0
599735.0,Complete,Hillary Clinton,Call 2,2.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,91.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.472312927246094,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46530.0
599727.0,Complete,Hillary Clinton,Call 2,2.0,Omit,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,Omit,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.2924585044384,Yes,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,46530.0
599725.0,Complete,Bernie Sanders,Call 2,5.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,58.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Omit,Definitely vote for him,,1.2742463350296,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46011.0
599722.0,Complete,Bernie Sanders,Call 2,2.0,No,,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Bernie Sanders,Income inequality,Yes,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,95.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,Midwest,,,Yes,,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,0.920745968818665,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29,46619.0
600763.0,Complete,Bernie Sanders,Call 3,1.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,88.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.735491693019867,Yes,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,46383.0
600251.0,Complete,Bernie Sanders,Call 3,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,108.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Rural,Small Cities/Rural,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,1.95524513721466,Yes,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46992.0
601389.0,Complete,Hillary Clinton,Call 3,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Bernie Sanders,Health care,No,No,Generally continue Barack Obama's policies,Republican,Black non-Democrat,All Republicans,Republican,,All others,,,,48.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,No,,Female,Black women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.472085803747177,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29,46402.0
599676.0,Complete,Hillary Clinton,Call 2,9.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Very liberal,Liberal,Liberal,82.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,0.541197657585144,Yes,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,47404.0
600218.0,Complete,Hillary Clinton,Call 3,2.0,Yes,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,92.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.290688931941986,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,46530.0
600726.0,Complete,Bernie Sanders,Call 3,6.0,Yes,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,5.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Terrorism,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,8.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.440057814121246,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,47201.0
599662.0,Complete,Bernie Sanders,Call 2,9.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Something else,,White Independent,Moderate,Moderate or conservative,Moderate,82.0,Omit,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.502407073974609,No,,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,47404.0
599658.0,Complete,Hillary Clinton,Call 1,2.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,Omit,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.2924585044384,Yes,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,46530.0
600703.0,Complete,Bernie Sanders,Call 3,8.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,Yes,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Very liberal,Liberal,Liberal,104.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.673349559307098,No,,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,47711.0
