ID,BACKSIDE,CALL,CDNUM,COALHH,DEMFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,HRCTRUMPWV,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,LATINO,NOVCLINTON,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SANDTRUMPWV,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,WVDPRS16,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
628896.0,Complete,Call 2,3.0,No,Unfair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Somewhat likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,71.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.761966645717621,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,24740.0
628858.0,Complete,Call 2,2.0,No,Unfair,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Somewhat likely,Change to less liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,Moderate or conservative,Conservative,51.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.21308064460754,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26378.0
628849.0,Complete,Call 2,2.0,No,Unfair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Vote for Donald Trump,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,No,Not at all likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,51.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.21308064460754,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26378.0
628839.0,Complete,Call 2,3.0,No,Unfair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Not too likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,16.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,0.916578888893127,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25541.0
628819.0,Complete,Call 2,3.0,No,Fair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Not vote for either candidates,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Somewhat likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,16.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.916578888893127,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25541.0
628767.0,Complete,Call 2,2.0,No,Unfair,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4.0,Vote for Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Income inequality,No,Somewhat likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,42.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.438708037137985,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25304.0
628747.0,Complete,Call 2,2.0,No,Unfair,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,Not vote for either candidates,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,No,Not at all likely,Change to more liberal policies,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,1.0,Honest and trustworthy,Other,Other,State questionnaire,Other,Non-white,Other,East,Vote for Bernie Sanders,Male,All other races,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.838621616363525,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,All others,25414.0
628739.0,Complete,Call 2,2.0,No,Unfair,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,No,Somewhat likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,42.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.461060464382172,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25304.0
628734.0,Complete,Call 2,2.0,No,Fair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Very likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,42.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.461060464382172,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25304.0
628654.0,Complete,Call 2,1.0,Yes,Fair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Vote for Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,No,Very likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,78.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.642178058624268,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26554.0
628645.0,Complete,Call 2,1.0,Yes,Unfair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,No,Not too likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,78.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Has no effect on U.S. jobs,Version 1,0.642178058624268,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26554.0
628598.0,Complete,Call 2,1.0,No,Unfair,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Somewhat likely,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,78.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.611045002937317,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26554.0
628590.0,Complete,Call 2,1.0,No,Fair,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,No,Very likely,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,78.0,Can win in November,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.642178058624268,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26554.0
628585.0,Complete,Call 2,2.0,Yes,Fair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Vote for Donald Trump,,,,,,,,Economy/Jobs,No,Not too likely,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,,,41.0,Can win in November,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,2.59802913665771,,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25214.0
628555.0,Complete,Call 2,2.0,Yes,Unfair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Not vote for either candidates,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Very likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,41.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,2.73040008544922,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25214.0
628539.0,Complete,Call 2,3.0,No,Fair,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Vote for Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Very likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,67.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.49437475204468,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25550.0
628531.0,Complete,Call 2,3.0,No,Unfair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Vote for Donald Trump,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,No,Very likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,67.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,Version 1,1.42192673683167,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25550.0
628518.0,Complete,Call 2,3.0,No,Unfair,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Somewhat likely,Generally continue Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,15.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,1.24912321567535,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25541.0
628506.0,Complete,Call 2,3.0,No,Omit,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Vote for Hillary Clinton,,,,,,,,Economy/Jobs,,Not too likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,15.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.31276667118073,,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25541.0
629621.0,Complete,Call 3,3.0,Yes,Omit,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,,Very likely,Change to less liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,Moderate or conservative,Moderate,54.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.905019104480743,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25601.0
629931.0,Complete,Call 3,3.0,Yes,Fair,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Not too likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,95.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Has no effect on U.S. jobs,Version 1,3.32118844985962,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25801.0
629894.0,Complete,Call 3,1.0,No,Fair,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,No,Somewhat likely,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,102.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.422716975212097,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26347.0
629872.0,Complete,Call 3,1.0,No,Unfair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Vote for Donald Trump,,,,,,,,Economy/Jobs,,Omit,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,102.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Omit,Omit,Omit,Omit,Takes away U.S. jobs,Version 1,0.422716975212097,,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26347.0
629763.0,Complete,Call 3,2.0,No,Unfair,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Vote for Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Somewhat likely,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,42.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,Version 1,0.461060464382172,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25304.0
629739.0,Complete,Call 3,2.0,No,Omit,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Vote for Hillary Clinton,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,No,Omit,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,1.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.797964811325073,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25414.0
628133.0,Complete,Call 1,3.0,Yes,Unfair,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Not too likely,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,Moderate or conservative,Conservative,54.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Version 1,0.905019104480743,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25601.0
628114.0,Complete,Call 1,3.0,Yes,Fair,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Not too likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,54.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Not vote for either candidate,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Omit,Version 1,0.905019104480743,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25601.0
628109.0,Complete,Call 1,1.0,No,Fair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Vote for Hillary Clinton,,,,,,,,Economy/Jobs,No,Somewhat likely,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,102.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Version 1,0.422716975212097,,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26347.0
628103.0,Complete,Call 1,3.0,Yes,Omit,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Somewhat likely,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,Moderate or conservative,Conservative,72.0,Omit,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.736048758029938,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,24740.0
628082.0,Complete,Call 1,3.0,No,Fair,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Very likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,72.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Not vote for either candidate,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.700364768505096,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,24740.0
629625.0,Complete,Call 3,3.0,No,Unfair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Not vote for either candidates,,,,,,,,Terrorism,,Very likely,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,,,16.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.916578888893127,,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25541.0
628070.0,Complete,Call 1,3.0,No,Fair,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,Vote for Donald Trump,,,,,,,,Economy/Jobs,No,Not too likely,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,72.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.736048758029938,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,24740.0
629623.0,Complete,Call 3,1.0,No,Omit,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,No,Not too likely,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,64.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Omit,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,1.57419073581696,Yes,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26588.0
629616.0,Complete,Call 3,3.0,No,Fair,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Not too likely,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,16.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.916578888893127,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,25541.0
628050.0,Complete,Call 1,2.0,No,Unfair,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Not vote for either candidates,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Somewhat likely,Omit,,,,,,Moderate,Moderate or conservative,Moderate,22.0,Omit,White,White,State questionnaire,White,White,White,East,Vote for Bernie Sanders,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,1.33556509017944,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26757.0
628032.0,Complete,Call 1,2.0,No,Unfair,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Not too likely,Omit,,,,,,Moderate,Moderate or conservative,Moderate,22.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Vote for Donald Trump,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.40361297130585,No,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,White 60+,26757.0
