ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,MIDPRS16,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNIONHH12,VERSION,WATERREG,WEIGHT,WHNCLINC
441896.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,5.0,About right,No,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,4.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.721535623073578,No
441893.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,10.0,About right,No,,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,69.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.444816321134567,No
441892.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,Too pro-business,No,,,Favors the wealthy,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,,Bernie Sanders,Change to more liberal policies,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,12.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Rural,Small Cities/Rural, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.370553940534592,No
441890.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,6.0,,,Not realistic,Too liberal,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Bernie Sanders,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,37.0,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Dissatisfied,Satisifed,Female,White women,Non married women,Suburbs,Suburbs, Michigan,Election day exit poll,,,,,Creates more U.S. jobs,No,Version 2,Regulations go far enough already,0.679070830345154,Yes
445934.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,,,Not realistic,Not liberal enough,,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Yes,Bernie Sanders,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Dissatisfied,Satisifed,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,Election day exit poll,,,,,Takes away U.S. jobs,No,Version 2,The government should strengthen regulations,0.383041799068451,No
441882.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,5.0,Too pro-business,No,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,17.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,Suburbs,Suburbs, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.620279252529144,No
445927.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,14.0,,,Realistic,About right,,,,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Income inequality,No,Bernie Sanders,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,103.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Satisifed,Satisifed,Female,Black women,Non married women,Suburbs,Suburbs, Michigan,Election day exit poll,,,,,Creates more U.S. jobs,No,Version 2,The government should strengthen regulations,1.51207053661346,No
445921.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,Too pro-business,No,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,Bernie Sanders,Change to more liberal policies,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,114.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.565511226654053,No
445920.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,14.0,About right,Yes,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,103.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,About right,,Yes,,,,Female,Black women,,Suburbs,Suburbs, Michigan,Election day exit poll,Just today,Last few days,In the last month,This month,,,Version 1,,1.46277439594269,No
445913.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Call 3,8.0,,,Not realistic,Not liberal enough,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Omit,Yes,Bernie Sanders,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,99.0,Cares about people like me,Other,Other,State questionnaire,Other,Non-white,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,,About right,,Realistic,Dissatisfied,Satisifed,Female,All other races,Married women,Suburbs,Suburbs, Michigan,Election day exit poll,,,,,Creates more U.S. jobs,No,Version 2,The government should strengthen regulations,0.552830636501312,No
445910.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,6.0,Omit,No,,,Favors the wealthy,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Omit,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,131.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,Omit,,Yes,,,,Female,White women,,Suburbs,Suburbs, Michigan,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,,,Version 1,,0.561101913452148,No
441859.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,5.0,Too pro-business,No,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,17.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.521660566329956,No
441856.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,About right,Yes,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,12.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,Too anti-business,,Yes,,,,Male,White men,,Rural,Small Cities/Rural, Michigan,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,,Version 1,,0.440606266260147,No
445901.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,,,Realistic,About right,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,No,Bernie Sanders,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,12.0,Cares about people like me,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Satisifed,Satisifed,Female,White women,Non married women,Rural,Small Cities/Rural, Michigan,Election day exit poll,,,,,Omit,No,Version 2,The government should strengthen regulations,0.383041799068451,Yes
445900.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,,,Realistic,About right,,,,College graduate,College graduate,More than High school graduate,White college degree,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Yes,Bernie Sanders,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,114.0,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Dissatisfied,Satisifed,Female,White women,Married women,Suburbs,Suburbs, Michigan,Election day exit poll,,,,,Takes away U.S. jobs,No,Version 2,The government should strengthen regulations,0.565511226654053,No
441850.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,5.0,,,Realistic,About right,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,No,Bernie Sanders,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,4.0,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Satisifed,Satisifed,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,,,,,Takes away U.S. jobs,Yes,Version 2,The government should strengthen regulations,0.857940196990967,Yes
445893.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,Too pro-business,No,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Be from outside the political establishment,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,114.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,Suburbs,Suburbs, Michigan,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,,Version 1,,0.672419786453247,No
441843.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,5.0,Too pro-business,Yes,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,17.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,Suburbs,Suburbs, Michigan,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,,Version 1,,0.657306492328644,Yes
441842.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,,,Realistic,About right,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Income inequality,Yes,Bernie Sanders,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Satisifed,Satisifed,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,Election day exit poll,,,,,Takes away U.S. jobs,No,Version 2,The government should strengthen regulations,0.370553940534592,No
441841.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,8.0,Omit,Omit,,,Favors the wealthy,Very worried,Worried,,,,,2.0,Omit,Omit,,,,,,,,Income inequality,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,18-44,18-64,,,,,,,,,99.0,Omit,White,White,State questionnaire,White,White,,,,,Midwest,Omit,,Omit,,,,Male,White men,,Suburbs,Suburbs, Michigan,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,,Version 1,,0.657341957092285,
445885.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,6.0,,,Realistic,About right,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,No,Bernie Sanders,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,131.0,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,,About right,,Realistic,Satisifed,Satisifed,Female,White women,Non married women,Suburbs,Suburbs, Michigan,Election day exit poll,,,,,Creates more U.S. jobs,Yes,Version 2,The government should strengthen regulations,0.561101913452148,No
445883.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,,Realistic,About right,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,No,Bernie Sanders,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,Cares about people like me,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Realistic,Satisifed,Satisifed,Female,White women,Non married women,Rural,Small Cities/Rural, Michigan,Election day exit poll,,,,,Takes away U.S. jobs,No,Version 2,The government should strengthen regulations,0.370553940534592,Yes
441831.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,8.0,Too pro-business,Omit,,,Favors the wealthy,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,,Bernie Sanders,Omit,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,99.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Omit,,,,Female,White women,,Suburbs,Suburbs, Michigan,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,,,Version 1,,0.552830636501312,No
445879.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,2.0,,,Not realistic,Too liberal,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,Yes,Bernie Sanders,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,114.0,Honest and trustworthy,White,White,State questionnaire,White,White,Stayed about the same,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,,About right,,Realistic,Dissatisfied,Satisifed,Male,White men,Married men,Suburbs,Suburbs, Michigan,Election day exit poll,,,,,Takes away U.S. jobs,No,Version 2,Regulations go far enough already,0.736573100090027,No
441821.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,About right,No,,,Favors the wealthy,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Income inequality,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,12.0,Can win in November,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,Rural,Small Cities/Rural, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.440606266260147,No
441820.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,Too anti-business,No,,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Health care,,Bernie Sanders,Change to less liberal policies,Be from outside the political establishment,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,Moderate or conservative,Moderate,4.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.829969823360443,Yes
445868.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,Too pro-business,No,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,Bernie Sanders,Change to more liberal policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,12.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,Rural,Small Cities/Rural, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.440606266260147,No
445867.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,2.0,Too anti-business,No,,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to less liberal policies,Have experience in politics,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Somewhat liberal,Liberal,Liberal,114.0,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,Suburbs,Suburbs, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.695080637931824,No
445866.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,8.0,About right,No,,,Favors the wealthy,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,99.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Male,White men,,Suburbs,Suburbs, Michigan,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,,Version 1,,0.657341957092285,No
441812.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,8.0,Too pro-business,No,,,Favors the wealthy,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Somewhat liberal,Liberal,Liberal,99.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs, Michigan,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,,Version 1,,0.571461319923401,No
441806.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,Too pro-business,Omit,,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,12.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Rural,Small Cities/Rural, Michigan,Election day exit poll,In the last few days,Last few days,In the last month,This month,,,Version 1,,0.405907273292542,No
