id,backside,betrayed,brnagain,call,cdnum,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,muslimba,ncrprs16,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,vetvoter,votenovc,votenovr,votenovt,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
493317,Complete,Yes, ,Call 1,4, ,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Marco Rubio,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,99,No,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Not vote for him,.492551684379578, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
494248,Complete,No, ,Call 1,13, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Marco Rubio,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,96,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Probably vote for him,Definitely vote for him,Not vote for him,.513134300708771, , ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
498038,Complete, , ,Call 2,10,Yes, , ,High school or less,No college degree,High school graduate or less,Non white no college degree,5,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Terrorism,Omit,Marco Rubio, ,Independent/Something else,All Other,Something else,Independent Men,Moderate/Liberal,Liberal,Liberal,12, ,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,South,Yes,Male,All other races,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.669866323471069,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,All others
498325,Complete, ,Yes,Call 2,2,No, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Oppose,Marco Rubio, ,Independent/Something else,White Independent,Something else,Independent Men,Moderate/Liberal,Moderate,Moderate,1, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1,Yes, , , ,.806896328926086,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
498591,Complete, ,Yes,Call 2,1,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Marco Rubio, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,22, ,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.439606666564941,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
498843,Complete, ,No,Call 2,10,Omit, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Government spending,Support,Marco Rubio, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,5, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Omit,Before that,Earlier than that,Earlier than that,Earlier than that, ,Omit,Not Donald Trump, ,Version 1,Yes, , , ,.701798379421234,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
503560,Complete, ,No,Call 3,6,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Oppose,Marco Rubio, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,36, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.738420128822327,No,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
503895,Complete,Yes, ,Call 3,10, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Would not have voted,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Marco Rubio,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,12,No,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Probably vote for him,Definitely vote for him,Not vote for him,.808658421039581, , ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
505638,Complete,No, ,Call 3,5, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Would not have voted,Marco Rubio, , , , , , , , , , ,Government spending, ,Marco Rubio,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Liberal,Liberal,25,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Not vote for him,Definitely vote for him,Not vote for him,.750680327415466, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
505646,Complete, ,No,Call 3,1,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Marco Rubio, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,22, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,Yes, , , ,.439606666564941,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
490532,Complete, ,No, ,5,No, , ,Some college/assoc. degree,No college degree,More than High school graduate, ,2,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Economy/Jobs,Oppose,Donald Trump, ,Independent/Something else, ,Something else,Independent Men,Moderate/Liberal,Moderate,Moderate, , ,Can bring needed change, , ,State questionnaire, , ,South,No,Male, ,Suburbs,Suburbs, North Carolina,Telephone survey,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1,No, , , ,.728322446346283, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64, 
490536,Complete, ,Yes, ,12,No, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Support,Donald Trump, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative, , ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1,Yes, , , ,.728600382804871,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490570,Complete, ,No, ,10,No, , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , ,Immigration,Support,Donald Trump, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate, , ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1,Yes, , , ,1.86133217811584, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
490579,Complete, ,Yes, ,9,No, , ,High school or less,No college degree,High school graduate or less,White no college degree,3,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Support,Donald Trump, ,Independent/Something else,White Independent,Something else,Independent Men,Conservative,Conservative,Very conservative, , ,Tells it like it is,White,White,State questionnaire,White,White,South,No,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1,No, , , ,1.45720076560974,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
490593,Complete, ,Yes, ,7,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Immigration,Support,Donald Trump, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative, , ,Can bring needed change,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1,Yes, , , ,.728600382804871,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490622,Complete, ,Yes, ,5,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Support,Donald Trump, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative, , ,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump, ,Version 1,No, , , ,1.5404007434845,Yes,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
490635,Complete, ,Yes, ,7,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Support,Donald Trump, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative, , ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,Rural,Small Cities/Rural, North Carolina,Telephone survey,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1,No, , , ,1.45720076560974,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490649,Complete,Yes, , ,11, ,Not at all worried,Not worried,College graduate,College graduate,More than High school graduate, ,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump,Be from outside the political establishment,Independent/Something else, ,Independent,Independent Men,Conservative,Conservative,Somewhat conservative, ,Yes,Can bring needed change, , ,State questionnaire, , ,South, ,Male, ,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Omit, ,Donald Trump,Omit,Version 2, ,Probably vote for him,Not vote for him,Definitely vote for him,.501330375671387, , ,45-65,30-59,50-59,45+,50+,45-59,50-64, 
490654,Complete,Yes, , ,5, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative, ,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Marco Rubio,Version 2, ,Probably vote for him,Definitely vote for him,Definitely vote for him,1.06031274795532, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
490656,Complete,Yes, , ,5, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate, ,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Rural,Small Cities/Rural, North Carolina,Telephone survey, , , , , ,Creates more U.S. jobs, ,Donald Trump,Marco Rubio,Version 2, ,Omit,Not vote for him,Definitely vote for him,1.28122138977051, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
490662,Complete,Yes, , ,1, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Be from outside the political establishment,Independent/Something else,All Other,Independent,Independent Men,Conservative,Conservative,Somewhat conservative, ,No,Can bring needed change,Other,American Indian,State questionnaire,Other,Non-white,South, ,Male,All other races,Rural,Small Cities/Rural, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Ted Cruz,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,1.00266075134277, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,All others
490665,Complete,Yes, , ,6, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Omit,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative, ,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , ,Creates more U.S. jobs, ,Donald Trump,Ted Cruz,Version 2, ,Probably vote for him,Omit,Definitely vote for him,.501521646976471, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
490670,Complete,No, , ,12, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Be from outside the political establishment,Independent/Something else,Latino Independent,Something else,Independent Men,Conservative,Conservative,Somewhat conservative, ,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South, ,Male,Latino men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.501330375671387, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,Latino 45-59
490679,Complete,Yes, , ,12, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump,Be from outside the political establishment,Independent/Something else,All Other,Independent,Independent Men,Conservative,Conservative,Very conservative, ,Yes,Tells it like it is,Other,Asian,State questionnaire,Asian,Non-white,South, ,Male,All other races,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Not vote for him,Definitely vote for him,.501330375671387, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,All others
490693,Complete,Yes, , ,12, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative, ,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Ted Cruz,Version 2, ,Not vote for him,Not vote for him,Definitely vote for him,2.29176235198975, , ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
490705,Complete,Yes, , ,5, ,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Immigration, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate, ,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Ted Cruz,Version 2, ,Probably vote for him,Not vote for him,Definitely vote for him,1.06031274795532, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
490709,Complete,Yes, , ,5, ,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Immigration, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate, ,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Omit, ,Donald Trump,Omit,Version 2, ,Omit,Not vote for him,Probably vote for him,1.06031274795532, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
490723,Complete,Yes, , ,5, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Terrorism, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative, ,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Marco Rubio,Version 2, ,Probably vote for him,Not vote for him,Definitely vote for him,1.00304329395294, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490733,Complete,No, , ,8, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Be from outside the political establishment,Independent/Something else,All Other,Independent,Independent Men,Conservative,Conservative,Very conservative, ,No,Shares my values,Other,American Indian,State questionnaire,Other,Non-white,South, ,Male,All other races,Rural,Small Cities/Rural, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.302889496088028, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,All others
490747,Complete,No, , ,5, ,Not at all worried,Not worried,College graduate,College graduate,More than High school graduate,Non white college degree,3, ,Donald Trump,Donald Trump, , , , , , , , , , ,Omit, ,Donald Trump,Have experience in politics,Independent/Something else,Black Independent,Independent,Independent Men, , , , ,No,Can win in November,Black,Black,State questionnaire,Black,Non-white,South, ,Male,Black men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Omit, ,Donald Trump,Omit,Version 2, ,Not vote for him,Not vote for him,Definitely vote for him,.390620291233063, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
490753,Complete,Yes, , ,11, ,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Terrorism, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative, ,Yes,Can win in November,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Creates more U.S. jobs, ,Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.501521646976471, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
491219,Complete,Yes, ,Call 1,5, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Immigration, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,108,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Donald Trump,Ted Cruz,Version 2, ,Probably vote for him,Probably vote for him,Definitely vote for him,.775234580039978, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
491266,Complete, ,No,Call 1,3,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Oppose,Donald Trump, ,Independent/Something else,White Independent,Something else,Independent Men,Conservative,Conservative,Somewhat conservative,72, ,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,Yes,Donald Trump, ,Version 1,Yes, , , ,.837770223617554,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
491426,Complete,No, ,Call 1,10, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,13,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Donald Trump,Donald Trump,Version 2, ,Probably vote for him,Not vote for him,Definitely vote for him,1.09394967556, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
491800,Complete, ,Yes,Call 1,10,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Support,Donald Trump, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,13, ,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump, ,Version 1,No, , , ,1.09394967556,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
491801,Complete, ,Yes,Call 1,10,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Support,Donald Trump, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,13, ,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump, ,Version 1,No, , , ,1.09394967556,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
492005,Complete,Yes, ,Call 1,6, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump,Be from outside the political establishment,Independent/Something else,All Other,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,36,Yes,Tells it like it is,Other,Other,State questionnaire,Other,Non-white,South, ,Male,All other races,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Donald Trump,Ted Cruz,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.727623105049133, , ,65+,60+,65 or over,45+,50+,60+,65+,All others
492048,Complete,Yes, ,Call 1,10, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Terrorism, ,Donald Trump,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,88,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Donald Trump,Ted Cruz,Version 2, ,Definitely vote for him,Probably vote for him,Definitely vote for him,.781608700752258, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
