ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONLIB,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LIFE,MARRIED,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,REGION,SANDERSLIB,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNIONHH12,VERSION,WEIGHT,WHNCLINC,WIDPRS16,WORLD
523940.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Hillary Clinton,Call 1,2.0,,Yes,,,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,17.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,,,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Yes,Version 1,1.19613802433014,No,Bernie Sanders,
523938.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 1,7.0,,No,,,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,,No,Generally continue Barack Obama's policies,Be from outside the political establishment,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,53.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,No,Version 1,0.629114031791687,No,Bernie Sanders,
523934.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,Bernie Sanders,,Realistic,About right,Concerned,Concerned or scared,,,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Falling behind financially,,,,,,,,,Health care,About the same,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,96.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Female,White women,,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.684008598327637,,Bernie Sanders,More active role
523933.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 1,6.0,,Yes,,,,,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Economy/Jobs,,Yes,Change to more liberal policies,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,35.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,No,Version 1,0.889746785163879,No,Bernie Sanders,
523926.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 1,3.0,,No,,,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,,Yes,Change to more liberal policies,Be from outside the political establishment,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,115.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,1.00942766666412,No,Bernie Sanders,
523922.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,Bernie Sanders,,Not realistic,Not liberal enough,Scared,Concerned or scared,,,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Falling behind financially,,,,,,,,,Economy/Jobs,About the same,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Somewhat liberal,Liberal,Liberal,96.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.684008598327637,,Bernie Sanders,Less active role
523920.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,7.0,Omit,,Omit,Omit,Concerned,Concerned or scared,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,Holding steady financially,,,,,,,,,Economy/Jobs,About the same,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,53.0,Can win in November,White,White,State questionnaire,White,White,Midwest,Omit,Optimistic,Excited or optimistic,,Omit,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,Version 2,0.651362359523773,,Bernie Sanders,About the same role as now
523919.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,3.0,Bernie Sanders,,Realistic,About right,Optimistic,Excited or optimistic,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Holding steady financially,,,,,,,,,Terrorism,Worse than life today,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,39.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Female,White women,,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,Version 2,1.71062779426575,,Bernie Sanders,Less active role
523918.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,5.0,Bernie Sanders,,Realistic,Not liberal enough,Optimistic,Excited or optimistic,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,Holding steady financially,,,,,,,,,Health care,Better than life today,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,98.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.645016729831696,,Bernie Sanders,Less active role
523917.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,6.0,Bernie Sanders,,Realistic,Not liberal enough,Concerned,Concerned or scared,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Getting ahead financially,,,,,,,,,Economy/Jobs,About the same,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,35.0,Can win in November,White,White,State questionnaire,White,White,Midwest,About right,Concerned,Concerned or scared,,Realistic,Male,White men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Not at all worried,Not too or not at all worried,,,,,,,Version 2,0.921212255954742,,Bernie Sanders,Less active role
523912.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,3.0,Bernie Sanders,,Not realistic,Not liberal enough,Scared,Concerned or scared,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Falling behind financially,,,,,,,,,Income inequality,Worse than life today,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,115.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Male,White men,,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Not too worried,Not too or not at all worried,,,,,,,Version 2,1.04512560367584,,Bernie Sanders,Less active role
523907.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,3.0,Bernie Sanders,,Realistic,Not liberal enough,Optimistic,Excited or optimistic,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Holding steady financially,,,,,,,,,Economy/Jobs,Worse than life today,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,31.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,1.00552082061768,,Bernie Sanders,Less active role
523906.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Omit,Call 1,7.0,,No,,,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,Terrorism,,Yes,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,53.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Omit,,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,No,Version 1,0.629114031791687,No,Bernie Sanders,
523903.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,Bernie Sanders,,Realistic,About right,Optimistic,Excited or optimistic,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,Holding steady financially,,,,,,,,,Economy/Jobs,Better than life today,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,35.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.921212255954742,,Bernie Sanders,About the same role as now
523901.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 1,1.0,,No,,,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,,,,,,,,,Bernie Sanders,Income inequality,,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,96.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Non married women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Yes,Version 1,0.660645186901093,,Bernie Sanders,
523900.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,3.0,Bernie Sanders,,Not realistic,Too liberal,Scared,Concerned or scared,,,High school or less,No college degree,High school graduate or less,White no college degree,5.0,Holding steady financially,,,,,,,,,Economy/Jobs,Worse than life today,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,115.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,1.04512560367584,,Bernie Sanders,About the same role as now
523891.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,5.0,Bernie Sanders,,Realistic,About right,Optimistic,Excited or optimistic,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,Holding steady financially,,,,,,,,,Economy/Jobs,Better than life today,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,98.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.645016729831696,,Bernie Sanders,Less active role
523889.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,7.0,Bernie Sanders,,Realistic,About right,Optimistic,Excited or optimistic,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,Holding steady financially,,,,,,,,,Economy/Jobs,About the same,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Somewhat liberal,Liberal,Liberal,53.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.651362359523773,,Bernie Sanders,Less active role
523887.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,Hillary Clinton,,Realistic,Not liberal enough,Optimistic,Excited or optimistic,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Holding steady financially,,,,,,,,,Health care,Worse than life today,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,35.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Not too worried,Not too or not at all worried,,,,,,,Version 2,0.921212255954742,,Bernie Sanders,About the same role as now
523886.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 1,1.0,,No,,,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Economy/Jobs,,Yes,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,96.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,0.660645186901093,Yes,Bernie Sanders,
523885.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,Call 1,3.0,,No,,,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Health care,,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,115.0,Has the right experience,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Yes,Version 1,1.00942766666412,No,Bernie Sanders,
523882.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,3.0,Bernie Sanders,,Realistic,Too liberal,Optimistic,Excited or optimistic,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Holding steady financially,,,,,,,,,Economy/Jobs,About the same,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,31.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,Too liberal,Excited,Excited or optimistic,,Realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,1.00552082061768,,Bernie Sanders,About the same role as now
523879.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 1,5.0,,No,,,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,,Yes,Change to more liberal policies,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,98.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,No,Version 1,0.622985124588013,No,Bernie Sanders,
523877.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 1,7.0,,Omit,,,,,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Terrorism,,No,Change to more liberal policies,Be from outside the political establishment,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Somewhat liberal,Liberal,Liberal,53.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,Yes,Version 1,0.629114031791687,Yes,Bernie Sanders,
523873.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 1,3.0,,No,,,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Income inequality,,No,Change to more liberal policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,31.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,0.971175611019135,Yes,Bernie Sanders,
523869.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 1,5.0,Bernie Sanders,,Not realistic,Not liberal enough,Concerned,Concerned or scared,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,Holding steady financially,,,,,,,,,Economy/Jobs,Worse than life today,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,98.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Male,Black men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,Version 2,0.645016729831696,,Bernie Sanders,Less active role
523866.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,3.0,Bernie Sanders,,Realistic,About right,Optimistic,Excited or optimistic,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Holding steady financially,,,,,,,,,Income inequality,Better than life today,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,39.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,Version 2,1.71062779426575,,Bernie Sanders,Less active role
523860.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,Call 1,2.0,,Yes,,,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,,Yes,Change to more liberal policies,Be from outside the political establishment,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,21.0,Has the right experience,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,0.975387394428253,No,Bernie Sanders,
523859.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,7.0,Hillary Clinton,,Realistic,Omit,Excited,Excited or optimistic,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Holding steady financially,,,,,,,,,Health care,Better than life today,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,53.0,Omit,White,White,State questionnaire,White,White,Midwest,Omit,Excited,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Not too worried,Not too or not at all worried,,,,,,,Version 2,0.651362359523773,,Bernie Sanders,Less active role
523856.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 1,5.0,,No,,,,,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Economy/Jobs,,No,Change to more liberal policies,Be from outside the political establishment,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,98.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,No,Version 1,0.622985124588013,Yes,Bernie Sanders,
523850.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Bernie Sanders,Call 1,3.0,,No,,,,,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,Non white college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Income inequality,,Yes,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,39.0,Honest and trustworthy,Other,Asian,State questionnaire,Asian,Non-white,Midwest,,,,Yes,,Male,All other races,Married men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,1.65219867229462,No,Bernie Sanders,
523848.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,7.0,Bernie Sanders,,Realistic,About right,Optimistic,Excited or optimistic,,,High school or less,No college degree,High school graduate or less,White no college degree,5.0,Holding steady financially,,,,,,,,,Terrorism,Worse than life today,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,53.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,Version 2,0.651362359523773,,Bernie Sanders,Less active role
523847.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 1,2.0,,No,,,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,,Yes,Change to more liberal policies,Be from outside the political establishment,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,21.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,No,Version 1,0.975387394428253,No,Bernie Sanders,
523845.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,3.0,Bernie Sanders,,Not realistic,About right,Optimistic,Excited or optimistic,,,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Holding steady financially,,,,,,,,,Income inequality,Better than life today,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,31.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Not at all worried,Not too or not at all worried,,,,,,,Version 2,1.00552082061768,,Bernie Sanders,About the same role as now
