ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,NYDPRS16,OBAMAPLCY,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,REGION,REL5,RELIGN10,RELWHITE,SANDERSWIN,SANDERSWIN2,SANDHONEST,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16
543923.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,9.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,No,,Bernie Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Divided the Democratic Party,White Independent,Somewhat liberal,Liberal,Liberal,44.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Something else,Other,Something else,Optimistic,Excited or optimistic,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.422285497188568,,Bernie Sanders
543921.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 1,5.0,Bernie Sanders,,Concerned,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Hillary Clinton,,,,,,,,,Income inequality,No,,Bernie Sanders,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Divided the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,111.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,None,None,,Optimistic,Excited or optimistic,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.430217772722244,,Hillary Clinton
543920.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,White 30-44,Complete,,Call 1,9.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,Yes,,Bernie Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,Energized the Democratic Party,All others,Very liberal,Liberal,Liberal,44.0,Cares about people like me,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stayed about the same,East,,,,Excited,Excited or optimistic,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.452978640794754,,Hillary Clinton
543918.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,Call 1,5.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,No,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Divided the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,111.0,Honest and trustworthy,Other,Asian,State questionnaire,Asian,Non-white,Asian,Stayed about the same,East,Something else,Muslim,,Excited,Excited or optimistic,,Male,All other races,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.474139600992203,,Bernie Sanders
543917.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Not complete,,Call 1,9.0,,,,,Somewhat worried,Worried,,,,,1.0,Hillary Clinton,,,,,,,,,,No,,Bernie Sanders,,18-44,18-64,,,,,Energized the Democratic Party,,,,,44.0,,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,,,,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,,,Version 2,,,Hurt the U.S. economy,0.455063819885254,,Hillary Clinton
543916.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 1,5.0,Bernie Sanders,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Health care,No,,Bernie Sanders,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Energized the Democratic Party,All others,Moderate,Moderate or conservative,Moderate,111.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Protestant/Other Non-Catholic Christian,Other christian,,Concerned,Concerned or scared,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Help the U.S. economy,0.468846172094345,,Bernie Sanders
543914.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Black 65+,Complete,,Call 1,9.0,Hillary Clinton,,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Omit,,,,,,,,,Income inequality,Yes,,Bernie Sanders,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,44.0,Honest and trustworthy,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,East,Protestant/Other Non-Catholic Christian,Protestant,,Omit,Omit,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.420478224754334,,Hillary Clinton
543913.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 1,5.0,,Yes,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,,All others,Somewhat liberal,Liberal,Liberal,111.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,0.451474398374558,No,
543910.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Bernie Sanders,Call 1,5.0,,Yes,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Health care,Yes,No,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,111.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.464900612831116,No,
543907.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 1,15.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,,,,,,,,,Economy/Jobs,Yes,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,3.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stayed about the same,East,None,None,,Optimistic,Excited or optimistic,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.567061841487885,,Bernie Sanders
543906.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Bernie Sanders,Call 1,9.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,44.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.431324988603592,No,
543905.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 1,5.0,Bernie Sanders,,Concerned,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,,,,,,,,,Economy/Jobs,Yes,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,111.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stayed about the same,East,Catholic,Catholic,,Optimistic,Excited or optimistic,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.442012637853622,,Hillary Clinton
543902.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,Call 1,5.0,Bernie Sanders,,Scared,Concerned or scared,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,,,,,,,,,Health care,No,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Divided the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,111.0,Honest and trustworthy,Other,Asian,State questionnaire,Asian,Non-white,Asian,Gotten worse,East,Something else,Muslim,,Optimistic,Excited or optimistic,,Male,All other races,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.474139600992203,,Bernie Sanders
543900.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,9.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,Bernie Sanders,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,44.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,None,None,,Optimistic,Excited or optimistic,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.447921454906464,,Bernie Sanders
543898.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,Latino 65+,Complete,Bernie Sanders,Call 1,5.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,,All others,Somewhat liberal,Liberal,Liberal,111.0,Honest and trustworthy,Other,Other,State questionnaire,Other,Non-white,Other,,East,,,,,,Yes,Male,All other races,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,Yes,Version 1,Not vote for her,Definitely vote for him,,0.455344438552856,No,
543897.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 1,15.0,Bernie Sanders,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Terrorism,Yes,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,3.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,East,Catholic,Catholic,,Excited,Excited or optimistic,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.512174546718597,,Hillary Clinton
543895.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,,Call 1,5.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,,,Bernie Sanders,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,111.0,Has the right experience,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Gotten worse,East,None,None,,Excited,Excited or optimistic,,Male,All other races,,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Help the U.S. economy,0.474139600992203,,Bernie Sanders
543890.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Hillary Clinton,Call 1,15.0,,No,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Terrorism,Yes,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,3.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.527931153774261,No,
543889.0,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,,Call 1,9.0,Bernie Sanders,,Concerned,Concerned or scared,Not at all worried,Not worried,College graduate,College graduate,More than High school graduate,,1.0,Bernie Sanders,,,,,,,,,Terrorism,No,,Bernie Sanders,,45+,18-64,Independent/Something else,,,Something else,Divided the Democratic Party,,Conservative,Moderate or conservative,Conservative,44.0,Cares about people like me,,,State questionnaire,,,,Stayed about the same,East,Protestant/Other Non-Catholic Christian,Other christian,,Optimistic,Excited or optimistic,,Female,,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.363733023405075,,Hillary Clinton
543888.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Bernie Sanders,Call 1,5.0,,No,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Income inequality,No,No,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,111.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,0.453980028629303,No,
543884.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 1,9.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,44.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.435022294521332,No,
543883.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 1,15.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,3.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.53901070356369,No,
543881.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 1,5.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Bernie Sanders,,,,,,,,,Economy/Jobs,,,Bernie Sanders,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Divided the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,111.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Catholic,Catholic,,Optimistic,Excited or optimistic,,Female,Black women,,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.476322203874588,,Bernie Sanders
543877.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Hillary Clinton,Call 1,4.0,,No,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,No,Bernie Sanders,Omit,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,67.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Non married men,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,0.600905179977417,No,
543876.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Hillary Clinton,Call 1,5.0,,Yes,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Income inequality,Yes,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,111.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.457871556282043,No,
543874.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Bernie Sanders,Call 1,15.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,No,No,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,3.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.531479954719543,No,
543872.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 1,4.0,Bernie Sanders,,Concerned,Concerned or scared,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Bernie Sanders,,,,,,,,,Economy/Jobs,,,Bernie Sanders,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Divided the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,67.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Protestant/Other Non-Catholic Christian,Other christian,,Excited,Excited or optimistic,,Male,Black men,,Suburbs,Suburbs,, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,0.585793852806091,,Bernie Sanders
543871.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 1,5.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,,No,Bernie Sanders,Change to more liberal policies,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,,All others,Somewhat liberal,Liberal,Liberal,111.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.451474398374558,No,
543854.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 1,4.0,,No,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,67.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.600905179977417,No,
543853.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Hillary Clinton,Call 1,15.0,,No,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Income inequality,Yes,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,3.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,0.53901070356369,No,
543831.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,,Complete,Hillary Clinton,Call 1,15.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Income inequality,Yes,Yes,Bernie Sanders,Change to more liberal policies,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,,All others,Somewhat liberal,Liberal,Liberal,3.0,Cares about people like me,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.401501476764679,No,
