ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MDDPRS16,MDDSEN16,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
582440.0,Complete,Bernie Sanders,Call 2,7.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Donna Edwards,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,40.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,0.792197525501251,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
582438.0,Complete,Bernie Sanders,Call 2,3.0,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,No,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,10.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Omit,0.465324401855469,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29
585189.0,Complete,Bernie Sanders,Call 3,4.0,,,,,3.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Health care,,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,104.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,0.799599766731262,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
584554.0,Complete,Bernie Sanders,Call 3,7.0,High school or less,No college degree,High school graduate or less,,4.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more",,Bernie Sanders,Health care,No,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Democrat,,,Democrat,,Very liberal,Liberal,Liberal,70.0,Cares about people like me,,,State questionnaire,,,,Stayed about the same,East,Female,,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Omit,0.796224117279053,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,
582418.0,Complete,Bernie Sanders,Call 2,7.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,40.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Hurt the U.S. economy,0.792197525501251,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
584422.0,Complete,Bernie Sanders,Call 3,7.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Bernie Sanders,Donna Edwards,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,70.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.01651644706726,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
582403.0,Complete,Bernie Sanders,Call 2,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Health care,No,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,100.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.824503600597382,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
582388.0,Complete,Bernie Sanders,Call 2,7.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Income inequality,,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,40.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten better,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.792197525501251,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
585215.0,Complete,Bernie Sanders,Call 3,7.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Income inequality,No,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,40.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Not vote for her,Definitely vote for him,Hurt the U.S. economy,0.792197525501251,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59
582354.0,Complete,Bernie Sanders,Call 2,4.0,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Donna Edwards,Generally continue Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,100.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Hurt the U.S. economy,0.827442765235901,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29
585087.0,Complete,Bernie Sanders,Call 3,5.0,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,106.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.51704788208008,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
582557.0,Complete,Bernie Sanders,Call 2,2.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,16.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.25777590274811,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
585152.0,Complete,Hillary Clinton,Call 3,7.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Omit,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,40.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Probably vote for her,Probably vote for him,Hurt the U.S. economy,1.08396828174591,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
584165.0,Complete,Bernie Sanders,Call 3,2.0,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,64.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,0.742082834243774,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
585043.0,Complete,Bernie Sanders,Call 3,4.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Omit,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,104.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,0.961857855319977,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
580390.0,Complete,Bernie Sanders,Call 1,8.0,College graduate,College graduate,More than High school graduate,White college degree,3.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Economy/Jobs,,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,75.0,Cares about people like me,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,0.582870960235596,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
580350.0,Complete,Bernie Sanders,Call 1,8.0,High school or less,No college degree,High school graduate or less,White no college degree,3.0,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,75.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.582870960235596,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
584056.0,Complete,Hillary Clinton,Call 3,7.0,College graduate,College graduate,More than High school graduate,Non white college degree,4.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Income inequality,Yes,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,69.0,Has the right experience,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,East,Female,Latino women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.747476994991302,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Latino 17-29
584018.0,Complete,Hillary Clinton,Call 3,8.0,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,86.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Omit,Omit,Omit,Omit,Version 1,Definitely vote for her,Definitely vote for him,Help the U.S. economy,1.15203499794006,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
582132.0,Complete,Bernie Sanders,Call 2,7.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,4.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,70.0,Omit,Other,Asian,State questionnaire,Asian,Non-white,Asian,Gotten worse,East,Female,All other races,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.07279801368713,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,All others
584961.0,Complete,Bernie Sanders,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,2.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Income inequality,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,31.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.39697766304016,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
584260.0,Complete,Hillary Clinton,Call 3,6.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Hillary Clinton,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,78.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Omit,1.56568050384521,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
584825.0,Complete,Hillary Clinton,Call 3,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Bernie Sanders,,,,,,,,Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,31.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Probably vote for him,Help the U.S. economy,1.60577070713043,,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
582851.0,Complete,Bernie Sanders,Call 2,6.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,Yes,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,90.0,Cares about people like me,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,East,Female,Latino women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,0.756386518478394,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29
582799.0,Complete,Hillary Clinton,Call 2,1.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,112.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Probably vote for him,Hurt the U.S. economy,0.678986489772797,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
582784.0,Complete,Bernie Sanders,Call 2,1.0,College graduate,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Health care,No,Bernie Sanders,Chris Van Hollen,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,112.0,Has the right experience,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Version 1,Probably vote for her,Probably vote for him,Omit,0.579460024833679,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
584915.0,Complete,Bernie Sanders,Call 3,7.0,Postgraduate study,College graduate,More than High school graduate,,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999",,Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,,,Democrat,,Moderate,Moderate or conservative,Moderate,40.0,Cares about people like me,,,State questionnaire,,,,Gotten worse,East,Female,,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,0.832901775836945,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,
582712.0,Complete,Bernie Sanders,Call 2,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,90.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,0.866348087787628,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
582690.0,Complete,Bernie Sanders,Call 2,6.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,Yes,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,90.0,Cares about people like me,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,East,Female,Latino women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,0.756386518478394,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29
580706.0,Complete,Bernie Sanders,Call 1,5.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Terrorism,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,51.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Not vote for him,Hurt the U.S. economy,0.703279852867126,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
580659.0,Complete,Bernie Sanders,Call 1,5.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Omit,,,,,,,,Bernie Sanders,Health care,,Bernie Sanders,Chris Van Hollen,Omit,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,Moderate or conservative,Moderate,51.0,Cares about people like me,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Omit,0.703279852867126,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
580655.0,Complete,Omit,Call 1,5.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,51.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,Probably vote for her,Definitely vote for him,Omit,0.824073314666748,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
584744.0,Complete,Hillary Clinton,Call 3,7.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,4.0,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Bernie Sanders,Omit,Yes,Bernie Sanders,Chris Van Hollen,Omit,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,69.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stayed about the same,East,Female,Latino women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,0.872750520706177,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Latino 45-59
580637.0,Complete,Hillary Clinton,Call 1,5.0,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to less liberal policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,51.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,0.705786824226379,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29
