ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR08,SENOR08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,SMITHLIB,SMITHTOOCLOSE,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4393027.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.782904088497162,John McCain,Gordon Smith,Female,White,75 or over,Independent,Conservative,"Under $15,000",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,,,Only John McCain,Somewhat disapprove,The economy,Poor,Very worried,No,Shares my values,The single most important factor,Protestant,Earlier in October,Omit,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Omit,Omit,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,2.0,South and East,West,Low Density Rural,Rural,Rural,Very downscale,97526.0
4392991.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.26417863368988,John McCain,Gordon Smith,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Strongly approve,The economy,Not so good,Somewhat worried,No,Has the right experience,The single most important factor,Protestant,Before that,Neither of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,2.0,South and East,West,Extremely Low Density Rural,Rural,Rural,Upscale,97824.0
4392989.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.11151075363159,John McCain,Gordon Smith,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,About right,About the right amount,Both of them,Strongly approve,Health care,Poor,Somewhat worried,No,Cares about people like me,Not a factor at all,Catholic,Before that,Both of them,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,Yes,All others,All others,All others,Rural,Small Cities/Rural,2.0,South and East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97870.0
4392980.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.921213448047638,John McCain,Gordon Smith,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Somewhat approve,Energy policy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Other Christian,Before that,Neither of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,2.0,South and East,West,Low Density Rural,Rural,Rural,Very downscale,97838.0
4392977.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.392192125320435,Barack Obama,Jeff Merkley,Female,White,50-59,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,,Continue George W. Bush's policies,Both of them,,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,The single most important factor,,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,Yes,All others,,,Suburbs,Suburbs,2.0,South and East,West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97530.0
4392976.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.601665616035461,Barack Obama,Jeff Merkley,Female,White,65-74,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,About right,Too often,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,Cares about people like me,Not a factor at all,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97470.0
4392974.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.300832808017731,Barack Obama,Jeff Merkley,Female,White,65-74,Democrat,Conservative,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,None,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,None,No,All others,All others,All others,Rural,Small Cities/Rural,2.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97756.0
4392970.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.747148215770721,John McCain,Gordon Smith,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Too liberal,About the right amount,Only John McCain,Strongly approve,The war in Iraq,Not so good,Not too worried,No,Shares my values,Not a factor at all,Protestant,Before that,Only Barack Obama,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,2.0,South and East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97544.0
4392966.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.748926222324371,John McCain,Gordon Smith,Male,White,75 or over,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Strongly approve,Yes,Continue George W. Bush's policies,Only John McCain,Too liberal,About the right amount,Only John McCain,Strongly approve,Terrorism,Not so good,Not too worried,No,Shares my values,Not a factor at all,Protestant,Before that,Only Barack Obama,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,South and East,West,Suburb,Urban,Urban Core,Very upscale,97504.0
4392961.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.263940304517746,John McCain,Gordon Smith,Female,White,65-74,Republican,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Strongly approve,Energy policy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Catholic,Before that,Only Barack Obama,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Catholic,No,White Born-again/Evangelical Christians,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Very downscale,97420.0
4392959.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.344095826148987,John McCain,Gordon Smith,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Strongly approve,Energy policy,Poor,Somewhat worried,No,Shares my values,Not a factor at all,Catholic,Sometime in September,Neither of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Catholic,Yes,White Born-again/Evangelical Christians,All others,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,South and East,West,Suburb,Urban,Urban Core,Very upscale,97504.0
4392958.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.688191652297974,John McCain,Gordon Smith,Female,White,50-59,Republican,Conservative,,Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,About right,Not often enough,Both of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Mormon/LDS,Before that,Both of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Very downscale,97420.0
4392955.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.35115957260132,Barack Obama,Gordon Smith,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,About right,Too often,Neither of them,Strongly disapprove,The economy,Not so good,Not too worried,No,Can bring about needed change,Not a factor at all,Catholic,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97459.0
4392954.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.1765763759613,Barack Obama,Jeff Merkley,Female,White,50-59,Democrat,Liberal,,Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,South and East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97417.0
4392953.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.373574107885361,John McCain,Gordon Smith,Female,White,45-49,Something else,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Too liberal,About the right amount,Both of them,Strongly approve,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Other Christian,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,2.0,South and East,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,97540.0
4392950.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.688191652297974,John McCain,Gordon Smith,Female,White,50-59,Republican,Conservative,,High school graduate,No,Strongly approve,,Omit,Only John McCain,About right,About the right amount,Only John McCain,Strongly approve,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Other Christian,Before that,Both of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,All others,,,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97415.0
4392944.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.76336967945099,Barack Obama,Gordon Smith,Female,White,25-29,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,About right,About the right amount,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Only John McCain,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Something else,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South and East,West,Low Density Rural,Rural,Rural,Very downscale,97526.0
4392942.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.851581454277039,Barack Obama,Jeff Merkley,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,,,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Something else,Yes,All others,All others,All others,Suburbs,Suburbs,2.0,South and East,West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97530.0
4392941.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.658324301242828,John McCain,Gordon Smith,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Neither of them,Too liberal,,Only John McCain,Somewhat approve,The war in Iraq,Not so good,Somewhat worried,No,Has the right experience,The single most important factor,Protestant,Before that,Both of them,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,2.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97603.0
4392937.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.392192125320435,Barack Obama,Jeff Merkley,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Cares about people like me,Not a factor at all,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,4.0,South and East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97538.0
4392931.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.40666246414185,Barack Obama,Jeff Merkley,Female,Hispanic/Latino,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,Yes,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Too liberal,Too often,Only Barack Obama,Strongly disapprove,The economy,Not so good,Not too worried,No,Can bring about needed change,The single most important factor,Protestant,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,2.0,South and East,West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97520.0
4392927.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.963007748126984,John McCain,Gordon Smith,Female,White,40-44,Republican,Liberal,,Some college or associate degree,No,Somewhat approve,No,Continue George W. Bush's policies,Only John McCain,About right,Too often,Both of them,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Mormon/LDS,Earlier in October,Both of them,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,South and East,West,Suburb,Urban,Urban Core,Very upscale,97504.0
4392917.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.748926222324371,John McCain,Gordon Smith,Male,White,75 or over,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,Omit,No,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Has the right experience,A minor factor,None,Sometime in September,Both of them,Omit,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,None,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97470.0
4392910.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.782904088497162,John McCain,Gordon Smith,Female,White,75 or over,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Only Barack Obama,About right,About the right amount,Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Other Christian,Before that,Both of them,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,South and East,West,Suburb,Urban,Urban Core,Very upscale,97504.0
