ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAK08,SENAK08,HSEAK08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ANWR,PALIN4,STEVENS,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,PALIN2,STEVENSA,STEVENSB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAK,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4450068.0,Alaska,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.357461959123611,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Other,45-49,Something else,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Favor,Somewhat approve,The single most important factor,Yes,The war in Iraq,Very worried,Can bring about needed change,The single most important factor,Earlier in October,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,Approve,Important,A factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Alaska Native,All others,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4450609.0,Alaska,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.604413032531738,John McCain,Mark Begich,Ethan Berkowitz,Male,White,30-39,Independent,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Favor,Strongly approve,The single most important factor,Yes,The war in Iraq,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4450610.0,Alaska,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.604413032531738,John McCain,Mark Begich,Ethan Berkowitz,Male,White,30-39,Independent,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Favor,Strongly approve,The single most important factor,Yes,The war in Iraq,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4473866.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.469188392162323,Barack Obama,Mark Begich,Don Young,Male,Other,25-29,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Oppose,Strongly disapprove,The single most important factor,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,Disapprove,Important,A factor,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Alaska Native,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4473881.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.423754036426544,Barack Obama,Mark Begich,Ethan Berkowitz,Male,Other,18-24,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Favor,Somewhat approve,One of several important factors,Yes,The war in Iraq,Not too worried,Can bring about needed change,Not a factor at all,Before that,Approve,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Approve,Important,A factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Alaska Native,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4473929.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.608944058418274,John McCain,Ted Stevens,Don Young,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,Favor,Strongly approve,One of several important factors,Yes,The economy,Very worried,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4473975.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.444162964820862,John McCain,Mark Begich,Ethan Berkowitz,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Favor,Strongly approve,The single most important factor,Yes,The economy,Somewhat worried,Shares my values,A minor factor,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4474034.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.357461959123611,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Other,30-39,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,Favor,Strongly disapprove,One of several important factors,Yes,Energy policy,Not too worried,Shares my values,A minor factor,Just today,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Disapprove,Important,A factor,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Non black Democrat,All other,All others,Alaska Native,All others,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4474055.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.581196784973145,John McCain,Mark Begich,Don Young,,Other,50-59,Republican,Conservative,"Under $15,000",,,Somewhat disapprove,Yes,Favor,Somewhat approve,Not a factor at all,Yes,Energy policy,Very worried,Can bring about needed change,One of several important factors,Just today,Disapprove,,,,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Approve,Not important,Not a factor,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Alaska Native,All others,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4474099.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.4295314848423,Barack Obama,Mark Begich,Ethan Berkowitz,Male,Other,45-49,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Favor,Strongly approve,One of several important factors,Yes,Energy policy,Very worried,Shares my values,The single most important factor,Before that,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,Approve,Important,A factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Alaska Native,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4474127.0,Alaska,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.4295314848423,Barack Obama,Mark Begich,Ethan Berkowitz,Male,Other,40-44,,,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Favor,Somewhat approve,The single most important factor,Yes,Health care,Somewhat worried,Shares my values,Not a factor at all,Just today,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,Approve,Important,A factor,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,,,,,Alaska Native,All others,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4428540.0,Alaska,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.357461959123611,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Other,40-44,Something else,,,High school graduate,,Strongly disapprove,,Favor,Somewhat approve,Omit,Yes,Energy policy,Somewhat worried,Can bring about needed change,Omit,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,Approve,Omit,Omit,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,All other,All others,Alaska Native,,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99922.0
4428581.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,Oppose,Strongly disapprove,A minor factor,No,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,A factor,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4428674.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Oppose,Strongly disapprove,One of several important factors,No,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Important,A factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4428883.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,One of several important factors,No,Health care,Somewhat worried,Shares my values,One of several important factors,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4428982.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.470483362674713,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,No,The war in Iraq,Not too worried,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4449787.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.366818934679031,Barack Obama,Mark Begich,Ethan Berkowitz,,Hispanic/Latino,50-59,Democrat,Moderate,,High school graduate,Yes,Strongly approve,No,Oppose,Strongly approve,One of several important factors,No,Omit,Not too worried,Can bring about needed change,The single most important factor,Sometime in September,Approve,,,,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-64,Approve,Important,A factor,No college degree,High school graduate or less,Non white no college degree,,,,,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4450024.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Asian,30-39,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,No,Energy policy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Disapprove,Not important,A factor,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4450334.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Other,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Oppose,Somewhat disapprove,One of several important factors,No,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Disapprove,Important,A factor,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Alaska Native,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4473848.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,No,The war in Iraq,Somewhat worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4474023.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Strongly disapprove,Not a factor at all,No,Energy policy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4474052.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.384327381849289,Other,Mark Begich,Ethan Berkowitz,Female,White,40-44,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,One of several important factors,No,The economy,Very worried,Can bring about needed change,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4474111.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.42237263917923,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,40-44,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Oppose,Strongly disapprove,The single most important factor,No,The war in Iraq,Very worried,Cares about people like me,The single most important factor,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4474149.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,50-59,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Favor,Strongly disapprove,One of several important factors,No,Energy policy,Somewhat worried,Cares about people like me,A minor factor,Omit,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Omit,Omit,Omit,Yes,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4474187.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.408334046602249,John McCain,Ted Stevens,Ethan Berkowitz,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,Favor,Somewhat approve,Not a factor at all,No,The economy,Very worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Not important,Not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4474232.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.452115088701248,John McCain,Ted Stevens,Don Young,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,Favor,Strongly approve,A minor factor,No,Terrorism,Not too worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Not important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4474233.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.452115088701248,John McCain,Ted Stevens,Don Young,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,Favor,Strongly approve,A minor factor,No,Terrorism,Not too worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Not important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4428491.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,50-59,Independent,Liberal,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,No,Oppose,Somewhat approve,One of several important factors,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Important,A factor,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4428783.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.368755996227264,Barack Obama,Ted Stevens,Don Young,Female,White,45-49,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,Favor,Somewhat disapprove,Not a factor at all,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4429204.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.606958985328674,John McCain,Ted Stevens,Don Young,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Favor,Strongly approve,The single most important factor,Yes,Energy policy,Very worried,Has the right experience,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
