ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX08,SENTX08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4424569.0,Texas,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.456964045763016,John McCain,John Cornyn,Female,White,18-24,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly approve,Yes,The war in Iraq,Very worried,English,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,West,South,Extremely Low Density Rural,Urban,Urban Core,Very upscale
4444011.0,Texas,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.05828976631165,John McCain,John Cornyn,Male,Other,65-74,Independent,Moderate,,College graduate,No,Somewhat disapprove,Yes,The economy,Very worried,English,Before that,Disapprove,Non black male,All other races,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",28.0,Hispanic South,South,Suburb,Urban,Urban Core,Very downscale
4443984.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.956484496593475,John McCain,John Cornyn,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",Postgraduate study,No,,Yes,The economy,,English,Sometime last week,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",23.0,Hispanic South,South,High Density Urban,Urban,Urban Core,Upscale
4443273.0,Texas,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.400913059711456,John McCain,John Cornyn,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,English,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",14.0,East,South,Suburb,Urban,Urban Core,Downscale
4424506.0,Texas,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.456964045763016,John McCain,John Cornyn,Female,White,18-24,Independent,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Somewhat worried,English,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,West,South,Extremely Low Density Rural,Urban,Urban Core,Very upscale
4424396.0,Texas,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.456964045763016,John McCain,John Cornyn,Female,Hispanic/Latino,25-29,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,Yes,Somewhat approve,No,The economy,Very worried,English,Sometime in September,Approve,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,West,South,Extremely Low Density Rural,Urban,Urban Core,Very upscale
4443731.0,Texas,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.845232605934143,John McCain,John Cornyn,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,English,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,West,South,Suburb,Urban,Urban Core,Upscale
4443690.0,Texas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.612028181552887,John McCain,John Cornyn,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,No,The economy,Very worried,English,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",24.0,East,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4443674.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.466115266084671,John McCain,John Cornyn,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,The economy,Somewhat worried,English,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4425478.0,Texas,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.490569770336151,John McCain,John Cornyn,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,Terrorism,Very worried,English,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,West,South,Extremely Low Density Rural,Urban,Urban Core,Very upscale
4443564.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.466115266084671,John McCain,John Cornyn,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",College graduate,No,Somewhat disapprove,Yes,Energy policy,Not too worried,English,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4443513.0,Texas,22.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.466115266084671,John McCain,John Cornyn,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,,,,,English,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,No,,"Cities over 500,000","Cities over 50,000",32.0,Dallas/Fort Worth,South,Suburb,Urban,Urban Core,Very upscale
4443460.0,Texas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.539504110813141,John McCain,John Cornyn,Male,Hispanic/Latino,40-44,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,Yes,Strongly approve,No,The economy,Somewhat worried,English,Before that,Approve,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",17.0,South-Central,South,Suburb,Urban,Urban Core,Very downscale
4443458.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.450885891914368,John McCain,John Cornyn,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,English,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4443421.0,Texas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588811874389648,John McCain,John Cornyn,Female,White,25-29,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,No,The economy,Very worried,English,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",24.0,East,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4443372.0,Texas,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.416720658540726,John McCain,John Cornyn,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,No,Health care,Not too worried,English,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",14.0,East,South,Suburb,Urban,Urban Core,Downscale
4443352.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.419998615980148,John McCain,John Cornyn,Female,White,18-24,Independent,Moderate,"$200,000 or more",College graduate,No,Somewhat approve,Yes,The economy,Very worried,English,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4443345.0,Texas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.610135316848755,John McCain,John Cornyn,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,English,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",24.0,East,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4443286.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.450885891914368,John McCain,John Cornyn,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,English,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4443249.0,Texas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.59063857793808,John McCain,John Cornyn,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Strongly approve,Yes,The war in Iraq,Very worried,English,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",24.0,East,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4443243.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.466115266084671,John McCain,John Cornyn,Male,Hispanic/Latino,40-44,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat disapprove,Yes,The economy,Very worried,English,Earlier in October,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4445242.0,Texas,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.99103927612305,John McCain,John Cornyn,Female,White,65-74,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,English,Sometime in September,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",28.0,Hispanic South,South,Suburb,Urban,Urban Core,Very downscale
4443177.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.43418475985527,John McCain,John Cornyn,Male,White,18-24,Republican,Conservative,"$100,000-$149,999",Did not complete high school,No,Strongly approve,Yes,Health care,Not too worried,English,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4443108.0,Texas,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.41543185710907,John McCain,John Cornyn,Female,Hispanic/Latino,30-39,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly approve,Yes,The economy,Somewhat worried,English,Sometime in September,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",14.0,East,South,Suburb,Urban,Urban Core,Downscale
4443052.0,Texas,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.473184496164322,John McCain,John Cornyn,Female,Hispanic/Latino,65-74,Something else,Conservative,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat disapprove,Yes,Energy policy,Very worried,English,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",14.0,East,South,Suburb,Urban,Urban Core,Downscale
4442956.0,Texas,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.41543185710907,John McCain,John Cornyn,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly approve,Yes,Health care,Somewhat worried,English,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",14.0,East,South,Suburb,Urban,Urban Core,Downscale
4444339.0,Texas,88.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.620982646942139,Barack Obama,Other,Male,Other,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,English,Earlier in October,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",25.0,South-Central,South,High Density Urban,Urban,Urban Core,Upscale
4445004.0,Texas,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.791000425815582,Barack Obama,Other,Female,Hispanic/Latino,30-39,Democrat,Conservative,"$75,000-$99,999",College graduate,Yes,Somewhat disapprove,No,The economy,Very worried,English,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",28.0,Hispanic South,South,Suburb,Urban,Urban Core,Very downscale
4444226.0,Texas,88.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.564119040966034,Barack Obama,Other,Female,Black,40-44,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,Health care,Not too worried,English,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",25.0,South-Central,South,High Density Urban,Urban,Urban Core,Upscale
4443852.0,Texas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.494633287191391,Barack Obama,Other,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Not too worried,English,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",24.0,East,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4443708.0,Texas,92.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28479170799255,Barack Obama,Other,Male,White,30-39,Something else,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Health care,Somewhat worried,English,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",21.0,South-Central,South,Suburb,Urban,Urban Core,Very upscale
4443173.0,Texas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.494633287191391,Barack Obama,Other,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Not too worried,English,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",24.0,East,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4444526.0,Texas,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20887434482574,John McCain,Other,Male,White,60-64,Independent,Conservative,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Health care,Very worried,English,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",28.0,Hispanic South,South,Suburb,Urban,Urban Core,Very downscale
4443563.0,Texas,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.499726295471191,John McCain,Other,Male,White,30-39,Republican,Conservative,,College graduate,No,Somewhat disapprove,No,Energy policy,Somewhat worried,English,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",24.0,East,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4444233.0,Texas,22.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.697939455509186,John McCain,Other,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Health care,Very worried,English,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",32.0,Dallas/Fort Worth,South,Suburb,Urban,Urban Core,Very upscale
4447405.0,Texas,7.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.05087077617645,Other,Other,Male,Hispanic/Latino,50-59,Independent,Moderate,"$150,000-$199,999",Postgraduate study,Yes,,No,,,English,In the last three days,,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",23.0,Hispanic South,South,High Density Urban,Urban,Urban Core,Upscale
