ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC08,SENSC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4453693.0,South Carolina,73.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.694846212863922,Barack Obama,Lindsey Graham,Female,Black,30-39,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
4451994.0,South Carolina,8.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.517650365829468,Barack Obama,Lindsey Graham,Male,White,40-44,Democrat,Moderate,"$15,000-$29,999",College graduate,No,,Yes,The economy,Poor,,No,Can bring about needed change,Not a factor at all,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Low Country,South,Low Density Rural,Rural,Rural,Very downscale,29936.0
4451113.0,South Carolina,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.49040561914444,Barack Obama,Lindsey Graham,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Low Country,South,Suburb,Rural,Rural,Very upscale,29928.0
4455744.0,South Carolina,79.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.73576807975769,Barack Obama,Lindsey Graham,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Good,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Approve,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Excellent/Good,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4451021.0,South Carolina,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.959630131721497,Barack Obama,Lindsey Graham,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Poor,Very worried,No,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Piedmont,South,Town,Rural,Rural,Very upscale,29302.0
4451811.0,South Carolina,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.17113661766052,Barack Obama,Lindsey Graham,Male,Black,30-39,Democrat,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,4.0,Piedmont,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0
4450995.0,South Carolina,81.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.713172674179077,Barack Obama,Lindsey Graham,Male,Black,30-39,Democrat,,,High school graduate,,,No,,,Not too worried,,Can bring about needed change,,Sometime in September,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Rural,Small Cities/Rural,6.0,Pee Dee,South,Low Density Rural,Rural,Rural,Very downscale,29571.0
4455642.0,South Carolina,79.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.57875782251358,Barack Obama,Lindsey Graham,Female,White,18-24,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4450934.0,South Carolina,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.51692521572113,Barack Obama,Lindsey Graham,Male,Black,25-29,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Yes,Energy policy,Poor,Very worried,Yes,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Low Country,South,Suburb,Rural,Rural,Very upscale,29928.0
4450877.0,South Carolina,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.959630131721497,Barack Obama,Lindsey Graham,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The war in Iraq,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Piedmont,South,Town,Rural,Rural,Very upscale,29302.0
4450861.0,South Carolina,9.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.658883154392242,Barack Obama,Lindsey Graham,Female,White,75 or over,Democrat,,,Postgraduate study,No,,No,,,Somewhat worried,,Shares my values,,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Low Country,South,Suburb,Rural,Rural,Very upscale,29928.0
4450787.0,South Carolina,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.959630131721497,Barack Obama,Lindsey Graham,Male,White,50-59,Independent,Moderate,,College graduate,No,Strongly disapprove,No,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Piedmont,South,Town,Rural,Rural,Very upscale,29302.0
4450752.0,South Carolina,103.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.912435173988342,Barack Obama,Lindsey Graham,Male,White,45-49,Democrat,,,College graduate,No,,Yes,,,Omit,,Shares my values,,Just today,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Omit,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Piedmont,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0
4452990.0,South Carolina,8.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.517650365829468,Barack Obama,Lindsey Graham,Male,White,50-59,Democrat,Conservative,"$150,000-$199,999",Postgraduate study,No,Strongly approve,Yes,Terrorism,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Low Country,South,Low Density Rural,Rural,Rural,Very downscale,29936.0
4452952.0,South Carolina,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.996518671512604,Barack Obama,Lindsey Graham,Female,Black,25-29,Democrat,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Not so good,Somewhat worried,Yes,Cares about people like me,One of several important factors,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,3.0,Piedmont,South,Low Density Rural,Rural,Rural,Downscale,29696.0
4455222.0,South Carolina,79.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.681962668895721,Barack Obama,Lindsey Graham,Female,Black,25-29,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4453431.0,South Carolina,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.420327126979828,Barack Obama,Lindsey Graham,Male,Black,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Yes,Shares my values,One of several important factors,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4452653.0,South Carolina,73.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.633441150188446,Barack Obama,Lindsey Graham,Male,White,18-24,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,,No,Energy policy,Not so good,,Yes,Can bring about needed change,Not a factor at all,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
4452547.0,South Carolina,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.923236608505249,Barack Obama,Lindsey Graham,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Excellent,Very worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,4.0,Piedmont,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0
4453297.0,South Carolina,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.595322608947754,Barack Obama,Lindsey Graham,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,Health care,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,Urban Perimeter,Upscale,29579.0
4452536.0,South Carolina,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.552995443344116,Barack Obama,Lindsey Graham,Female,White,30-39,Republican,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Omit,Poor,Somewhat worried,No,Can bring about needed change,One of several important factors,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,Urban Perimeter,Upscale,29579.0
4452528.0,South Carolina,16.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.458247870206833,Barack Obama,Lindsey Graham,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,No,,"Cities 50,000-500,000","Cities over 50,000",1.0,Low Country,South,High Density Urban,Urban,Urban Core,Very upscale,29401.0
4452516.0,South Carolina,73.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.693328738212585,Barack Obama,Lindsey Graham,Female,Black,25-29,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,,Yes,The war in Iraq,Poor,,No,Has the right experience,Not a factor at all,Before that,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
4450123.0,South Carolina,113.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.861687481403351,Barack Obama,Lindsey Graham,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Piedmont,South,Suburb,Rural,Rural,Very upscale,29307.0
4453167.0,South Carolina,8.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.695487797260284,Barack Obama,Lindsey Graham,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,No,,Rural,Small Cities/Rural,2.0,Low Country,South,Low Density Rural,Rural,Rural,Very downscale,29936.0
4452304.0,South Carolina,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.551787734031677,Barack Obama,Lindsey Graham,Female,White,25-29,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,Yes,Energy policy,Not so good,Somewhat worried,Yes,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,Urban Perimeter,Upscale,29579.0
4454623.0,South Carolina,79.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.623056888580322,Barack Obama,Lindsey Graham,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Not so good,Not too worried,Yes,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4452224.0,South Carolina,93.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.589691638946533,Barack Obama,Lindsey Graham,Female,White,45-49,Republican,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Yes,The war in Iraq,Poor,Very worried,No,Can bring about needed change,A minor factor,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0
4452092.0,South Carolina,73.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.633441150188446,Barack Obama,Lindsey Graham,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",High school graduate,No,,Yes,The economy,Poor,,No,Cares about people like me,Not a factor at all,Earlier in October,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Midlands,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,29172.0
4452085.0,South Carolina,93.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.589691638946533,Barack Obama,Lindsey Graham,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0
4451327.0,South Carolina,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.389589369297028,Barack Obama,Lindsey Graham,Female,Black,18-24,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Yes,Can bring about needed change,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4452000.0,South Carolina,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.923236608505249,Barack Obama,Lindsey Graham,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,,Strongly disapprove,No,Health care,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,4.0,Piedmont,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0
4451943.0,South Carolina,119.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.861687481403351,Barack Obama,Lindsey Graham,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,5.0,Piedmont,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,29730.0
