ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWV08,SENWV08,GOVWV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,GOTV08,HILLPSPRT,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4454582.0,West Virginia,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.817593157291412,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,"Yes, for Barack Obama",Barack Obama,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Charleston/Huntington Areas,East,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,25504.0
4454509.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.966431558132172,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,60-64,Democrat,,,High school graduate,No,,No,,,,,Very worried,Can bring about needed change,,Before that,,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,All others,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
4456841.0,West Virginia,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.686351954936981,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Poor,Very worried,Shares my values,Not a factor at all,Sometime in September,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4454479.0,West Virginia,83.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.736478865146637,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,30-39,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,"Yes, for both Obama and McCain",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4454452.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.668355822563171,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,18-24,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,"No, I was not contacted",Barack Obama,The war in Iraq,Poor,Not too worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
4452822.0,West Virginia,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.675100266933441,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4454402.0,West Virginia,15.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.686351954936981,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,"Yes, for both Obama and McCain",Hillary Clinton,Health care,Poor,Very worried,Omit,Not a factor at all,Just today,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,"Member in household, but not voter",No,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Upscale,26847.0
4454395.0,West Virginia,83.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.806687533855438,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,30-39,Democrat,Moderate,"$15,000-$29,999",High school graduate,,Strongly disapprove,Yes,"Yes, for Barack Obama",Hillary Clinton,Omit,Not so good,Somewhat worried,Omit,The single most important factor,Before that,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4456709.0,West Virginia,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.678478538990021,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,25-29,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Poor,Very worried,Cares about people like me,Not a factor at all,Sometime in September,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,"Member in household, but not voter",No,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4452038.0,West Virginia,1.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.840430974960327,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,30-39,Independent,,,Some college or associate degree,No,,No,,,,,Very worried,Can bring about needed change,,Before that,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4454846.0,West Virginia,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.895534455776215,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,25-29,Democrat,,,Some college or associate degree,,Strongly disapprove,,Omit,Barack Obama,The economy,Poor,Very worried,Cares about people like me,The single most important factor,Before that,,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Omit,Omit,Democrats for Obama,,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,,,,All others,Suburbs,Suburbs,3.0,Charleston/Huntington Areas,East,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,25504.0
4451949.0,West Virginia,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.840430974960327,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,"No, I was not contacted",Hillary Clinton,The war in Iraq,Not so good,Somewhat worried,Can bring about needed change,One of several important factors,Sometime in September,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,"Member in household, but not voter",No,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4451924.0,West Virginia,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.67516231536865,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,"No, I was not contacted",Hillary Clinton,Health care,Poor,Very worried,Can bring about needed change,Not a factor at all,In the last three days,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Yes,All others,Rural,Small Cities/Rural,3.0,Southwest,East,Low Density Rural,Rural,Rural,Downscale,25601.0
4456581.0,West Virginia,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.981068849563599,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,60-64,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4452657.0,West Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827080905437469,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
4454215.0,West Virginia,83.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05272006988525,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,65-74,Democrat,,"Under $15,000",Did not complete high school,No,Strongly approve,Yes,"No, I was not contacted",Hillary Clinton,Health care,Poor,Very worried,Can bring about needed change,Omit,Omit,"Yes, someone else does",Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Omit,Omit,Omit,Omit,Omit,Yes,"Member in household, but not voter",No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4454198.0,West Virginia,21.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.916507065296173,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,45-49,Independent,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Poor,Very worried,Cares about people like me,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Ohio River,East,Suburb,Rural,Rural,Very upscale,26062.0
4451828.0,West Virginia,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.830790042877197,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Poor,Not too worried,Can bring about needed change,A minor factor,Before that,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4452590.0,West Virginia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.78227162361145,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,18-24,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The economy,Poor,Somewhat worried,Can bring about needed change,Omit,Sometime last week,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Omit,Omit,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,No,No,Yes,All others,Rural,Small Cities/Rural,3.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,25981.0
4451111.0,West Virginia,86.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.679495096206665,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,Energy policy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,No,All others,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
4452521.0,West Virginia,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.83485579490662,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,40-44,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Poor,Very worried,Shares my values,Not a factor at all,Before that,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,All others,Rural,Small Cities/Rural,3.0,Southwest,East,Low Density Rural,Rural,Rural,Downscale,25601.0
4453251.0,West Virginia,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.667355954647064,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,18-24,Independent,Liberal,"Under $15,000",Some college or associate degree,No,Omit,Yes,Omit,Hillary Clinton,The war in Iraq,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,In the last three days,No one does,Omit,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Omit,Omit,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4454768.0,West Virginia,83.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.806687533855438,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Yes,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,In the last three days,"Yes, I do",Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,I am,Yes,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4454049.0,West Virginia,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.840430974960327,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly approve,No,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,"Yes, I do",Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,I am,Yes,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4454031.0,West Virginia,21.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.916507065296173,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,,Omit,Hillary Clinton,Health care,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Sometime last week,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Omit,Omit,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,No,No,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Ohio River,East,Suburb,Rural,Rural,Very upscale,26062.0
4456338.0,West Virginia,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.686351954936981,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,"Yes, for Barack Obama",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4451726.0,West Virginia,86.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.687380313873291,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,"Yes, for John McCain",Hillary Clinton,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Earlier in October,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did not,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
4453946.0,West Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827080905437469,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,40-44,Republican,Liberal,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,"Yes, for John McCain",Barack Obama,The economy,Not so good,Very worried,Can bring about needed change,A minor factor,Just today,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
