ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMO08,GOVMO08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4411164.0,Missouri,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19197368621826,John McCain,Kenny Hulshof,Female,White,30-39,Something else,Moderate,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,The war in Iraq,Not so good,Very worried,No,Too liberal,Has the right experience,The single most important factor,Other Christian,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4410962.0,Missouri,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3245462179184,John McCain,Kenny Hulshof,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,The economy,Not so good,Somewhat worried,Yes,Too conservative,Has the right experience,The single most important factor,Other Christian,Earlier in October,Neither of them,"Yes, I do",Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4410135.0,Missouri,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19197368621826,John McCain,Kenny Hulshof,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,The economy,Poor,Very worried,No,Too liberal,Has the right experience,One of several important factors,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4463061.0,Missouri,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.3245462179184,John McCain,Kenny Hulshof,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Terrorism,Not so good,Somewhat worried,No,Too liberal,Omit,Not a factor at all,Protestant,Sometime in September,Both of them,No one does,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4433725.0,Missouri,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.71445059776306,John McCain,Kenny Hulshof,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Energy policy,Not so good,Very worried,No,Too liberal,Shares my values,One of several important factors,Protestant,Before that,Only Barack Obama,"Yes, I do",Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4462859.0,Missouri,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.19197368621826,John McCain,Kenny Hulshof,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Both of them,Health care,Poor,Very worried,No,Too liberal,Can bring about needed change,Not a factor at all,Other Christian,Just today,Both of them,"Yes, I do",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4462601.0,Missouri,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07787299156189,John McCain,Kenny Hulshof,Female,White,18-24,Republican,,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Continue George W. Bush's policies,Only John McCain,"Yes, for John McCain",Only John McCain,The economy,Not so good,Very worried,No,Too conservative,Can bring about needed change,One of several important factors,Other Christian,Before that,Neither of them,"Yes, someone else does",Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,"Member in household, but not voter",No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4462485.0,Missouri,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.19197368621826,John McCain,Kenny Hulshof,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Terrorism,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Mormon/LDS,Earlier in October,Both of them,"Yes, I do",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4410329.0,Missouri,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3245462179184,John McCain,Kenny Hulshof,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,The economy,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Before that,Neither of them,No one does,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4412198.0,Missouri,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.31028938293457,John McCain,Other,Female,White,45-49,Something else,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Health care,Poor,Very worried,No,Too conservative,Has the right experience,Not a factor at all,None,Just today,Both of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,None,Yes,All others,All others,All others,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4462102.0,Missouri,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.718023955821991,Other,Kenny Hulshof,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Neither of them,The economy,Poor,Very worried,No,Too conservative,Cares about people like me,Not a factor at all,Other Christian,Just today,Both of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,9.0,North and Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,65240.0
4469529.0,Missouri,6.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.818020045757294,Barack Obama,Jay Nixon,Male,White,18-24,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,No,,,,,,,,,,,,None,Before that,,No one does,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4469528.0,Missouri,6.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.818020045757294,Barack Obama,Jay Nixon,Male,White,18-24,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,No,,,,,,,,,,,,None,Before that,,No one does,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4416007.0,Missouri,6.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.736145198345184,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,,"$15,000-$29,999",Some college or associate degree,No,,No,,,,,,,,,,,,Other Christian,Before that,,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4416006.0,Missouri,6.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.736145198345184,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,,"$15,000-$29,999",Some college or associate degree,No,,No,,,,,,,,,,,,Other Christian,Before that,,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4435188.0,Missouri,6.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.736145198345184,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,,No,,,,,,,,,,,,Something else,In the last three days,,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Something else,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4435187.0,Missouri,6.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.736145198345184,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,,No,,,,,,,,,,,,Something else,In the last three days,,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Something else,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4434980.0,Missouri,6.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.904613375663757,Barack Obama,Jay Nixon,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,Yes,,No,,,,,,,,,,,,Other Christian,Sometime in September,,No one does,,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,,,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4434773.0,Missouri,6.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.51195919513702,John McCain,Jay Nixon,Female,White,65-74,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,,Yes,,,,,,,,,,,,Protestant,Before that,,No one does,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4469449.0,Missouri,6.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.3245462179184,John McCain,Kenny Hulshof,Male,White,50-59,Independent,Conservative,"$100,000-$149,999",Postgraduate study,No,,No,,,,,,,,,,,,Catholic,Before that,,No one does,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4434874.0,Missouri,6.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.07787299156189,John McCain,Kenny Hulshof,Female,White,25-29,Republican,Conservative,"Under $15,000",College graduate,No,,Yes,,,,,,,,,,,,Other Christian,Before that,,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4435072.0,Missouri,6.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.736145198345184,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,No,,,,,,,,,,,,Catholic,Before that,,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4415826.0,Missouri,6.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.07787299156189,John McCain,Kenny Hulshof,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",College graduate,No,,No,,,,,,,,,,,,Protestant,In the last three days,,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4413573.0,Missouri,6.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.959335625171661,,Jay Nixon,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",College graduate,No,,No,Take the country in a different direction,,"Yes, for both Obama and McCain",,The war in Iraq,Poor,,No,,Has the right experience,Not a factor at all,,In the last three days,Only Barack Obama,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4433223.0,Missouri,6.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.814071476459503,Barack Obama,Jay Nixon,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Health care,Poor,,No,,Shares my values,Not a factor at all,,Before that,Only John McCain,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4433069.0,Missouri,6.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.904613375663757,Barack Obama,Jay Nixon,Male,White,30-39,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,Health care,Not so good,,No,,Shares my values,Not a factor at all,,Before that,Both of them,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
