ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME08,SENME08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,GUNOWNER,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4457971.0,Maine,74.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.10044407844543,John McCain,Susan Collins,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",Postgraduate study,No,Somewhat disapprove,Yes,Terrorism,Not so good,Somewhat worried,Has the right experience,Not a factor at all,Protestant,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Extremely Low Density Rural,Rural,Rural,Very downscale
4457399.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.966239035129547,Barack Obama,,Male,Other,30-39,Independent,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Poor,Very worried,Shares my values,Not a factor at all,None,Before that,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4459726.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.96694403886795,,Tom Allen,Male,White,30-39,Independent,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,Health care,Not so good,Somewhat worried,Cares about people like me,The single most important factor,None,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4458050.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.952178955078125,Barack Obama,Tom Allen,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,Energy policy,Not so good,Very worried,Shares my values,Not a factor at all,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4457248.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04143953323364,Barack Obama,Tom Allen,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Omit,Not a factor at all,Jewish,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4457145.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.952178955078125,Barack Obama,Tom Allen,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Shares my values,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4459326.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02367675304413,Barack Obama,Tom Allen,Male,White,40-44,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4456888.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.19620907306671,Barack Obama,Tom Allen,Male,White,65-74,Independent,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4459038.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.952178955078125,Barack Obama,Tom Allen,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Poor,Somewhat worried,Can bring about needed change,Not a factor at all,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4459923.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1214394569397,John McCain,Tom Allen,Female,White,50-59,Independent,,"$30,000-$49,999",,No,Somewhat approve,Yes,The war in Iraq,Not so good,Very worried,Has the right experience,One of several important factors,Catholic,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4458892.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.20564675331116,John McCain,Tom Allen,Male,White,30-39,Independent,Moderate,"$200,000 or more",College graduate,No,Somewhat disapprove,No,The economy,Not so good,Somewhat worried,Has the right experience,Not a factor at all,None,In the last three days,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4460200.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.890324175357819,Barack Obama,Susan Collins,Female,Asian,30-39,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,Omit,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4460043.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.890324175357819,Barack Obama,Susan Collins,Female,White,50-59,Republican,Moderate,"$150,000-$199,999",College graduate,No,Somewhat disapprove,No,The economy,Good,Very worried,Can bring about needed change,Not a factor at all,Catholic,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4457808.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.890324175357819,Barack Obama,Susan Collins,Female,White,50-59,Independent,Moderate,"$150,000-$199,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Good,Somewhat worried,Can bring about needed change,Not a factor at all,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4457670.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04038107395172,Barack Obama,Susan Collins,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The war in Iraq,Not so good,Somewhat worried,Cares about people like me,The single most important factor,Protestant,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4458234.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.890324175357819,Barack Obama,Susan Collins,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,The war in Iraq,Poor,Very worried,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4456974.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.890324175357819,Barack Obama,Susan Collins,Female,White,45-49,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4458783.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1185017824173,Barack Obama,Susan Collins,Male,White,60-64,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,The economy,Poor,Somewhat worried,Can bring about needed change,One of several important factors,Protestant,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4458644.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1185017824173,Barack Obama,Susan Collins,Male,White,60-64,Republican,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Cares about people like me,Not a factor at all,Protestant,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4458368.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.957177400588989,Barack Obama,Susan Collins,Male,White,50-59,Democrat,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,No,The economy,Not so good,Very worried,Can bring about needed change,A minor factor,None,In the last three days,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4458524.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12732636928558,John McCain,Susan Collins,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Terrorism,Good,Somewhat worried,Shares my values,Not a factor at all,Other Christian,In the last three days,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4457915.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12732636928558,John McCain,Susan Collins,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,Terrorism,Good,Not too worried,Has the right experience,Not a factor at all,Protestant,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4457553.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04858922958374,John McCain,Susan Collins,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,Health care,Poor,Very worried,Shares my values,Not a factor at all,None,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4459459.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04858922958374,John McCain,Susan Collins,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,No,The economy,Poor,Very worried,Has the right experience,Not a factor at all,Catholic,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4459168.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.3173280954361,John McCain,Susan Collins,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Good,Not at all worried,Has the right experience,Not a factor at all,Catholic,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4459585.0,Maine,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12732636928558,John McCain,Susan Collins,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",College graduate,No,Somewhat approve,Yes,Health care,Not so good,Somewhat worried,Has the right experience,One of several important factors,Catholic,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Urban Perimeter,Very upscale
4460669.0,Maine,66.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,45-49,Democrat,,,College graduate,No,,Yes,,,Very worried,Can bring about needed change,,,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4460509.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942291498184204,Barack Obama,Tom Allen,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Good,Somewhat worried,Cares about people like me,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4460035.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Poor,Very worried,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4458851.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942291498184204,Barack Obama,Tom Allen,Female,Hispanic/Latino,25-29,Democrat,Liberal,"$30,000-$49,999",High school graduate,Yes,Strongly disapprove,No,The war in Iraq,Poor,Very worried,Shares my values,Not a factor at all,None,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4462177.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Cares about people like me,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4462176.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Cares about people like me,Not a factor at all,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4462001.0,Maine,66.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.793839156627655,Barack Obama,Tom Allen,Male,Black,40-44,Independent,,,Some college or associate degree,,,No,,,Very worried,Can bring about needed change,,,Sometime last week,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
