ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCA08,CAPROP4,CAPROP8,HOU08CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4401932.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,1.0878427028656,Barack Obama,Yes,Yes,,Male,Hispanic/Latino,40-44,Democrat,Conservative,"$75,000-$99,999",High school graduate,Yes,,,Once a week,,,No,,,No,,Not very confident,,,,,Only Michelle Obama,Get worse,No,,,Yes,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Catholic,Spanish,,,,Earlier in October,Seriously off on the wrong track,,"Yes, I do",No,Omit,Omit,Yes,,Non black male,Latino men,Non white male,Non white,Married men,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Not confident,,No college degree,High school graduate or less,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Married men with no children,All men,,,Men without children,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,,,,Catholic,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,I am,Yes,Omit,Omit,Non-white,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",17.0,Coastal,West,Suburb,Urban,Urban Core,Downscale,93906.0
4401926.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,4.93286752700806,Barack Obama,No,Yes,,Female,Hispanic/Latino,18-24,Democrat,Liberal,,Some college or associate degree,Yes,,,A few times a year,,,No,,,Yes,,Somewhat confident,,,,,Only Michelle Obama,Stay about the same,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Non black female,Latino women,Non white female,Non white,Non-married women,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,More than High school graduate,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,,,,,,,,,,All others,Unmarried women with children,Women who are not married or have no children,,,Moms - Women with children,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Upscale,95401.0
4400702.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.744721114635468,Barack Obama,No,Yes,,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Not a factor at all,,,,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,6.0,Coastal,West,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,95497.0
4400177.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.713551938533783,Barack Obama,No,Yes,,Female,White,75 or over,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,,Not a factor at all,,,,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for both Obama and McCain",,,,,,,,Strongly disapprove,The economy,My candidate's leadership/personal qualities,,,"Concerned, but not scared",Poor,,No,,"Concerned, but not scared",Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did,Barack Obama did,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,Yes,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Coastal,West,Low Density Rural,Urban,Urban Core,Upscale,94558.0
4400769.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.588875889778137,Barack Obama,Did not vote,No,,Female,Other,75 or over,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Not a factor at all,,,,No,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"Yes, for both Obama and McCain",,,,,Hillary Clinton,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Cares about people like me,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,Disapprove,Non black female,All other races,Non white female,Non white,,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,Non white no college degree,,,,,,John McCain did,Barack Obama did,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Very upscale,95409.0
4401364.0,California,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.610057890415192,Barack Obama,Did not vote,No,,Male,Other,60-64,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,Strongly oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Only Barack Obama,Worse today,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Stay about the same,,English,The single most important factor,Stay the same or go down,Not at all worried,,,,,,,,,,Non black male,All other races,Non white male,Non white,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,All other,Other,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,All other,All others,Other,,,,Stay about the same,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,23.0,Coastal,West,Town,70s Suburbs,Urban Perimeter,Upscale,93402.0
4400793.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,4.63569021224976,Barack Obama,Did not vote,No,,Female,White,25-29,Independent,Liberal,"$200,000 or more",College graduate,No,Somewhat disapprove,A minor factor,,,,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Energy policy,My candidate's position on the issues,,,,Not so good,Not too worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Sometime in September,,Neither of them,,,,,,Disapprove,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Not worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Very upscale,95409.0
4401877.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.591572046279907,Barack Obama,Yes,No,,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Get worse,Yes,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Something else,English,,,,Before that,Seriously off on the wrong track,,"Yes, I do",No,John Kerry,Only Joe Biden,Yes,,Non black female,White women,White female,White female,Non-married women,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,A few times a month/A few times a year,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Something else,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,Something else,No,All others,All others,All others,Working women,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Upscale,94954.0
4400163.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.907080233097076,Barack Obama,Yes,No,,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,,Not a factor at all,,,,Yes,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,Health care,My candidate's position on the issues,,,Scared,Poor,,No,,"Optimistic, but not excited",Cares about people like me,Not a factor at all,,,English,,,,Sometime in September,,Only John McCain,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,Yes,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,7.0,Coastal,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,95687.0
4400726.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.210186034440994,Barack Obama,Yes,No,,Female,,75 or over,Democrat,Liberal,,Postgraduate study,,Strongly disapprove,A minor factor,,,,No,Omit,Omit,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Somewhat worried,No,,,Shares my values,Not a factor at all,,,,,,,Before that,,Only John McCain,,,,,,Disapprove,,,,,,65+,60+,45+,60+,65+,65+,,,,Not Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,,,,,,,Not so good/Poor,Worried,,Democrat,,,,,,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,,All others,,,,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Upscale,94954.0
4400711.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.13693785667419,Barack Obama,Yes,No,,Male,White,65-74,Something else,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Not a factor at all,,,,No,Omit,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Can bring about needed change,A minor factor,,,English,,,,Earlier in October,,Omit,,,,,,Disapprove,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,Omit,Omit,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Coastal,West,Low Density Rural,Urban,Urban Core,Upscale,94558.0
4400678.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.22599625587463,Barack Obama,Yes,No,,Male,Hispanic/Latino,75 or over,Republican,Moderate,,High school graduate,Yes,Strongly disapprove,One of several important factors,,,,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Earlier in October,,Only John McCain,,,,,,Disapprove,Non black male,Latino men,Non white male,Non white,,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,Important,Was a factor,,,,,,,,,No college degree,High school graduate or less,Non white no college degree,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,,All others,,,,Rural,Small Cities/Rural,17.0,Coastal,West,Low Density Rural,Rural,Rural,Upscale,95023.0
4400170.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.16044187545776,Barack Obama,No,No,,Female,White,45-49,Independent,Moderate,"$150,000-$199,999",College graduate,No,,A minor factor,,,,No,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Not so good,,No,,"Optimistic, but not excited",Has the right experience,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,17.0,Coastal,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,95062.0
4401272.0,California,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.6782585978508,Barack Obama,No,No,,Female,White,60-64,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,Omit,,,,,,Somewhat disapprove,,Somewhat oppose,Only Barack Obama,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Omit,,English,One of several important factors,Omit,Not too worried,,,,,,,,,,Non black female,White women,White female,White female,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,,,Omit,,,Disapprove,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Omit,,Important,Factor,Omit,Omit,Not worried,,,,,,,,,,,,No,,,,,"Cities 50,000-500,000","Cities over 50,000",17.0,Coastal,West,Suburb,Urban,Urban Core,Downscale,93906.0
4400786.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.555936634540558,Barack Obama,No,No,,Female,White,75 or over,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Not a factor at all,,,,No,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,Would not have voted for president,,,,The economy,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,Disapprove,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,Yes,All others,,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,Coastal,West,Suburb,Rural,Rural,Very downscale,95422.0
4401982.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,1.16044187545776,Barack Obama,No,No,,Female,White,45-49,Something else,Liberal,"$50,000-$74,999",College graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Stay about the same,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,"Yes, I do",No,Someone else,Only Joe Biden,Yes,,Non black female,White women,White female,White female,Non-married women,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,Working women,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Upscale,95403.0
4401974.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.345220744609833,Barack Obama,No,No,,Male,,,,,,,,,,A few times a year,,,,,,,,Very confident,,,,,Only Michelle Obama,Stay about the same,,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Other Christian,,,,,Before that,Seriously off on the wrong track,,No one does,No,Someone else,Only Joe Biden,Yes,,,,,,Married men,,,,,,,,,,,,A few times a month/A few times a year,All others,,,,,Confident,,,,,,,,Cindy McCain would not,Michelle Obama would,,,,Omit,,,,,,,,,,All others,,,,,,,,,,,,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,,,,,,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Very upscale,95409.0
4401952.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.552915930747986,Barack Obama,No,No,,Male,Hispanic/Latino,65-74,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,Yes,,,A few times a month,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Omit,No,,,Yes,,Barack Obama,,,,,,,,No,,,,,,,,,,Something else,English,,,,Before that,Seriously off on the wrong track,,No one does,Yes,John Kerry,Only Joe Biden,No,,Non black male,Latino men,Non white male,Non white,Non-married men,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,,,A few times a month/A few times a year,All others,,,,,Confident,,No college degree,More than High school graduate,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,,,,Something else,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",17.0,Coastal,West,Suburb,Urban,Urban Core,Upscale,95060.0
4401920.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.555936634540558,Barack Obama,No,No,,Female,White,75 or over,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,,,A few times a month,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,No,,Non black female,White women,White female,White female,Married women,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,A few times a month/A few times a year,Protestant/Do not attend weekly,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Coastal,West,Suburb,Urban,Urban Core,Upscale,95403.0
4401893.0,California,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.589872598648071,Barack Obama,No,No,,Male,White,60-64,Democrat,Liberal,"Under $15,000",High school graduate,No,,,Never,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Stay about the same,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,None,English,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,No,,Non black male,White men,White male,White male,Non-married men,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,Never,All others,,,,,Confident,,No college degree,High school graduate or less,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,None,Yes,All others,All others,All others,All others,Suburbs,Suburbs,1.0,Coastal,West,Suburb,80s Suburbs,Urban Perimeter,Upscale,95492.0
4400199.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.785739779472351,Barack Obama,No,No,,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,Not a factor at all,,,,No,Omit,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's leadership/personal qualities,,,Scared,Poor,,No,,Excited,Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Rural,Small Cities/Rural,1.0,Coastal,West,Low Density Rural,Rural,Rural,Downscale,95519.0
