ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4426956.0,Connecticut,33.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.64248561859131,John McCain,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,,,,Protestant,Before that,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4459447.0,Connecticut,33.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.24438345432281,John McCain,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Energy policy,Very worried,,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,No,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4403278.0,Connecticut,33.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.63803744316101,John McCain,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,Other Christian,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4403115.0,Connecticut,33.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.77274692058563,John McCain,Female,White,65-74,Republican,Conservative,,Some college or associate degree,No,,,,Catholic,Sometime in September,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4402897.0,Connecticut,33.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.63803744316101,John McCain,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,Other Christian,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4456443.0,Connecticut,33.0,National questionnaire,Version 4,Call 3,Not complete,Election day exit poll,1.3430722951889,John McCain,Female,Hispanic/Latino,45-49,Something else,,,College graduate,Yes,,,,,Earlier in October,,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4459977.0,Connecticut,33.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.19250762462616,Other,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Somewhat worried,,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,,Yes,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4456766.0,Connecticut,33.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.10488224029541,Other,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,,,,Something else,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Suburbs,Suburbs,2.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6340.0
4404688.0,Connecticut,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,50-59,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Somewhat disapprove,The economy,Very worried,None,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,None,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427959.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,60-64,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427884.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01863706111908,Barack Obama,Male,White,60-64,Democrat,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427719.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,Hispanic/Latino,60-64,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,The economy,Very worried,Catholic,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427639.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,Other,40-44,Democrat,Liberal,"$200,000 or more",College graduate,No,Somewhat disapprove,Health care,Very worried,None,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Other,None,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4457893.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01587843894958,Barack Obama,Male,White,25-29,Something else,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Health care,Very worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427548.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.771741986274719,Barack Obama,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Health care,Very worried,Catholic,In the last three days,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456137.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771741986274719,Barack Obama,Male,White,30-39,Republican,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,The economy,Very worried,None,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427471.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01863706111908,Barack Obama,Male,White,60-64,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Very worried,Catholic,Just today,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4457692.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771741986274719,Barack Obama,Male,White,30-39,Something else,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Health care,Somewhat worried,Something else,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Something else,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427317.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,75 or over,Democrat,Liberal,,Postgraduate study,No,Strongly disapprove,The economy,Very worried,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4457430.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,Hispanic/Latino,45-49,Democrat,Liberal,"$30,000-$49,999",College graduate,Yes,Somewhat disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4457267.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,50-59,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4457132.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771741986274719,Barack Obama,Male,White,30-39,Independent,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456873.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,65-74,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Jewish,Sometime last week,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Jewish,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Jewish,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4428055.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.771741986274719,Barack Obama,Male,Hispanic/Latino,40-44,Democrat,Liberal,"$150,000-$199,999",Some college or associate degree,Yes,Somewhat disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456776.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,45-49,Something else,Liberal,"$200,000 or more",College graduate,No,Somewhat disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456641.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,The war in Iraq,Very worried,Protestant,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427782.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,75 or over,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Somewhat worried,Jewish,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Sometime in September,In the last month or before that,Jewish,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4402888.0,Connecticut,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456520.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Very worried,Catholic,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4402842.0,Connecticut,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09644508361816,Barack Obama,Female,White,25-29,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4402798.0,Connecticut,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,65-74,Independent,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456403.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,65-74,Democrat,,,College graduate,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456991.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,40-44,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,The economy,Very worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4428352.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01587843894958,Barack Obama,Male,White,25-29,Independent,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,Something else,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4428351.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01587843894958,Barack Obama,Male,White,25-29,Independent,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,Something else,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
