ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSND08,GOVND08,HSEND08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4464336.0,North Dakota,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.803234815597534,John McCain,John Hoeven,Duane Sand,Male,White,45-49,Independent,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4464271.0,North Dakota,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.803234815597534,John McCain,John Hoeven,Duane Sand,Male,White,45-49,Independent,Moderate,"$150,000-$199,999",High school graduate,No,Somewhat approve,Yes,The economy,Very worried,In the last three days,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4462351.0,North Dakota,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.809718549251556,Barack Obama,John Hoeven,,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,Energy policy,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4462473.0,North Dakota,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.809718549251556,Barack Obama,John Hoeven,Did not vote,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4463661.0,North Dakota,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.809968054294586,John McCain,John Hoeven,Earl Pomeroy,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Just today,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4468224.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.809968054294586,John McCain,John Hoeven,Earl Pomeroy,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,No,The economy,Somewhat worried,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4468172.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.809968054294586,John McCain,John Hoeven,Earl Pomeroy,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,The war in Iraq,Somewhat worried,Earlier in October,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4462507.0,North Dakota,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.813440799713135,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
4462855.0,North Dakota,52.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.817207217216492,,John Hoeven,Earl Pomeroy,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,The war in Iraq,Somewhat worried,Sometime last week,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,,,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58769.0
4469936.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.82021290063858,John McCain,John Hoeven,Duane Sand,Male,Other,25-29,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Earlier in October,Approve,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,American Indian,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4469730.0,North Dakota,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.823467552661896,John McCain,John Hoeven,Earl Pomeroy,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Health care,Not too worried,Earlier in October,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4469128.0,North Dakota,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.823467552661896,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Something else,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4468774.0,North Dakota,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.823467552661896,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4463419.0,North Dakota,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826129913330078,Barack Obama,Tim Mathern,Earl Pomeroy,Male,Black,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime last week,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4461827.0,North Dakota,41.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826486110687256,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4463146.0,North Dakota,41.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826486110687256,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4462614.0,North Dakota,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,Conservative,,Some college or associate degree,No,Strongly approve,No,Health care,Not too worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4468508.0,North Dakota,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4468278.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4463164.0,North Dakota,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.826956570148468,John McCain,John Hoeven,Duane Sand,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,No,Omit,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4469140.0,North Dakota,70.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.838471651077271,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,Conservative,"Under $15,000",Some college or associate degree,No,,Yes,Energy policy,,Before that,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Low Density Rural,Rural,Rural,Upscale,58703.0
4468992.0,North Dakota,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.840739190578461,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,Terrorism,Not too worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4468825.0,North Dakota,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.840971052646637,Barack Obama,John Hoeven,Earl Pomeroy,Female,Black,25-29,Something else,Moderate,"$15,000-$29,999",College graduate,No,Somewhat disapprove,Yes,The war in Iraq,Very worried,Just today,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4463122.0,North Dakota,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.848606050014496,Barack Obama,John Hoeven,Earl Pomeroy,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4463651.0,North Dakota,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.848606050014496,Barack Obama,John Hoeven,Earl Pomeroy,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,Yes,Health care,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4462789.0,North Dakota,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.85244619846344,John McCain,John Hoeven,Duane Sand,Female,Other,25-29,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime last week,Approve,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
4462733.0,North Dakota,41.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.857761263847351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4469103.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,Other,30-39,Democrat,Liberal,,Some college or associate degree,No,Omit,,Omit,Very worried,Just today,Omit,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Democrat,Non black Democrat,All other,All others,American Indian,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4469102.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,Other,30-39,Democrat,Liberal,,Some college or associate degree,No,Omit,,Omit,Very worried,Just today,Omit,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Democrat,Non black Democrat,All other,All others,American Indian,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4469057.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4468724.0,North Dakota,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4468688.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Energy policy,Very worried,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4468586.0,North Dakota,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.858249545097351,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4469630.0,North Dakota,18.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.864119470119476,Barack Obama,,,Female,Hispanic/Latino,,,,,,,,,,Very worried,Before that,,Non black female,Latino women,Non white female,Non white,,,,,,,,,,,,,,,,,Worried,,,,,Hispanic/Latino,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4462333.0,North Dakota,41.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.86678946018219,John McCain,John Hoeven,Duane Sand,Male,White,40-44,Independent,Conservative,"$200,000 or more",Postgraduate study,No,Strongly approve,No,Terrorism,Not too worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4463069.0,North Dakota,41.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.86678946018219,John McCain,John Hoeven,Duane Sand,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
