ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAR08,SENAR08,ARINIT1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4442526.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.611176371574402,Barack Obama,Mark Pryor,No,Female,Hispanic/Latino,45-49,Democrat,Moderate,"$30,000-$49,999",College graduate,Yes,Strongly disapprove,Yes,Barack Obama,Somewhat disapprove,Omit,Very worried,Shares my values,One of several important factors,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4463487.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.802409291267395,Barack Obama,Mark Pryor,No,Male,White,25-29,Something else,,,High school graduate,No,,No,,,,Very worried,Can bring about needed change,,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4442257.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.736100435256958,Barack Obama,Mark Pryor,No,Male,White,40-44,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Hillary Clinton,Somewhat disapprove,The economy,Somewhat worried,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4417309.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.659565210342407,John McCain,Mark Pryor,,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",College graduate,,Somewhat disapprove,,Did not care who won,Somewhat disapprove,Health care,Somewhat worried,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4442346.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.794379949569702,John McCain,Mark Pryor,Did not vote,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,Yes,Barack Obama,Strongly disapprove,Health care,Somewhat worried,Shares my values,Not a factor at all,Sometime last week,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4442995.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.24209451675415,John McCain,Mark Pryor,Yes,Male,White,25-29,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Did not care who won,Strongly approve,Energy policy,Somewhat worried,Omit,One of several important factors,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4441860.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13945126533508,John McCain,Mark Pryor,Yes,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Hillary Clinton,Somewhat approve,The economy,Somewhat worried,Has the right experience,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4441725.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.946074306964874,John McCain,Mark Pryor,Yes,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Yes,Hillary Clinton,Somewhat approve,The war in Iraq,Very worried,Has the right experience,Not a factor at all,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4463389.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946074306964874,John McCain,Mark Pryor,Yes,Female,White,40-44,Something else,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,Hillary Clinton,Somewhat disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4464771.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946074306964874,John McCain,Mark Pryor,Yes,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",College graduate,No,Strongly approve,Yes,Barack Obama,Strongly approve,The economy,Somewhat worried,Has the right experience,Not a factor at all,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4417405.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13945126533508,John McCain,Mark Pryor,Yes,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Omit,Yes,Did not care who won,Somewhat disapprove,The economy,Somewhat worried,Omit,Not a factor at all,Sometime last week,Omit,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4442172.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13945126533508,John McCain,Mark Pryor,Yes,Male,White,30-39,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Hillary Clinton,Strongly approve,The economy,Not too worried,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4464340.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946074306964874,John McCain,Mark Pryor,Yes,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,Hillary Clinton,Strongly disapprove,The economy,Very worried,Can bring about needed change,One of several important factors,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4443199.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.946074306964874,John McCain,Mark Pryor,Yes,Female,White,40-44,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,Yes,Hillary Clinton,Somewhat approve,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4464138.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.56642496585846,John McCain,Mark Pryor,Yes,Male,White,60-64,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Hillary Clinton,Somewhat disapprove,The war in Iraq,Somewhat worried,Has the right experience,A minor factor,Just today,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4463821.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13945126533508,John McCain,Mark Pryor,Yes,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Yes,Did not care who won,Somewhat approve,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4416939.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.946074306964874,John McCain,Mark Pryor,Yes,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Yes,Did not care who won,Somewhat approve,The economy,Very worried,Shares my values,One of several important factors,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4464231.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946074306964874,John McCain,Mark Pryor,Yes,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Did not complete high school,No,Strongly approve,Yes,Did not care who won,Strongly disapprove,The economy,Somewhat worried,Shares my values,Not a factor at all,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4416714.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.56642496585846,John McCain,Mark Pryor,Yes,Male,White,60-64,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,Hillary Clinton,Strongly disapprove,The economy,Very worried,Has the right experience,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4463275.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.56642496585846,John McCain,Mark Pryor,Yes,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Another candidate,Somewhat approve,The economy,Very worried,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4442013.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.804766654968262,John McCain,Mark Pryor,No,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,Did not care who won,Somewhat approve,The economy,Not too worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4464450.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.804766654968262,John McCain,Mark Pryor,No,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,Yes,Hillary Clinton,Somewhat approve,The economy,Somewhat worried,Has the right experience,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4443296.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.969260394573212,John McCain,Mark Pryor,No,Male,Asian,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Another candidate,Somewhat disapprove,The economy,Somewhat worried,Shares my values,A minor factor,Before that,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Disapprove,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4416825.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.87726104259491,John McCain,Mark Pryor,No,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Another candidate,Somewhat approve,The war in Iraq,Somewhat worried,Has the right experience,A minor factor,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4417214.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.778859376907349,John McCain,Mark Pryor,No,Female,,25-29,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,Hillary Clinton,Somewhat approve,The economy,Very worried,Has the right experience,Not a factor at all,Before that,Approve,,,,,18-29,18-29,18-44,18-29,25-29,18-64,,,,College graduate,More than High school graduate,,Non Democrats,100k or more,50k or more,100 thousand or more,,Approve,Worried,Republican,,,,,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4442704.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.969260394573212,John McCain,Mark Pryor,No,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Yes,Hillary Clinton,Strongly disapprove,Energy policy,Very worried,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4416302.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.969260394573212,John McCain,Mark Pryor,No,Male,White,50-59,Democrat,,,College graduate,No,,Yes,,,,Somewhat worried,Shares my values,,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4417126.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.804766654968262,John McCain,Mark Pryor,No,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Yes,Did not care who won,Strongly disapprove,The war in Iraq,Very worried,Has the right experience,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4416215.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.410694688558578,Other,Mark Pryor,Yes,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Yes,Hillary Clinton,Somewhat approve,Energy policy,Very worried,Shares my values,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4443397.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1595470905304,Barack Obama,Rebekah Kennedy,No,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Hillary Clinton,Somewhat disapprove,Energy policy,Very worried,Has the right experience,A minor factor,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4417038.0,Arkansas,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52236151695251,Barack Obama,Rebekah Kennedy,No,Male,White,25-29,Something else,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Barack Obama,Somewhat disapprove,The economy,Not too worried,Can bring about needed change,A minor factor,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
