ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO08,SENCO08,COAMD48,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4386715.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.614592969417572,John McCain,Bob Schaffer,Yes,Male,White,50-59,Independent,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Deported to the country they came from,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,The economy,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,West,West,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,81503.0
4386699.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.41823351383209,John McCain,Bob Schaffer,No,Female,White,75 or over,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only John McCain,Somewhat approve,The economy,Not so good,Somewhat worried,No,Too liberal,Cares about people like me,The single most important factor,Before that,Both of them,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Very upscale,80525.0
4386696.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.469403922557831,John McCain,Bob Schaffer,Yes,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Strongly approve,Energy policy,Poor,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Sometime in September,Neither of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,Suburbs,Suburbs,3.0,West,West,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,81503.0
4386693.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.08724677562714,John McCain,Bob Schaffer,Yes,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Both of them,Strongly approve,The war in Iraq,Not so good,Somewhat worried,No,Too liberal,Has the right experience,The single most important factor,Before that,Neither of them,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,All others,Suburbs,Suburbs,3.0,West,West,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,81503.0
4386688.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.60950219631195,John McCain,Bob Schaffer,No,Male,White,65-74,Independent,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Downscale,81401.0
4386666.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.676907122135162,John McCain,Bob Schaffer,No,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Has the right experience,One of several important factors,Sometime in September,Both of them,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,All others,Rural,Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Downscale,81641.0
4386659.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.363261073827744,John McCain,Bob Schaffer,No,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Somewhat disapprove,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80538.0
4386656.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.544911921024323,Barack Obama,Bob Schaffer,No,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Deported to the country they came from,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,Health care,Poor,Very worried,No,About right,Can bring about needed change,A minor factor,Earlier in October,Neither of them,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Very upscale,80525.0
4400873.0,Colorado,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.00871109962463,John McCain,Bob Schaffer,No,Male,White,30-39,Independent,,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,,,"Yes, for both Obama and McCain",,,The economy,Not so good,Somewhat worried,Yes,,Has the right experience,Not a factor at all,Before that,Neither of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Very upscale,80525.0
4400866.0,Colorado,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.848685503005981,John McCain,Bob Schaffer,Yes,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,,,"Yes, for John McCain",,,Terrorism,Not so good,Somewhat worried,No,,Shares my values,Not a factor at all,Sometime in September,Neither of them,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Very upscale,80525.0
4401428.0,Colorado,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,1.63266265392303,John McCain,Bob Schaffer,No,Male,White,65-74,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,Only John McCain,,,Only John McCain,,,,,,Too liberal,,,,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Upscale,81301.0
4401440.0,Colorado,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.424342751502991,John McCain,Bob Schaffer,Yes,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",High school graduate,No,,,,Only John McCain,,,Only John McCain,,,,,,Omit,,,,,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,Yes,,Suburbs,Suburbs,3.0,West,West,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,81503.0
4387441.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.60950219631195,John McCain,Bob Schaffer,No,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Offered a chance to apply for legal status,"No, I was not contacted",Only John McCain,Somewhat disapprove,Energy policy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Very downscale,81324.0
4386966.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,John McCain,Bob Schaffer,,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80538.0
4386882.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.364373356103897,John McCain,Bob Schaffer,Yes,Male,,65-74,Independent,Conservative,,Postgraduate study,No,Strongly approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Strongly approve,Omit,Not so good,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Neither of them,Approve,,,,,65+,60+,45+,60+,65+,65+,,,,College graduate,More than High school graduate,,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,,,,,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80634.0
4386812.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.804751098155975,John McCain,Bob Schaffer,No,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"Yes, for John McCain",Only John McCain,Somewhat approve,The war in Iraq,Not so good,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Both of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,3.0,West,West,Extremely Low Density Rural,80s Suburbs,Urban Perimeter,Very downscale,81521.0
4400290.0,Colorado,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.31631398200989,John McCain,Bob Schaffer,Yes,Female,White,45-49,Independent,Conservative,,High school graduate,No,,Yes,Take the country in a different direction,,,"No, I was not contacted",,Somewhat approve,The economy,Not so good,,No,,Shares my values,Not a factor at all,Before that,Only Barack Obama,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,,,,,,,Approve,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,West,West,Town,80s Suburbs,Urban Perimeter,Downscale,81504.0
4386682.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.0636750459671,John McCain,Bob Schaffer,No,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,Deported to the country they came from,Omit,Only John McCain,Strongly disapprove,The economy,Poor,Very worried,No,Too liberal,Omit,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Omit,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80634.0
4402098.0,Colorado,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.378470659255981,John McCain,Bob Schaffer,Yes,Female,Other,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,,,,,,,,,,,,,,,,,Before that,,,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,Republican,Non black non Democrat,All Republicans,All others,Other,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,All others,Suburbs,Suburbs,3.0,West,West,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,81503.0
4402087.0,Colorado,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.877542674541473,John McCain,Bob Schaffer,No,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,,No,,,,,,,,,,,,,,Earlier in October,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,No,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Very upscale,80525.0
4402093.0,Colorado,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.29709380865097,,Bob Schaffer,Yes,Female,White,50-59,Independent,Moderate,,,No,,No,,,,,,,,,,,,,,Before that,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,,,,,,,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,,,,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80538.0
4402104.0,Colorado,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,1.56794035434723,John McCain,Bob Schaffer,Did not vote,Male,White,75 or over,Republican,Moderate,"$100,000-$149,999",High school graduate,No,,Yes,,,,,,,,,,,,,,Sometime in September,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Very upscale,80525.0
4387701.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.42301774024963,John McCain,Other,No,Female,White,25-29,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Neither of them,Strongly disapprove,The war in Iraq,Poor,Very worried,Yes,Too liberal,Has the right experience,Not a factor at all,Sometime last week,Both of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,All others,Suburbs,Suburbs,4.0,West,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,80513.0
4387642.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.08724677562714,John McCain,Other,Yes,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly approve,Yes,Take the country in a different direction,Neither of them,Offered a chance to apply for legal status,"Yes, for Barack Obama",Neither of them,Somewhat approve,Health care,Poor,Not at all worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Both of them,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80634.0
4387171.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.68387174606323,John McCain,Other,No,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Both of them,Deported to the country they came from,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Cares about people like me,Not a factor at all,Sometime in September,Both of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,All others,Rural,Small Cities/Rural,3.0,West,West,Extremely Low Density Rural,Rural,Rural,Downscale,80467.0
4386884.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,Other,Did not vote,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Deported to the country they came from,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Cares about people like me,One of several important factors,Sometime in September,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Low Density Rural,Urban,Urban Core,Downscale,80524.0
4386835.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.338453561067581,John McCain,Other,No,Female,White,60-64,Independent,Conservative,,Some college or associate degree,No,Strongly approve,Yes,Omit,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Strongly approve,The economy,Not so good,Very worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Omit,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80538.0
