ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL08,SENIL08,HOU08IL,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4400363.0, Illinois,,National questionnaire,Version 1,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$200,000 or more",Postgraduate study,Yes,,Not a factor at all,,,,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,Excited,Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,,Non black male,Latino men,Non white male,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",5.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Very upscale,60657.0
4400364.0, Illinois,,National questionnaire,Version 1,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Male,White,25-29,Something else,Moderate,"$75,000-$99,999",Postgraduate study,No,,One of several important factors,,,,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,The economy,My candidate's leadership/personal qualities,,,Scared,Poor,,No,,"Optimistic, but not excited",Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",9.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,60626.0
4400365.0, Illinois,,National questionnaire,Version 1,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Female,Other,65-74,Independent,Moderate,"$100,000-$149,999",College graduate,No,,Not a factor at all,,,,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,Excited,Shares my values,Not a factor at all,,,English,,,,Earlier in October,,Only John McCain,,,,,,,Non black female,All other races,Non white female,Non white,,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",2.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,60628.0
4400366.0, Illinois,,National questionnaire,Version 1,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Female,White,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,,A minor factor,,,,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,Omit,,,"Concerned, but not scared",Poor,,No,,Excited,Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,13.0,Chicago,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60515.0
4400367.0, Illinois,,National questionnaire,Version 1,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Male,Black,30-39,Democrat,Conservative,"$75,000-$99,999",Postgraduate study,No,,One of several important factors,,,,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's leadership/personal qualities,,,Scared,Poor,,No,,Excited,Shares my values,Not a factor at all,,,English,,,,Earlier in October,,Both of them,,,,,,,Black male,Black men,Non white male,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",13.0,Chicago,Midwest,Suburb,Urban,Urban Core,Very upscale,60586.0
4400368.0, Illinois,,National questionnaire,Version 1,,Complete,Telephone survey,0.0,Barack Obama,,,Male,Black,25-29,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,,Not a factor at all,,,,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,Energy policy,My candidate's position on the issues,,,Scared,Poor,,No,,"Optimistic, but not excited",Can bring about needed change,Not a factor at all,,,English,,,,Earlier in October,,Only John McCain,,,,,,,Black male,Black men,Non white male,Non white,,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,Non white no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",2.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60617.0
4400958.0, Illinois,,National questionnaire,Version 2,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Not a factor at all,,,,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The war in Iraq,My candidate's leadership/personal qualities,,,,Not so good,Somewhat worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Earlier in October,,Both of them,,,,,,Approve,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",7.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Very upscale,60610.0
4400959.0, Illinois,,National questionnaire,Version 2,,Complete,Telephone survey,0.0,John McCain,,The Republican candidate,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,Not a factor at all,,,,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's leadership/personal qualities,,,,Good,Not too worried,No,,,Cares about people like me,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,Approve,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Excellent/Good,Not worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,8.0,Chicago,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,60002.0
4400960.0, Illinois,,National questionnaire,Version 2,,Complete,Telephone survey,0.0,John McCain,,The Democratic candidate,Male,Hispanic/Latino,50-59,Independent,Conservative,"$150,000-$199,999",Postgraduate study,Yes,Strongly disapprove,Not a factor at all,,,,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Shares my values,Not a factor at all,,,English,,,,Earlier in October,,Neither of them,,,,,,Disapprove,Non black male,Latino men,Non white male,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,11.0,Chicago,Midwest,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,60950.0
4400962.0, Illinois,,National questionnaire,Version 2,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Female,White,40-44,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Not a factor at all,,,,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Omit,My candidate's position on the issues,,,,Poor,Very worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,Disapprove,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Upscale,60643.0
4401514.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Male,White,50-59,Independent,Liberal,"$50,000-$74,999",College graduate,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Somewhat favor,Neither of them,About the same,Not too worried,,,,,Government should do more to solve problems,,Not very worried,,,Only Barack Obama,Yes,,,,Both of them,,,,,,About right,,,,Get somewhat better,,English,A minor factor,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Not worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,6.0,Chicago,Midwest,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60148.0
4401515.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat oppose,Both of them,Worse today,Somewhat worried,,,,,Government should do more to solve problems,,Not very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,Not a factor at all,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Support,,,Approve,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Not important,Not a factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,14.0,Chicago,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60543.0
4401516.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,John McCain,,The Republican candidate,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,Somewhat oppose,,,,,,Strongly disapprove,,Somewhat favor,Only John McCain,Better today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Neither of them,Yes,,,,Both of them,,,,,,Too liberal,,,,Get somewhat better,,English,One of several important factors,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does,Barack Obama does,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Get better,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,16.0,Chicago,Midwest,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,61072.0
4401517.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,,,The Democratic candidate,Male,Black,65-74,Democrat,Liberal,"Under $15,000",College graduate,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Strongly oppose,Only Barack Obama,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Only Barack Obama,No,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,The single most important factor,Stay the same or go down,Somewhat worried,,,,,,,,,,Black male,Black men,Non white male,Non white,,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Worried,,,,,Not worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",3.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Upscale,60643.0
4401518.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Female,Black,75 or over,Democrat,Conservative,"Under $15,000",High school graduate,No,,,,Strongly support,,,,,,Strongly disapprove,,Omit,Only Barack Obama,Worse today,Very worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,The single most important factor,Omit,Not at all worried,,,,,,,,,,Black female,Black women,Non white female,Non white,,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,,,,,Support,,,Disapprove,,Omit,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Get better,,Important,Factor,Omit,Omit,Not worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",7.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Very downscale,60644.0
4401521.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Female,Hispanic/Latino,65-74,Democrat,Conservative,"$30,000-$49,999",Did not complete high school,Yes,,,,Strongly support,,,,,,Somewhat disapprove,,Somewhat oppose,Omit,Worse today,Very worried,,,,,Omit,,Very worried,,,Only Barack Obama,No,,,,Only Barack Obama,,,,,,Too conservative,,,,Get somewhat better,,English,Omit,Stay the same or go down,Very worried,,,,,,,,,,Non black female,Latino women,Non white female,Non white,,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,,,,,Support,,,Disapprove,,Oppose,No college degree,High school graduate or less,Non white no college degree,Omit,Omit,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,,,Get better,,Omit,Omit,Not go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",2.0,Chicago,Midwest,High Density Urban,Urban,Urban Core,Downscale,60617.0
4401522.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Male,Other,45-49,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Strongly oppose,Only Barack Obama,About the same,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get much better,,English,A minor factor,Go up only if McCain is elected president,Very worried,,,,,,,,,,Non black male,All other races,Non white male,Non white,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,All other,All others,Other,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",5.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Upscale,60618.0
4401523.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Female,White,75 or over,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat oppose,Both of them,Worse today,Somewhat worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,No,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,One of several important factors,Stay the same or go down,Not too worried,,,,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Support,,,Approve,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,10.0,Chicago,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60048.0
4401524.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Barack Obama,,The Democratic candidate,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat oppose,Both of them,Better today,Not too worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Both of them,No,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,One of several important factors,Go up no matter which candidate wins,Not at all worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Support,,,Approve,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Not worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,7.0,Chicago,Midwest,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,60302.0
4401525.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,Other,,Did not vote for U.S. House,Male,White,30-39,Something else,Conservative,"$150,000-$199,999",Postgraduate study,No,,,,Somewhat support,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,Better today,Not too worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Neither of them,Yes,,,,Neither of them,,,,,,Too liberal,,,,Get somewhat better,,English,One of several important factors,Stay the same or go down,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Support,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Not worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does not,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",9.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,60640.0
4401526.0, Illinois,,National questionnaire,Version 3,,Complete,Telephone survey,0.0,,,The Democratic candidate,Male,Black,60-64,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,,Strongly support,,,,,,Somewhat disapprove,,Omit,Both of them,Worse today,Not too worried,,,,,Government should do more to solve problems,,Not at all worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get much better,,English,Not a factor at all,Go up no matter which candidate wins,Not at all worried,,,,,,,,,,Black male,Black men,Non white male,Non white,,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,,,,,Support,,,Disapprove,,Omit,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,Not worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Get better,,Not important,Not a factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",2.0,Chicago,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,60628.0
