ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNC08,SENNC08,GOVNC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4390661.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.530950367450714,John McCain,Elizabeth Dole,Pat McCrory,Female,White,60-64,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Both of them,Omit,Terrorism,Omit,Very worried,No,Too liberal,Omit,Not a factor at all,Before that,Only Barack Obama,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Omit,Omit,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,East,South,Extremely Low Density Rural,Rural,Rural,Very downscale,28444.0
4390660.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.457754552364349,John McCain,Elizabeth Dole,Pat McCrory,Male,White,65-74,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Poor,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Both of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Upscale,27330.0
4390653.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,9.77898979187012,John McCain,Elizabeth Dole,Pat McCrory,Female,Hispanic/Latino,25-29,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,Yes,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 10,000-50,000",Small Cities/Rural,8.0,East,South,Suburb,Rural,Rural,Downscale,28352.0
4390615.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.299806207418442,John McCain,Elizabeth Dole,Pat McCrory,Female,White,65-74,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Omit,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Omit,Terrorism,Poor,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Both of them,Omit,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Omit,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",8.0,East,South,Suburb,Urban,Urban Core,Downscale,28306.0
4390612.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.257735639810562,John McCain,Elizabeth Dole,Pat McCrory,Male,,75 or over,,Moderate,,High school graduate,No,Somewhat approve,Yes,Continue George W. Bush's policies,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Too liberal,Cares about people like me,The single most important factor,Before that,Omit,Approve,,,,,65+,60+,45+,60+,65+,65+,,,,No college degree,High school graduate or less,,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,,,,,,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,East,South,Suburb,Urban,Urban Core,Downscale,28306.0
4390595.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,2.38750433921814,John McCain,Elizabeth Dole,Pat McCrory,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Strongly approve,The economy,Poor,Very worried,Yes,Too liberal,Shares my values,Not a factor at all,Before that,Both of them,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Rural,Small Cities/Rural,7.0,East,South,Low Density Rural,Rural,Rural,Upscale,28443.0
4390585.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.652406454086304,John McCain,Elizabeth Dole,Pat McCrory,Female,White,50-59,Something else,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Too liberal,Cares about people like me,Not a factor at all,Earlier in October,Both of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Upscale,27330.0
4390573.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.225006252527237,John McCain,Elizabeth Dole,Pat McCrory,Female,White,75 or over,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Cares about people like me,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Very downscale,27871.0
4390516.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.405336737632751,John McCain,Elizabeth Dole,Pat McCrory,Male,White,60-64,Republican,Conservative,,Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Shares my values,One of several important factors,Before that,Both of them,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",3.0,East,South,Suburb,Urban,Urban Core,Very upscale,27858.0
4390499.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,2.38750433921814,John McCain,Elizabeth Dole,Pat McCrory,Female,White,30-39,Something else,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Somewhat approve,Health care,Poor,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Sometime in September,Both of them,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,East,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,28574.0
4390479.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,1.42437565326691,John McCain,Elizabeth Dole,Pat McCrory,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Strongly approve,The economy,Not so good,Somewhat worried,No,Too liberal,Shares my values,One of several important factors,Before that,Neither of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,7.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,28411.0
4390450.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.490421205759048,John McCain,Elizabeth Dole,Pat McCrory,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,Terrorism,Good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Only Barack Obama,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,East,South,Low Density Rural,Rural,Rural,Downscale,28532.0
4390407.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.652406454086304,John McCain,Elizabeth Dole,Pat McCrory,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Neither of them,"Yes, for both Obama and McCain",Both of them,Strongly approve,The economy,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Both of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,7.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,28411.0
4390392.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.261585772037506,John McCain,Elizabeth Dole,Pat McCrory,Male,White,75 or over,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Poor,Omit,No,Too liberal,Has the right experience,A minor factor,Before that,Only Barack Obama,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Omit,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,All others,Suburbs,Suburbs,7.0,East,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,28461.0
4390386.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.652406454086304,John McCain,Elizabeth Dole,Pat McCrory,Female,White,50-59,Republican,Conservative,,College graduate,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,The war in Iraq,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Very upscale,27376.0
4390370.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,1.42437565326691,John McCain,Elizabeth Dole,Pat McCrory,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Neither of them,Somewhat approve,Terrorism,Poor,Very worried,No,Too liberal,Cares about people like me,Not a factor at all,Before that,Only Barack Obama,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,7.0,East,South,Low Density Rural,Rural,Rural,Very downscale,28472.0
4390358.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.228877276182175,John McCain,Elizabeth Dole,Pat McCrory,Male,White,65-74,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Somewhat approve,Terrorism,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Neither of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,7.0,East,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,28461.0
4390357.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.299806207418442,John McCain,Elizabeth Dole,Pat McCrory,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,The war in Iraq,Poor,Somewhat worried,No,Too liberal,Shares my values,The single most important factor,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,7.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,28409.0
4390299.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,2.2809910774231,John McCain,Elizabeth Dole,Pat McCrory,Female,Hispanic/Latino,50-59,Republican,Conservative,"$30,000-$49,999",College graduate,Yes,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Strongly approve,The economy,Not so good,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Before that,,Approve,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,,No,All others,Suburbs,Suburbs,8.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,28348.0
4390288.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.530950367450714,John McCain,Elizabeth Dole,Pat McCrory,Female,White,60-64,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,Energy policy,Not so good,Somewhat worried,No,Too liberal,Cares about people like me,Not a factor at all,Earlier in October,Only Barack Obama,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did,Yes,All others,Suburbs,Suburbs,1.0,East,South,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,28530.0
4390255.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.278083443641663,John McCain,Elizabeth Dole,Pat McCrory,Female,,60-64,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,,Strongly approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,Terrorism,Good,Very worried,No,Too liberal,Shares my values,The single most important factor,Before that,Only Barack Obama,Approve,,,,,45-65,60+,45+,60+,50-64,18-64,,,,No college degree,More than High school graduate,,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Independent/Something else,,,,,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,All others,Suburbs,Suburbs,7.0,East,South,Low Density Rural,80s Suburbs,Urban Perimeter,Very downscale,28451.0
4390248.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.265475183725357,John McCain,Elizabeth Dole,Pat McCrory,Female,White,60-64,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Only John McCain,Strongly approve,Terrorism,Good,Not too worried,No,Too liberal,Cares about people like me,Not a factor at all,Before that,,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,East,South,Town,Rural,Rural,Upscale,27948.0
4390215.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.888875067234039,John McCain,Elizabeth Dole,Pat McCrory,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Strongly approve,The economy,Not so good,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Before that,,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,East,South,Extremely Low Density Rural,Rural,Rural,Upscale,27808.0
4400458.0, North Carolina,4.0,National questionnaire,Version 1,,Complete,Telephone survey,3.39524292945862,John McCain,Elizabeth Dole,Pat McCrory,Female,White,40-44,Republican,,"$15,000-$29,999",High school graduate,,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly approve,Health care,Good,,No,,Can bring about needed change,Not a factor at all,Sometime in September,Only John McCain,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Approve,Excellent/Good,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",7.0,East,South,Suburb,Urban,Urban Core,Very upscale,28412.0
4390238.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,1.42437565326691,John McCain,Elizabeth Dole,Pat McCrory,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Before that,,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Very downscale,28328.0
