ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL08,FLAMD2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,CUBAN3,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4460280.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.582864105701447,Barack Obama,Yes,Male,Hispanic/Latino,18-24,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,Other Hispanic,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Can bring about needed change,A minor factor,None,English,Before that,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4411587.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.582864105701447,Barack Obama,Yes,Male,Hispanic/Latino,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,Other Hispanic,Somewhat disapprove,Yes,Take the country in a different direction,Both of them,"No, I was not contacted",Both of them,Somewhat disapprove,The economy,Not so good,Not at all worried,No,About right,Shares my values,Not a factor at all,Catholic,English,Just today,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4435374.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.55417400598526,Barack Obama,Yes,Female,Hispanic/Latino,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,Other Hispanic,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Cares about people like me,One of several important factors,Catholic,English,Before that,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Other,All others,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4460743.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.582864105701447,Barack Obama,Yes,Male,Hispanic/Latino,25-29,Democrat,Moderate,"$50,000-$74,999",College graduate,Other Hispanic,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,One of several important factors,Other Christian,English,In the last three days,Neither of them,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4415027.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.570340931415558,Barack Obama,Yes,Male,Hispanic/Latino,40-44,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,Yes,About right,Cares about people like me,One of several important factors,Catholic,English,Earlier in October,Both of them,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4415025.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.570340931415558,Barack Obama,Yes,Male,Hispanic/Latino,40-44,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,Yes,About right,Cares about people like me,One of several important factors,Catholic,English,Earlier in October,Both of them,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4434082.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557521164417267,Barack Obama,Yes,Female,Black,30-39,Something else,Moderate,,Postgraduate study,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Other Christian,English,Sometime in September,Only John McCain,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Non-white,,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4414592.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.557521164417267,Barack Obama,Yes,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Catholic,English,Before that,Only John McCain,Approve,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4414856.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.560282230377197,Barack Obama,No,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,The single most important factor,Protestant,English,Earlier in October,Neither of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4433200.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.589288532733917,Barack Obama,No,Male,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Cares about people like me,The single most important factor,Jewish,English,Sometime in September,Only John McCain,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Jewish,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Jewish,Yes,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4457351.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.569475948810577,Barack Obama,No,Female,White,65-74,Democrat,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Jewish,English,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Jewish,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Jewish,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4435266.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.560282230377197,Barack Obama,No,Female,Hispanic/Latino,18-24,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,Other Hispanic,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,Yes,About right,Cares about people like me,The single most important factor,Other Christian,English,Before that,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Other,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4432893.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.560282230377197,Barack Obama,No,Female,Asian,18-24,Independent,Liberal,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Can bring about needed change,A minor factor,Something else,English,In the last three days,Neither of them,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Factor,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4457166.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.576627314090729,Barack Obama,No,Male,Hispanic/Latino,30-39,Independent,Moderate,"Under $15,000",College graduate,Cuban,Somewhat disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for Barack Obama",Both of them,Strongly disapprove,The war in Iraq,Not so good,Not too worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Spanish,Before that,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4435161.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,The single most important factor,Catholic,English,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Catholic,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4457006.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Catholic,English,Sometime last week,Neither of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Catholic,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4456812.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,Other,45-49,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,English,Before that,Only John McCain,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4456635.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,Other,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,None,English,Sometime in September,Both of them,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4411843.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.560282230377197,Barack Obama,No,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Shares my values,Not a factor at all,Jewish,English,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Jewish,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4435488.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.576627314090729,Barack Obama,No,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,The single most important factor,None,English,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4414734.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.589288532733917,Barack Obama,No,Male,Hispanic/Latino,18-24,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,Other Hispanic,Strongly disapprove,No,Take the country in a different direction,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,Health care,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4411347.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.576042950153351,Barack Obama,No,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Shares my values,A minor factor,Something else,English,Earlier in October,Only John McCain,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4411221.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,White,30-39,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Both of them,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,A minor factor,Other Christian,English,Before that,Neither of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
