ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN08,SENMN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,UNFAIRMN,@2WAYSENMN,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,UNFAIRCOLE,UNFAIRFRANK,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4421583.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2655725479126,Barack Obama,Al Franken,Male,Hispanic/Latino,65-74,Something else,Moderate,"$15,000-$29,999",Did not complete high school,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Al Franken,Only Barack Obama,The economy,Poor,Omit,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Only John McCain,No one does,Disapprove,Non black male,Latino men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,Norm Coleman did not,Al Franken did not,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Not so good/Poor,Omit,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4421709.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.918284595012665,Barack Obama,Other,Male,Other,18-24,Something else,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Would not have voted for senator,Only Barack Obama,The economy,Not so good,Somewhat worried,No,Can bring about needed change,The single most important factor,Something else,Earlier in October,Both of them,No one does,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Important,Factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4421835.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02333700656891,Barack Obama,Dean Barkley,Female,White,50-59,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Only Norm Coleman,Would not have voted for senator,Only Barack Obama,The war in Iraq,Not so good,Very worried,No,Can bring about needed change,One of several important factors,Catholic,Sometime last week,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did not,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4422010.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27069866657257,Barack Obama,Norm Coleman,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Norm Coleman,Both of them,Terrorism,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Protestant,Sometime in September,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4422175.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00384056568146,John McCain,Al Franken,Female,White,18-24,Independent,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Al Franken,Both of them,Energy policy,Poor,Very worried,Yes,Shares my values,The single most important factor,Catholic,Just today,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4422284.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.801865577697754,Barack Obama,Al Franken,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Al Franken,Only Barack Obama,The war in Iraq,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did not,Al Franken did not,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4422426.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.51331758499146,John McCain,Norm Coleman,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Only Al Franken,Norm Coleman,Only John McCain,The economy,Good,Somewhat worried,No,Can bring about needed change,One of several important factors,Catholic,Before that,Only Barack Obama,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did not,Al Franken did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Catholic,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4422576.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08338987827301,Barack Obama,Al Franken,Male,White,18-24,Democrat,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,Only Norm Coleman,Al Franken,Neither of them,Energy policy,Not so good,Not too worried,No,Can bring about needed change,Not a factor at all,None,Before that,Only John McCain,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did not,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,None,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4422783.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03064501285553,Barack Obama,Al Franken,Female,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Only John McCain,"Yes, I do and someone else does",Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4422893.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.29547142982483,John McCain,Norm Coleman,Female,Hispanic/Latino,18-24,Republican,Moderate,,Some college or associate degree,Yes,,Yes,,,,,,,,Somewhat worried,,Shares my values,,,In the last three days,,,,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,,,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,,,,,,All others,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4423018.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29547142982483,John McCain,Norm Coleman,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Continue George W. Bush's policies,Both of them,Neither of them,Norm Coleman,Only John McCain,The economy,Good,Somewhat worried,Yes,Shares my values,One of several important factors,Catholic,Earlier in October,Neither of them,No one does,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did not,Al Franken did not,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,White Born-again/Evangelical Christians,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4423135.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2655725479126,Barack Obama,Al Franken,Male,White,65-74,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Only Norm Coleman,Al Franken,Only Barack Obama,The economy,Poor,Somewhat worried,No,Can bring about needed change,One of several important factors,Catholic,Before that,Only John McCain,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,Catholic,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4423268.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.801865577697754,Barack Obama,Al Franken,Female,White,30-39,Something else,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Al Franken,Only Barack Obama,Health care,Poor,Very worried,No,Shares my values,Not a factor at all,Something else,Before that,Both of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Something else,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4423269.0,Minnesota,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.801865577697754,Barack Obama,Al Franken,Female,White,30-39,Something else,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Al Franken,Only Barack Obama,Health care,Poor,Very worried,No,Shares my values,Not a factor at all,Something else,Before that,Both of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Something else,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4467637.0,Minnesota,107.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.984644591808319,Barack Obama,Al Franken,Male,White,50-59,Something else,Conservative,"$75,000-$99,999",Some college or associate degree,,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4467780.0,Minnesota,107.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.17739605903625,John McCain,Norm Coleman,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Both of them,Norm Coleman,Only John McCain,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Just today,Both of them,"Yes, I do",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,I am,Yes,Catholic,No,White Born-again/Evangelical Christians,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4467901.0,Minnesota,107.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02333700656891,Barack Obama,Dean Barkley,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,Both of them,Would not have voted for senator,Both of them,Energy policy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,White Born-again/Evangelical Christians,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4468028.0,Minnesota,107.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.44577419757843,John McCain,Norm Coleman,Male,White,40-44,,Conservative,,Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Only Norm Coleman,Norm Coleman,Only John McCain,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Other Christian,Earlier in October,Only John McCain,No one does,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Not so good/Poor,Worried,,,,,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4468119.0,Minnesota,107.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,1.44577419757843,John McCain,Norm Coleman,Male,White,45-49,Something else,Conservative,,Some college or associate degree,No,,Yes,,,,,,,,Very worried,,Shares my values,,,Before that,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,White Born-again/Evangelical Christians,,,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
4468293.0,Minnesota,107.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.74782395362854,Barack Obama,Other,Female,White,25-29,Something else,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,Al Franken,Only Barack Obama,Energy policy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,None,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Omit,Omit,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,Yes,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Downscale,55987.0
