ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKS08,SENKS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4469967.0,Kansas,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.812701165676117,John McCain,Pat Roberts,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",High school graduate,No,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,No,,Suburbs,Suburbs,2.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,66071.0
4470000.0,Kansas,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.865902304649353,John McCain,Pat Roberts,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",College graduate,No,,,,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,No,,Suburbs,Suburbs,2.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,66071.0
4469721.0,Kansas,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.865902304649353,John McCain,Pat Roberts,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Strongly approve,No,The economy,Somewhat worried,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,66071.0
4469907.0,Kansas,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.812701165676117,John McCain,Pat Roberts,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,No,,Suburbs,Suburbs,2.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,66071.0
4469663.0,Kansas,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.812701165676117,John McCain,Pat Roberts,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,Energy policy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,66071.0
4469492.0,Kansas,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.812701165676117,John McCain,Pat Roberts,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,66071.0
4469403.0,Kansas,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.976586043834686,John McCain,Pat Roberts,Male,White,18-24,Republican,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,66071.0
4469557.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.30658340454102,,Jim Slattery,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469421.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.19031488895416,,Pat Roberts,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",College graduate,No,Strongly approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469516.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.19561815261841,Barack Obama,Pat Roberts,Female,White,50-59,,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,,,,,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469463.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.99784392118454,Barack Obama,Pat Roberts,Female,,45-49,Republican,Liberal,"$15,000-$29,999",High school graduate,,Strongly disapprove,No,Energy policy,Very worried,Earlier in October,Disapprove,,,,,45-65,30-59,45+,45-59,40-49,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Republican,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469592.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.983248174190521,John McCain,Jim Slattery,Female,White,40-44,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469591.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.983248174190521,John McCain,Jim Slattery,Female,White,40-44,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469372.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13529407978058,John McCain,Pat Roberts,Male,White,40-44,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469285.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0655415058136,John McCain,Pat Roberts,Female,White,30-39,Republican,Liberal,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469250.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13529407978058,John McCain,Pat Roberts,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469175.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13529407978058,John McCain,Pat Roberts,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469134.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0655415058136,John McCain,Pat Roberts,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469084.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0655415058136,John McCain,Pat Roberts,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469326.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0655415058136,John McCain,Pat Roberts,Female,White,40-44,Republican,,"$15,000-$29,999",Did not complete high school,No,Strongly approve,Yes,Energy policy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469218.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.43889439105988,John McCain,Pat Roberts,Male,White,60-64,Republican,,"$75,000-$99,999",Did not complete high school,,Somewhat approve,Yes,Omit,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4469035.0,Kansas,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0655415058136,John McCain,Pat Roberts,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Strongly disapprove,Yes,The economy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Kansas City suburbs/Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,66767.0
4463801.0,Kansas,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.19584238529205,John McCain,Jim Slattery,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4464053.0,Kansas,20.0,National questionnaire,Version 3,Call 3,Not complete,Election day exit poll,1.38076317310333,John McCain,Pat Roberts,Male,White,45-49,Democrat,,,Some college or associate degree,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4464052.0,Kansas,20.0,National questionnaire,Version 3,Call 3,Not complete,Election day exit poll,1.38076317310333,John McCain,Pat Roberts,Male,White,45-49,Democrat,,,Some college or associate degree,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4463647.0,Kansas,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.55725884437561,John McCain,Pat Roberts,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4463463.0,Kansas,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.46158063411713,John McCain,Pat Roberts,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4463294.0,Kansas,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38076317310333,John McCain,Pat Roberts,Male,White,30-39,Republican,Conservative,"$15,000-$29,999",College graduate,No,,No,The economy,,Earlier in October,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4463097.0,Kansas,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.64248597621918,John McCain,Pat Roberts,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",College graduate,No,,Yes,Terrorism,,Sometime in September,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4463952.0,Kansas,20.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,2.20466780662537,Other,Jim Slattery,Female,White,40-44,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,No,,"Cities 50,000-500,000","Cities over 50,000",3.0,Kansas City suburbs/Southeast,Midwest,High Density Urban,Urban,Urban Core,Very upscale,66212.0
4464948.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827459096908569,Barack Obama,Jim Slattery,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464947.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827459096908569,Barack Obama,Jim Slattery,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464809.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827459096908569,Barack Obama,Jim Slattery,Female,White,30-39,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464758.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827459096908569,Barack Obama,Jim Slattery,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464889.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994320034980774,Barack Obama,Jim Slattery,Male,Asian,18-24,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464701.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.88162636756897,Barack Obama,Jim Slattery,Male,White,45-49,Independent,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
