ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4470721.0,Nevada,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.613613843917847,John McCain,Male,White,30-39,Independent,Moderate,"$150,000-$199,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Strongly approve,The economy,Poor,Very worried,No,Omit,A minor factor,Mormon/LDS,English,Sometime in September,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4470707.0,Nevada,81.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.565096199512482,John McCain,Female,White,65-74,Independent,,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Has the right experience,One of several important factors,Other Christian,English,Just today,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Low Density Rural,Urban,Urban Core,Upscale
4470705.0,Nevada,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.928252279758453,John McCain,Male,White,60-64,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Strongly approve,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,None,English,Before that,Neither of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,None,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Downscale
4470657.0,Nevada,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.550049304962158,John McCain,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Somewhat disapprove,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Protestant,English,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,Suburb,Urban,Urban Core,Very upscale
4471850.0,Nevada,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.633131623268127,John McCain,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Neither of them,"Yes, for John McCain",Neither of them,Strongly approve,Terrorism,Poor,Very worried,No,Shares my values,Not a factor at all,Catholic,English,Before that,Both of them,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Catholic,No,All others,All others,All others,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,Urban Perimeter,Very downscale
4470653.0,Nevada,52.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.559216797351837,John McCain,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Both of them,Somewhat approve,The economy,Not so good,Not too worried,No,Shares my values,Not a factor at all,Other Christian,English,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,3.0,Rural Counties,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4470652.0,Nevada,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.568695068359375,John McCain,Female,Hispanic/Latino,40-44,Republican,Conservative,"$50,000-$74,999",High school graduate,Yes,Somewhat approve,No,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Mormon/LDS,English,Before that,Both of them,"Yes, someone else does",Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Downscale
4470640.0,Nevada,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.613613843917847,John McCain,Male,Hispanic/Latino,30-39,Republican,Conservative,"$200,000 or more",Postgraduate study,Yes,Strongly disapprove,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Has the right experience,The single most important factor,Catholic,English,Sometime in September,Only Barack Obama,No one does,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4470638.0,Nevada,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.559216797351837,John McCain,Female,Hispanic/Latino,30-39,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,Yes,Somewhat approve,No,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,The economy,Poor,Very worried,No,Shares my values,The single most important factor,Other Christian,English,In the last three days,Both of them,"Yes, someone else does",Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very downscale
4470623.0,Nevada,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21700811386108,John McCain,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat disapprove,The economy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Mormon/LDS,English,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,2.0,Clark County,West,Extremely Low Density Rural,Rural,Rural,Upscale
4471815.0,Nevada,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.556210994720459,John McCain,Male,Hispanic/Latino,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Not so good,Not too worried,No,Shares my values,A minor factor,Other Christian,English,Before that,Neither of them,No one does,Approve,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,All others,,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,Urban Perimeter,Very downscale
4470615.0,Nevada,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.339166194200516,John McCain,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,"No, I was not contacted",Both of them,Somewhat disapprove,The war in Iraq,Poor,Very worried,No,Has the right experience,Not a factor at all,None,English,Just today,Both of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,None,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Clark County,West,Extremely Low Density Rural,Rural,Rural,Downscale
4470612.0,Nevada,89.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.505617618560791,John McCain,Female,Asian,50-59,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,,Somewhat approve,No,Take the country in a different direction,Neither of them,"No, I was not contacted",Neither of them,Strongly approve,The economy,Poor,Very worried,No,Shares my values,Omit,,,Before that,Omit,No one does,Approve,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Omit,Omit,,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,No,No,No,Non-white,No,All others,All others,,Suburbs,Suburbs,2.0,Washoe County,West,Suburb,80s Suburbs,Urban Perimeter,Very downscale
4470605.0,Nevada,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.518460273742676,John McCain,Female,White,50-59,Independent,Conservative,,Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Neither of them,Somewhat disapprove,Terrorism,Not so good,Very worried,No,Has the right experience,A minor factor,Catholic,English,Before that,Omit,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,,,,,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,No,No,No,Catholic,,All others,All others,All others,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4470596.0,Nevada,52.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.661850452423096,John McCain,Male,Asian,45-49,Republican,Conservative,"$150,000-$199,999",High school graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Neither of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Cares about people like me,Not a factor at all,Protestant,English,Before that,Both of them,No one does,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Rural Counties,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4470581.0,Nevada,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.559216797351837,John McCain,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,The war in Iraq,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Mormon/LDS,English,Before that,Neither of them,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very downscale
4470569.0,Nevada,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.613613843917847,John McCain,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",High school graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Both of them,"No, I was not contacted",Both of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Has the right experience,A minor factor,Other Christian,English,Sometime in September,Neither of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4470568.0,Nevada,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.684755265712738,John McCain,Female,White,50-59,Republican,Moderate,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Both of them,Somewhat disapprove,The economy,Not so good,Very worried,No,Omit,Not a factor at all,Catholic,English,Before that,Only Barack Obama,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",1.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
4470561.0,Nevada,63.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.483138710260391,John McCain,Male,White,18-24,Republican,Moderate,,High school graduate,No,,No,,,,,,,,Not at all worried,,Cares about people like me,,,English,Sometime in September,,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,,,,,All others,,,"Cities 10,000-50,000",Small Cities/Rural,2.0,Clark County,West,Extremely Low Density Rural,Rural,Rural,Downscale
4470559.0,Nevada,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.673068284988403,John McCain,Male,Asian,30-39,Republican,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Only John McCain,Strongly approve,Omit,Poor,Very worried,,Shares my values,Not a factor at all,Catholic,English,Just today,Only Barack Obama,No one does,Approve,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Downscale
4470556.0,Nevada,89.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.505617618560791,John McCain,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,None,English,Sometime last week,Both of them,"Yes, someone else does",Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,None,No,All others,All others,All others,Suburbs,Suburbs,2.0,Washoe County,West,Suburb,80s Suburbs,Urban Perimeter,Very downscale
4470538.0,Nevada,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.613613843917847,John McCain,Male,White,30-39,Republican,,"$200,000 or more",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,"No, I was not contacted",Both of them,Strongly approve,The economy,Not so good,Not too worried,No,Shares my values,Not a factor at all,,English,Earlier in October,Neither of them,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,,No,All others,All others,,Suburbs,Suburbs,3.0,Rural Counties,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4470534.0,Nevada,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.662035405635834,John McCain,Female,White,18-24,Republican,,"$200,000 or more",High school graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat disapprove,The economy,Poor,Very worried,Yes,Can bring about needed change,The single most important factor,Catholic,English,Before that,Neither of them,No one does,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,Suburb,Urban,Urban Core,Very upscale
4470530.0,Nevada,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.408217996358871,John McCain,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,The economy,Not so good,Somewhat worried,No,Has the right experience,One of several important factors,Other Christian,English,Before that,Neither of them,"Yes, someone else does",Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,2.0,Clark County,West,Extremely Low Density Rural,Rural,Rural,Downscale
