ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNE08,SENNE08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4467271.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38628649711609,John McCain,Mike Johanns,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,The war in Iraq,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4467268.0, Nebraska,12.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.697765052318573,John McCain,Mike Johanns,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Energy policy,Somewhat worried,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,68876.0
4457926.0, Nebraska,60.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.923159897327423,John McCain,Mike Johanns,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Omit,No,The economy,Very worried,Just today,Omit,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4467565.0, Nebraska,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.938545942306519,John McCain,Mike Johanns,Female,White,50-59,Independent,,"$15,000-$29,999",High school graduate,,Strongly approve,Yes,Health care,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4469586.0, Nebraska,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21915221214294,John McCain,Mike Johanns,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4469585.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09496915340424,John McCain,Mike Johanns,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,No,The economy,Not too worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4469580.0, Nebraska,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05369234085083,John McCain,Mike Johanns,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4467242.0, Nebraska,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.938545942306519,John McCain,Mike Johanns,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,Omit,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4469550.0, Nebraska,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08592438697815,John McCain,Mike Johanns,Female,White,30-39,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4469540.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1488710641861,John McCain,Mike Johanns,Female,White,18-24,Independent,Conservative,,Some college or associate degree,No,Somewhat disapprove,No,Omit,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4467192.0, Nebraska,68.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08592438697815,John McCain,Mike Johanns,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,No,,Yes,The economy,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Congressional District 1,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,68008.0
4467496.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38628649711609,John McCain,Mike Johanns,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The war in Iraq,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4469518.0, Nebraska,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05369234085083,John McCain,Mike Johanns,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,Strongly approve,No,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4468315.0, Nebraska,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.41222143173218,John McCain,Mike Johanns,Male,White,60-64,Republican,Conservative,"$150,000-$199,999",Some college or associate degree,No,Somewhat approve,No,Energy policy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4457842.0, Nebraska,60.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03641879558563,John McCain,Mike Johanns,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4469504.0, Nebraska,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.45542061328888,John McCain,Mike Johanns,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4467166.0, Nebraska,12.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.935186326503754,John McCain,Mike Johanns,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,68876.0
4469483.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1488710641861,John McCain,Mike Johanns,Female,White,25-29,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,No,Health care,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4469479.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.68905889987946,John McCain,Mike Johanns,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",College graduate,,Strongly approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68124.0
4469465.0, Nebraska,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.27916729450226,John McCain,Mike Johanns,Male,White,25-29,Republican,,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4469435.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.4148622751236,John McCain,Mike Johanns,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68124.0
4469433.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09496915340424,John McCain,Mike Johanns,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4467099.0, Nebraska,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.41222143173218,John McCain,Mike Johanns,Male,White,60-64,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,No,The war in Iraq,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4469427.0, Nebraska,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21915221214294,John McCain,Mike Johanns,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,Terrorism,Not at all worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4469423.0, Nebraska,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.984747648239136,John McCain,Mike Johanns,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4457751.0, Nebraska,60.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03641879558563,John McCain,Mike Johanns,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4467052.0, Nebraska,68.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21915221214294,John McCain,Mike Johanns,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",College graduate,No,,No,The economy,,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Congressional District 1,Midwest,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,68008.0
4469377.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09496915340424,John McCain,Mike Johanns,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4467015.0, Nebraska,12.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.652109146118164,John McCain,Mike Johanns,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,The war in Iraq,Not too worried,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,68876.0
4469584.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09496915340424,John McCain,Mike Johanns,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,No,The economy,Not too worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4469333.0, Nebraska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.56224381923676,John McCain,Mike Johanns,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,High Density Urban,Urban,Urban Core,Very upscale,68137.0
4469318.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.64759004116058,John McCain,Mike Johanns,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",College graduate,No,Strongly approve,Yes,Health care,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
4467575.0, Nebraska,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.10556244850159,John McCain,Mike Johanns,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Just today,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4469271.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22930657863617,John McCain,Mike Johanns,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,No,Terrorism,Not too worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68164.0
4469268.0, Nebraska,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.835326492786407,John McCain,Mike Johanns,Female,White,45-49,Something else,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,Health care,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4469266.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09496915340424,John McCain,Mike Johanns,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68134.0
