ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT08,GOVUT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4471764.0, Utah,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.790974676609039,John McCain,Did not vote,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4471281.0, Utah,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.91932201385498,John McCain,Bob Springmeyer,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,The economy,Very worried,Other Christian,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4472018.0, Utah,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.693065464496613,John McCain,Bob Springmeyer,Female,White,18-24,Something else,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4471630.0, Utah,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.82738983631134,John McCain,Bob Springmeyer,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Somewhat worried,Mormon/LDS,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4472311.0, Utah,25.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.76132345199585,John McCain,Bob Springmeyer,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,,,,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Salt Lake County,West,High Density Urban,Urban,Urban Core,Downscale,84106.0
4472022.0, Utah,56.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.3699836730957,John McCain,Bob Springmeyer,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,The economy,Somewhat worried,,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,Yes,"Cities 50,000-500,000","Cities over 50,000",1.0,East/Ogden Area,West,Suburb,Urban,Urban Core,Very downscale,84404.0
4470450.0, Utah,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04612946510315,John McCain,Jon Huntsman,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Strongly approve,The economy,Somewhat worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4471541.0, Utah,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.880150258541107,John McCain,Jon Huntsman,Male,White,50-59,Something else,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,The economy,Very worried,None,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4471528.0, Utah,55.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.830952107906342,John McCain,Jon Huntsman,Female,Asian,50-59,Republican,,,College graduate,No,,,Somewhat worried,,Before that,,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4471501.0, Utah,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.758708715438843,John McCain,Jon Huntsman,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,The economy,Somewhat worried,Mormon/LDS,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4471486.0, Utah,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.89292174577713,John McCain,Jon Huntsman,Male,White,18-24,Something else,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Just today,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4471466.0, Utah,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827008724212646,John McCain,Jon Huntsman,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,The economy,Very worried,Mormon/LDS,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4470357.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832478702068329,John McCain,Jon Huntsman,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",College graduate,No,Strongly approve,The economy,Somewhat worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4471456.0, Utah,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905755519866943,John McCain,Jon Huntsman,Male,White,30-39,Republican,,"$50,000-$74,999",High school graduate,No,Somewhat approve,The war in Iraq,Very worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,East/Ogden Area,West,Extremely Low Density Rural,Rural,Rural,Downscale,84523.0
4470334.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.993823051452637,John McCain,Jon Huntsman,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,The economy,Not too worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4471433.0, Utah,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827008724212646,John McCain,Jon Huntsman,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4470304.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.993823051452637,John McCain,Jon Huntsman,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Terrorism,Somewhat worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4470551.0, Utah,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.959733068943024,John McCain,Jon Huntsman,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",High school graduate,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4471394.0, Utah,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.737260401248932,John McCain,Jon Huntsman,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,The economy,Very worried,Mormon/LDS,In the last three days,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4470288.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.911746382713318,John McCain,Jon Huntsman,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4470265.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.911746382713318,John McCain,Jon Huntsman,Female,White,30-39,Independent,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4470512.0, Utah,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04612946510315,John McCain,Jon Huntsman,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,Health care,Somewhat worried,Other Christian,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4471359.0, Utah,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827008724212646,John McCain,Jon Huntsman,Male,White,25-29,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,The economy,Somewhat worried,Mormon/LDS,Just today,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4471571.0, Utah,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905755519866943,John McCain,Jon Huntsman,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4470187.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.993823051452637,John McCain,Jon Huntsman,Male,White,45-49,Democrat,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4471350.0, Utah,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.830952107906342,John McCain,Jon Huntsman,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Omit,The economy,Very worried,Other Christian,Earlier in October,Omit,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,East/Ogden Area,West,Extremely Low Density Rural,Rural,Rural,Downscale,84523.0
4470243.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.911746382713318,John McCain,Jon Huntsman,Female,Hispanic/Latino,40-44,Something else,Conservative,"$50,000-$74,999",College graduate,Yes,Somewhat approve,Energy policy,Very worried,Mormon/LDS,Earlier in October,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4471323.0, Utah,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.830952107906342,John McCain,Jon Huntsman,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,The economy,Somewhat worried,Mormon/LDS,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4472420.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.865721583366394,John McCain,Jon Huntsman,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,The economy,Somewhat worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4470213.0, Utah,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832478702068329,John McCain,Jon Huntsman,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,The economy,Somewhat worried,Mormon/LDS,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4471526.0, Utah,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.830952107906342,John McCain,Jon Huntsman,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,The economy,Very worried,Mormon/LDS,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,East/Ogden Area,West,Extremely Low Density Rural,Rural,Rural,Downscale,84523.0
4471305.0, Utah,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905755519866943,John McCain,Jon Huntsman,Male,White,40-44,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,Mormon/LDS,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,East/Ogden Area,West,Extremely Low Density Rural,Rural,Rural,Downscale,84523.0
4471495.0, Utah,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905755519866943,John McCain,Jon Huntsman,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,The economy,Very worried,Mormon/LDS,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,East/Ogden Area,West,Extremely Low Density Rural,Rural,Rural,Downscale,84523.0
4470423.0, Utah,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04612946510315,John McCain,Jon Huntsman,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Energy policy,Somewhat worried,Mormon/LDS,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,84663.0
4471271.0, Utah,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.830952107906342,John McCain,Jon Huntsman,Female,White,30-39,Something else,,"$15,000-$29,999",College graduate,No,Somewhat approve,The economy,Very worried,Other Christian,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,East/Ogden Area,West,Extremely Low Density Rural,Rural,Rural,Downscale,84523.0
