ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4470049.0,Wisconsin,35.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.788133323192596,Barack Obama,Female,White,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,Terrorism,Poor,Very worried,Yes,Can bring about needed change,Not a factor at all,,Just today,Only John McCain,,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4470005.0,Wisconsin,35.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.839378714561462,Barack Obama,Male,Hispanic/Latino,25-29,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,Health care,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,,Before that,Only John McCain,,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,,,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469961.0,Wisconsin,35.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.788133323192596,Barack Obama,Female,White,25-29,Something else,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,The economy,Not so good,Very worried,Yes,Shares my values,Not a factor at all,,Earlier in October,Both of them,,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469919.0,Wisconsin,35.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.839378714561462,Barack Obama,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,,"No, I was not contacted",,,Health care,Not so good,Very worried,No,Cares about people like me,Not a factor at all,,Before that,Only John McCain,,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469885.0,Wisconsin,35.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.746967732906342,Barack Obama,Male,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,,"Yes, for Barack Obama",,,The economy,Poor,Somewhat worried,No,Shares my values,Not a factor at all,,Before that,Neither of them,,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469848.0,Wisconsin,35.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.788133323192596,Barack Obama,Female,Hispanic/Latino,18-24,Democrat,Liberal,"Under $15,000",College graduate,Yes,,,,Both of them,,Only Barack Obama,,,,,,,,,,,,,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469808.0,Wisconsin,35.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.70136421918869,Barack Obama,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,Both of them,,Neither of them,,,,,,,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469705.0,Wisconsin,35.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.70136421918869,Barack Obama,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,Only Barack Obama,,Only Barack Obama,,,,,,,,,,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469648.0,Wisconsin,35.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.839378714561462,Barack Obama,Male,White,25-29,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,Both of them,,Only Barack Obama,,,,,,,,,,,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469583.0,Wisconsin,35.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.839378714561462,Barack Obama,Male,White,25-29,Democrat,Moderate,"$15,000-$29,999",Did not complete high school,No,,No,,,,,,,,,,,,Something else,Just today,,No one does,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Something else,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469450.0,Wisconsin,35.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.788133323192596,Barack Obama,Female,Asian,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,No,,No,,,,,,,,,,,,Protestant,Before that,,No one does,,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4469362.0,Wisconsin,35.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.788133323192596,Barack Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,No,,,,,,,,,,,,None,Before that,,"Yes, I do",,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4465637.0,Wisconsin,50.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.725114703178406,Barack Obama,Female,Black,40-44,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,,Yes,Continue George W. Bush's policies,,"Yes, for Barack Obama",,Strongly disapprove,The war in Iraq,Not so good,,No,Cares about people like me,A minor factor,,Before that,Neither of them,,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Disapprove,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,No,All others,,,"Cities over 500,000","Cities over 50,000",4.0,Milwaukee,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,53210.0
4468020.0,Wisconsin,62.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.722634673118591,Barack Obama,Male,Black,30-39,Democrat,Moderate,"Under $15,000",High school graduate,No,,Yes,,,,,,,,,,,,None,Before that,,No one does,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4466598.0,Wisconsin,50.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.967469751834869,Barack Obama,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,No,,,,,,,,,,,,Other Christian,Just today,,No one does,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities over 500,000","Cities over 50,000",4.0,Milwaukee,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,53210.0
4468422.0,Wisconsin,66.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06255090236664,Barack Obama,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,The economy,Poor,,Yes,Cares about people like me,Not a factor at all,,Before that,Both of them,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,Yes,All others,,,Suburbs,Suburbs,5.0,Milwaukee Vicinity,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53074.0
4468421.0,Wisconsin,66.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06255090236664,Barack Obama,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,The economy,Poor,,Yes,Cares about people like me,Not a factor at all,,Before that,Both of them,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,Yes,All others,,,Suburbs,Suburbs,5.0,Milwaukee Vicinity,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53074.0
4468277.0,Wisconsin,66.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06255090236664,Barack Obama,Female,White,25-29,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,,No,Take the country in a different direction,,"Yes, for John McCain",,Somewhat disapprove,Health care,Not so good,,No,Can bring about needed change,Not a factor at all,,Earlier in October,Both of them,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,No,All others,,,Suburbs,Suburbs,5.0,Milwaukee Vicinity,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53074.0
4468129.0,Wisconsin,62.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.01729595661163,Barack Obama,Male,White,25-29,Independent,Moderate,"$75,000-$99,999",College graduate,No,,No,,,,,,,,,,,,Catholic,Sometime in September,,No one does,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4468127.0,Wisconsin,62.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.01729595661163,Barack Obama,Male,White,25-29,Independent,Moderate,"$75,000-$99,999",College graduate,No,,No,,,,,,,,,,,,Catholic,Sometime in September,,No one does,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4467782.0,Wisconsin,62.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.850027561187744,Barack Obama,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,,No,,,,,,,,,,,,None,Sometime in September,,"Yes, I do",,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,None,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Yes,I am,Yes,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4467533.0,Wisconsin,62.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.722634673118591,Barack Obama,Male,Black,30-39,Independent,Liberal,"$30,000-$49,999",College graduate,No,,,,Only Barack Obama,,Only Barack Obama,,,,,,,,,,,,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,,,Independent/Something else,Black non Democrat,Black Independents,All others,Black,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4466709.0,Wisconsin,50.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.908404231071472,Barack Obama,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,,,,Both of them,,Only Barack Obama,,,,,,,,,,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,No,,,,"Cities over 500,000","Cities over 50,000",4.0,Milwaukee,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,53210.0
4467434.0,Wisconsin,62.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.850027561187744,Barack Obama,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,,,Only Barack Obama,,Only Barack Obama,,,,,,,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4467336.0,Wisconsin,62.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.722634673118591,Barack Obama,Male,Black,40-44,Democrat,Liberal,,Some college or associate degree,No,,,,Only Barack Obama,,Only Barack Obama,,,,,,,,,,,,,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,,,,,,,John McCain is not,Barack Obama is,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,,,,,,,,,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4467154.0,Wisconsin,50.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.52858459949493,John McCain,Male,Other,40-44,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,,"Yes, for John McCain",,,The war in Iraq,Good,Very worried,No,Has the right experience,Not a factor at all,,Sometime in September,Only Barack Obama,,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,John McCain did,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did,,,,,No,All others,,,"Cities over 500,000","Cities over 50,000",4.0,Milwaukee,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,53210.0
4467153.0,Wisconsin,50.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.52858459949493,John McCain,Male,Other,40-44,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,,"Yes, for John McCain",,,The war in Iraq,Good,Very worried,No,Has the right experience,Not a factor at all,,Sometime in September,Only Barack Obama,,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,John McCain did,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did,,,,,No,All others,,,"Cities over 500,000","Cities over 50,000",4.0,Milwaukee,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,53210.0
4466919.0,Wisconsin,62.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.998945295810699,John McCain,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,,"No, I was not contacted",,,Omit,Not so good,Somewhat worried,No,Has the right experience,A minor factor,,Before that,Only Barack Obama,,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4466724.0,Wisconsin,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.12518095970154,John McCain,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",High school graduate,No,,,,Only John McCain,,Both of them,,,,,,,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,,,,No,,,,Suburbs,Suburbs,1.0,South,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53158.0
4466581.0,Wisconsin,62.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.998945295810699,John McCain,Female,White,30-39,Something else,Liberal,"$15,000-$29,999",Some college or associate degree,No,,Yes,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,The economy,Poor,,No,Can bring about needed change,Not a factor at all,,Before that,Both of them,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,Yes,White Born-again/Evangelical Christians,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
