ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWY08,SENWY08,SEN2WY08,HSEWY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4457582.0,Wyoming,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.860412359237671,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Male,White,18-24,Something else,Moderate,"$30,000-$49,999",Did not complete high school,No,Strongly disapprove,No,Health care,Not at all worried,In the last three days,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4469239.0,Wyoming,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.705163478851318,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82401.0
4469165.0,Wyoming,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.750454902648926,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4471304.0,Wyoming,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.862710952758789,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4468817.0,Wyoming,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.705163478851318,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Just today,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82401.0
4468735.0,Wyoming,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.812750339508057,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82401.0
4459003.0,Wyoming,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.961190402507782,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4468217.0,Wyoming,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.860412359237671,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,No,The economy,Not too worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82070.0
4468192.0,Wyoming,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.746516346931458,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Female,White,18-24,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4470923.0,Wyoming,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.812750339508057,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82214.0
4468133.0,Wyoming,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.83395391702652,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Yes,Health care,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4467952.0,Wyoming,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.746516346931458,Barack Obama,Mike Enzi,John Barrasso,Gary Trauner,Female,Hispanic/Latino,18-24,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4468614.0,Wyoming,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.803203642368317,John McCain,,John Barrasso,Gary Trauner,Female,White,18-24,Independent,Liberal,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4468780.0,Wyoming,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2761344909668,John McCain,Chris Rothfuss,Nick Carter,Gary Trauner,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4473288.0,Wyoming,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.34392416477203,John McCain,Chris Rothfuss,Nick Carter,Gary Trauner,Male,White,18-24,Democrat,Liberal,"$50,000-$74,999",Did not complete high school,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82931.0
4472973.0,Wyoming,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.69913470745087,John McCain,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,60-64,Republican,Moderate,"$150,000-$199,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82931.0
4458478.0,Wyoming,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.10720765590668,John McCain,Chris Rothfuss,Nick Carter,Gary Trauner,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4469819.0,Wyoming,22.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02268505096436,John McCain,Chris Rothfuss,John Barrasso,Gary Trauner,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,The economy,Somewhat worried,Just today,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82501.0
4471772.0,Wyoming,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.948931992053986,John McCain,Chris Rothfuss,John Barrasso,Gary Trauner,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4458665.0,Wyoming,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05725359916687,John McCain,Chris Rothfuss,John Barrasso,Gary Trauner,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4469877.0,Wyoming,22.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.929100692272186,John McCain,Mike Enzi,Nick Carter,Gary Trauner,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82501.0
4467285.0,Wyoming,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0351585149765,John McCain,Mike Enzi,Nick Carter,Gary Trauner,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,In the last three days,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4468122.0,Wyoming,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.898130655288696,John McCain,Mike Enzi,Nick Carter,Gary Trauner,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82401.0
4463348.0,Wyoming,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.515621721744537,John McCain,Mike Enzi,Nick Carter,Gary Trauner,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,The economy,Very worried,Just today,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82839.0
4467669.0,Wyoming,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08555281162262,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Health care,Somewhat worried,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82070.0
4467631.0,Wyoming,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.41601753234863,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4469949.0,Wyoming,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.32988142967224,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82523.0
4470083.0,Wyoming,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.884561240673065,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82523.0
4469793.0,Wyoming,15.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.17300510406494,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,30-39,Republican,Conservative,,College graduate,No,,Yes,,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82637.0
4467386.0,Wyoming,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03651082515717,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,45-49,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,No,The war in Iraq,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4469703.0,Wyoming,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.779046356678009,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,18-24,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Energy policy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
4469702.0,Wyoming,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.779046356678009,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,18-24,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Energy policy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
4467344.0,Wyoming,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.805014550685883,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,Hispanic/Latino,18-24,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat approve,No,The economy,Very worried,Earlier in October,Approve,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4469665.0,Wyoming,22.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21352124214172,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82501.0
