ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSRI08,SENRI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4464665.0,Rhode Island,12.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05040621757507,Other,Jack Reed,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,In the last three days,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2910.0
4464890.0,Rhode Island,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.32764422893524,Barack Obama,Bob Tingle,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
4465010.0,Rhode Island,52.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.88768458366394,John McCain,Bob Tingle,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Energy policy,Very worried,None,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,2812.0
4464507.0,Rhode Island,52.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.88768458366394,John McCain,Bob Tingle,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Terrorism,Somewhat worried,Protestant,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,2812.0
4464806.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.643896043300629,John McCain,Bob Tingle,Female,White,50-59,Independent,Liberal,"$150,000-$199,999",College graduate,,Somewhat disapprove,Health care,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4469059.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.85858017206192,John McCain,Bob Tingle,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,,Strongly disapprove,Energy policy,Very worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4464707.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.676331698894501,John McCain,Bob Tingle,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Terrorism,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4464282.0,Rhode Island,62.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.11496067047119,John McCain,Bob Tingle,Male,White,50-59,Independent,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Jewish,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4464106.0,Rhode Island,62.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.01353096961975,John McCain,Bob Tingle,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4464072.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.676331698894501,John McCain,Bob Tingle,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly approve,The economy,Very worried,Catholic,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4468603.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.817404210567474,John McCain,Bob Tingle,Female,White,45-49,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4464174.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.676331698894501,John McCain,Bob Tingle,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,The war in Iraq,Very worried,Protestant,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4463715.0,Rhode Island,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.94160330295563,John McCain,Bob Tingle,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,The economy,Somewhat worried,Jewish,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Jewish,Sometime last week or earlier,Earlier in October,In the last month or before that,Jewish,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4463506.0,Rhode Island,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.872889816761017,John McCain,Bob Tingle,Male,White,50-59,Independent,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,Terrorism,Not too worried,,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4465668.0,Rhode Island,47.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.676331698894501,John McCain,Bob Tingle,Male,White,45-49,Independent,,,Postgraduate study,No,,,Somewhat worried,,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,Urban,Urban Core,Downscale,2908.0
4464940.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.87131309509277,Other,Bob Tingle,Male,White,50-59,Something else,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4462854.0,Rhode Island,30.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.561614096164703,Barack Obama,,Male,White,30-39,Democrat,Liberal,"Under $15,000",College graduate,No,,The war in Iraq,,,Earlier in October,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4468877.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.591035306453705,John McCain,,Female,White,40-44,Independent,Liberal,"$75,000-$99,999",Some college or associate degree,No,Omit,Omit,Very worried,Protestant,Earlier in October,Omit,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4464894.0,Rhode Island,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.563434302806854,Barack Obama,Did not vote,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,The war in Iraq,Somewhat worried,Other Christian,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4464895.0,Rhode Island,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.563434302806854,Barack Obama,Did not vote,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,The war in Iraq,Somewhat worried,Other Christian,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4464133.0,Rhode Island,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.563434302806854,Barack Obama,Did not vote,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,Other Christian,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4463981.0,Rhode Island,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.563434302806854,Barack Obama,Did not vote,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,Suburb,Urban,Urban Core,Upscale,2886.0
4469320.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.591035306453705,John McCain,Did not vote,Female,White,30-39,Republican,Liberal,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,The economy,Very worried,Catholic,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4465317.0,Rhode Island,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.871159315109253,Barack Obama,Jack Reed,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Somewhat worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0
4465299.0,Rhode Island,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.879442691802979,Barack Obama,Jack Reed,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
4465266.0,Rhode Island,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.829380095005035,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Very worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0
4465240.0,Rhode Island,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,The war in Iraq,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,Urban,Urban Core,Downscale,2908.0
4465185.0,Rhode Island,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.81555712223053,Barack Obama,Jack Reed,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,,,,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4465181.0,Rhode Island,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.837266206741333,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
4463218.0,Rhode Island,30.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.81555712223053,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,The war in Iraq,,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4465446.0,Rhode Island,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.871159315109253,Barack Obama,Jack Reed,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0
4465031.0,Rhode Island,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.837266206741333,Barack Obama,Jack Reed,Female,White,40-44,Democrat,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,The economy,Not too worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
4462694.0,Rhode Island,30.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.856639981269836,Barack Obama,Jack Reed,Male,White,30-39,Something else,Moderate,"$75,000-$99,999",Postgraduate study,No,,The economy,,,Earlier in October,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4465002.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4464961.0,Rhode Island,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.879442691802979,Barack Obama,Jack Reed,Male,White,40-44,Democrat,,"$15,000-$29,999",High school graduate,No,Strongly disapprove,The economy,Not at all worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
