ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAL08,SENAL08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4455648.0,Alabama,13.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.475661307573318,Barack Obama,Jeff Sessions,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,,,,,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,Yes,,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4455807.0,Alabama,13.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,50-59,Republican,Moderate,,High school graduate,No,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4455967.0,Alabama,13.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.51398432254791,John McCain,Jeff Sessions,Female,White,65-74,Republican,Conservative,,Some college or associate degree,No,,,,,,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4456133.0,Alabama,13.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.651713609695435,Barack Obama,Did not vote,Male,Black,18-24,Democrat,Moderate,,High school graduate,No,,,,,,,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4456281.0,Alabama,13.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,No,,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4458318.0,Alabama,13.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,Hispanic/Latino,45-49,Republican,Conservative,"$30,000-$49,999",Postgraduate study,Yes,Strongly disapprove,Yes,Health care,Not too worried,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4458588.0,Alabama,13.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,50-59,Independent,,,High school graduate,,Somewhat approve,Yes,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4458589.0,Alabama,13.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,50-59,Independent,,,High school graduate,,Somewhat approve,Yes,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,36401.0
4414352.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414451.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly approve,Yes,Terrorism,Not too worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414515.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414587.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.791181862354279,Barack Obama,Vivian Figures,Female,Black,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414674.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414738.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.435967266559601,Barack Obama,Vivian Figures,Male,White,25-29,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414807.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414872.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,30-39,Independent,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4414940.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.54076838493347,John McCain,Jeff Sessions,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415034.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,30-39,Republican,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415096.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Strongly approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415175.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415261.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,50-59,Independent,Moderate,"$200,000 or more",College graduate,No,Somewhat approve,No,The economy,Very worried,Sometime last week,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415325.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.435967266559601,Barack Obama,Vivian Figures,Male,White,40-44,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415381.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.51398432254791,John McCain,Jeff Sessions,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415444.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11641156673431,Barack Obama,Vivian Figures,Male,Black,65-74,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Health care,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415501.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.791181862354279,Barack Obama,Vivian Figures,Female,Black,40-44,Democrat,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,The war in Iraq,Not too worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415573.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.791181862354279,Barack Obama,Vivian Figures,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415686.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.687489748001099,Barack Obama,Did not vote,Female,Black,30-39,Something else,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,The economy,Not too worried,Just today,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4415687.0,Alabama,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.687489748001099,Barack Obama,Did not vote,Female,Black,30-39,Something else,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,The economy,Not too worried,Just today,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4437433.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.42878121137619,Barack Obama,Did not vote,Male,White,50-59,Independent,Liberal,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,No,Terrorism,Very worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4437498.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.791181862354279,Barack Obama,Vivian Figures,Female,Black,40-44,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4437694.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.484076291322708,Barack Obama,Jeff Sessions,Male,White,25-29,Something else,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,Energy policy,Not too worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4437824.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,40-44,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,The war in Iraq,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4437980.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.750009655952454,Barack Obama,Vivian Figures,Male,Black,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438098.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.805178761482239,Barack Obama,Vivian Figures,Male,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438191.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.77662289142609,Barack Obama,Other,Female,Black,18-24,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Somewhat worried,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438261.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.54076838493347,John McCain,Jeff Sessions,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438340.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.54076838493347,John McCain,Jeff Sessions,Male,Other,60-64,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,All other races,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
