ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSID08,SENID08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4473003.0, Idaho,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29386126995087,John McCain,Jim Risch,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4473072.0, Idaho,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38348186016083,John McCain,Jim Risch,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4473041.0, Idaho,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38348186016083,John McCain,Jim Risch,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Energy policy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4472949.0, Idaho,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.38348186016083,John McCain,Jim Risch,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4472680.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.747256636619568,John McCain,,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472666.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.931860089302063,John McCain,,Female,White,60-64,Republican,Conservative,"$15,000-$29,999",,No,Omit,Yes,The economy,Very worried,Before that,Omit,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472647.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.432268530130386,Barack Obama,Did not vote,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472745.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.634382665157318,Barack Obama,Larry LaRocco,Female,Other,18-24,Independent,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Yes,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472733.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.678323864936829,Barack Obama,Larry LaRocco,Male,White,18-24,Independent,Liberal,,Some college or associate degree,No,Strongly disapprove,No,Health care,Not too worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472710.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.698578536510468,Barack Obama,Larry LaRocco,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Health care,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472721.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.746966302394867,Barack Obama,Larry LaRocco,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Somewhat disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472754.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1748309135437,John McCain,Larry LaRocco,Female,Hispanic/Latino,25-29,Independent,Liberal,"$30,000-$49,999",High school graduate,Yes,Somewhat approve,Yes,The economy,Somewhat worried,Earlier in October,Approve,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472787.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.450014352798462,Barack Obama,Jim Risch,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472779.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.481185078620911,Barack Obama,Jim Risch,Male,White,18-24,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472769.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.495553195476532,Barack Obama,Jim Risch,Female,White,45-49,Something else,Liberal,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472883.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.91772872209549,John McCain,Jim Risch,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472884.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.91772872209549,John McCain,Jim Risch,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472870.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.91772872209549,John McCain,Jim Risch,Female,White,40-44,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Not too worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472817.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.91772872209549,John McCain,Jim Risch,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The war in Iraq,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472797.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.91772872209549,John McCain,Jim Risch,Female,White,30-39,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472838.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.981296181678772,John McCain,Jim Risch,Male,Hispanic/Latino,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,Yes,Strongly approve,Yes,Energy policy,Somewhat worried,Before that,Approve,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472809.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.981296181678772,John McCain,Jim Risch,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,Terrorism,Not too worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472853.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.981296181678772,John McCain,Jim Risch,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472691.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.7465078830719,John McCain,Rex Rammell,Male,White,30-39,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472660.0, Idaho,37.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.89115571975708,Barack Obama,Other,Female,White,18-24,Democrat,,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,The economy,Very worried,Omit,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Omit,Omit,Omit,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472335.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.468644499778748,Barack Obama,,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472271.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.786650002002716,John McCain,Did not vote,Male,White,18-24,,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,In the last three days,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,,,,,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472411.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.810139298439026,John McCain,Did not vote,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472389.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.735405743122101,Barack Obama,Larry LaRocco,Male,White,18-24,Independent,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,Energy policy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472450.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.757364869117737,Barack Obama,Larry LaRocco,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472567.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.757364869117737,Barack Obama,Larry LaRocco,Female,White,30-39,Democrat,,,High school graduate,No,,,,Very worried,Sometime last week,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472558.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.809824526309967,Barack Obama,Larry LaRocco,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Energy policy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472357.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.944465458393097,Barack Obama,Larry LaRocco,Female,White,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472369.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.81410151720047,,Jim Risch,Male,Asian,45-49,Republican,Conservative,"$15,000-$29,999",Postgraduate study,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472595.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.903525352478027,John McCain,Jim Risch,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
