ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4455940.0,Ohio,117.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.660660266876221,Barack Obama,Female,Other,25-29,Democrat,Liberal,"$15,000-$29,999",College graduate,No,,,,Only Barack Obama,,,Neither of them,,,,,,About right,,,,,,,,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is not,,,,Democrat,Non black Democrat,All other,All others,Other,,,,,,,,,,,,,,No,,,,"Cities 10,000-50,000",Small Cities/Rural,4.0,Central,Midwest,High Density Urban,Rural,Rural,Very downscale,44902.0
4459970.0,Ohio,127.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.710825741291046,Barack Obama,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Hillary Clinton,Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Only John McCain,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,Catholic,No,All others,All others,All others,Suburbs,Suburbs,16.0,Northeast,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,44614.0
4455932.0,Ohio,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.671857893466949,Barack Obama,Female,White,18-24,Independent,Moderate,"$200,000 or more",College graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Hillary Clinton,Only John McCain,Somewhat disapprove,The economy,Not so good,Very worried,Yes,Too liberal,Can bring about needed change,Not a factor at all,None,Just today,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,12.0,Central,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43054.0
4455926.0,Ohio,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.796675741672516,Barack Obama,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Barack Obama,Both of them,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Shares my values,Not a factor at all,None,Sometime last week,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,11.0,Cuyahoga County,Midwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44124.0
4455915.0,Ohio,140.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.727358520030975,Barack Obama,Male,White,18-24,Republican,Moderate,"$100,000-$149,999",High school graduate,,Somewhat disapprove,,Take the country in a different direction,Both of them,"No, I was not contacted",Hillary Clinton,Neither of them,Somewhat approve,The economy,Poor,Very worried,Yes,Too liberal,Can bring about needed change,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,,Suburbs,Suburbs,17.0,Northeast,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44410.0
4455910.0,Ohio,136.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.694645345211029,Barack Obama,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,Health care,Not so good,Somewhat worried,No,About right,Can bring about needed change,One of several important factors,None,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,14.0,Northeast,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44264.0
4455908.0,Ohio,138.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.852519333362579,Barack Obama,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Barack Obama,Only Barack Obama,Somewhat disapprove,The war in Iraq,Not so good,Very worried,No,About right,Can bring about needed change,One of several important factors,Catholic,Before that,Only John McCain,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,13.0,Northeast,Midwest,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0
4455884.0,Ohio,50.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.573119401931763,Barack Obama,Female,Black,40-44,Independent,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,One of several important factors,Protestant,Before that,Both of them,No one does,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",12.0,Central,Midwest,Suburb,Urban,Urban Core,Very downscale,43219.0
4455867.0,Ohio,90.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.661781013011932,Barack Obama,Female,White,18-24,Democrat,Moderate,"Under $15,000",High school graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Other Christian,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,13.0,Northeast,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
4462218.0,Ohio,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.635059177875519,Barack Obama,Female,Hispanic/Latino,40-44,Democrat,Liberal,"$15,000-$29,999",Did not complete high school,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Cares about people like me,Not a factor at all,Catholic,Before that,Neither of them,No one does,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",15.0,Central,Midwest,Suburb,Urban,Urban Core,Upscale,43228.0
4454464.0,Ohio,117.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.645643532276154,Barack Obama,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,Yes,,,,Hillary Clinton,,,,,,,,,,Other Christian,Sometime in September,,"Yes, I do",,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Yes,I am,Yes,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,Central,Midwest,High Density Urban,Rural,Rural,Very downscale,44902.0
4455838.0,Ohio,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.656586647033691,Barack Obama,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,Omit,Shares my values,One of several important factors,Catholic,Just today,Both of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Catholic,No,White Born-again/Evangelical Christians,All others,All others,Suburbs,Suburbs,12.0,Central,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43054.0
4455828.0,Ohio,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.597540020942688,Barack Obama,Female,Black,40-44,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,The single most important factor,Something else,Before that,Only John McCain,"Yes, someone else does",Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,2.0,Southwest,Midwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45236.0
4455813.0,Ohio,116.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.681659340858459,Barack Obama,Male,Hispanic/Latino,18-24,Republican,Moderate,"Under $15,000",High school graduate,Yes,Somewhat approve,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Only Barack Obama,Somewhat approve,The economy,Not so good,Very worried,No,About right,Cares about people like me,One of several important factors,Catholic,Before that,Neither of them,No one does,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,5.0,Northwest,Midwest,Low Density Rural,Rural,Rural,Downscale,45856.0
4455795.0,Ohio,88.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.604628145694733,Barack Obama,Female,White,,Democrat,Moderate,"Under $15,000",Did not complete high school,No,Omit,,Omit,,"No, I was not contacted",,,,The economy,Omit,Very worried,,,Omit,Omit,,Before that,Only John McCain,,Omit,Non black female,White women,White female,White female,,,,,,,,,,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Omit,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Omit,Omit,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",13.0,Northeast,Midwest,Suburb,Urban,Urban Core,Downscale,44035.0
4455779.0,Ohio,150.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.721237361431122,Barack Obama,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,,The economy,Not so good,Somewhat worried,No,,Cares about people like me,Not a factor at all,,Before that,Only John McCain,,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,Yes,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,5.0,Northwest,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,43463.0
4455738.0,Ohio,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.673875689506531,Barack Obama,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for Barack Obama",Hillary Clinton,Neither of them,Strongly disapprove,The war in Iraq,Poor,Somewhat worried,No,About right,Cares about people like me,One of several important factors,Other Christian,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,2.0,Southwest,Midwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45236.0
4455702.0,Ohio,88.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.614932000637054,Barack Obama,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,Yes,Somewhat disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,,The economy,Not so good,Somewhat worried,No,,Shares my values,Not a factor at all,,Sometime in September,Both of them,,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,,,John McCain did,Barack Obama did,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",13.0,Northeast,Midwest,Suburb,Urban,Urban Core,Downscale,44035.0
4455685.0,Ohio,50.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.573119401931763,Barack Obama,Female,Black,30-39,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Somewhat worried,No,About right,Can bring about needed change,A minor factor,Other Christian,Before that,Neither of them,No one does,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",12.0,Central,Midwest,Suburb,Urban,Urban Core,Very downscale,43219.0
4455659.0,Ohio,144.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.04534924030304,Barack Obama,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,,No,,,,Barack Obama,,,,,,,,,,Other Christian,Before that,,No one does,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,2.0,Southwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,45039.0
4455657.0,Ohio,150.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.656903386116028,Barack Obama,Female,White,45-49,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,,"No, I was not contacted",,,,Health care,Poor,Very worried,No,,Can bring about needed change,Not a factor at all,,Before that,Only John McCain,,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,Yes,All others,,,Suburbs,Suburbs,5.0,Northwest,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,43463.0
4455623.0,Ohio,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905814051628113,Barack Obama,Male,White,18-24,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Other Christian,Before that,Neither of them,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,11.0,Cuyahoga County,Midwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44124.0
4460479.0,Ohio,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.649829745292664,Barack Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,Before that,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities over 500,000","Cities over 50,000",15.0,Central,Midwest,Suburb,Urban,Urban Core,Upscale,43228.0
4455611.0,Ohio,117.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.734091639518738,Barack Obama,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,,,,Both of them,,,Only Barack Obama,,,,,,About right,,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,Yes,,,,"Cities 10,000-50,000",Small Cities/Rural,4.0,Central,Midwest,High Density Urban,Rural,Rural,Very downscale,44902.0
