ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSDC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4463604.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4459054.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4464982.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4463450.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,Hispanic/Latino,30-39,Independent,Conservative,"$30,000-$49,999",High school graduate,Yes,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4457892.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The economy,Not too worried,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4462662.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4463231.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,45-49,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4457706.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,Hispanic/Latino,40-44,Democrat,Liberal,"$100,000-$149,999",College graduate,Yes,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4463114.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,40-44,Independent,Moderate,"$200,000 or more",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4464188.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,45-49,Republican,Liberal,"$100,000-$149,999",Did not complete high school,No,Strongly approve,Yes,The war in Iraq,Not too worried,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4457569.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4459723.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,30-39,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4462885.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4464981.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4459198.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.64708340167999,Barack Obama,Male,White,65-74,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4464061.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.68799960613251,Barack Obama,Male,Hispanic/Latino,18-24,Independent,Moderate,"$150,000-$199,999",College graduate,Yes,Somewhat disapprove,No,The war in Iraq,Not at all worried,Just today,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4463716.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.71376574039459,Barack Obama,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4462757.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.71376574039459,Barack Obama,Female,Hispanic/Latino,25-29,Independent,Liberal,"$100,000-$149,999",Postgraduate study,Yes,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4464877.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.92845857143402,John McCain,Male,Hispanic/Latino,30-39,Republican,Conservative,,Some college or associate degree,Yes,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4464630.0,District of Columbia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.92845857143402,John McCain,Male,White,40-44,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly approve,No,Energy policy,Not too worried,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4457127.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,30-39,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457527.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,30-39,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Energy policy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457758.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,45-49,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457757.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,45-49,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456650.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,Asian,30-39,Democrat,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456567.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456498.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,45-49,Democrat,Liberal,"$50,000-$74,999",College graduate,,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456306.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,45-49,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456138.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456806.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842131078243256,Barack Obama,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456966.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.854985535144806,Barack Obama,Female,White,45-49,Independent,Liberal,"$200,000 or more",Postgraduate study,,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457439.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.96227240562439,Barack Obama,Male,Black,30-39,Independent,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457288.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.963695645332336,Other,Male,,30-39,Something else,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,No,Terrorism,Somewhat worried,Just today,Disapprove,,,,,30-44,30-59,18-44,30-44,30-39,18-64,,,,College graduate,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Independent/Something else,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456058.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01527941226959,Barack Obama,Female,Hispanic/Latino,65-74,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4455761.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02485692501068,Barack Obama,Male,White,25-29,Democrat,Liberal,"Under $15,000",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4455688.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02485692501068,Barack Obama,Male,White,25-29,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457350.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02485692501068,Barack Obama,Male,Hispanic/Latino,25-29,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,Yes,Somewhat disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
