ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMT08,SENMT08,GOVMT08,HSEMT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,CANDVIS,PRES2WAY,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,CANDVISA,CANDVISB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4472433.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.664007425308228,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,Hispanic/Latino,18-24,Democrat,Moderate,"$100,000-$149,999",College graduate,Yes,Strongly disapprove,No,One of several important factors,Barack Obama,No,The economy,Very worried,Shares my values,Not a factor at all,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,Important,Was a factor,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472402.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.83802992105484,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,One of several important factors,Barack Obama,No,The economy,Somewhat worried,Can bring about needed change,One of several important factors,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472636.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.561225652694702,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Yes,One of several important factors,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472835.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.715360522270203,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,One of several important factors,Barack Obama,Yes,Energy policy,Not too worried,Can bring about needed change,Not a factor at all,Just today,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472834.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.715360522270203,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,One of several important factors,Barack Obama,Yes,Energy policy,Not too worried,Can bring about needed change,Not a factor at all,Just today,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472670.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.715360522270203,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,One of several important factors,Barack Obama,Yes,Energy policy,Somewhat worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472460.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.561225652694702,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,40-44,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,,Not a factor at all,Barack Obama,Yes,The economy,Very worried,Cares about people like me,Not a factor at all,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472367.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.711827099323273,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,Not a factor at all,Barack Obama,Yes,The war in Iraq,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472539.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05327486991882,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,25-29,,,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,No,A minor factor,John McCain,Yes,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,,,,,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472813.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29915070533752,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,The war in Iraq,Somewhat worried,Has the right experience,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472791.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04807245731354,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,30-39,,Liberal,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,The economy,Somewhat worried,Has the right experience,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,,,,,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472743.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.427312016487122,Ron Paul,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,25-29,Independent,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,One of several important factors,Barack Obama,Yes,Omit,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472486.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.798847258090973,John McCain,Max Baucus,Roy Brown,Denny Rehberg,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,The economy,Somewhat worried,Has the right experience,Not a factor at all,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472694.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01321303844452,John McCain,Max Baucus,Roy Brown,Denny Rehberg,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Strongly approve,No,Not a factor at all,John McCain,Yes,The economy,Very worried,Has the right experience,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472613.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01321303844452,John McCain,Max Baucus,Roy Brown,Denny Rehberg,Male,White,40-44,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Not a factor at all,John McCain,No,The economy,Somewhat worried,Has the right experience,Not a factor at all,Sometime last week,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472771.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.612927913665771,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Male,,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,Not a factor at all,John McCain,Yes,Terrorism,Very worried,Shares my values,A minor factor,Before that,Approve,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,Not Important,Was not a factor,No college degree,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Republican,,,,,,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4472515.0,Montana,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.569689333438873,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Female,White,25-29,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Not a factor at all,John McCain,,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
4471640.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.686712622642517,Barack Obama,Did not vote,Did not vote,Did not vote,Male,White,25-29,Something else,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,The war in Iraq,Not too worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471937.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.589149534702301,Barack Obama,Max Baucus,Brian Schweitzer,Did not vote,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,Not a factor at all,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,A minor factor,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471869.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.649896085262299,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,30-39,Democrat,Liberal,,Some college or associate degree,No,Somewhat disapprove,No,Not a factor at all,Barack Obama,No,The economy,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471577.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.649896085262299,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,One of several important factors,Barack Obama,No,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471531.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.554765403270721,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,18-24,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,One of several important factors,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471283.0,Montana,66.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,1.21366190910339,John McCain,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,30-39,Independent,,,Some college or associate degree,No,,No,,,,,Somewhat worried,Omit,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,No college degree,More than High school graduate,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471982.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.31401455402374,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,The economy,Not too worried,Shares my values,Not a factor at all,Earlier in October,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471706.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03089094161987,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,30-39,Independent,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Not a factor at all,John McCain,Yes,Health care,Not at all worried,Omit,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471314.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03600811958313,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,Not a factor at all,John McCain,Yes,The war in Iraq,Somewhat worried,Has the right experience,Not a factor at all,In the last three days,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471834.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.30752420425415,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Not a factor at all,John McCain,No,Terrorism,Somewhat worried,Has the right experience,Not a factor at all,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471251.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03089094161987,John McCain,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,30-39,Republican,Liberal,"$50,000-$74,999",,No,Somewhat disapprove,No,Not a factor at all,John McCain,Yes,Terrorism,Somewhat worried,Has the right experience,One of several important factors,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471676.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.53046053647995,Ron Paul,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,Somewhat disapprove,Yes,Not a factor at all,John McCain,Yes,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471904.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.990239381790161,John McCain,Bob Kelleher,Brian Schweitzer,Did not vote,Male,White,25-29,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,A minor factor,John McCain,Yes,Terrorism,Very worried,Omit,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
