ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH08,SENNH08,GOVNH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ATTEND,BUSHMCCAIN,EXPER08,UNFAIRNH,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND2,ATTREL,UNFAIRSHAH,UNFAIRSUNU,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4458790.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.88020247220993,John McCain,John Sununu,Joe Kenney,Female,White,45-49,Republican,Conservative,"Under $15,000",High school graduate,No,Somewhat disapprove,More than once a week,Take the country in a different direction,Only John McCain,Only Jeanne Shaheen,Another candidate,Only John McCain,Somewhat disapprove,Health care,Poor,Omit,No,Too liberal,Shares my values,One of several important factors,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,More than once a week/Once a week,All others,Jeanne Shaheen did,John Sununu did not,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Omit,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4457495.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.86790257692337,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Never,Omit,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Never,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4457694.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.870076537132263,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Never,Continue George W. Bush's policies,Neither of them,Neither of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Shares my values,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Never,All others,Jeanne Shaheen did not,John Sununu did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4457211.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12670612335205,John McCain,John Sununu,Joe Kenney,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,Never,Take the country in a different direction,Both of them,Neither of them,Another candidate,Both of them,Strongly approve,The war in Iraq,Not so good,Somewhat worried,Yes,Too liberal,Shares my values,Not a factor at all,Something else,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Never,All others,Jeanne Shaheen did not,John Sununu did not,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,Something else,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4456661.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.870076537132263,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,A few times a year,Continue George W. Bush's policies,Both of them,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Cares about people like me,One of several important factors,Catholic,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4457897.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09668469429016,John McCain,Jeanne Shaheen,Joe Kenney,Female,White,45-49,Republican,,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,A few times a year,Take the country in a different direction,Only John McCain,Both of them,Another candidate,Only John McCain,Strongly approve,The war in Iraq,Not so good,Not too worried,No,Too liberal,Has the right experience,The single most important factor,Catholic,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4455977.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.965782284736633,John McCain,John Sununu,John Lynch,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,A few times a year,Take the country in a different direction,Only John McCain,Both of them,Hillary Clinton,Only John McCain,Somewhat approve,Energy policy,Not so good,Very worried,No,Too liberal,Shares my values,Not a factor at all,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4458315.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,30-39,Independent,Liberal,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Never,Continue George W. Bush's policies,Both of them,Both of them,Hillary Clinton,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Never,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4458520.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.870076537132263,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Once a week,Continue George W. Bush's policies,Both of them,Only John Sununu,Hillary Clinton,Only Barack Obama,Somewhat approve,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did not,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4455665.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,A few times a month,Continue George W. Bush's policies,Only Barack Obama,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Shares my values,Not a factor at all,Protestant,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4456429.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Another candidate,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for another candidate,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4456260.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.997102618217468,John McCain,John Sununu,Joe Kenney,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,A few times a year,Take the country in a different direction,Only John McCain,Only Jeanne Shaheen,Another candidate,Only John McCain,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Protestant,Sometime last week,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4456108.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.88020247220993,John McCain,John Sununu,Joe Kenney,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,A few times a year,Take the country in a different direction,Only John McCain,Only Jeanne Shaheen,Hillary Clinton,Only John McCain,Somewhat disapprove,The economy,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4458115.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.88020247220993,John McCain,John Sununu,Joe Kenney,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,A few times a year,Take the country in a different direction,Only John McCain,Both of them,Did not care who won,Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Cares about people like me,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4456846.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.983169198036194,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Never,Continue George W. Bush's policies,Both of them,Both of them,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Never,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4455830.0,New Hampshire,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,45-49,Independent,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,Never,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Protestant,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Never,Protestant/Do not attend weekly,Jeanne Shaheen did not,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4461107.0,New Hampshire,96.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22026669979095,John McCain,Jeanne Shaheen,John Lynch,Male,White,50-59,Independent,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Once a week,Take the country in a different direction,Neither of them,Both of them,Another candidate,Only John McCain,Omit,The war in Iraq,Poor,Very worried,Yes,Too liberal,Cares about people like me,The single most important factor,Other Christian,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,More than once a week/Once a week,All others,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Omit,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4463724.0,New Hampshire,96.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.839977264404297,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,,Strongly disapprove,A few times a month,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,About right,Cares about people like me,Not a factor at all,Something else,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4463722.0,New Hampshire,96.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.839977264404297,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,,Strongly disapprove,A few times a month,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,About right,Cares about people like me,Not a factor at all,Something else,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4460723.0,New Hampshire,96.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.837878525257111,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4461317.0,New Hampshire,96.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.32438218593597,John McCain,Other,John Lynch,Female,Other,50-59,Independent,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,A few times a year,Take the country in a different direction,Neither of them,Both of them,Hillary Clinton,Neither of them,Strongly approve,The economy,Good,Somewhat worried,No,Too liberal,Can bring about needed change,Not a factor at all,Something else,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is not,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4459557.0,New Hampshire,96.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.706935584545136,Other,Other,Other,Female,,40-44,Something else,Moderate,,,No,Somewhat approve,A few times a year,Take the country in a different direction,Both of them,Omit,Did not care who won,Both of them,Strongly approve,The war in Iraq,Not so good,Not too worried,Yes,About right,Shares my values,Not a factor at all,None,Just today,Approve,,,,,30-44,30-59,18-44,30-44,40-49,18-64,,,,A few times a month/A few times a year,All others,Omit,Omit,,,,John McCain does,Barack Obama does,Non Democrats,,,,,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Independent/Something else,,,,,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4463461.0,New Hampshire,96.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.868548393249512,Barack Obama,,John Lynch,Male,White,18-24,Democrat,Liberal,"Under $15,000",High school graduate,,Strongly disapprove,Never,Continue George W. Bush's policies,Both of them,Neither of them,Barack Obama,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Something else,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Never,All others,Jeanne Shaheen did not,John Sununu did not,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
