ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVT08,GOVVT08,HSEVT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4450100.0, Vermont,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.574423968791962,Barack Obama,Anthony Pollina,Peter Welch,Female,White,60-64,Independent,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Very downscale,5156.0
4453127.0, Vermont,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.630863010883331,Barack Obama,Anthony Pollina,Peter Welch,Male,White,25-29,Independent,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,The economy,Somewhat worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4449914.0, Vermont,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.525107562541962,Barack Obama,Anthony Pollina,Peter Welch,Male,White,60-64,Democrat,Conservative,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Health care,Very worried,Catholic,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4452013.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.529192447662354,Barack Obama,Anthony Pollina,Peter Welch,Male,White,40-44,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Health care,Somewhat worried,None,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4451884.0, Vermont,69.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.752215087413788,Barack Obama,Anthony Pollina,Peter Welch,Male,White,45-49,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,Yes,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,5488.0
4454073.0, Vermont,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.663307845592499,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Democrat,Conservative,"$75,000-$99,999",High school graduate,No,Strongly disapprove,The economy,Somewhat worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4451713.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.496239960193634,Barack Obama,Anthony Pollina,Peter Welch,Female,White,40-44,Democrat,Liberal,"Under $15,000",Postgraduate study,No,Strongly disapprove,Health care,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4451585.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.496239960193634,Barack Obama,Anthony Pollina,Peter Welch,Female,White,40-44,Something else,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,None,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4450075.0, Vermont,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.47405469417572,Barack Obama,Anthony Pollina,Peter Welch,Male,,18-24,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,Omit,Not at all worried,Protestant,In the last three days,Approve,,,,,18-29,18-29,18-44,18-29,18-24,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Not worried,Republican,,,,,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4453860.0, Vermont,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.62200403213501,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4451209.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.564436674118042,Barack Obama,Sam Young,Peter Welch,Female,White,30-39,Democrat,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4451050.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.601917743682861,Barack Obama,Sam Young,Peter Welch,Male,White,30-39,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Not too worried,Something else,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4450592.0, Vermont,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.818671703338623,Barack Obama,Sam Young,Peter Welch,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4451495.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.601917743682861,Barack Obama,Sam Young,Peter Welch,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4450693.0, Vermont,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.342262446880341,Barack Obama,Gaye Symington,Thomas Hermann,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4449960.0, Vermont,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.582131803035736,Barack Obama,Gaye Symington,Thomas Hermann,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Very worried,None,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4449272.0, Vermont,1.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.52126681804657,Barack Obama,Gaye Symington,Thomas Hermann,Male,White,65-74,Independent,,,College graduate,No,,,Very worried,,Just today,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4451103.0, Vermont,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.793333351612091,Barack Obama,Jim Douglas,Thomas Hermann,Male,White,65-74,Independent,Moderate,"$15,000-$29,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Catholic,Sometime last week,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4452380.0, Vermont,78.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.868905663490295,Barack Obama,Jim Douglas,Thomas Hermann,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Something else,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Something else,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5740.0
4454388.0, Vermont,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.797186672687531,Barack Obama,Jim Douglas,Thomas Hermann,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4449975.0, Vermont,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.579132854938507,Barack Obama,Tony O'Connor,Thomas Hermann,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Health care,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Very downscale,5156.0
4453446.0, Vermont,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.524858951568604,Barack Obama,Anthony Pollina,Thomas Hermann,Female,White,18-24,Independent,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4450743.0, Vermont,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.36762148141861,Barack Obama,Anthony Pollina,Thomas Hermann,Female,White,50-59,Independent,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4450289.0, Vermont,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.392033159732819,Barack Obama,Anthony Pollina,Thomas Hermann,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4450194.0, Vermont,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.355793416500092,Barack Obama,Anthony Pollina,Thomas Hermann,Female,White,25-29,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Strongly disapprove,Health care,Not too worried,Other Christian,Sometime last week,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4450009.0, Vermont,22.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.665527045726776,Barack Obama,Anthony Pollina,Thomas Hermann,Female,White,25-29,Independent,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,1.0,Green Mountains,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
4450692.0, Vermont,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.36762148141861,Barack Obama,Anthony Pollina,Thomas Hermann,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4452765.0, Vermont,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.358399838209152,Barack Obama,Anthony Pollina,Thomas Hermann,Female,White,50-59,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Protestant,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4451003.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.422306895256042,Barack Obama,Sam Young,Thomas Hermann,Male,White,30-39,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Somewhat worried,Something else,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4449566.0, Vermont,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.934561848640442,Barack Obama,Gaye Symington,Jane Newton,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Energy policy,Very worried,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4451591.0, Vermont,69.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.04962527751923,Barack Obama,Gaye Symington,Jane Newton,Female,Other,50-59,Independent,Liberal,"Under $15,000",High school graduate,,Strongly disapprove,Terrorism,Very worried,,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,,Sometime last week or earlier,Sometime in September,In the last month or before that,,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,5488.0
4453020.0, Vermont,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.58518743515015,Barack Obama,Jim Douglas,Other,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,The economy,Somewhat worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4452829.0, Vermont,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.69086706638336,Barack Obama,Anthony Pollina,Other,Male,White,45-49,Independent,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Omit,Very worried,Protestant,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4450372.0, Vermont,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.69086706638336,Barack Obama,Anthony Pollina,Other,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Very downscale,5156.0
4452567.0, Vermont,78.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,3.30587816238403,Barack Obama,Anthony Pollina,Other,Male,White,50-59,Independent,Liberal,,College graduate,No,Strongly disapprove,The war in Iraq,Very worried,Protestant,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5740.0
