ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESWY04,HOUWY04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVCHEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1495082.0,Wyoming,42.0,State,1.0,Call 1,0.889434576034546,Bush,Cubin,Male,Hispanic/Latino,18-24,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Before that,Against his opponent,Somewhat approve,Strongly approve,Favorable,Non-white male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1514848.0,Wyoming,37.0,State,1.0,Call 2,0.848268151283264,Bush,Ladd,Male,Hispanic/Latino,50-59,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1515812.0,Wyoming,2.0,State,1.0,Call 2,0.626900494098663,Kerry,Did not vote,Female,White,18-24,Independent,Liberal,"Under $15,000",Worse today,None,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Favorable,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1486948.0,Wyoming,29.0,State,1.0,Call 1,1.16842865943909,Bush,Cubin,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1513687.0,Wyoming,20.0,State,1.0,Call 2,1.16842865943909,Bush,Cubin,Male,White,30-39,Independent,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1535663.0,Wyoming,46.0,State,1.0,Call 3,1.1368772983551,Bush,Ladd,Male,Hispanic/Latino,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Yes,Before that,Against his opponent,Strongly approve,Somewhat approve,Favorable,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1535561.0,Wyoming,46.0,State,1.0,Call 3,1.31913590431213,Bush,Cubin,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,,Before that,Against his opponent,Strongly approve,Somewhat approve,Favorable,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1515823.0,Wyoming,41.0,State,1.0,Call 2,0.996150374412537,Kerry,Ladd,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,No,During the last month,For your candidate,Strongly approve,Strongly disapprove,Unfavorable,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82842.0
1490152.0,Wyoming,41.0,State,1.0,Call 1,1.04608595371246,Bush,Cubin,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82842.0
1490435.0,Wyoming,25.0,State,1.0,Call 1,1.06419825553894,Bush,Cubin,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1536760.0,Wyoming,20.0,State,1.0,Call 3,1.1140148639679,Kerry,Ladd,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Sometime last week,Against his opponent,Somewhat disapprove,Somewhat approve,Favorable,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1540417.0,Wyoming,37.0,State,1.0,Call 3,0.807133793830872,Bush,Ladd,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1515833.0,Wyoming,25.0,State,1.0,Call 2,1.18413817882538,Bush,Did not vote,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,No,Just today,Against his opponent,Somewhat disapprove,Somewhat approve,Unfavorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1512491.0,Wyoming,7.0,State,1.0,Call 2,0.855159282684326,Bush,Cubin,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1488223.0,Wyoming,47.0,State,1.0,Call 1,1.10351598262787,Bush,Cubin,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1538273.0,Wyoming,2.0,State,1.0,Call 3,0.915324985980988,Bush,Ladd,Female,White,25-29,Republican,Liberal,"$15,000-$29,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1537856.0,Wyoming,42.0,State,1.0,Call 3,0.909096240997314,Kerry,Cubin,Female,White,18-24,Independent,Conservative,"$30,000-$49,999",Better today,None,No,Sometime last week,For your candidate,Somewhat disapprove,Strongly disapprove,Favorable,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1488219.0,Wyoming,20.0,State,1.0,Call 1,1.39886581897736,Kerry,Ladd,Female,White,75 or over,Republican,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1538955.0,Wyoming,14.0,State,1.0,Call 3,0.320791810750961,Other,Cubin,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,Unfavorable,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1489869.0,Wyoming,46.0,State,1.0,Call 1,1.19516813755035,Bush,Cubin,Female,,50-59,,Liberal,"$50,000-$74,999",Better today,Other Christian,,Before that,Against his opponent,Somewhat approve,Somewhat approve,Favorable,,45-59,50-64,18-64,,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1513582.0,Wyoming,20.0,State,1.0,Call 2,1.26447820663452,Bush,Ladd,Male,Hispanic/Latino,60-64,Independent,Conservative,,About the same,Catholic,Yes,During the last month,Against his opponent,Somewhat approve,Somewhat disapprove,Omit,Non-white male,60 or over,50-64,18-64,Independent,,,Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1487109.0,Wyoming,29.0,State,1.0,Call 1,1.39886581897736,Kerry,Ladd,Female,White,75 or over,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1533981.0,Wyoming,9.0,State,1.0,Call 3,1.23493576049805,Bush,Cubin,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,82301.0
1494823.0,Wyoming,42.0,State,1.0,Call 1,1.14329028129578,Bush,Cubin,Female,White,60-64,Republican,Conservative,"$200,000 or more",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1540395.0,Wyoming,37.0,State,1.0,Call 3,1.09357452392578,Bush,Ladd,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,Against his opponent,Somewhat approve,Somewhat disapprove,Favorable,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82440.0
1489306.0,Wyoming,26.0,State,1.0,Call 1,0.964039981365204,Bush,Cubin,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Mormon/LDS,,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1540043.0,Wyoming,14.0,State,1.0,Call 3,0.33682781457901,Kerry,Ladd,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1513654.0,Wyoming,14.0,State,1.0,Call 2,0.336560219526291,Bush,Cubin,Female,White,18-24,Republican,Moderate,"Under $15,000",About the same,None,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1517981.0,Wyoming,2.0,State,1.0,Call 2,0.709175646305084,Did not vote,Did not vote,Male,White,25-29,Republican,Moderate,"$100,000-$149,999",Worse today,None,No,Just today,Omit,Somewhat disapprove,Somewhat disapprove,Favorable,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1512582.0,Wyoming,49.0,State,1.0,Call 1,2.67042517662048,Kerry,Ladd,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Unfavorable,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,83001.0
1519081.0,Wyoming,42.0,State,1.0,Call 2,0.886831820011139,Bush,Cubin,Female,White,30-39,,Moderate,,Better today,,No,Before that,For your candidate,Strongly approve,Somewhat approve,Omit,White female,30-44,30-39,18-64,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1488192.0,Wyoming,37.0,State,1.0,Call 1,0.889434576034546,Bush,Cubin,Male,Hispanic/Latino,18-24,Republican,Moderate,"$15,000-$29,999",About the same,Mormon/LDS,Yes,In the last three days,For your candidate,Strongly approve,Somewhat approve,Favorable,Non-white male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,82440.0
1514714.0,Wyoming,47.0,State,1.0,Call 2,1.05000412464142,Bush,Cubin,Female,White,25-29,Independent,Conservative,"$15,000-$29,999",Better today,None,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1536722.0,Wyoming,47.0,State,1.0,Call 3,1.38568234443665,Bush,Cubin,Female,Hispanic/Latino,60-64,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1512454.0,Wyoming,7.0,State,1.0,Call 2,0.855159282684326,Bush,Cubin,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Better today,Something else,No,Before that,Against his opponent,Somewhat approve,Strongly approve,Omit,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1491496.0,Wyoming,25.0,State,1.0,Call 1,1.18413817882538,Bush,Did not vote,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1490392.0,Wyoming,26.0,State,1.0,Call 1,0.964039981365204,Bush,Cubin,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Jewish,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1517740.0,Wyoming,2.0,State,1.0,Call 2,0.570797383785248,Bush,Ladd,Male,Black,40-44,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1535612.0,Wyoming,7.0,State,1.0,Call 3,1.46646046638489,Bush,Other,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Something else,No,In the last three days,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1540374.0,Wyoming,14.0,State,1.0,Call 3,0.34581047296524,Kerry,Ladd,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1537813.0,Wyoming,42.0,State,1.0,Call 3,0.910482168197632,Bush,Cubin,Male,White,45-49,Republican,Liberal,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1515752.0,Wyoming,41.0,State,1.0,Call 2,0.999073922634125,Kerry,Ladd,Male,Hispanic/Latino,18-24,Democrat,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82842.0
1538913.0,Wyoming,14.0,State,1.0,Call 3,0.518610537052155,Kerry,,Female,White,65-74,Democrat,Conservative,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1515749.0,Wyoming,25.0,State,1.0,Call 2,1.09257864952087,Bush,Cubin,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Better today,Mormon/LDS,No,During the last month,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1490379.0,Wyoming,41.0,State,1.0,Call 1,1.02271604537964,Kerry,Ladd,Male,White,45-49,Democrat,Liberal,,About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,40-49,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82842.0
1487068.0,Wyoming,37.0,State,1.0,Call 1,0.826233863830566,Bush,Ladd,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1535853.0,Wyoming,26.0,State,1.0,Call 3,1.21054267883301,Bush,Cubin,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1519053.0,Wyoming,42.0,State,1.0,Call 2,0.866330981254578,Bush,Cubin,Female,White,18-24,Republican,Liberal,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1492580.0,Wyoming,25.0,State,1.0,Call 1,1.09257864952087,Bush,Cubin,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1513536.0,Wyoming,20.0,State,1.0,Call 2,1.50632071495056,Bush,Cubin,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1533389.0,Wyoming,9.0,State,1.0,Call 3,1.23493576049805,Bush,Cubin,Female,White,30-39,Independent,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,82301.0
1536079.0,Wyoming,26.0,State,1.0,Call 3,0.941754281520844,Bush,Cubin,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1488164.0,Wyoming,29.0,State,1.0,Call 1,1.39886581897736,Kerry,Ladd,Female,White,75 or over,Democrat,Moderate,,Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
